,id,Gemma2-instruct_A_vote,Gemma2-instruct_A_for_prob,Gemma2-instruct_A_against_prob,Gemma2-instruct_H_vote,Gemma2-instruct_H_for_prob,Gemma2-instruct_H_against_prob,Gemma2-instruct_Sp_vote,Gemma2-instruct_Sp_for_prob,Gemma2-instruct_Sp_against_prob,Gemma2-instruct_FrP_vote,Gemma2-instruct_FrP_for_prob,Gemma2-instruct_FrP_against_prob,Gemma2-instruct_KrF_vote,Gemma2-instruct_KrF_for_prob,Gemma2-instruct_KrF_against_prob,Gemma2-instruct_MDG_vote,Gemma2-instruct_MDG_for_prob,Gemma2-instruct_MDG_against_prob,Gemma2-instruct_SV_vote,Gemma2-instruct_SV_for_prob,Gemma2-instruct_SV_against_prob,Gemma2-instruct_V_vote,Gemma2-instruct_V_for_prob,Gemma2-instruct_V_against_prob,Gemma2-instruct_R_vote,Gemma2-instruct_R_for_prob,Gemma2-instruct_R_against_prob
6378,189941,for,0.9064965043216944,0.0429720170795917,for,0.7974346093833447,0.1450130082666874,for,0.6599199241027236,0.2772617451846599,for,0.7507951892912388,0.176075704395771,for,0.709165851585567,0.2189293317496776,for,0.9451813390478492,0.023555512772873044,for,0.7620671056210995,0.15865320339798927,for,0.8006789684295654,0.13175074197351933,for,0.8554337909445167,0.10137214977294207
6379,189942,for,0.9200575351715088,0.0480994037352502,for,0.8753154277801514,0.0978415114805102,for,0.7926354296505451,0.1847810000181198,for,0.7223381400108337,0.251496622338891,for,0.8717722906731069,0.1063451822847127,for,0.9172799647785723,0.06401501502841711,for,0.879772424697876,0.09403963852673769,for,0.7896003127098083,0.1760898744687438,for,0.8416167497634888,0.13681713165715337
6380,190412,for,0.8011877248063684,0.1708873212337494,mot,0.0625543147325515,0.9162215124815702,mot,0.1525379419326782,0.825337827205658,mot,0.0182049963623285,0.9614974167197944,mot,0.1466922312974929,0.8223509453237057,for,0.6278354208916426,0.3442948907613754,for,0.7472962941974401,0.22095099091529846,mot,0.13032567501068115,0.8438651151955128,for,0.8243384379893541,0.15402369480580091
6381,190421,for,0.987760870717466,0.003857689211145,for,0.988959769019857,0.0054620504379272,for,0.9835958806797862,0.0074538188055157,for,0.9724057586863636,0.0170766732189804,for,0.9888247554190456,0.0046606874093413,for,0.9878317592665553,0.004095064010471106,for,0.987800314091146,0.004103893414139748,for,0.9882112531922758,0.005278680473566055,for,0.9938540123403072,0.0021007782779634
6382,190451,for,0.9931477206991984,0.0011517824605107,for,0.9903551740571856,0.0029322244226932,for,0.9921454412396996,0.0020506589207798,for,0.9868425568565726,0.0049299448728561,for,0.9940352141857148,0.0014237561263144,for,0.9959285263903439,0.0005414125043898821,for,0.994146466255188,0.0011173257371410728,for,0.988427389645949,0.0036109783686697483,for,0.9942380799911916,0.0013691222993656993
6383,190452,for,0.97727966401726,0.0116924652829766,for,0.9431875017471611,0.0434845862910151,for,0.970822203438729,0.0179865788668394,for,0.9174885633401572,0.0681301611475646,for,0.965705247130245,0.0228098013903945,for,0.9911738915834576,0.0033230397384613752,for,0.966092059854418,0.019962389022111893,for,0.9438450667075813,0.041760815773159266,for,0.9823853205889463,0.009910941123962402
6384,190471,mot,0.0,0.9967212425544858,mot,0.0,0.997525684069842,mot,0.0,0.9966685669496655,mot,0.0,0.99716389272362,mot,0.0,0.996356101706624,mot,0.0,0.9973122533410788,mot,0.0,0.9953776858747005,mot,0.0,0.9966921792365611,mot,0.0,0.9979704353027046
6385,190472,for,0.8854114608839154,0.1048485618084669,for,0.8401053615380079,0.1481467941775918,for,0.8005879044067115,0.1896818657405674,for,0.8798232476692647,0.1098371995612979,for,0.8252140568802133,0.1651850566267967,for,0.8772217188961804,0.11522069200873375,for,0.8575230630813166,0.13233279110863805,for,0.7998939848039299,0.18705020705237985,for,0.8714736826950684,0.1196169345639646
6386,190473,for,0.9954771442571656,0.0011820766376331,for,0.9916275986470282,0.003952401690185,for,0.993463099002838,0.0025557884946465,for,0.983051773859188,0.0098178802290931,for,0.996668309555389,0.0009965995559468,for,0.9977591844508424,0.0004030464042443782,for,0.9955303813330829,0.001209475565701723,for,0.9917615870945156,0.003625842509791255,for,0.9969506863271818,0.0008394483593292534
6387,190474,for,0.9884835625998676,0.0036151059903204,for,0.944519318640232,0.0419614068232476,for,0.9640031643211842,0.0254732586909085,for,0.8055617928039283,0.1780801061540842,for,0.9734718503896148,0.016863495693542,for,0.9936915235593915,0.001770561095327139,for,0.9883511252701283,0.00490106176584959,for,0.9476999070029706,0.037573602283373475,for,0.9906161085236818,0.003484204411506653
6388,190475,for,0.9936685080174356,0.0011424605036154,for,0.988278609002009,0.0043541411869227,for,0.992366330465302,0.0020329994149506,for,0.9868737612850964,0.0050012706778943,for,0.9921284164302052,0.001909086597152,for,0.994710594881326,0.0009326918516308069,for,0.9886201368644834,0.0031821599695831537,for,0.9877280488144606,0.004485544748604298,for,0.992823559558019,0.002099434146657586
6389,190523,for,0.9984424144931836,0.0,for,0.9982557165640172,0.0003315346839372,for,0.9981085705221632,0.0002725507947616,for,0.99758765171282,0.0005632231477648,for,0.9987831866455964,0.0,for,0.9985504414798925,0.0,for,0.9980699093721341,0.0002662207407411188,for,0.9975723209790885,0.00039628276135772467,for,0.9986326387152076,0.0
6390,190532,for,0.9954485329799354,0.0,for,0.9943620329722762,0.0011989577906206,for,0.9914345792494714,0.0025289610493928,for,0.982470785966143,0.0050566405989229,for,0.9926729584112765,0.0011414069449529,for,0.9967464348301291,0.0,for,0.9918466105591506,0.0017254560953006148,for,0.9883564941119403,0.0033123267348855734,for,0.9958021237980574,0.0007751559023745358
6391,190544,for,0.9947782929521054,0.0006033793324604,for,0.992659434559755,0.0020208884961903,for,0.9945405921898782,0.0010100431973114,for,0.9869049093686044,0.0037788432091474,for,0.994132732390426,0.0008633519755676,for,0.9966360697289929,0.00034161846269853413,for,0.9922497501829639,0.001273572794161737,for,0.9909311968367547,0.0021626173984259367,for,0.9959242799086496,0.000695377413649112
6392,190561,for,0.9971341647906228,0.0003754090575966,for,0.9961874064756556,0.0010037209140136,for,0.996990425279364,0.0005251307156868,for,0.9954972807317972,0.0012866518227383,for,0.9972059358842672,0.0003525458159856,for,0.9979030853137374,0.0,for,0.996242797235027,0.0006031813099980354,for,0.9952719898428768,0.0012087223585695028,for,0.9974366188980639,0.0003365461598150432
6393,1905718,for,0.6334271524101496,0.3440247010439634,mot,0.0187792629003524,0.9706622175872326,mot,0.001803494640626,0.991765690036118,mot,0.001201176433824,0.9922604877501726,mot,0.0134159242734313,0.9776785899885,for,0.951604695757851,0.034937156131491065,mot,0.23360542953014374,0.746783746406436,mot,0.008156809955835342,0.9811423774808645,for,0.9247238687239587,0.054225915810093284
6394,1905816,for,0.9771971055306494,0.009814903140068,for,0.9501238381490112,0.0321486853063106,for,0.9620462032034992,0.0224154684692621,for,0.9302451144903898,0.0515841755550354,for,0.9664881201460958,0.0186661537736654,for,0.9867396960034966,0.004366382956504822,for,0.9866675049997866,0.003766442881897092,for,0.9482904616743326,0.03207528963685036,for,0.9858732791617513,0.005570279434323311
6395,1905915,for,0.9955040644854308,0.0,for,0.9580864738672972,0.0129765793681144,for,0.9818524233996868,0.0037766420282423,for,0.9449742715805768,0.0168081168085336,for,0.9855001363903284,0.0020983007270842,for,0.9964630915783346,0.0,for,0.9856260577216744,0.002417496871203184,for,0.9536731224507093,0.013850866816937923,for,0.9952800986357033,0.0
6396,190612,for,0.9960646699182688,0.0011012523900717,for,0.9944497956894338,0.0024770365562289,for,0.9947830056771636,0.0019585783593356,for,0.9855325864627956,0.0079633146524429,for,0.9960048685315996,0.0011007154826074,for,0.9972448889166117,0.0004520453221630305,for,0.9944534881506115,0.0017968526808544993,for,0.9950040988624096,0.0019591832533478737,for,0.9965223271865398,0.0009875260293483734
6397,190616,for,0.9985182986129076,0.0,for,0.9982558344490826,0.0002748978440649,for,0.9985434599220752,0.0,for,0.9979245411232114,0.0003085381758864,for,0.9988152654332224,0.0,for,0.9984191013500094,0.0,for,0.9980176782701164,0.000207226155907847,for,0.9982904079370201,0.00022960973728913814,for,0.9988194860779913,0.00010039209882961586
6398,190617,for,0.9959643646143376,0.0004407050437293,for,0.987833108752966,0.0038286892231553,for,0.9952643290162086,0.0008278271998278,for,0.9900052668526768,0.0027148446533828,for,0.9963952088728548,0.0003563459322322,for,0.9970244714058936,0.0,for,0.9937546928413212,0.001111502293497324,for,0.9862559912726283,0.004192029125988483,for,0.9952508462592959,0.0006707461434416473
6399,190975,for,0.7572654690593481,0.1820994261652231,for,0.5908426735550165,0.3627855833619833,for,0.690545504912734,0.2509172298014164,mot,0.1886410564184188,0.7445152103900909,for,0.5393391866236925,0.3863088339567184,for,0.8887278083711863,0.07135593285784125,for,0.6982009690254927,0.23968111909925938,for,0.6153364535421133,0.33272332325577736,for,0.8082175143063068,0.15501215867698193
6400,190982,mot,0.0157065764069557,0.9616894833743572,mot,0.0027939137071371,0.9819597648456692,mot,0.0090892501175403,0.97178063262254,mot,0.0,0.9849361358210444,mot,0.0090957870706915,0.9720108192414044,mot,0.0,0.9914265465922654,mot,0.004762384109199047,0.9788264790549874,mot,0.0036344681866467,0.9778781905770302,mot,0.0016729740891605616,0.9870058954693377
6401,190983,for,0.4453957378864288,0.4751087687909603,mot,0.0541579946875572,0.9026929289102554,mot,0.3846380412578583,0.5454973354935646,mot,0.0358298122882843,0.9006249979138374,mot,0.2190008908510208,0.7008091695606709,for,0.6087352186441422,0.3136979751288891,mot,0.3627990186214447,0.56200360506773,mot,0.10844923555850983,0.8478766679763794,for,0.6648289309814572,0.30294687300920486
6402,190984,mot,0.2276157140731811,0.7468157270923257,mot,0.0211276169866323,0.9625543323345482,mot,0.4197581708431244,0.5579762682318687,mot,0.0216350499540567,0.9593675537034868,mot,0.0610288232564926,0.9210543781518936,for,0.9561634853016585,0.03149740886874497,mot,0.22407639026641846,0.7497304454445839,mot,0.0447034128010273,0.9366855351254344,for,0.6961830258369446,0.2803630670532584
6403,190991,for,0.928671887377277,0.0655692056752741,for,0.8187426570802927,0.1743583185598254,for,0.9107456896454096,0.0838240892626345,for,0.7378067125100642,0.2548957746475935,for,0.9057013823185116,0.0886593780014664,for,0.8800374111160636,0.11378222610801458,for,0.8764554590452462,0.11600252520292997,for,0.7990948422811925,0.193311617244035,for,0.8910702655557543,0.10338108404539526
6404,191017,for,0.7350463469047099,0.2450043959543109,for,0.5654730496462435,0.4196967035531997,mot,0.4404377015307545,0.5450815837830305,mot,0.0865425691008567,0.9025876577943563,mot,0.460509225493297,0.5211769323796034,mot,0.3979349541477859,0.5832147393375635,for,0.640000571962446,0.3390035107731819,for,0.5117102041840553,0.468932680785656,for,0.8554848185740411,0.1292587611824274
6405,191023,for,0.9900417976314202,0.0046501741744577,for,0.9785163977649064,0.0141515219584107,for,0.9835124779492616,0.00977498665452,for,0.9711767765693368,0.0209071061108261,for,0.9890856271376832,0.0057798977941274,for,0.9901313309092075,0.00498675461858511,for,0.987347581773065,0.006745511200278997,for,0.9709953390993178,0.01948479190468788,for,0.9883808621671051,0.006247414276003838
6406,191024,for,0.9941048730397596,0.0033102228771895,for,0.9826248706085609,0.0144383696024306,for,0.988992492784746,0.0084543137345463,for,0.9855154301039876,0.0117422990151681,for,0.991397381061688,0.0059781037271022,for,0.9974671162199229,0.0009003643062897027,for,0.9891171683557332,0.007942726806504652,for,0.9807861752342433,0.015861314081121236,for,0.9946382979396731,0.002831238554790616
6407,191025,for,0.9921060131164268,0.0046278364025056,for,0.9928618206176908,0.004216733854264,for,0.988331736647524,0.0079019833356142,for,0.9868316043866798,0.0089390920475125,for,0.993968348368071,0.0028114332817494,for,0.9884716385276988,0.006972809322178364,for,0.991385543893557,0.00462313462048769,for,0.9899610843858682,0.006068223621696234,for,0.9818323601502925,0.013146776705980301
6408,191026,for,0.9753820532932878,0.0095958160236477,for,0.9401901066303252,0.0381963201798498,for,0.9570361264050008,0.0224505737423896,for,0.8200897928327322,0.1413244865834713,for,0.9489875379949808,0.0273991969879716,for,0.9872262766584754,0.0036715401802212,for,0.9416728392243385,0.02737129107117653,for,0.9528231713920832,0.02452741749584675,for,0.9763800660148263,0.010589641518890858
6409,191041,mot,0.2017905116081237,0.7872740626335144,mot,0.0,0.9960679702926428,mot,0.0060410099104046,0.9897715677507222,mot,0.0008102487190626,0.9957635207101704,mot,0.0157078392803668,0.9792294828221202,for,0.9140925100073218,0.07746987976133823,for,0.5185699542053044,0.466184975579381,mot,0.0010556631023064256,0.9949430571869016,for,0.7148992292350158,0.271420537494123
6410,191042,mot,0.3704483425244689,0.5793267786502838,mot,0.1279197484254837,0.837020393460989,mot,0.3693526731804013,0.5911192260682583,mot,0.0157814659178257,0.9602302201092244,mot,0.276841253042221,0.6777887418866158,for,0.6707621347159147,0.2984170261770487,mot,0.3270672783255577,0.6275969184935093,mot,0.13690033555030823,0.8246533386409283,mot,0.24021559907123446,0.7280884496867657
6411,191251,mot,0.2545080012641847,0.7054877728223801,mot,0.0290391705930233,0.9483588077127934,mot,0.0582645200192928,0.919510256499052,mot,0.0097510814666748,0.969409231096506,mot,0.0435676276683807,0.927631802856922,mot,0.18771708011627197,0.7701164074242115,mot,0.1293593794107437,0.832079567015171,mot,0.031480420380830765,0.9469373673200607,mot,0.13749633729457855,0.8368695266544819
6412,191252,for,0.7860540933907032,0.1788665447384119,mot,0.4030496189370751,0.5766541361808777,for,0.776912484318018,0.2008792674168944,mot,0.3775368207134306,0.5974858831614256,for,0.6107531506568193,0.3592360485345125,for,0.9663731250911951,0.02011047676205635,for,0.6346010137349367,0.32393898628652096,for,0.5907776989042759,0.38236171565949917,for,0.8973947325721383,0.08081315411254764
6413,191262,for,0.9815106624737382,0.0021033901721239,for,0.9749760651029646,0.0059948754496872,for,0.9762346409261228,0.0055055636912584,for,0.9654811527580024,0.0115035641938447,for,0.9822469372302294,0.0025943461805582,for,0.9818351296707988,0.0023451196029782295,for,0.975049648899585,0.004310496151447296,for,0.9705002820119262,0.007016963791102171,for,0.9833991667255759,0.0031873120460659266
6414,191263,for,0.988445098279044,0.0011894138297066,for,0.951651112176478,0.0140066007152199,for,0.9604091932997108,0.01038474496454,for,0.8676789794117212,0.0721194976940751,for,0.9584678607061504,0.0100103830918669,for,0.9798544235527515,0.003482937579974532,for,0.9548797979950905,0.012858446687459946,for,0.946152807213366,0.014134509488940239,for,0.952201341278851,0.01724856160581112
6415,191281,for,0.9963229279965162,0.0003465698682703,for,0.991279567591846,0.0018304002005606,for,0.995588255347684,0.000574846053496,for,0.9813292995095252,0.0039440528489649,for,0.9978301216178806,0.0,for,0.9962832387536764,0.0003627595433499664,for,0.9934899522922933,0.0010793920373544097,for,0.9903888078406453,0.002101670019328594,for,0.9965252969413996,0.0004884524969384074
6416,191292,mot,0.1449047029018402,0.8411742616444826,mot,0.0505377762019634,0.9380555963143706,mot,0.224930559634231,0.7622945364564657,mot,0.0267948545515537,0.9626814760267736,mot,0.1318091303110122,0.8542429655790329,mot,0.0,0.9977943292469718,mot,0.09104248136281967,0.8970789276063442,mot,0.0847199484705925,0.9023057073354721,mot,0.01345682330429554,0.9786954708397388
6417,191311,for,0.8362620277330279,0.1424065809696912,mot,0.2777051031589508,0.7054364304058254,for,0.6453293674858287,0.3355977046303451,mot,0.1826107650995254,0.8019003067165613,for,0.4884097874164581,0.4902125457301736,for,0.947153560584411,0.03778227046132088,for,0.809327244758606,0.1671610618941486,mot,0.1822853982448578,0.8003372466191649,for,0.8875490837963298,0.09289119462482631
6418,191330,mot,0.0936580523848533,0.854706147685647,mot,0.0406886897981166,0.9213773561641574,mot,0.0460480414330959,0.919770617969334,mot,0.0217036642134189,0.9455062951892614,mot,0.0625076815485954,0.890647447668016,mot,0.05660476163029671,0.8984785992652178,mot,0.06878980249166489,0.8769332263618708,mot,0.04638681933283806,0.9031855054199696,mot,0.009627134539186954,0.9713175296783447
6419,190672,for,0.9862144568469376,0.0054939924739301,for,0.9556460701860487,0.0319706443697214,for,0.977962420322001,0.0115255042910575,for,0.9088083482347428,0.0751131270080804,for,0.9774447763338684,0.0113376788794994,for,0.9870545628946275,0.005202027037739754,for,0.974642840679735,0.012220158241689205,for,0.9559887629002333,0.02741125412285328,for,0.9824086728040129,0.008212664164602757
6420,190673,for,0.9765764065086842,0.0085425339639186,for,0.9579969416372478,0.0246257055550813,for,0.9717120761051774,0.0135848633944988,for,0.9326832797378302,0.0489910813048481,for,0.9839814584702252,0.0053042913787066,for,0.9857888082042336,0.004040680825710297,for,0.9565269788727164,0.022347120568156242,for,0.9582109129987657,0.023122143000364304,for,0.9797016680240631,0.008996464312076569
6421,190681,for,0.9991989840200404,0.0,for,0.9990149346413092,0.0001012677239486,for,0.9991136501485016,0.0,for,0.998622914616135,0.0001874525478342,for,0.9991197006820584,0.0,for,0.9992485467155348,0.0,for,0.9985757097892929,0.0,for,0.9988120424095541,0.00012396091187838465,for,0.9992926916092983,0.0
6422,190701,for,0.8749489821493626,0.0524019703734666,for,0.860531008336693,0.1125078927725553,for,0.7496928395703435,0.2105849105864763,mot,0.2125775068998336,0.7459529899060726,for,0.4876670921221375,0.4603160768747329,for,0.980233452282846,0.0074468860402703285,for,0.7592439707368612,0.19337048940360546,for,0.7726178681477904,0.18905593175441027,for,0.8827959345653653,0.08876291150227189
6423,190712,for,0.8601909074932337,0.1023624939844012,for,0.7953799096867442,0.1718242559581995,for,0.8113939836621284,0.1501124529168009,mot,0.4258783110417425,0.5366346500813961,for,0.8067219108343124,0.1500342469662428,for,0.947358263656497,0.025600232183933258,for,0.8232649527490139,0.12996458634734154,for,0.7515354976058006,0.20746519602835178,for,0.9509507017210126,0.02757073938846588
6424,190723,for,0.7992726434022188,0.0985132856294512,for,0.6947963498532772,0.2444343976676464,for,0.7357393577694893,0.1972499843686819,mot,0.1768792569637298,0.7356758490204811,for,0.5116763366386294,0.3785914033651352,for,0.9664032999426126,0.010166375897824764,for,0.7011434510350227,0.20894948951900005,for,0.6425894238054752,0.28090182319283485,for,0.8400636129081249,0.10913297813385725
6425,190810,for,0.8253672099672258,0.1532503869384527,for,0.714419434312731,0.2661297088488936,for,0.7517010294832289,0.228767448104918,mot,0.2647223770618438,0.7136807348579168,for,0.7507323236204684,0.2252337550744414,for,0.9506991882808506,0.037655903259292245,for,0.7864062860608101,0.1888534277677536,for,0.7059594569727778,0.27050711400806904,for,0.888466730248183,0.09471219684928656
6426,190824,for,0.9920410863123834,0.002351057017222,for,0.9813114469870924,0.0104958154261112,for,0.9910821365192533,0.0035232126247137,for,0.9838399100117384,0.0083193089812994,for,0.9910399694927036,0.003310116706416,for,0.9956204518675804,0.0009308616281487048,for,0.9864201345480978,0.005598024465143681,for,0.9837156217545271,0.007982024922966957,for,0.9938961695879698,0.0017779895570129156
6427,190841,for,0.977149099111557,0.0089000361040234,for,0.9503459371626376,0.0324165162164717,for,0.9787695836275816,0.0101696251658722,for,0.9558495804667472,0.0284034879878163,for,0.9804820138961076,0.0073671448044478,for,0.9869217220693827,0.004029654432088137,for,0.9750257432460785,0.009681069292128086,for,0.9606792777776718,0.023698534118011594,for,0.9906272813677788,0.003286143997684121
6428,190842,for,0.9992730334925,0.0,for,0.9992751147510716,0.0,for,0.9993066152674146,0.0,for,0.9990815906203352,0.0,for,0.999379229178885,0.0,for,0.9992339251621161,0.0,for,0.9990312433801591,0.0,for,0.999167549161939,0.0,for,0.9991898198495619,0.0
6429,190843,for,0.9908164700027556,0.0044999779202044,for,0.9778743088245392,0.0161172477528452,for,0.9841217566281556,0.0100614093244075,for,0.9754841085523368,0.0181418710853904,for,0.9753689216449856,0.0174542262684553,for,0.9905244568362832,0.004488386679440737,for,0.9850490624085069,0.008479883894324303,for,0.979295501485467,0.01462040888145566,for,0.9870935543440282,0.007445259485393763
6430,190857,for,0.9127268437296152,0.0710104159079492,for,0.8688882105052471,0.1163047822192311,for,0.8975856695324183,0.0877534109167754,mot,0.3439698203001171,0.6392447780817747,for,0.8446242697536945,0.1350577510893345,for,0.9437840478494763,0.04058273835107684,for,0.8775247298181057,0.10140668973326683,for,0.7903344933874905,0.19292912166565657,for,0.8292882633395493,0.1549687748774886
6431,190871,mot,0.3692574398592114,0.6025193706154823,mot,0.0192702449858188,0.971210204064846,mot,0.2000405341386795,0.7861053440719843,mot,0.0079615488648414,0.9815127421170472,mot,0.1267184764146804,0.8559429198503494,mot,0.46250108210369945,0.5246304571628571,mot,0.2612790579441935,0.7210806384682655,mot,0.03527553752064705,0.9507222287356853,mot,0.12935017049312592,0.861250339075923
6432,190872,mot,0.0039354907348752,0.984148592222482,mot,0.0,0.9903947932180016,mot,0.0023405589163303,0.987179398536682,mot,0.0,0.9918480776250362,mot,0.0021772002801299,0.9860672210343182,mot,0.013344916515052319,0.972971850540489,mot,0.004113347735255957,0.9832209134474397,mot,0.0,0.9879769673570991,mot,0.0020716383587569,0.9883718222845346
6433,190873,mot,0.0059019303880631,0.9836459727957844,mot,0.0,0.9916195357218384,mot,0.0034852630924433,0.9870679951272904,mot,0.0,0.9930973071604968,mot,0.0022013713605701,0.9882729589007796,mot,0.015381085686385632,0.9732989957556129,mot,0.00637909397482872,0.9834795361384749,mot,0.0,0.9895514990203083,mot,0.00548023683950305,0.9852762361988425
6434,190874,for,0.6950364117510617,0.2770447060465812,mot,0.1687260121107101,0.813258420675993,for,0.5668484666384757,0.4122860915958881,mot,0.0238111056387424,0.9598272833973168,for,0.5111469975672662,0.4642434231936931,for,0.8637365191243589,0.11598003841936588,for,0.6459419541060925,0.3247795980423689,mot,0.29996680095791817,0.679451834410429,for,0.8018580281641334,0.17949677538126707
6435,190875,for,0.7817205362953246,0.2075102827511727,mot,0.1620708853006363,0.8300744090229273,for,0.6009030723944306,0.3900458049029112,mot,0.013490317389369,0.9799444526433944,for,0.7619666007813066,0.229101613163948,mot,0.4640250082593411,0.5261611836031079,for,0.7929231475573033,0.1959917200729251,mot,0.263435035943985,0.7267952468246222,for,0.6082867671502754,0.3830067552626133
6436,190876,mot,0.3555181641131639,0.6198002733290195,mot,0.0517294891178607,0.9279223904013634,mot,0.2217643344774842,0.7578619420528412,mot,0.0112914564087986,0.9717066511511804,mot,0.2238484676927328,0.7491295896470547,mot,0.017428822815418243,0.9669622993096709,mot,0.20114484429359436,0.775365062057972,mot,0.11119267344474792,0.8644774965941906,mot,0.008121763356029987,0.9793068133294582
6437,190884,for,0.987358974525705,0.0070641911588609,for,0.9539810605347157,0.0391383498208597,for,0.9780340362340212,0.0150384968146681,for,0.9063290753401816,0.0846525011584162,for,0.980488194618374,0.0122978249564766,for,0.9770952397957444,0.014544099569320679,for,0.9773234133608639,0.014328714460134506,for,0.9589033066295087,0.03330313693732023,for,0.9729630956426263,0.020753004006110132
6438,190901,for,0.6566331021022052,0.3160865250974893,mot,0.1196600496768951,0.8632194735109806,mot,0.4400958120822906,0.5342453550547361,mot,0.0516766496002674,0.9227746725082396,mot,0.3393255325499922,0.6194258034229279,mot,0.03849449008703232,0.9348731189966202,mot,0.3016034662723541,0.6475307233631611,mot,0.203145831823349,0.7685519009828568,for,0.5676575899124146,0.4089715611189604
6439,190902,mot,0.0720765218138694,0.9061732478439808,mot,0.0040940325707197,0.9831778360530734,mot,0.0270296204835176,0.9572216104716064,mot,0.0033473048824816,0.9854876026511192,mot,0.0108034592121839,0.974683154374361,mot,0.4261067430488765,0.5528115909546614,mot,0.07434483617544174,0.9078780133277178,mot,0.006967787630856037,0.9768761657178402,mot,0.020222852006554604,0.9689880516380072
6440,190903,for,0.8877590801566839,0.0802368484437465,for,0.8678843746893108,0.1094127022661268,for,0.8595709465444088,0.112298937048763,for,0.606427835766226,0.3558634771034121,for,0.9605066999793052,0.0194408930838108,for,0.9275653893128037,0.04774310835637152,for,0.9473768034949899,0.026579737663269043,for,0.8710398310795426,0.09946901956573129,for,0.9271709686145186,0.05018288758583367
6441,190911,mot,0.1521696150302887,0.827759925276041,mot,0.0204456094652414,0.9678115276619792,mot,0.1952611207962036,0.7907208912074566,mot,0.0059385979548096,0.9824616499245168,mot,0.1857950538396835,0.7952436674386263,mot,0.0031851648818701506,0.9906521108932793,mot,0.09410039335489273,0.8898786678910255,mot,0.019726945087313652,0.9663485549390316,mot,0.08563756197690964,0.9030825830996037
6442,190913,for,0.6826856471598148,0.2928600888699293,mot,0.2216113358736038,0.7618039697408676,mot,0.3146202655043453,0.6693381983786821,mot,0.0430653691291809,0.9422052875161172,mot,0.2763634247239679,0.7051608376204967,for,0.9185871030203998,0.0661028902977705,for,0.6119473185390234,0.36767817847430706,mot,0.1989053636789322,0.7821322940289974,for,0.6969598203431815,0.28571033757179976
6443,190922,for,0.8021576516330242,0.1729412265121936,for,0.6803139792755246,0.2995790131390095,for,0.8198975939303637,0.1597074978053569,for,0.5789498193189502,0.4024283029139042,for,0.7637016661465168,0.2138634826987981,for,0.9097321461886168,0.07099048886448145,for,0.8099034745246172,0.16312860138714314,for,0.6440183203667402,0.3327185157686472,for,0.8200451927259564,0.15883802343159914
6444,190940,mot,0.1832914501428604,0.7907050456851721,mot,0.0220196638256311,0.9584201630204916,mot,0.1854003816843032,0.7892645411193371,mot,0.0152099886909127,0.9579766560345888,mot,0.0423309691250324,0.929575251415372,for,0.8411640180274844,0.13023697771131992,mot,0.12422194331884384,0.8410765156149864,mot,0.016795450821518898,0.9591896058991551,mot,0.4382841885089874,0.5377370677888393
6445,191402,for,0.9767135174479336,0.0189831285970285,for,0.95505258301273,0.0392029101494699,for,0.9584407644579188,0.0369534069905057,for,0.8899867874570191,0.1031443977262824,for,0.9738030703738332,0.0215177075588144,for,0.9686739327153191,0.02691169356694445,for,0.9622498883400112,0.031942482688464224,for,0.963912712992169,0.030405809520743787,for,0.9850350114284083,0.011455880478024483
6446,191403,for,0.9980959673412144,0.0,for,0.9959232802502812,0.0008084531291387,for,0.9977479190565646,0.000239720364334,for,0.9527265653014184,0.0301981288939714,for,0.9959336309693754,0.0006096982979215,for,0.9978720839135349,0.0,for,0.997669845353812,0.00019096332835033536,for,0.996630821377039,0.000412623310694471,for,0.9979699240066111,0.00015123659977689385
6447,191404,for,0.9981830366887152,0.0,for,0.9968235606793314,0.0003899128350894,for,0.9979615786578506,0.0,for,0.9965925093274564,0.0005084961303509,for,0.998428193386644,0.0,for,0.9983997310046107,0.0,for,0.9977902271784842,0.0,for,0.9971046997234225,0.00028732139617204666,for,0.9986750017415034,0.0
6448,191421,for,0.989127059932798,0.0018259536009281,for,0.9738092296756804,0.0123755680397152,for,0.9876584154553713,0.0030254216399043,for,0.96374380774796,0.0230358378030359,for,0.9884851253591478,0.0023403260856866,for,0.991805539932102,0.0010853192070499063,for,0.9893254861235619,0.0015720437513664365,for,0.9805923877283931,0.006252992898225784,for,0.9940394996665418,0.0007602931000292301
6449,191435,for,0.875214911531657,0.1024128054268658,for,0.6223889538086951,0.3557893065735698,for,0.8615794517099857,0.1180007262155413,for,0.6362174800597131,0.3408131208270788,for,0.8952741157263517,0.0858366307802498,for,0.7907699742354453,0.1862481185235083,for,0.890095988754183,0.08818456716835499,for,0.7309067193418741,0.2470752540975809,for,0.8814982967451215,0.10280302749015391
6450,191441,for,0.8389125359244645,0.1392565607093274,for,0.5097678434103727,0.4744809558615088,for,0.4849558449350297,0.492878146469593,mot,0.1808997094631195,0.8000813517719507,mot,0.2087758106645196,0.7734007760882378,for,0.8890954852104187,0.09709661500528455,for,0.6936030574142933,0.2866508699953556,mot,0.33154688123613596,0.651510177180171,for,0.5755327036604285,0.40640523936599493
