,id,gpt-4o-mini_left_vote,gpt-4o-mini_left_for_lprob,gpt-4o-mini_left_against_lprob,gpt-4o-mini_right_vote,gpt-4o-mini_right_for_lprob,gpt-4o-mini_right_against_lprob,gpt-4o-mini_center_vote,gpt-4o-mini_center_for_lprob,gpt-4o-mini_center_against_lprob
5431,17685199,for,-0.000121304532513,-15.500121116638184,for,-0.0001403697824571,-9.250140190124512,for,-0.00017755765293259174,-12.875177383422852
5432,17685202,for,-0.000148952458403,-15.00014877319336,mot,-6.002651691436768,-0.0026515135541558,for,-0.002685160143300891,-6.002685070037842
5433,17685208,for,-0.0002236821310361,-16.00022315979004,mot,-2.81238341331482,-0.0623835064470768,for,-0.00016825977945700288,-14.500167846679688
5434,17686201,for,-0.0002240397443529,-16.50022315979004,mot,-5.504395008087158,-0.004395225085318,for,-0.0004766671918332577,-15.875476837158203
5435,17687205,for,-0.000146091566421,-18.000146865844727,mot,-0.8262536525726318,-0.5762536525726318,for,-0.0002944671141449362,-17.625293731689453
5436,17687213,for,-0.0001758888101903,-14.50017547607422,for,-0.0067999176681041,-5.006799697875977,for,-0.0032821674831211567,-5.753282070159912
5437,17687214,for,-0.000171120656887,-18.37517166137696,mot,-7.500704288482666,-0.0007044489029794,for,-0.00029160623671486974,-14.12529182434082
5438,17688216,for,-0.0001571738393977,-11.500157356262209,mot,-11.00037956237793,-0.000379314442398,for,-0.5763624310493469,-0.8263624310493469
5439,17689217,for,-0.0001764848275342,-16.87517738342285,mot,-10.625231742858888,-0.0002314303710591,for,-0.00015229015843942761,-15.375152587890625
5440,176210,for,-0.0003087678924202,-11.750308990478516,mot,-10.250675201416016,-0.0006755007780157,for,-0.000418040988733992,-8.875417709350586
5441,176211,for,-0.0001632532221265,-18.000164031982422,for,-0.0488107092678546,-3.0488107204437256,for,-0.00031985383247956634,-18.000320434570312
5442,176212,for,-0.0003072182298637,-17.500307083129883,mot,-4.758898735046387,-0.0088985376060009,for,-0.00038467496051453054,-14.500384330749512
5443,176213,for,-0.000251207180554,0.0,for,-0.0002625278721097,-12.375262260437012,for,-0.00031425125780515373,0.0
5444,176220,mot,-0.9746795892715454,-0.474679559469223,for,-8.029847231227905e-05,-10.500080108642578,for,-0.0012613063445314765,-8.251261711120605
5445,176230,mot,-9.500131607055664,-0.0001315487170359,for,-0.0001008015024126,-13.50010108947754,for,-0.003229528898373246,-5.87822961807251
5446,176231,for,-0.0001826834195526,-14.75018310546875,for,-0.1604028493165969,-1.9104028940200808,for,-0.00041935223271138966,-15.250419616699219
5447,176232,for,-0.0002984008460771,-10.375298500061035,mot,-1.910665512084961,-0.1606654971837997,for,-0.0003721622342709452,-8.500371932983398
5448,1769322,for,-0.0004549830919131,0.0,mot,-6.252226829528809,-0.0022266218438744,for,-0.0003987336531281471,-18.125398635864258
5449,1769323,for,-0.0001512173184892,-16.500150680541992,mot,-14.000330924987791,-0.0003311744949314,for,-0.0003909927327185869,-11.375391006469727
5450,1769424,for,-0.0001900703791761,0.0,mot,-11.375225067138672,-0.0002247549709863,for,-0.00011224505578866228,0.0
5451,1769525,for,-0.0001468067930545,-18.500146865844727,mot,-14.12522029876709,-0.0002203444309998,for,-0.0002302383363712579,-13.000229835510254
5452,1769526,for,-0.0001488332491135,-18.25014877319336,mot,-15.87506866455078,-6.897412822581828e-05,for,-0.00028541131177917123,-12.750285148620605
5453,1769627,for,-0.000153359316755,-18.250152587890625,mot,-9.626203536987305,-0.0012036849511787,for,-0.00012987985974177718,-18.50012969970703
5454,1769728,for,-0.0001601539261173,-18.25016021728516,mot,-2.579184055328369,-0.0791841074824333,for,-0.00017028623551595956,-17.00016975402832
5455,1769829,for,-0.0001223700382979,-16.7501220703125,mot,-16.750057220458984,-5.800739018013701e-05,for,-0.01841365359723568,-4.018413543701172
5456,1769830,for,-0.000222847709665,-18.12522315979004,mot,-8.000651359558105,-0.000651317066513,for,-0.0002753981971181929,-17.625274658203125
5457,176991,for,-0.0002471542684361,-18.125247955322266,mot,-11.625675201416016,-0.0006750239408574,for,-0.0002998312993440777,-15.500299453735352
5458,177002,for,-0.0001903087832033,-17.87519073486328,mot,-6.002903938293457,-0.0029038973152637,for,-0.0002181987656513229,-16.25021743774414
5459,177013,for,-0.4745349586009979,-0.9745349884033204,for,-0.6934124827384949,-0.6934124827384949,for,-0.013733956031501293,-4.388733863830566
5460,177024,mot,-1.7021534442901611,-0.2021534889936447,mot,-3.773799180984497,-0.0237992666661739,mot,-5.5057053565979,-0.005705281160771847
5461,177047,for,-0.0002356025070184,0.0,mot,-10.000262260437012,-0.0002625278721097,for,-0.0003044802288059145,-17.25030517578125
5462,177058,for,-0.0002375097537878,-15.875237464904783,mot,-1.701879858970642,-0.2018798738718032,for,-0.00037251986213959754,-15.125372886657715
5463,177069,for,-0.0002180795563617,-17.62521743774414,mot,-3.773804664611816,-0.0238046254962682,for,-0.0002158146962756291,-16.375215530395508
5464,1770610,mot,-1.137096881866455,-0.3870969116687774,for,-5.693455750588328e-05,-14.125057220458984,for,-0.00017314712749794126,-12.500173568725586
5465,1770711,for,-0.0001062848750734,-17.500106811523438,mot,-18.00008773803711,-8.7689099018462e-05,for,-0.0002753981971181929,-9.875275611877441
5466,1770712,for,-8.828512363834307e-05,-18.00008773803711,mot,-5.878367424011231,-0.003367350436747,for,-0.00013083349040243775,-16.000131607055664
5467,1770817,mot,-10.625161170959473,-0.0001609883474884,for,-8.0536883615423e-05,-16.375080108642578,for,-0.06224719062447548,-2.8122472763061523
5468,1770918,for,-0.0001781536848284,-14.250178337097168,for,-0.1003263592720031,-2.3503262996673584,for,-0.0008569086203351617,-11.50085735321045
5469,1771121,for,-0.0009747094009071,-7.500974655151367,for,-9.043078898685052e-05,-14.75009059906006,for,-0.0007625799626111984,-11.125762939453125
5470,1771214,for,-0.0002284502843394,-11.125228881835938,mot,-4.759359359741211,-0.0093592377379536,for,-0.014388911426067352,-4.2643890380859375
5471,1771315,for,-0.0002668192028068,-14.375267028808594,for,-0.0002364369283895,-8.875236511230469,for,-0.00024727347772568464,-17.000247955322266
5472,177146,for,-0.0001569354208186,-18.75015640258789,mot,-11.625201225280762,-0.0002009179006563,for,-0.00022022522171027958,-16.875219345092773
5473,177371,for,-0.0002035403886111,-16.75020408630371,mot,-14.375177383422852,-0.0001774384581949,for,-0.001093903905712068,-7.126093864440918
5474,177382,for,-0.0001499060745118,-16.250150680541992,mot,-0.8261973261833191,-0.5761973261833191,for,-0.00023739055905025452,-14.875237464904785
5475,177393,for,-0.000262766261585,-16.750263214111328,mot,-10.125296592712402,-0.0002967320033349,for,-0.000363590574124828,-14.62536334991455
5476,177404,for,-0.0001459723571315,-18.750146865844727,mot,-16.375057220458984,-5.729216718464159e-05,for,-0.00022952310973778367,-18.375228881835938
5477,177415,for,-0.0003590608539525,-16.62535858154297,for,-9.782141569303349e-05,-17.500097274780273,for,-0.00019722258730325848,-18.12519645690918
5478,177426,for,-0.0001384625356877,-17.125139236450195,mot,-8.75042724609375,-0.0004275699320714,for,-0.0002625278721097857,-15.125262260437012
5479,177437,for,-0.0001013975197565,-17.62510108947754,mot,-12.87541675567627,-0.0004167297447565,for,-0.00021855637896806002,-16.375219345092773
5480,177448,for,-0.0002224900963483,-16.87522315979004,mot,-3.288649320602417,-0.038649421185255,for,-0.0003598952607717365,-14.250359535217285
5481,177459,for,-0.0001755311968736,-16.75017547607422,mot,-8.500433921813965,-0.0004335301055107,for,-0.00032247265335172415,-15.875322341918945
5482,1774610,for,-0.0001412042183801,-17.375141143798828,mot,-12.375410079956056,-0.0004098195640835,for,-0.0002120038407156244,-10.500211715698242
5483,1774711,for,-0.0001462107611587,-18.125146865844727,mot,-8.500410079956055,-0.000410534790717,for,-0.00021474185632541776,-16.750215530395508
5484,1774812,for,-0.0002587170165497,-16.250259399414062,mot,-11.250521659851074,-0.0005215776036493,for,-0.0005643534241244197,-9.500564575195312
5485,17779285,for,-0.0001943617098731,-17.000194549560547,mot,-16.75005340576172,-5.347765181795694e-05,for,-0.003046285128220916,-5.87804651260376
5486,17780286,for,-0.0001487140398239,-10.25014877319336,mot,-11.00013256072998,-0.0001322639436693,for,-0.004951477516442537,-5.379951477050781
5487,17780287,for,-0.0004029057745356,-14.250402450561523,mot,-12.250242233276367,-0.0002418010844849,for,-0.03881971538066864,-3.2888197898864746
5488,17782279,for,-0.0001381049223709,-13.25013828277588,mot,-13.250171661376951,-0.0001717166742309,for,-0.12775158882141113,-2.127751588821411
5489,17784282,for,-0.0002046132140094,0.0,mot,-15.625093460083008,-9.353008499601856e-05,for,-0.00031818498973734677,-17.12531852722168
5490,17785283,for,-0.0002059244579868,-17.125205993652344,mot,-8.750319480895996,-0.0003193770244251,for,-0.00036715567694045603,-15.500367164611816
5491,17788284,for,-0.0001279726129723,-18.6251277923584,for,-0.0487952642142772,-3.048795223236084,for,-0.00013643606507685035,-17.625137329101562
5492,178223,for,-0.0002207020443165,-16.250221252441406,for,-0.1271086782217025,-2.127108573913574,for,-0.0003277176001574844,-15.500328063964844
5493,178232,for,-0.0003687053394969,-15.12536907196045,mot,-11.125286102294922,-0.0002863649569917,for,-0.0004883344518020749,-9.12548828125
5494,178285,mot,-2.8121957778930664,-0.0621957890689373,mot,-1.137131929397583,-0.3871319591999054,for,-0.0032305908389389515,-5.878230571746826
5495,178287,for,-0.0001478796184528,-17.25014877319336,mot,-17.00008773803711,-8.697387966094539e-05,for,-0.000332485738908872,-8.625332832336426
5496,1782810,for,-0.0001013975197565,-14.00010108947754,mot,-14.625186920166016,-0.0001868518738774,mot,-3.530264139175415,-0.030264126136898994
5497,1782811,for,-0.0001372704864479,-18.12513732910156,mot,-18.12506866455078,-6.897412822581828e-05,for,-0.00018649426056072116,-11.500186920166016
5498,1782815,for,-0.0001688557968009,-15.625168800354004,mot,-4.883194923400879,-0.0081950314342975,for,-0.0003273600013926625,-13.625327110290527
5499,1782816,for,-0.0001488332491135,0.0,mot,-9.75020694732666,-0.0002073549112537,for,-0.0005900867399759591,-15.000590324401855
5500,1782817,for,-0.0001938848872669,-17.500194549560547,mot,-7.625840187072754,-0.0008403576212003,for,-0.0007553085451945662,-13.875755310058594
5501,1782818,for,-0.0001205893131555,-15.500120162963867,for,-0.0001541937381261,-9.500154495239258,for,-0.0001831565605243668,-15.75018310546875
5502,178293,for,-9.305326966568828e-05,-12.625093460083008,mot,-17.500072479248047,-7.20734242349863e-05,mot,-10.751224517822266,-0.001224989420734346
5503,178304,for,-0.0001127218711189,-18.500112533569336,mot,-18.00010871887207,-0.0001095033730962,for,-0.00023369524569716305,-15.50023365020752
5504,178312,for,-0.0069412789307534,-5.006941318511963,mot,-2.579136848449707,-0.0791367515921592,for,-0.001048646867275238,-8.251049041748047
5505,178321,mot,-8.875267028808594,-0.0002671768015716,for,-0.0001197548845084,-12.375120162963867,for,-0.00046844579628668725,-8.375468254089355
5506,178544,for,-0.252123475074768,-1.502123475074768,for,-7.231182826217264e-05,-12.625072479248049,for,-0.0004224515287205577,-8.750422477722168
5507,178552,for,-0.0002835040504578,-13.000283241271973,for,-0.0143055887892842,-4.264305591583252,for,-0.0003370118502061814,-10.250336647033691
5508,178561,for,-0.0001810145622584,-13.500181198120115,for,-0.0003716854262165,-8.125371932983398,for,-0.0005863950937055051,-15.00058650970459
5509,178622,for,-0.0001432306744391,-16.12514305114746,for,-0.0381925068795681,-3.2881925106048584,for,-0.00013643606507685035,-17.125137329101562
5510,178631,mot,-17.875049591064453,-4.930552313453518e-05,for,-0.0001116490384447,-9.75011157989502,mot,-5.7536773681640625,-0.0036771558225154877
5511,178643,for,-0.0002410858724033,-15.00024127960205,for,-0.0001758888101903,-9.12517547607422,for,-0.00023631771910004318,-15.750236511230469
5512,178700,for,-0.000327002373524,-13.750327110290527,for,-0.160391166806221,-1.9103912115097048,for,-0.00029387109680101275,-15.875293731689453
5513,178701,for,-0.000410534790717,-15.625410079956056,for,-0.0487304367125034,-3.0487303733825684,for,-0.00041339205927215517,-16.50041389465332
5514,178753,for,-0.0002448893792461,-16.500244140625,mot,-3.7734837532043457,-0.0234837532043457,for,-0.00014060820103622973,-15.750140190124512
5515,178762,for,-0.0001675445528235,-14.000167846679688,for,-0.000128926243633,-12.625128746032717,for,-0.00017123986617662013,-14.750171661376953
5516,178771,for,-0.000237152155023,-17.87523651123047,mot,-1.3138148784637451,-0.3138149380683899,for,-0.00029625516617670655,-15.375296592712402
5517,178820,for,-9.782141569303349e-05,-17.875097274780273,mot,-4.019011497497559,-0.019011640921235,for,-0.00012916464766021818,-16.62512969970703
5518,178840,for,-0.0002527568431105,-15.000252723693848,mot,-11.000164031982422,-0.0001640876434976,for,-0.00036799011286348104,-12.000368118286133
5519,178877,for,-0.0003724006237462,-16.5003719329834,mot,-5.255615234375,-0.005615415982902,for,-0.0004141072859056294,-13.62541389465332
5520,178878,for,-0.0003623985394369,-18.250362396240234,mot,-8.75035572052002,-0.0003558423195499,for,-0.00016623330884613097,-17.375165939331055
5521,178886,for,-0.0001606307341717,-15.125160217285156,mot,-9.876028060913086,-0.0010279273847118,for,-0.0001984146365430206,-12.875198364257812
5522,178894,for,-0.0002359601057833,-15.125235557556152,mot,-1.502177596092224,-0.2521775662899017,for,-0.0003321281401440501,-14.62533187866211
5523,178895,for,-0.000774846994318,-7.62577486038208,for,-0.3134525418281555,-1.3134524822235107,for,-0.006088530644774437,-5.131088733673096
5524,178901,for,-0.0001365552743664,-17.750137329101562,mot,-1.7018778324127195,-0.2018778324127197,for,-0.00015169414109550416,-15.750151634216309
5525,178902,for,-0.0002472734777256,0.0,for,-0.0061538154259324,-5.131153583526611,for,-0.00015717383939772844,-18.75015640258789
5526,178913,for,-0.0003401111171115,-12.250340461730955,mot,-8.750317573547363,-0.0003171121352352,for,-0.002611094154417515,-6.25261116027832
5527,178930,for,-0.0002220132882939,-15.000222206115724,mot,-1.5022156238555908,-0.2522156536579132,for,-0.00037836082628928125,-12.250378608703613
5528,1789611,for,-0.018406281247735,-4.018406391143799,mot,-6.876406669616699,-0.0014066596049815,for,-0.31360143423080444,-1.3136014938354492
5529,1789612,for,-0.0002196292043663,-17.375219345092773,mot,-8.375418663024902,-0.0004186370060779,for,-0.0005411197198554873,-11.125540733337402
5530,1789614,for,-0.0001483564410591,-14.50014877319336,mot,-4.8828535079956055,-0.0078534996137022,for,-0.0002087853499688208,-12.250208854675293
5531,1789713,for,-0.3871095180511474,-1.1371095180511477,mot,-9.375267028808594,-0.0002669384120963,mot,-8.625784873962402,-0.0007849719258956611
5532,1789817,for,-0.0142677510157227,-4.264267921447754,for,-7.73183855926618e-05,-15.000077247619627,for,-0.0002286886883666739,-13.875228881835938
5533,178999,for,-0.0002656271681189,-17.00026512145996,for,-0.6935309767723083,-0.6935309767723083,for,-0.00018006093159783632,-16.500179290771484
5534,1789910,for,-0.0001599155220901,-17.500160217285156,for,-0.0299674253910779,-3.5299673080444336,for,-0.0002326224057469517,-16.875232696533203
5535,1789918,for,-0.0001367936783935,-16.375137329101562,for,-0.0298925768584013,-3.529892683029175,for,-0.00019889144459739327,-16.000198364257812
5536,179008,for,-0.00024775028578,-14.375247955322266,mot,-1.910516381263733,-0.1605163663625717,for,-0.00024275471514556557,-12.125243186950684
5537,179013,for,-0.0002328608097741,-18.500232696533203,for,-0.00012809180771,-14.250127792358398,for,-0.00016182278341148049,0.0
5538,179014,for,-0.0001578890514792,-16.000158309936523,for,-0.1004499197006225,-2.350450038909912,for,-0.00021402664424385875,-16.000213623046875
5539,179015,for,-0.0001947193231899,-13.875194549560549,for,-5.455048449221067e-05,-16.25005531311035,for,-0.00024120506714098155,-16.875240325927734
5540,179016,for,-0.0002251125843031,-11.875225067138672,for,-0.3134570717811584,-1.3134570121765137,for,-0.00023286080977413803,-14.375232696533203
5541,179017,for,-0.0001679021661402,-15.250167846679688,for,-0.0790154784917831,-2.5790154933929443,for,-0.0003346314188092947,-15.375334739685059
5542,1790216,for,-0.0002835040504578,-17.25028419494629,for,-0.0054026078432798,-5.255402565002441,for,-0.00018661346985027194,-15.500186920166016
5543,1790315,for,-0.0001838717871578,-18.37518310546875,mot,-2.579216718673706,-0.0792168229818344,for,-0.00029244067263789475,-16.87529182434082
5544,179042,for,-0.0001957921485882,-15.625195503234863,mot,-0.9742656350135804,-0.4742656350135803,for,-0.0003243798855692148,-15.125324249267578
5545,179051,for,-7.40998875699006e-05,0.0,for,-0.0004168489249423,-8.37541675567627,for,-0.00012976066500414163,-18.12512969970703
5546,1791211,for,-0.0001482372317695,-17.37514877319336,mot,-5.00698709487915,-0.0069873267784714,for,-0.00015419373812619597,-17.375154495239258
5547,1791213,for,-0.0001278534036828,-18.2501277923584,mot,-16.87510108947754,-0.000100682300399,for,-0.0002715873415581882,-11.375271797180176
5548,1791215,for,-0.0001928120618686,0.0,mot,-8.25064754486084,-0.000647148641292,for,-0.00019889144459739327,-15.500199317932129
5549,1791216,for,-0.000128926243633,-17.50012969970703,mot,-16.375049591064453,-4.966313281329349e-05,for,-0.10042060166597366,-2.3504207134246826
5550,1791219,for,-0.0001925736432895,-15.500192642211914,mot,-0.9744162559509276,-0.4744162559509277,for,-0.00023894020705483854,-15.375239372253418
5551,1791220,for,-0.0002056860539596,-15.125205993652344,for,-0.0068001565523445,-5.006800174713135,for,-0.0002087853499688208,-15.875208854675293
5552,1791223,for,-0.0001341712049907,-15.500134468078612,mot,-4.758963108062744,-0.0089630465954542,for,-0.00036156410351395607,-10.250361442565918
5553,1791317,for,-0.0002385825937381,-17.7502384185791,mot,-1.502413272857666,-0.2524132132530212,for,-0.0005955664673820138,-15.375595092773438
5554,1791318,for,-0.0183419100940227,-4.018342018127441,for,-0.0025397518184036,-6.00253963470459,for,-0.00037132782745175064,-13.125370979309082
5555,1791321,for,-6.229872087715194e-05,-19.125062942504883,for,-9.639096970204264e-05,-10.125096321105955,for,-0.0001242772996192798,0.0
5556,1791328,for,-0.0001503828971181,-14.000150680541992,mot,-16.750045776367188,-4.644463479053229e-05,mot,-3.773831844329834,-0.023831861093640327
5557,1791412,for,-0.0002412050671409,-15.62524127960205,for,-0.1270670145750045,-2.1270670890808105,for,-0.0003336777735967189,-12.000333786010742
5558,1791414,for,-8.73314929776825e-05,-18.87508773803711,mot,-12.375473022460938,-0.0004727371269837,for,-0.00020497082732617855,-15.750205039978027
5559,1791529,mot,-19.25013732910156,-0.000136674469104,for,-0.1003331542015075,-2.3503332138061523,mot,-16.625289916992188,-0.0002889874158427119
5560,179163,for,-0.0001830410328693,-14.37518310546875,mot,-11.125192642211914,-0.0001929312566062,for,-0.00023750975378789008,-12.125237464904785
5561,179164,for,-0.0001624188007554,-18.87516212463379,mot,-16.50013542175293,-0.0001359592570224,for,-0.0002917254460044205,-16.25029182434082
5562,179165,for,-0.0001412042183801,0.0,mot,-5.38006591796875,-0.0050660604611039,for,-0.00019746100588236004,-17.500198364257812
5563,179166,for,-0.0002280926710227,-16.750228881835938,mot,-14.125170707702637,-0.0001706438488326,for,-0.00040898515726439655,-14.000409126281738
5564,179167,for,-0.0001059272617567,-17.500106811523438,mot,-8.375429153442383,-0.0004287619667593,for,-0.0002516839886084199,-9.750251770019531
5565,179169,for,-0.0001359592570224,0.0,mot,-4.882915496826172,-0.0079157091677188,for,-0.0002600245934445411,-15.250260353088379
5566,1791610,for,-0.0001017551330733,-18.87510108947754,mot,-11.500176429748535,-0.0001762464235071,for,-0.00016551809676457196,-17.000165939331055
5567,179178,for,-0.0002124806633219,-17.875211715698242,mot,-7.001083850860596,-0.0010840173345059,for,-0.00046546570956707,-16.125465393066406
5568,179182,mot,-10.000198364257812,-0.0001979378139367,for,-0.0004014753212686,-8.000401496887207,mot,-0.8265702128410339,-0.5765702128410339
5569,1791925,for,-0.0001484756357967,-17.00014877319336,mot,-7.625731945037842,-0.0007320931763388,for,-0.0002979240380227566,-13.000297546386719
5570,1791926,for,-0.0002858881198335,-8.625286102294922,mot,-2.3504700660705566,-0.1004700884222984,for,-0.38735637068748474,-1.1373564004898071
5571,1791927,for,-0.0001354824344161,-15.12513542175293,mot,-11.000194549560549,-0.0001946001139003,for,-0.007000704761594534,-5.007000923156738
5572,179201,for,-0.0001997258659685,-12.875199317932127,mot,-9.875197410583496,-0.0001976994099095,for,-0.010114200413227081,-4.6351141929626465
5573,1792124,for,-0.0001495484757469,-15.875149726867676,for,-0.001799888908863,-6.376800060272217,for,-0.0002646735229063779,-13.750265121459961
5574,179261,for,-0.0001066424811142,0.0,mot,-17.000078201293945,-7.910643762443215e-05,for,-0.00016516048344783485,-14.000164985656738
5575,179262,for,-0.0002615742268972,-17.500261306762695,mot,-10.00015640258789,-0.0001568162260809,for,-0.00016206118743866682,-15.625162124633789
5576,179263,for,-0.0001895935565698,0.0,mot,-10.250306129455566,-0.0003057878057006,for,-0.00018732868193183094,-17.500186920166016
5577,179274,for,-0.0001994874619413,0.0,mot,-7.37602424621582,-0.0010244741570204,for,-0.0003372502396814525,-18.125337600708008
5578,179275,for,-0.0001464491797378,-17.750146865844727,mot,-8.125508308410645,-0.0005085917655378,for,-0.00016635251813568175,-15.500165939331055
5579,179276,for,-0.0002128382766386,0.0,mot,-1.7018324136734009,-0.2018324434757232,for,-0.0002266622323077172,-16.625226974487305
5580,179277,for,-0.0003778840182349,-15.500377655029297,mot,-2.3506834506988525,-0.1006835252046585,for,-0.0005222928593866527,-14.62552261352539
5581,179278,for,-0.0001413234131177,0.0,mot,-8.875455856323242,-0.0004556983185466,for,-0.00020008347928524017,-17.875200271606445
5582,179279,for,-0.0001151059477706,-18.50011444091797,for,-0.0488619096577167,-3.0488619804382324,for,-0.00012928384239785373,-18.25012969970703
5583,1792710,for,-0.0002707529056351,-16.12527084350586,for,-8.685467764735222e-05,-10.875086784362791,for,-0.00030281138606369495,-15.875303268432617
5584,1792711,for,-0.0002226093056378,-17.37522315979004,mot,-0.8262438774108887,-0.5762438774108887,for,-0.00023679454170633107,-17.00023651123047
5585,179350,for,-0.0001844678045017,-15.875184059143066,for,-0.1270749866962433,-2.127074956893921,for,-0.000586991140153259,-16.500587463378906
5586,179542,for,-0.0001129602751461,-14.750112533569336,mot,-3.0490705966949463,-0.0490706525743007,for,-0.0004195906512904912,-8.625419616699219
5587,179596,mot,-12.375268936157228,-0.0002690840628929,mot,-1.9104423522949217,-0.1604423522949218,mot,-8.500621795654297,-0.0006217729533091187
5588,179602,for,-0.0001235620729858,-15.750123977661133,for,-0.0003830061177723,-8.125383377075195,for,-0.0002690840628929436,-15.250268936157227
5589,179613,for,-0.0002081893326248,-13.500207901000977,mot,-8.000558853149414,-0.0005586316110566,for,-0.0002668192028068006,-13.250267028808594
5590,179614,for,-0.0002010371099459,-11.625201225280762,mot,-3.895762443542481,-0.0207623671740293,for,-0.0002800471556838602,-11.125280380249023
5591,179615,for,-0.0003643058007583,-11.500364303588867,for,-0.6933724880218506,-0.6933724880218506,for,-0.00030436101951636374,-12.500304222106934
5592,179621,for,-0.0001370320824207,-15.375137329101562,mot,-12.375308990478516,-0.0003090063109993,for,-0.0004911953583359718,-9.50049114227295
5593,179642,for,-0.0234545208513736,-3.773454427719116,for,-0.018249100074172,-4.018249034881592,mot,-4.266465187072754,-0.016465384513139725
5594,179691,for,-0.0002669384120963,-16.750267028808594,mot,-3.049046039581299,-0.0490461438894271,for,-0.00023858259373810142,-14.000238418579102
5595,179702,for,-0.0003915887791663,-16.875391006469727,mot,-8.250444412231445,-0.0004448507970664,for,-0.00018768629524856806,-17.000186920166016
5596,179713,for,-0.0003018577408511,-12.8753023147583,mot,-2.5792436599731445,-0.0792436897754669,for,-0.00888825487345457,-4.758888244628906
5597,179724,mot,-1.9104902744293213,-0.1604902744293213,for,-9.424530435353518e-05,-13.375094413757324,for,-0.011469470337033272,-4.51146936416626
5598,179781,for,-0.0001860174525063,-18.875186920166016,mot,-3.5305566787719727,-0.030556796118617,for,-0.00014883324911352247,-17.37514877319336
5599,179782,for,-0.0001758888101903,-15.00017547607422,mot,-8.750316619873047,-0.0003166353271808,for,-0.0002489423204679042,-10.250248908996582
5600,1798213,for,-0.0001661141141084,-12.500165939331056,mot,-3.2882964611053467,-0.0382965765893459,for,-0.0002719449403230101,-11.375271797180176
5601,179912,for,-0.0001311911037191,-18.250131607055664,for,-0.0006787192542105,-7.875678539276123,for,-0.00014489953173324466,0.0
5602,179913,for,-0.0001730279182083,-17.250173568725586,for,-0.0298871416598558,-3.5298871994018555,for,-0.00016480287013109773,-17.000164031982422
5603,179914,for,-0.0001652796781854,-16.750165939331055,mot,-17.625085830688477,-8.590104698669165e-05,mot,-6.751910209655762,-0.001910073566250503
5604,179915,for,-0.000178272879566,-16.62517738342285,mot,-8.375723838806152,-0.0007241101702675,for,-0.012640552595257759,-4.512640476226807
5605,1799315,for,-0.000176842440851,-16.00017738342285,mot,-5.007087707519531,-0.0070875878445804,for,-0.0003729966701939702,-13.375372886657715
5606,1799316,for,-0.1612249910831451,-1.9112249612808228,for,-0.0001484756357967,-11.50014877319336,for,-0.00032998246024362743,-15.000329971313477
5607,179946,for,-0.00017195509281,-15.500171661376951,mot,-14.250054359436035,-5.407366916188039e-05,for,-0.01860417053103447,-4.018604278564453
5608,179947,for,-9.019237768370658e-05,-17.500089645385742,mot,-9.87521266937256,-0.0002128382766386,for,-0.00010545044642640278,-13.000105857849121
5609,179948,for,-0.0002253509883303,-17.750225067138672,mot,-8.875316619873047,-0.0003161585191264,for,-0.00023750975378789008,-13.750237464904785
5610,179949,for,-0.0001954345352714,-11.625195503234863,mot,-4.018540859222412,-0.018541095778346,for,-0.10052721947431564,-2.350527286529541
5611,1799410,for,-0.0002060436672763,-14.125205993652344,mot,-6.3770833015441895,-0.0020834049209952,for,-0.0004374638374429196,-8.87543773651123
5612,1799411,for,-0.0001741007581586,-17.500173568725586,mot,-11.500170707702637,-0.0001702862355159,for,-0.0001805377542041242,-14.1251802444458
5613,1799412,for,-8.458980300929397e-05,-18.750083923339844,mot,-4.759055614471436,-0.0090554356575012,for,-0.00025680975522845984,0.0
5614,1799413,for,-0.0001391777477692,-15.375139236450195,mot,-2.127134084701538,-0.1271340996026992,for,-0.0001552665780764073,-15.000155448913574
5615,1799514,for,-0.0004577174549922,-11.000457763671877,for,-0.2016664147377014,-1.7016663551330566,for,-0.00026574634830467403,-13.000266075134277
5616,1799517,for,-0.0001012783177429,-16.50010108947754,mot,-4.264448642730713,-0.0144488336518406,for,-0.00025895543512888253,-13.625259399414062
5617,179961,for,-0.0006241570226848,-17.50062370300293,mot,-3.651761054992676,-0.0267609469592571,for,-0.000758884591050446,-15.62575912475586
5618,179962,for,-9.639096970204264e-05,-17.500097274780273,mot,-12.00014877319336,-0.0001491908624302,for,-0.0003231878508813679,-15.375323295593262
5619,179963,for,-0.000112125853775,-17.875112533569336,mot,-15.500066757202148,-6.635164754698053e-05,for,-9.960946772480384e-05,-16.500099182128906
5620,179964,for,-0.0001239196863025,-16.500123977661133,mot,-6.002849102020264,-0.0028492209967225,for,-0.00036906293826177716,-13.00036907196045
5621,179965,for,-0.0001710014621494,-16.125171661376953,for,-0.002586004557088,-6.002585887908936,for,-0.00023929782037157565,-16.1252384185791
5622,179992,for,-0.0001347672223346,-18.37513542175293,mot,-14.75013542175293,-0.000135244030389,for,-0.0003242607053834945,-11.750324249267578
5623,180001,for,-0.0001468067930545,-15.000146865844728,mot,-17.75004768371582,-4.692145012086257e-05,mot,-10.625423431396484,-0.0004230475169606507
5624,180030,for,-0.0001918584312079,-14.750191688537598,for,-0.0002923214633483,-8.750292778015137,for,-0.00015955790877342224,-16.000160217285156
5625,180062,for,-0.0002007987059187,-17.250200271606445,mot,-1.1371402740478516,-0.3871403038501739,for,-0.00042114028474316,-16.00042152404785
