,id,Falcon3-instruct_vote,Falcon3-instruct_for_prob,Falcon3-instruct_against_prob
5190,17470108,mot,0.41119247674942017,0.5486855506896973
5191,17470109,mot,0.3187038004398346,0.6284069418907166
5192,17471292,for,0.5736898928880692,0.393978089094162
5193,17472278,mot,0.4189749211072922,0.5599155426025391
5194,1747313,mot,0.13200903311371803,0.7178290486335754
5195,1747316,for,0.7452099113725126,0.23756498098373413
5196,1747317,mot,0.22571460902690887,0.7547812461853027
5197,1747318,for,0.6889231353998184,0.26202213764190674
5198,17473314,mot,0.465922337025404,0.5026668906211853
5199,1747415,mot,0.46408382430672646,0.5107418894767761
5200,1747512,for,0.6199453542940319,0.36267465353012085
5201,1747610,mot,0.49318088963627815,0.49065932631492615
5202,174779,for,0.6079176887869835,0.29348039627075195
5203,174788,for,0.6582429159898311,0.32788383960723877
5204,174791,for,0.5937190627446398,0.39064133167266846
5205,174792,for,0.629678450524807,0.36083653569221497
5206,174793,for,0.6639885532204062,0.321957528591156
5207,174794,mot,0.5127091854810715,0.46064019203186035
5208,174806,for,0.6288169175386429,0.35039108991622925
5209,174807,mot,0.4469107836484909,0.5392571687698364
5210,1748111,mot,0.45130927045829594,0.5285217761993408
5211,174820,mot,0.504456702619791,0.47773587703704834
5212,174830,for,0.7755575897172093,0.21896854043006897
5213,174831,mot,0.3885620611254126,0.5940099954605103
5214,174832,for,0.7640156692359596,0.22442777454853058
5215,174365,mot,0.3896799662616104,0.5790673494338989
5216,174374,mot,0.4223884865641594,0.5467655062675476
5217,174383,mot,0.3476049348246306,0.6315301656723022
5218,174401,mot,0.24008919298648834,0.7436786890029907
5219,174402,for,0.8355876966379583,0.1580275595188141
5220,174310,mot,0.3248182770330459,0.6558468341827393
5221,174323,mot,0.37580880522727966,0.574026882648468
5222,174331,mot,0.43772415816783905,0.5332794785499573
5223,174332,for,0.6552094677463174,0.3296607732772827
5224,174340,for,0.5968891531229019,0.39083001017570496
5225,174410,mot,0.48973115533590317,0.4838847815990448
5226,1750428,mot,0.47594319959171116,0.512489914894104
5227,1750430,mot,0.4747873321175575,0.5120116472244263
5228,1750529,frem,0.6639315964421257,0.32378652691841125
5229,1750720,mot,0.5239273011684418,0.4463268518447876
5230,1750721,mot,0.3770122304558754,0.5991448163986206
5231,1750814,mot,0.34700921969488263,0.6176415681838989
5232,1750913,mot,0.3881444742437452,0.6006548404693604
5233,1751027,for,0.735715240240097,0.21930953860282898
5234,1751112,mot,0.4392058998346329,0.5141688585281372
5235,175126,for,0.8678130614571273,0.11391352862119675
5236,175127,mot,0.2891260012984276,0.689781129360199
5237,175128,for,0.7687429622747004,0.2207299917936325
5238,175129,mot,0.43964600865729153,0.5394219756126404
5239,1751210,mot,0.14433057978749275,0.8399441838264465
5240,1751211,for,0.5819504933897406,0.40625548362731934
5241,175135,mot,0.5033136154524982,0.48510363698005676
5242,175141,for,0.6720344582572579,0.2972157895565033
5243,175152,mot,0.41064467234537005,0.5784606337547302
5244,175154,mot,0.3574041456449777,0.6312507390975952
5245,175163,for,0.5493083090987056,0.44046273827552795
5246,175170,for,0.7440520308446139,0.23706184327602386
5247,175171,for,0.8106532352976501,0.1746731400489807
5248,175172,mot,0.4489927424583584,0.5308701992034912
5249,175173,for,0.7653962674085051,0.2176273614168167
5250,175174,mot,0.26978494226932526,0.709040641784668
5251,175180,mot,0.32970210909843445,0.6546697616577148
5252,175191,for,0.7564928866922855,0.23378650844097137
5253,175192,mot,0.34612080140504986,0.6456584334373474
5254,175213,mot,0.491230302490294,0.4942432641983032
5255,175222,mot,0.3185662776231766,0.6476576328277588
5256,175231,mot,0.40791506227105856,0.5745657363440841
5257,175250,mot,0.49484553514048457,0.4899135231971741
5258,175251,for,0.7325134593993425,0.25983646512031555
5259,1748562,for,0.7080243807286024,0.2790604829788208
5260,1748563,mot,0.47059981035999954,0.49363720417022705
5261,1748564,mot,0.32192331552505493,0.6498633623123169
5262,1748565,for,0.6551985593978316,0.33369410037994385
5263,1748671,for,0.6814315565861762,0.3081420063972473
5264,1748672,for,0.6347241988405585,0.3457706570625305
5265,1748767,for,0.6289177588187158,0.3610660135746002
5266,1748768,for,0.7641852265223861,0.2248421460390091
5267,1748769,mot,0.3814315777271986,0.6007346510887146
5268,1748770,for,0.7748100701719522,0.21604883670806885
5269,1748773,for,0.6873750968370587,0.30219733715057373
5270,1748774,for,0.6787869893014431,0.2878725826740265
5271,1748775,for,0.6848777879495174,0.2984406054019928
5272,1748847,mot,0.5224525541998446,0.4626002609729767
5273,1748848,for,0.6861934361513704,0.3026975095272064
5274,1748852,mot,0.4793342452030629,0.5048732757568359
5275,1748853,mot,0.43997152894735336,0.5246443748474121
5276,1748856,for,0.5498120789416134,0.4366297125816345
5277,1748857,mot,0.459162570303306,0.5262628197669983
5278,1749031,mot,0.4109553322196007,0.545598030090332
5279,1749032,mot,0.37887984048575163,0.6019502878189087
5280,1749066,mot,0.3279524340759963,0.6591048240661621
5281,1749133,mot,0.3097800409886986,0.6765115857124329
5282,1749134,mot,0.4163311794400215,0.5674688816070557
5283,1749324,mot,0.397036574780941,0.5555223226547241
5284,1749419,mot,0.4719739246647805,0.5137931108474731
5285,1749420,for,0.5831833183765411,0.40080729126930237
5286,1749518,mot,0.3876158376224339,0.591643750667572
5287,1749715,mot,0.46166328084655106,0.520460844039917
5288,1749716,mot,0.40737512707710266,0.567929744720459
5289,1749811,mot,0.4979317483957857,0.488917738199234
5290,1749814,mot,0.2535388544201851,0.7335590720176697
5291,1749912,mot,0.338726744055748,0.6229261159896851
5292,1749913,mot,0.4034484133590013,0.5820363759994507
5293,175434,mot,0.47075267462059855,0.49828702211380005
5294,175442,mot,0.5195858227089047,0.4647001028060913
5295,175453,for,0.6230353170540184,0.3669286370277405
5296,175483,mot,0.39438752830028534,0.5888537764549255
5297,175492,mot,0.3563096107682213,0.6363344371202402
5298,175501,mot,0.38281532377004623,0.5931138396263123
5299,175514,mot,0.22211989760398865,0.7617124319076538
5300,175520,for,0.7009882493875921,0.2855808138847351
5301,175521,for,0.7361721638590097,0.25057968497276306
5302,175522,mot,0.3217910482781008,0.6668478846549988
5303,175523,for,0.739277517888695,0.23978188633918762
5304,175540,mot,0.5254044909961522,0.45983636379241943
5305,176300,for,0.6580254631116986,0.3293009400367737
5306,17631159,mot,0.3870615684427321,0.6008954644203186
5307,17631181,mot,0.3875537581043318,0.5887883305549622
5308,17632172,for,0.6854682825505733,0.2949732542037964
5309,17632176,for,0.8499981136992574,0.1394152045249939
5310,17632177,for,0.8353308248333633,0.15463368594646454
5311,17632178,for,0.7698396225459874,0.2195330709218979
5312,17632179,for,0.8685546033084393,0.1236419677734375
5313,17632183,for,0.5296696126461029,0.45698612928390503
5314,17633175,for,0.6656815088354051,0.31579896807670593
5315,17633184,mot,0.3348474479280412,0.6521895527839661
5316,17634162,mot,0.527222088072449,0.44243016839027405
5317,17634167,for,0.5312828407622874,0.45780149102211
5318,17634170,mot,0.36890214472077787,0.6213163137435913
5319,17634171,mot,0.3151401006616652,0.6773858070373535
5320,17634173,for,0.8114436464384198,0.17720568180084229
5321,17634174,mot,0.3912825374864042,0.5910183191299438
5322,17635180,mot,0.27562828781083226,0.7081553339958191
5323,17635182,for,0.7144902546424419,0.27359116077423096
5324,17636166,mot,0.4384584203362465,0.5407889485359192
5325,17636168,for,0.8092775139957666,0.17589327692985535
5326,17637155,for,0.6441364213824272,0.33244094252586365
5327,17637157,for,0.543951578438282,0.43128684163093567
5328,17637160,mot,0.42780832573771477,0.5401760935783386
5329,17637161,for,0.5517683736979961,0.417263001203537
5330,17637163,for,0.5375727252103388,0.4539569020271301
5331,17637164,mot,0.5153517604339868,0.4762260615825653
5332,17637165,for,0.5973532801726833,0.38907697796821594
5333,17638158,mot,0.29789240658283234,0.6712285280227661
5334,17639156,mot,0.41283417388331145,0.5760300159454346
5335,17640114,for,0.6304353475570679,0.3508342206478119
5336,17641117,mot,0.37542930990457535,0.5975086688995361
5337,17641120,mot,0.45802687853574753,0.514378011226654
5338,17641132,mot,0.28329813887830824,0.7037392258644104
5339,17641142,for,0.586896474706009,0.3952467739582062
5340,17642113,mot,0.23833178728818893,0.7423919439315796
5341,17642116,mot,0.17474865913391113,0.8047568798065186
5342,17642131,for,0.639180009951815,0.34764382243156433
5343,17645119,for,0.5394338525366038,0.4502047896385193
5344,17645134,mot,0.23011995607521385,0.7579470872879028
5345,17645139,for,0.5870371535420418,0.3928551971912384
5346,17646118,mot,0.3281899681314826,0.6551617383956909
5347,17646133,for,0.7095531828235835,0.2796868681907654
5348,17646146,mot,0.29179590404964983,0.6926975846290588
5349,1764789,for,0.6198770403862,0.3625406324863434
5350,1764936,for,0.6397279277443886,0.3489569127559662
5351,1764939,mot,0.3448617309331894,0.6266997456550598
5352,1764944,mot,0.42086325003765523,0.5660894513130188
5353,1764947,for,0.8544948971830308,0.12133775651454926
5354,1764953,mot,0.46306719328276813,0.5218691229820251
5355,1765041,mot,0.4908992119599134,0.49580469727516174
5356,1765043,mot,0.43478688900358975,0.5565124750137329
5357,1765052,mot,0.5174166988581419,0.4709234833717346
5358,1765060,mot,0.5284199523739517,0.4540376365184784
5359,1765061,mot,0.5206559197977185,0.4607325792312622
5360,1765063,for,0.5222354270517826,0.4303695857524872
5361,1765066,mot,0.4092505236621946,0.5664973258972168
5362,1765074,for,0.7147182368207723,0.2649194002151489
5363,1765142,mot,0.31635859748348594,0.6698681712150574
5364,1765359,for,0.65250797662884,0.32239142060279846
5365,1765368,mot,0.4281027056276798,0.5433727502822876
5366,1765369,mot,0.4262034595012665,0.5456897616386414
5367,1765370,for,0.6436663023196161,0.3326183557510376
5368,1765371,for,0.5851470925845206,0.38814517855644226
5369,1765372,mot,0.394099585711956,0.5546461939811707
5370,1765384,for,0.7339652553200722,0.24705196917057037
5371,1765475,mot,0.3163955584168434,0.649108350276947
5372,17654110,for,0.807685911655426,0.16102087497711182
5373,1765680,mot,0.2447570264339447,0.742925763130188
5374,1765681,mot,0.4782518595457077,0.4998799264431
5375,1765685,for,0.6037902715615928,0.3764798939228058
5376,1765691,for,0.5851245289668441,0.4037948548793793
5377,1765694,for,0.6258160416036844,0.3569081425666809
5378,1765790,for,0.7532030115835369,0.22526799142360687
5379,1765893,for,0.620302741182968,0.3664196729660034
5380,17658101,for,0.6282330900430679,0.34389930963516235
5381,17658103,for,0.7041663788259029,0.27200815081596375
5382,1765995,mot,0.3266814798116684,0.6583870053291321
5383,17660100,mot,0.3632018715143204,0.6138961315155029
5384,17660104,mot,0.3642457164824009,0.5988476872444153
5385,17660111,mot,0.3748151569161564,0.6128535866737366
5386,1766133,mot,0.40753521397709846,0.5702112913131714
5387,1766325,mot,0.48387246672064066,0.503848135471344
5388,1766327,mot,0.21479437872767448,0.7647225260734558
5389,1766329,mot,0.44395562261343,0.5269263982772827
5390,1766332,mot,0.3703602177556604,0.614931583404541
5391,1766426,for,0.6152985710650682,0.3724720776081085
5392,1766431,mot,0.5222609476186335,0.46101588010787964
5393,1766528,mot,0.29736053943634033,0.6897833347320557
5394,1766623,mot,0.3896912969648838,0.5883766412734985
5395,1766719,mot,0.39524873346090317,0.5617311000823975
5396,1766720,mot,0.38983660168014467,0.5980533957481384
5397,1766821,mot,0.479660383425653,0.5033711194992065
5398,1766922,mot,0.38542158529162407,0.5873812437057495
5399,1767016,for,0.7024362068623304,0.2805309295654297
5400,1767017,for,0.5767628848552704,0.3556576371192932
5401,1767115,mot,0.32070551021024585,0.6578317284584045
5402,176732,mot,0.45769012346863747,0.5255821347236633
5403,1767414,mot,0.4414574452675879,0.5384214520454407
5404,17603185,for,0.7259102649986744,0.26298242807388306
5405,17675188,for,0.6124121369794011,0.34852853417396545
5406,17676187,mot,0.3765107989311218,0.6013228297233582
5407,17677190,mot,0.4771156143397093,0.4923035204410553
5408,17678191,for,0.8047793349251151,0.1851302683353424
5409,17679192,mot,0.4936612220481038,0.49663564562797546
5410,17680193,mot,0.38872164231725037,0.6012948155403137
5411,17681200,mot,0.4820212305057794,0.502423107624054
5412,17681211,for,0.6026556044816971,0.37135225534439087
5413,17682194,for,0.7904696427285671,0.1923466920852661
5414,17682203,for,0.598850654438138,0.3889668583869934
5415,17682206,for,0.7282153288833797,0.2366384118795395
5416,17682209,mot,0.31087367981672287,0.661382794380188
5417,17682212,mot,0.5213930532336235,0.46099936962127686
5418,17683195,for,0.6307536333333701,0.360548198223114
5419,17683204,mot,0.44638003571890295,0.5387678146362305
5420,17683207,for,0.7077269926667213,0.2514972686767578
5421,17684198,for,0.7094257436692715,0.2749432623386383
5422,17684210,for,0.5410860239062458,0.4442724585533142
5423,17685199,mot,0.33691510185599327,0.6471130847930908
5424,17685202,mot,0.3064854390686378,0.6806318759918213
5425,17685208,for,0.7117734402418137,0.24766382575035095
5426,17686201,for,0.8597220722585917,0.13125355541706085
5427,17687205,for,0.5376013740897179,0.4155433177947998
5428,17687213,for,0.7656317576766014,0.19574138522148132
5429,17687214,mot,0.4130544140934944,0.555020272731781
5430,17688216,mot,0.135935103520751,0.8522847294807434
5431,17689217,for,0.8256666616071016,0.15797017514705658
5432,176210,mot,0.3034319283324294,0.6853022575378418
5433,176211,for,0.587466414552182,0.39846330881118774
5434,176212,mot,0.500626691733487,0.48584282398223877
5435,176213,for,0.5461841830983758,0.44303685426712036
5436,176220,mot,0.5039298594929278,0.47913622856140137
5437,176230,mot,0.4238448634278029,0.5592708587646484
5438,176231,mot,0.36486206017434597,0.6099995374679565
5439,176232,mot,0.5262837132904679,0.46019911766052246
5440,1769322,for,0.7200574042508379,0.2704043686389923
5441,1769323,for,0.6005737157538533,0.35024628043174744
5442,1769424,for,0.5665405946783721,0.4132119119167328
5443,1769525,mot,0.4417670965194702,0.5242329835891724
5444,1769526,for,0.5796343965921551,0.41105955839157104
5445,1769627,mot,0.4153129830956459,0.5617603659629822
5446,1769728,for,0.5414364216849208,0.4323905408382416
5447,1769829,for,0.5531386169604957,0.4235072731971741
5448,1769830,mot,0.4520958684151992,0.5377253293991089
5449,176991,for,0.5851379735395312,0.40313437581062317
5450,177002,mot,0.5121613121591508,0.473726361989975
5451,177013,mot,0.42325921170413494,0.5331255793571472
5452,177024,for,0.5381501987576485,0.4437483251094818
5453,177047,mot,0.480065974406898,0.49459731578826904
5454,177058,mot,0.5184716102667153,0.4644412696361542
5455,177069,for,0.7923017800785601,0.1986578404903412
5456,1770610,mot,0.3396106094587594,0.640536904335022
5457,1770711,for,0.5926669717300683,0.39414671063423157
5458,1770712,for,0.7723436092492193,0.2201845347881317
5459,1770817,mot,0.33929528295993805,0.6415397524833679
5460,1770918,mot,0.23621828109025955,0.7418412566184998
5461,1771121,for,0.5171609139069915,0.4728667875751853
5462,1771214,for,0.6392306780908257,0.3406289219856262
5463,1771315,mot,0.38174931169487536,0.6057047843933105
5464,177146,for,0.8470674022100866,0.14131766557693481
5465,177371,mot,0.3133648559451103,0.6645767688751221
5466,177382,mot,0.3660595715045929,0.6078516244888306
5467,177393,mot,0.4701654394157231,0.5173826813697815
5468,177404,mot,0.3090706840157509,0.6618492007255554
5469,177415,mot,0.27295760810375214,0.7155693173408508
5470,177426,for,0.5739665329456329,0.38428038358688354
5471,177437,for,0.6336994839366525,0.3491421937942505
5472,177448,for,0.7590828440152109,0.2167114019393921
5473,177459,for,0.7275906372815371,0.2645363211631775
5474,1774610,for,0.595099197467789,0.38008958101272583
5475,1774711,for,0.7082363669760525,0.2674955427646637
5476,1774812,mot,0.4816646818071604,0.5015619993209839
5477,17779285,for,0.5884305387735367,0.36505433917045593
5478,17780286,mot,0.2806588686071336,0.7089290022850037
5479,17780287,mot,0.4825030565261841,0.47920680046081543
5480,17782279,mot,0.43202805053442717,0.548034131526947
5481,17784282,mot,0.3157410374842584,0.6737268421566114
5482,17785283,for,0.7351601822301745,0.24824459850788116
5483,17788284,mot,0.4145126170478761,0.5664329528808594
5484,178223,mot,0.2929093970451504,0.6891787052154541
5485,178232,for,0.640237353509292,0.35033610463142395
5486,178285,mot,0.5051693661371246,0.4865422248840332
5487,178287,for,0.6783106103539467,0.29099127650260925
5488,1782810,for,0.7133822052273899,0.27698850631713867
5489,1782811,mot,0.2979138568043709,0.6830998063087463
5490,1782815,mot,0.43279625568538904,0.5450637340545654
5491,1782816,mot,0.4301225021481514,0.5496574640274048
5492,1782817,mot,0.4071274483576417,0.5713382959365845
5493,1782818,mot,0.4882676973938942,0.4802893102169037
5494,178293,mot,0.490487955394201,0.5012292265892029
5495,178304,mot,0.4663465730845928,0.5091307759284973
5496,178312,mot,0.3272562916390598,0.6612834228435531
5497,178321,for,0.7267837235704064,0.2651187479496002
5498,178544,mot,0.3859778717160225,0.5832809805870056
5499,178552,mot,0.43440757179632783,0.5469563603401184
5500,178561,mot,0.3102157860994339,0.6415405869483948
5501,178622,mot,0.42833395302295685,0.5440226197242737
5502,178631,mot,0.17402970418334007,0.8116762042045593
5503,178643,mot,0.3802451747469604,0.6067317128181458
5504,178700,for,0.6679157800972462,0.31069913506507874
5505,178701,for,0.7322363266721368,0.2513338625431061
5506,178753,mot,0.35065197304356843,0.6376129388809204
5507,178762,mot,0.4573880396783352,0.5231752991676331
5508,178771,for,0.6867246474139392,0.30143019556999207
5509,178820,mot,0.4166208782698959,0.5696853995323181
5510,178840,for,0.5476033501327038,0.4331144392490387
5511,178877,for,0.6774326351005584,0.3136271834373474
5512,178878,for,0.5447232252918184,0.44317203760147095
5513,178886,mot,0.15334133058786392,0.8241861462593079
5514,178894,for,0.8596670487895608,0.12257950007915497
5515,178895,mot,0.1304427832365036,0.827104443917051
5516,178901,for,0.769568934570998,0.20940524339675903
5517,178902,mot,0.47675187001004815,0.5133050680160522
5518,178913,mot,0.20537716103717685,0.783867597579956
5519,178930,mot,0.3390166833996773,0.6461133360862732
5520,1789611,mot,0.1474820114672184,0.8311034440994263
5521,1789612,for,0.7739735608920455,0.19630800187587738
5522,1789614,for,0.8006949126720428,0.16048544645309448
5523,1789713,mot,0.3574834861792624,0.6300172805786133
5524,1789817,mot,0.20602399855852127,0.781810462474823
5525,178999,for,0.766559056006372,0.2188325673341751
5526,1789910,mot,0.4004845395684242,0.5634661912918091
5527,1789918,mot,0.1962832733988762,0.7919390201568604
5528,179008,mot,0.49069447675719857,0.3602661192417145
5529,179013,for,0.8879389208741486,0.0861099511384964
5530,179014,for,0.8101825607009232,0.16331058740615845
5531,179015,for,0.7893766015768051,0.17873349785804749
5532,179016,mot,0.44544223695993423,0.497401624917984
5533,179017,mot,0.36486206017434597,0.6099995374679565
5534,1790216,for,0.5882446034811437,0.39964577555656433
5535,1790315,for,0.5533103658817708,0.4353375732898712
5536,179042,mot,0.3734091972000897,0.46853968501091003
5537,179051,for,0.846754901111126,0.12057781964540482
5538,1791211,for,0.5255917701870203,0.4619006812572479
5539,1791213,for,0.5603606791701168,0.4098978638648987
5540,1791215,mot,0.4062079153954983,0.5548883080482483
5541,1791216,mot,0.35993140935897827,0.5976765155792236
5542,1791219,mot,0.410528264939785,0.577123761177063
5543,1791220,mot,0.411638425081037,0.5726011991500854
5544,1791223,mot,0.40425895154476166,0.577235996723175
5545,1791317,for,0.6541506974026561,0.331542044878006
5546,1791318,for,0.5579731909092516,0.4326649010181427
5547,1791321,for,0.5569878099486232,0.4185570776462555
5548,1791328,mot,0.3070065304636955,0.6829169392585754
5549,1791412,for,0.5778857818804681,0.38587212562561035
5550,1791414,for,0.7970600351691246,0.17773014307022095
5551,1791529,mot,0.33523623552173376,0.6089490056037903
5552,179163,mot,0.3429901637136936,0.6380616426467896
5553,179164,mot,0.5437058578245342,0.44362059235572815
5554,179165,for,0.5278650745749474,0.44096970558166504
5555,179166,mot,0.3350825335364789,0.6443667411804199
5556,179167,for,0.6537104174494743,0.2888832688331604
5557,179169,mot,0.38307106494903564,0.5837838053703308
5558,1791610,mot,0.41181375994347036,0.5724767446517944
5559,179178,for,0.7548827771097422,0.2266722321510315
5560,179182,mot,0.2853280082345009,0.7026799321174622
5561,1791925,for,0.532719696406275,0.44870543479919434
5562,1791926,mot,0.2860291376709938,0.6876235604286194
5563,1791927,mot,0.275436173658818,0.7144450545310974
5564,179201,mot,0.1869020015001297,0.7947392463684082
5565,1792124,for,0.6073080725036561,0.3751382529735565
5566,179261,for,0.8889427101239562,0.1043802797794342
5567,179262,for,0.7428973203059286,0.2488335371017456
5568,179263,for,0.6557622952386737,0.32831281423568726
5569,179274,for,0.8496235311031342,0.13656875491142273
5570,179275,mot,0.34048685524612665,0.6465659737586975
5571,179276,for,0.895474567078054,0.09442713111639023
5572,179277,for,0.7822247196454555,0.20165707170963287
5573,179278,for,0.6764427572488785,0.30029332637786865
5574,179279,for,0.7032847519731149,0.28862011432647705
5575,1792710,for,0.7043756111524999,0.27771246433258057
5576,1792711,for,0.7417131499387324,0.23438997566699982
5577,179350,for,0.6866320604458451,0.2999597489833832
5578,179542,mot,0.31205139053054154,0.6751877069473267
5579,179596,mot,0.2081506848335266,0.782031238079071
5580,179602,mot,0.35069234669208527,0.6342875361442566
5581,179613,mot,0.4803521344438195,0.5087132889311761
5582,179614,mot,0.4354865717468783,0.5510786771774292
5583,179615,mot,0.4996839966624975,0.4761538505554199
5584,179621,mot,0.3595640539424494,0.6253461241722107
5585,179642,mot,0.3213780000805855,0.6606011390686035
5586,179691,mot,0.24625999480485916,0.736674964427948
5587,179702,mot,0.24543234705924988,0.7395855784416199
5588,179713,mot,0.4007555461721495,0.5884835124015808
5589,179724,mot,0.47196205786895007,0.5183204412460327
5590,179781,for,0.7540016970597208,0.23669321835041046
5591,179782,mot,0.18420496582984924,0.8017832040786743
5592,1798213,for,0.5407886058092117,0.42418286204338074
5593,179912,for,0.8196585439145565,0.16200311481952667
5594,179913,for,0.7463344782590866,0.23242074251174927
5595,179914,mot,0.09376740455627441,0.897503137588501
5596,179915,mot,0.14885631576180458,0.8395102620124817
5597,1799315,mot,0.31210752576589584,0.6695725917816162
5598,1799316,mot,0.2864190861582756,0.6823883056640625
5599,179946,mot,0.4701368659734726,0.4721188247203827
5600,179947,mot,0.19934599101543427,0.7467805743217468
5601,179948,mot,0.4184645339846611,0.5662370920181274
5602,179949,for,0.5569788177963346,0.4240262508392334
5603,1799410,mot,0.24537969380617142,0.7400751709938049
5604,1799411,for,0.5777093479409814,0.4039865732192993
5605,1799412,for,0.6694324011914432,0.3172985911369324
5606,1799413,mot,0.20360147953033447,0.7693818877451122
5607,1799514,mot,0.3180685043334961,0.663229763507843
5608,1799517,mot,0.4173833942040801,0.5672593712806702
5609,179961,mot,0.430255365325138,0.5598146319389343
5610,179962,for,0.6440666643902659,0.33537307381629944
5611,179963,mot,0.47632252192124724,0.5107755661010742
5612,179964,mot,0.29145744000561535,0.6952534317970276
5613,179965,for,0.6444098926149309,0.3402417004108429
5614,179992,mot,0.2965411487966776,0.6837360858917236
5615,180001,mot,0.31760522723197937,0.6419067978858948
5616,180030,for,0.566853754222393,0.4019280672073364
5617,180062,mot,0.21919408813118935,0.7609195113182068
5618,181253,mot,0.3123541371896863,0.6693500876426697
5619,181262,for,0.7060094918124378,0.2735951840877533
5620,181281,mot,0.26358516816981137,0.7267030477523804
5621,181282,mot,0.45506686391308904,0.5334594249725342
5622,181283,for,0.9190395541954786,0.07470069080591202
5623,181284,mot,0.4953846991993487,0.4934200644493103
5624,181293,for,0.7234314135275781,0.26672568917274475
5625,181294,for,0.6230642790906131,0.36182284355163574
5626,180217,for,0.8019546391442418,0.17157775163650513
5627,180226,mot,0.2864805832505226,0.621292233467102
5628,180235,mot,0.415248766541481,0.5510576963424683
5629,180241,mot,0.20571189420297742,0.7657784223556519
5630,180242,mot,0.14353208616375923,0.8338820338249207
5631,180243,mot,0.21979517309227958,0.7667875289916992
5632,180244,mot,0.5140283552464098,0.4737046957015991
5633,180268,for,0.5818433649837971,0.40530478954315186
5634,180277,mot,0.2384868860244751,0.7430036067962646
5635,180284,for,0.5810630943160504,0.40905535221099854
5636,180285,for,0.8904780214652419,0.09953950345516205
5637,180286,for,0.8453869163058698,0.14749759435653687
5638,180292,mot,0.3890454969368875,0.5946848392486572
5639,180293,for,0.789393070153892,0.19860662519931793
5640,180301,for,0.7272165648173541,0.25521981716156006
5641,180324,for,0.6929205134510994,0.28835147619247437
5642,180332,for,0.6364734508097172,0.3369388282299042
5643,180333,mot,0.2666312955552712,0.7223532795906067
5644,180341,mot,0.43114450038410723,0.5476229786872864
5645,180615,mot,0.414548656437546,0.5647119283676147
5646,180619,for,0.7742335246875882,0.2181866616010666
5647,1806111,mot,0.4877073597162962,0.5003233421593904
5648,180621,mot,0.4425528794527054,0.5413520336151123
5649,180622,for,0.8069325014948845,0.15629807114601135
5650,180623,for,0.736263319849968,0.22588691115379333
5651,180717,for,0.6782961403951049,0.304034024477005
5652,180728,mot,0.507396244443953,0.4791591167449951
5653,180735,mot,0.3059791268315166,0.6756063103675842
5654,180746,for,0.7194731496274471,0.2485487163066864
5655,180754,for,0.7334288263227791,0.2590744197368622
5656,180772,for,0.5527126681990921,0.4271123707294464
5657,180781,mot,0.0725243091583252,0.9192966239061207
5658,180810,mot,0.38015515683218837,0.600004255771637
5659,180826,mot,0.39525372814387083,0.5919802188873291
5660,180827,mot,0.36501769023016095,0.6161907315254211
5661,180838,for,0.6797908565495163,0.30972158908843994
5662,180843,mot,0.31000389833934605,0.6661852598190308
5663,180854,mot,0.35919764707796276,0.6219993829727173
5664,180855,mot,0.6117361632641405,0.38058555126190186
5665,180861,for,0.5484900465235114,0.4286735951900482
5666,180872,mot,0.43873179517686367,0.5500047206878662
5667,1809029,for,0.627484087832272,0.36288195848464966
5668,1809128,for,0.7939424286596477,0.19713883101940155
5669,1809425,mot,0.16863209754228592,0.816217839717865
5670,1809524,for,0.6114175715483725,0.3748067021369934
5671,1809717,mot,0.48049522563815117,0.48936811089515686
5672,1809719,mot,0.26278363540768623,0.7235246896743774
5673,1809722,for,0.6660763993859291,0.306286096572876
5674,1809818,for,0.7981761177070439,0.17648649215698242
5675,1809820,for,0.5861351266503334,0.3866182863712311
5676,1809916,mot,0.4523703050799668,0.5368373990058899
5677,181019,for,0.6029200777411461,0.3828505873680115
5678,1810114,for,0.8747596049215645,0.1061883196234703
5679,1810212,for,0.7888246476650238,0.19215545058250427
5680,1810213,mot,0.419777225703001,0.5453744530677795
5681,1810311,for,0.8093378893099725,0.16721230745315552
5682,181045,for,0.6839517611078918,0.29790014028549194
5683,1810410,mot,0.4152495526941493,0.5748147368431091
5684,181057,mot,0.2673615750391036,0.7134340405464172
5685,181066,for,0.6962846620008349,0.2784838378429413
5686,181078,mot,0.25091443955898285,0.7357089519500732
5687,1810821,mot,0.30442488193511963,0.6630219221115112
5688,181093,mot,0.46983659639954567,0.5180734395980835
5689,181102,for,0.6879361028550193,0.30323177576065063
5690,181150,mot,0.29479596787132323,0.6947768330574036
5691,181160,for,0.7005801354534924,0.2894737422466278
5692,181170,mot,0.3468279764056206,0.6363455057144165
5693,181330,for,0.8025018339976668,0.1867637038230896
5694,181340,mot,0.47387510538101196,0.42932140827178955
5695,181361,for,0.731348461471498,0.25474923849105835
5696,181362,for,0.9042926707770675,0.08467789739370346
5697,181366,mot,0.5103516031522304,0.47300487756729126
5698,181367,for,0.6374452023301274,0.35363146662712097
5699,181369,mot,0.5005425582639873,0.4889269173145294
5700,181373,for,0.6942587699741125,0.29320216178894043
5701,181374,for,0.6177391782402992,0.3617890477180481
5702,181375,for,0.5197258931584656,0.4698902666568756
5703,181378,for,0.5696962405927479,0.42023271322250366
5704,181390,for,0.5602111837361008,0.4278760552406311
5705,181400,for,0.7069273921661079,0.28104546666145325
5706,181777,mot,0.302029081620276,0.6871142158051953
5707,181784,mot,0.47913481295108795,0.5065291523933411
