,id,Gemma2-instruct_vote,Gemma2-instruct_for_prob,Gemma2-instruct_against_prob
6328,189995,for,0.9978126805508509,0.00037728738971054554
6329,189996,for,0.978861391544342,0.012150442227721214
6330,190001,for,0.9928296795114875,0.0015096677234396338
6331,190080,for,0.9953495189547539,0.0016866395017132163
6332,190091,for,0.995223105273908,0.0019348353380337358
6333,1900913,mot,0.0016198165249079466,0.9952785596251488
6334,190102,for,0.9957507411600091,0.0016088243573904037
6335,190103,for,0.8804007470607758,0.10848045162856579
6336,190114,for,0.9960210791614372,0.001352056860923767
6337,190115,for,0.9740909785032272,0.016422394895926118
6338,190126,for,0.998895729178912,0.0
6339,190127,for,0.9699699878692627,0.021908224327489734
6340,190129,for,0.998921282007359,0.0
6341,1901210,for,0.9978089589276351,0.0002891322656068951
6342,1901211,for,0.9865406304597855,0.008273455663584173
6343,1901312,for,0.998344654450193,0.0
6344,1901314,for,0.9960990000981838,0.0016529523418284953
6345,1901415,for,0.9913829118013382,0.004584157606586814
6346,1901416,for,0.9977791900746524,0.00018610812549013644
6347,1901417,for,0.997937589942012,0.0002808382560033351
6348,1901418,for,0.9948130608827341,0.002329036593437195
6349,1901419,for,0.9986599227704573,0.0001343627809546888
6350,190150,for,0.9990354645997286,0.0
6351,190170,mot,0.0016654080245643854,0.9889020621776581
6352,190184,for,0.8929973542690277,0.07568734418600798
6353,190186,for,0.9974096839723643,0.00031784980092197657
6354,190187,for,0.9978594249405432,0.00024780441890470684
6355,190195,for,0.9986687590135261,0.0
6356,190202,for,0.9989170334010851,0.0
6357,190203,for,0.9894391745328903,0.0055376472300849855
6358,190211,for,0.9824851229786873,0.009506904403679073
6359,190220,for,0.9988717397791333,0.0
6360,1902512,for,0.993072897195816,0.003263468330260366
6361,1902513,for,0.9928983151912689,0.003399555542273447
6362,190304,for,0.915159210562706,0.07303762994706631
6363,190313,for,0.9974342887289822,0.0003965460346080363
6364,190322,for,0.9058593437075615,0.08096866961568594
6365,190331,for,0.9988386548648123,0.0
6366,189813,for,0.9002143293619156,0.07758537586778402
6367,189814,for,0.6050092875957489,0.37422388046979904
6368,189815,for,0.9981579696759582,0.00034154983586631715
6369,189816,for,0.977791890501976,0.011984408600255847
6370,189827,mot,0.18157845176756382,0.7966054528951645
6371,189838,for,0.9983124251884874,0.0
6372,189839,for,0.9988515873847064,0.0
6373,1898310,for,0.998498213943094,0.0001548147265566513
6374,189881,for,0.9988240734674037,0.0
6375,189882,for,0.9987428086460568,0.0
6376,189900,mot,0.3320341259241104,0.6464584320783615
6377,189922,for,0.9901743233203888,0.005873749032616615
6378,189941,for,0.9854184240102768,0.0038471389561891556
6379,189942,for,0.9831281565129757,0.010328185628168285
6380,190412,for,0.919138714671135,0.06481612659990788
6381,190421,for,0.9969239555939566,0.0008657154976390302
6382,190451,for,0.9978920418943744,0.00027226770180277526
6383,190452,for,0.9961197234224528,0.0012256619520485401
6384,190471,mot,0.0008187572821043432,0.9958713799715042
6385,190472,for,0.9968394147581421,0.0006724047707393765
6386,190473,for,0.9984323746757582,0.0002357203484280035
6387,190474,for,0.9960665510734543,0.0009521761094219983
6388,190475,for,0.9981147183571011,0.00021602626657113433
6389,190523,for,0.998814217018662,0.0
6390,190532,for,0.9982532160065603,0.0
6391,190544,for,0.9977993462525774,0.00028777067200280726
6392,190561,for,0.9988366709440015,0.0
6393,1905718,for,0.986534059047699,0.005911946878768504
6394,1905816,for,0.995396170503227,0.0011516619706526399
6395,1905915,for,0.9979917525488418,0.0
6396,190612,for,0.9975905248720665,0.0003825941530521959
6397,190616,for,0.9987271849240642,0.0
6398,190617,for,0.9977505788265262,0.0
6399,190975,for,0.9599322974681854,0.02523127105087042
6400,190982,mot,0.028555893804877996,0.9562972635030746
6401,190983,for,0.8219283372163773,0.13439207524061203
6402,190984,for,0.9950804151594639,0.0015351740876212716
6403,190991,for,0.9720613285899162,0.022252503084018826
6404,191017,for,0.9886397905647755,0.00637650431599468
6405,191023,for,0.9910970479249954,0.005182844179216772
6406,191024,for,0.9983273465186357,0.000239605171373114
6407,191025,for,0.996628386026714,0.0012600511545315385
6408,191026,for,0.9952662217838224,0.0014957484090700746
6409,191041,for,0.6419441998004913,0.34078436717391014
6410,191042,for,0.8225680440664291,0.15463284589350224
6411,191251,for,0.5399751216173172,0.4177629128098488
6412,191252,for,0.9874118268489838,0.006635847443249077
6413,191262,for,0.997166667599231,0.00038421651697717607
6414,191263,for,0.997652844991535,0.0
6415,191281,for,0.9989518232177943,0.0
6416,191292,for,0.792080707848072,0.19675307162106037
6417,191311,for,0.9793263077735901,0.012679758132435381
6418,191330,mot,0.45246168971061707,0.4984655901789665
6419,190672,for,0.9979769381752703,0.00026495911879464984
6420,190673,for,0.9960433219093829,0.0008750743581913412
6421,190681,for,0.999040124064777,0.0
6422,190701,for,0.9887253418564796,0.004917617014143616
6423,190712,for,0.9784760400652885,0.013966907397843897
6424,190723,for,0.8867488503456116,0.08002384193241596
6425,190810,for,0.9828632026910782,0.012787215178832412
6426,190824,for,0.9985618485952727,0.00019296648679301143
6427,190841,for,0.9982360483845696,0.00016362596943508834
6428,190842,for,0.9991423860774375,0.0
6429,190843,for,0.9975182651251089,0.0007244575535878539
6430,190857,for,0.9748454540967941,0.019257166422903538
6431,190871,for,0.9073613286018372,0.0805400013923645
6432,190872,mot,0.012126195710152388,0.9784001111984253
6433,190873,mot,0.012305163661949337,0.9783682823181152
6434,190874,for,0.8710782676935196,0.11345092952251434
6435,190875,for,0.8646981678903103,0.1267412193119526
6436,190876,mot,0.030070805456489325,0.9615923166275024
6437,190884,for,0.9891578629612923,0.006699240126181394
6438,190901,for,0.9621762409806252,0.025240682996809483
6439,190902,mot,0.03096657805144787,0.9566791653633118
6440,190903,for,0.982425719499588,0.009720112779177725
6441,190911,for,0.7944001853466034,0.19154728017747402
6442,190913,for,0.9396975338459015,0.049865296110510826
6443,190922,for,0.9341496229171753,0.05170584563165903
6444,190940,for,0.6930032223463058,0.2855512239038944
6445,191402,for,0.998469485755777,0.0003149413678329438
6446,191403,for,0.9982898115122225,0.0
6447,191404,for,0.9992396705492865,0.0
6448,191421,for,0.9958995038177818,0.0005897103692404926
6449,191435,for,0.9901258945465088,0.004553443286567926
6450,191441,for,0.9511127173900604,0.0371888717636466
6451,191442,mot,0.1038882052525878,0.8783547878265381
6452,191443,mot,0.0020729857496917248,0.9931199848651886
6453,191444,for,0.9958671953645535,0.0005285213701426983
6454,191456,mot,0.0014401772059500217,0.9922851920127869
6455,1914710,for,0.8942437097430229,0.0907014375552535
6456,191488,mot,0.1403213683515787,0.8453837484121323
6457,191489,for,0.9985196379420813,0.0
6458,191495,for,0.8177985101938248,0.16192106902599335
6459,191501,for,0.9942847471684217,0.0010530101135373116
6460,191502,for,0.9945014736440498,0.0014559609116986394
6461,191503,for,0.9928260189772118,0.001747199916280806
6462,191504,for,0.9816061556339264,0.01251686702016741
6463,191506,for,0.9886990785598755,0.0025488254614174366
6464,191507,for,0.9552986472845078,0.02826291974633932
6465,19173154,for,0.975799921900034,0.01802437426522374
6466,19173155,for,0.9969043125311146,0.0009328083833679557
6467,19174157,for,0.9748655557632446,0.013937790761701763
6468,19175151,mot,0.007298217271454632,0.9852989912033081
6469,19175152,for,0.9491452351212502,0.03949210187420249
6470,19175153,for,0.9977861444349401,0.00029608968179672956
6471,19176146,for,0.9955892394937109,0.0006049164803698659
6472,19176147,for,0.9910181388258934,0.003477515740087256
6473,19177148,for,0.9906993545591831,0.0058525821077637374
6474,19177149,for,0.9899167641997337,0.0038435817696154118
6475,19177150,for,0.9969714076432865,0.0002843414549715817
6476,19178141,for,0.9073369801044464,0.07637481484562159
6477,19178143,for,0.9875354319810867,0.007659567054361105
6478,19178144,for,0.5640582218766212,0.42262620478868484
6479,19178145,for,0.9364169090986252,0.05177623685449362
6480,19179128,for,0.996705909317825,0.0005114860832691193
6481,19180129,for,0.8997359573841095,0.08278066106140614
6482,19180130,for,0.9942574203014374,0.0021512064267881215
6483,19181126,for,0.6500588767230511,0.34156803227961063
6484,19181127,for,0.9917396715609357,0.0020934774074703455
6485,19182117,for,0.9898919686675072,0.0063409393187612295
6486,19182118,for,0.7173082679510117,0.2177017331123352
6487,19182119,mot,0.0014044991694390774,0.9927745759487152
6488,19182120,mot,0.0036922027356922626,0.9871874749660492
6489,19182121,for,0.9867651462554932,0.006746056955307722
6490,19182122,mot,0.020123829250223935,0.9717033356428146
6491,19182123,for,0.9907250193064101,0.006636132951825857
6492,19182124,for,0.9149186313152313,0.055054161697626114
6493,19185111,for,0.9873448237776756,0.007720180379692465
6494,19186115,for,0.9951960692415014,0.0012915820116177201
6495,19186116,for,0.9914071261882782,0.003663527953904122
6496,1918786,for,0.9975326925632544,0.000528132077306509
6497,1918887,for,0.9955487760598771,0.0013489052653312683
6498,1918888,for,0.9981653174036182,0.0001741436281008646
6499,1918992,for,0.9804563969373703,0.011085687205195427
6500,19190112,mot,0.004925098270177841,0.9888424575328827
6501,19191113,for,0.9773423299193382,0.017289433628320694
6502,19191114,for,0.9400396347045898,0.04613807937130332
6503,1919383,for,0.992198783060303,0.0017164641758427024
6504,1919384,for,0.9950692324782722,0.000603126420173794
6505,1919385,for,0.9857330918312073,0.006603558314964175
6506,1919490,for,0.9917828366160393,0.0036757446941919625
6507,1919689,for,0.9604523181915283,0.027174990624189377
6508,1919749,for,0.9299038797616959,0.05478431889787316
6509,1919847,for,0.9894271716475487,0.007091953651979566
6510,1919848,for,0.9967916540626902,0.0007311751833185554
6511,1919936,for,0.9033001363277435,0.09057590737938881
6512,1919937,for,0.9942682608962059,0.002802503964630887
6513,1920035,for,0.9803594648838043,0.0094613591209054
6514,1920226,for,0.9978516994742677,0.00018083362374454737
6515,1920227,for,0.993135201279074,0.002447675447911024
6516,1920228,for,0.9979885757784359,0.0
6517,1920229,for,0.9971105960430577,0.00028841631137765944
6518,1920334,for,0.9960712090542074,0.001368988654576242
6519,1920422,for,0.9952643592841923,0.001530805486254394
6520,1920423,for,0.9973660958785331,0.0006685066618956625
6521,1920425,for,0.9984159123850986,0.0
6522,1920531,for,0.986151434481144,0.008783876721281558
6523,1920532,mot,0.13045200146734715,0.8518645018339157
6524,1920533,for,0.9844728335738182,0.006661869585514069
6525,1920620,for,0.9986142129637301,0.0
6526,1920721,for,0.938270777463913,0.05105632171034813
6527,1920815,for,0.9960419072594959,0.0013471111888065934
6528,1920816,for,0.9938453351787757,0.0011011719470843673
6529,1920918,for,0.9647257626056671,0.028763976180925965
6530,1920919,for,0.9908488690853119,0.005626570608001202
6531,1921013,for,0.9873996526002884,0.0054957326501607895
6532,1921014,for,0.9970416788419243,0.0007241097628138959
6533,1921117,for,0.9983715541602578,0.0001743192842695862
6534,192122,for,0.9951026759808883,0.0010549220023676753
6535,192124,for,0.9985207862919196,0.0
6536,192125,for,0.9965461215178948,0.0011503314599394798
6537,192126,for,0.9970649370225146,0.000749437022022903
6538,192127,for,0.9974974215729162,0.0
6539,1921311,for,0.7845301032066345,0.15434257313609123
6540,1921312,for,0.9969512582756579,0.0006040711887180805
6541,1921410,for,0.9954314902424812,0.001101208501495421
6542,192159,for,0.9986048250284512,0.0
6543,192161,for,0.9987270057026763,0.0
6544,1921791,for,0.859511524438858,0.10997653380036354
6545,19218125,for,0.9986713370890357,0.0
6546,19219142,mot,0.18737517856061459,0.8041735589504242
6547,19220156,for,0.9985009595693555,0.0
6548,19221158,for,0.9929589513631072,0.0036219540052115917
6549,192228,for,0.9988023363112006,0.0
6550,192230,for,0.9169743806123734,0.06191413104534149
6551,192240,for,0.9653989672660828,0.018116094637662172
6552,192250,for,0.993020860303659,0.002483622170984745
6553,192251,for,0.997579869144829,0.00029733721748925745
6554,192252,for,0.9985763536242303,0.0
6555,192280,for,0.9871569722890854,0.007311608642339706
6556,192290,for,0.9972813142812811,0.0004950483562424779
6557,192300,for,0.9848946779966354,0.0074835342820733786
6558,192310,mot,0.17229204438626766,0.8148855976760387
6559,192320,for,0.9980219813878648,0.000230374644161202
6560,192330,for,0.9981337587814778,0.00034972367575392127
6561,192340,for,0.9979808319476433,0.0001955640473170206
6562,192360,for,0.9988554755109362,0.0
6563,192361,for,0.9824934378266335,0.01155775727238506
6564,192362,for,0.9973385582270566,0.00046761648263782263
6565,192363,for,0.9977079462842084,0.0
6566,192364,for,0.9978506110201124,0.0
6567,192402,for,0.9991662061947864,0.0
6568,192411,for,0.9989054296456743,0.0
6569,192431,for,0.9991478200536221,0.0
6570,192432,for,0.8171661719679832,0.17585926316678524
6571,192451,mot,0.001438403152860701,0.9931526482105255
6572,192452,for,0.7154015451669693,0.26029277965426445
6573,192470,for,0.9988609962165356,0.0
6574,192480,for,0.9988750053744297,0.0
6575,192481,for,0.9989354442514013,0.0
6576,192482,for,0.9989540572860278,0.0
6577,192499,for,0.5453809201717377,0.3824731111526489
6578,1924910,mot,0.004857749678194523,0.9889007210731506
6579,1924911,for,0.9869452118873596,0.007925514364615083
6580,1924914,for,0.9987542833550833,0.0
6581,192508,for,0.9974740880425088,0.0002669435634743422
6582,192516,for,0.995244431484025,0.0012105918722227216
6583,192527,for,0.9900664165616035,0.0061506390338763595
6584,192534,for,0.996333074523136,0.001161376480013132
6585,192535,for,0.9965427990828175,0.0012394699006108567
6586,192543,for,0.9857088774442673,0.006154826493002474
6587,192552,for,0.9985791189537849,0.00010850495891645551
6588,192561,for,0.9889283925294876,0.004361954110208899
6589,1925713,for,0.9946794807910919,0.0013443100033327937
6590,1925812,for,0.9978727845154935,0.0003263600228819996
6591,192602,for,0.9940339957247488,0.0017558071995154023
6592,192610,for,0.9958065932733007,0.0007989007863216102
6593,192633,for,0.9941446880111471,0.0019962298683822155
6594,192651,for,0.9984023033757694,0.0
6595,192652,for,0.9846881777048111,0.006793571694288403
6596,192654,for,0.9986329019593541,0.0
6597,192655,for,0.9978952188102994,0.00016861608310136944
6598,191571,for,0.9958921149373055,0.0010216920636594296
6599,191572,for,0.9973583828832489,0.00028860458405688405
6600,191597,for,0.859661415219307,0.1226425264030695
6601,191599,for,0.9985375220130663,0.0
6602,191604,for,0.9703737646341324,0.01956649264320731
6603,191605,for,0.9780603349208832,0.00798068440053612
6604,191606,for,0.993664880777942,0.0017618599813431501
6605,191608,mot,0.3739490918815136,0.5685476064682007
6606,1916011,for,0.8707629144191742,0.08215279225260019
6607,1916110,for,0.9979615253687371,0.0
6608,191621,for,0.9919836893677711,0.0035875595349352807
6609,191622,for,0.9817760735750198,0.00662691454635933
6610,191633,for,0.9945997403992806,0.0020882287062704563
6611,192808,for,0.9130444824695587,0.02709178254008293
6612,192817,for,0.6667330041527748,0.3209381774067879
6613,192826,for,0.99804879759904,0.00021050676878076047
6614,192835,for,0.9986276348936372,0.0
6615,192844,for,0.9967082893126644,0.000646502070594579
6616,192851,for,0.9949090957525186,0.0018095675623044372
6617,192852,for,0.9966866963659413,0.00045041675912216306
6618,192853,for,0.9981457401881926,0.00014996207028161734
6619,192871,for,0.9980966428120155,0.00017282692715525627
6620,192882,mot,0.001461619627662003,0.9941867887973785
6621,1929116,for,0.9984909109771252,0.0002953093789983541
6622,1929117,for,0.9987003166461363,0.0
6623,1929118,mot,0.004980564583092928,0.9858932495117188
6624,1929119,for,0.9157184809446335,0.0644805682823062
6625,1929215,for,0.9855789095163345,0.0067846946767531335
6626,192952,mot,0.00314992293715477,0.9891387224197388
6627,192961,for,0.9482917934656143,0.04118581721559167
6628,192970,for,0.6541896760463715,0.31302328407764435
6629,193195,for,0.9110480844974518,0.07144417893141508
6630,193204,for,0.7594138383865356,0.21699154004454613
6631,193213,mot,0.0023555117659270763,0.9892247915267944
6632,193221,for,0.9407997727394104,0.02175448276102543
6633,193222,for,0.9268785715103149,0.027592148631811142
6634,1929919,for,0.9594516605138779,0.01078060269355774
6635,1930022,for,0.9002090990543365,0.08214909303933382
6636,1930023,for,0.9984697392210364,0.0
6637,1930120,for,0.9814391881227493,0.011462803231552243
6638,1930121,for,0.9594219774007797,0.031571758445352316
6639,1930215,for,0.9004499614238739,0.03072557970881462
6640,1930316,for,0.9236421287059784,0.05229423334822059
6641,1930417,for,0.4890884980559349,0.4944973587989807
6642,1930518,for,0.9964006617665291,0.0009077127906493843
6643,1930611,for,0.8181893080472946,0.16906960308551788
6644,1930612,for,0.9990287782566156,0.0
6645,1930613,for,0.9960392327629961,0.0009745534625835717
6646,1930614,for,0.9978471440263093,0.00020776435849256814
6647,193075,for,0.9965443106775638,0.00033245046506635845
6648,193086,mot,0.047448314260691404,0.9400763809680939
6649,193088,for,0.9934277087450027,0.0023947616573423147
6650,1930810,for,0.9985651280148886,0.00021046135225333273
6651,193097,for,0.9873877093195915,0.008601590991020203
6652,193109,for,0.998369032604387,0.0
6653,193113,for,0.9933742748689838,0.0021492436062544584
6654,193114,for,0.994238555431366,0.002160639996873215
6655,193122,for,0.9807713627815247,0.011257996782660484
6656,193131,for,0.9984759267244954,0.0
6657,193141,for,0.998765732278116,0.0
6658,193150,for,0.998965847044019,0.0
6659,193160,for,0.6280882507562637,0.32835183292627335
6660,193513,mot,0.38892324827611446,0.5939104221761227
6661,193521,mot,0.00189094094093889,0.9916553497314453
6662,193522,for,0.9207092300057411,0.07013320084661245
6663,193524,for,0.9991928725794423,0.0
6664,193525,for,0.9799504056572914,0.013567419489845634
6665,193526,for,0.9674778580665588,0.02502632373943925
6666,193530,for,0.9985521832422819,0.00012909452198073268
6667,193540,for,0.7620586603879929,0.22852755524218082
6668,193561,for,0.7807163298130035,0.1936902105808258
6669,193562,for,0.9597630500793457,0.02669728919863701
6670,193574,mot,0.0017421301454305649,0.9931501150131226
6671,193581,for,0.9928421676158905,0.004011462326161563
6672,193582,for,0.9334236830472946,0.05410878034308553
6673,193583,mot,0.0023948054295033216,0.9910476952791214
6674,193603,mot,0.010804728022776544,0.9825998544692993
6675,193604,for,0.9730800576508045,0.018477833596989512
6676,193612,for,0.9976575823966414,0.00045609453809447587
6677,193621,for,0.9923492074012756,0.002993162168422714
6678,193640,for,0.986972264945507,0.006894807214848697
6679,193650,for,0.9982898147136439,0.0
6680,1933833,mot,0.006015607621520758,0.9847086369991302
6681,1933834,for,0.88604436814785,0.08763992600142956
6682,1933835,mot,0.014199029246810824,0.9760875403881073
6683,1933931,mot,0.009420727379620075,0.9779793322086334
6684,1933932,mot,0.015402019605971873,0.976327508687973
6685,1934028,for,0.9984526576881763,0.0
6686,1934129,for,0.8862912654876709,0.048337528482079506
6687,1934130,mot,0.47990215942263603,0.5059031471610069
6688,1934227,for,0.9488717913627625,0.03470790875144303
6689,1934319,mot,0.4411902129650116,0.544707790017128
6690,1934321,mot,0.38376326113939285,0.578545905649662
6691,1934322,mot,0.007314267102628946,0.9821743965148926
6692,1934323,for,0.9878352954983711,0.006668578775133938
6693,1934324,mot,0.01127887424081564,0.9778134822845459
6694,1934325,for,0.9988867201682297,0.0
6695,1934326,mot,0.4394526854157448,0.543073371052742
6696,1934418,for,0.9957967971567996,0.0011121563147753477
6697,1934516,for,0.9986253889801446,0.0
6698,1934517,for,0.9982046149089001,0.0
6699,1934636,for,0.9162598550319672,0.0474422643892467
6700,1934637,mot,0.0,0.9951304197311401
6701,1934638,mot,0.009693602100014687,0.9795594066381454
6702,193479,for,0.9883584976196289,0.0054073824430815876
6703,1934710,for,0.9873419106006622,0.005971320846583694
6704,1934711,for,0.9966128841042519,0.0007055009482428432
6705,1934712,for,0.9964394867420197,0.000955906929448247
6706,1934713,mot,0.005611753789708018,0.987956315279007
6707,1934714,mot,0.04127931618131697,0.9495303630828857
6708,1934715,mot,0.11746486835181713,0.8688492476940155
6709,1934820,mot,0.001543726073578,0.9927236437797546
6710,193491,mot,0.000526048184838146,0.9952391237020493
6711,193492,for,0.9988035745918751,0.0
6712,193493,for,0.998487894423306,0.0
6713,193494,for,0.9722781330347061,0.01838795782532543
6714,193495,for,0.9937369489634875,0.0014700028114020824
6715,193496,for,0.9981740184593946,0.0
6716,193497,mot,0.18731139972805977,0.801029235124588
6717,193766,for,0.9719970375299454,0.016456415178254247
6718,193775,for,0.9604099690914154,0.02225414663553238
6719,193784,for,0.9854218363761902,0.007350778090767562
6720,193792,for,0.9592707008123398,0.02212849468924105
6721,193793,for,0.9950415566563606,0.0012595632579177618
6722,193801,mot,0.17151739448308945,0.8047919869422913
6723,193820,mot,0.2523089535534382,0.678708016872406
6724,193660,for,0.9948631520965137,0.0018027520272880793
6725,193685,for,0.9974084294808563,0.000652073766104877
6726,193694,for,0.9976368862262461,0.00040045141940936446
6727,193701,mot,0.017805034294724464,0.9653772264719009
6728,193702,for,0.9907166212797165,0.0041445118258707225
6729,193703,for,0.9901419393718243,0.006773951230570674
6730,193723,mot,0.02157992625143379,0.9709332585334778
6731,193724,mot,0.009546813264023513,0.9842918515205383
6732,193725,mot,0.02725426573306322,0.959781214594841
6733,193732,for,0.9203774966299534,0.07164011849090457
6734,193741,for,0.9955313636164647,0.0006474770489148796
6735,193750,for,0.7197260037064552,0.26334716379642487
6736,194282,for,0.9324764907360077,0.046897599939256907
6737,194283,for,0.9098585844039917,0.08057381398975849
6738,194291,for,0.8949692398309708,0.09582401625812054
6739,194300,for,0.9984169940580614,0.0
6740,194312,for,0.9886928424239159,0.007376356283202767
6741,194313,for,0.7765486687421799,0.172653304412961
6742,194321,for,0.9988063840282848,0.0
6743,194345,mot,0.06865112110972404,0.9011941105127335
6744,194353,mot,0.01378662756178528,0.9778715521097183
6745,194361,for,0.9963146637310274,0.0
6746,194362,for,0.9845763072371483,0.004564643080811948
6747,194364,for,0.9844373166561127,0.0037183586973696947
6748,194380,for,0.923473484814167,0.04915896523743868
6749,194390,for,0.9919953420758247,0.0033948273630812764
6750,194391,for,0.9617996513843536,0.022004386177286506
6751,1938777,for,0.9979900997132063,0.0
6752,1938860,for,0.9989034521277063,0.0
6753,1938863,for,0.9988023476616945,0.0
6754,1938870,for,0.9776395261287689,0.015245284652337432
6755,1938958,for,0.9988416482228786,0.0
6756,1939059,for,0.9955610986216925,0.0006535688298754394
6757,1939065,for,0.8504028171300888,0.10472060553729534
6758,1939067,for,0.997797790740151,0.00024435523664578795
6759,1939071,for,0.9981854637444485,0.0
6760,1939161,for,0.9991340663982555,0.0
6761,1939162,for,0.9989112991315778,0.0
6762,1939168,for,0.9976287779281847,0.0
6763,1939169,for,0.9957776841474697,0.0007346318452619016
6764,1939172,for,0.9987354828917887,0.0
6765,1939173,for,0.9977212701924145,0.00033435484510846436
6766,1939174,for,0.9952497857448179,0.0010075276950374246
6767,1939264,for,0.9937647506594658,0.0029539958923123777
6768,1939275,for,0.9475442171096802,0.036787725519388914
6769,1939454,for,0.997895788110327,0.0003068692749366164
6770,1939555,for,0.985150009393692,0.0076193512650206685
6771,1939638,for,0.9868972599506378,0.0035083447000943124
6772,1939639,mot,0.013402099721133709,0.9786319583654404
6773,1939640,for,0.998396910057636,0.0
6774,1939851,for,0.9279432743787766,0.04253098927438259
6775,194006,for,0.7602636739611626,0.2111175935715437
6776,194017,for,0.9988769472693093,0.0
6777,194019,for,0.9979885095963255,0.0
6778,194028,for,0.998027561348863,0.00019108834385406226
6779,1940310,for,0.9840143024921417,0.004250312689691782
6780,1940413,for,0.9987490484782029,0.0
6781,1940416,for,0.9941108747152612,0.0017547132447361946
6782,1940420,for,0.9822880625724792,0.004748658160679042
6783,1940515,for,0.9976374910329469,0.0005406845593824983
6784,1940617,for,0.9708529114723206,0.013643978862091899
6785,1940718,for,0.9444747716188431,0.037550438195466995
6786,1940819,for,0.8818894326686859,0.10595538187772036
6787,1941279,for,0.9971989394398406,0.0002855105558410287
6788,1941380,mot,0.23001955077052116,0.7561690360307693
6789,1941481,for,0.9943121134128887,0.0016861758194863796
6790,1941483,for,0.987598106265068,0.005282466707285494
6791,1941582,for,0.9974302912887651,0.00030689805862493813
6792,1941684,for,0.7864746600389481,0.1416567638516426
6793,1941785,for,0.9897756278514862,0.004226568853482604
6794,1941886,mot,0.22608806006610394,0.7510936409235001
6795,1941887,for,0.9890463203191757,0.003423380898311734
6796,1941888,for,0.984275221824646,0.005008743260987103
6797,1941990,for,0.9259007573127747,0.05132716614753008
6798,1942091,for,0.882082387804985,0.08848458621650934
6799,1942192,for,0.838214561343193,0.15361334942281246
6800,1942293,for,0.9968933813506737,0.0
6801,1942394,for,0.9034405276179314,0.055459365248680115
6802,1942395,for,0.9982848677318543,0.0
6803,1942597,for,0.9989237578702159,0.0
6804,1942698,for,0.9962886272114702,0.0
6805,194531,for,0.9981945636100136,0.0
6806,194543,for,0.998834565631114,0.0
6807,194554,for,0.9985402534366585,0.0
6808,194565,for,0.9401431381702423,0.005468754097819328
6809,194576,for,0.9989951411844231,0.0
6810,194587,for,0.982463963329792,0.011058001196943223
6811,194598,for,0.5486644208431244,0.41708793118596077
6812,1945913,for,0.997586124780355,0.0002833319886121899
6813,194609,for,0.9990235703007784,0.0
6814,1946110,for,0.9933688193559647,0.0034379676799289882
6815,1946211,for,0.9992780642351136,0.0
6816,1946312,for,0.9977663959434722,0.0003347849124111235
6817,1946414,for,0.9924789220676757,0.002495713299140334
6818,1946515,for,0.9963229353888892,0.00069952174089849
6819,1946520,for,0.9947889931499958,0.0021780607930850238
6820,1946617,for,0.7591618038713932,0.22635630518198013
6821,1946718,for,0.9025140702724457,0.07942737080156803
6822,1946819,for,0.9561357349157333,0.031281822826713324
6823,1946921,for,0.9056072570383549,0.08329963078722358
6824,1947022,for,0.9945416003465652,0.0016315963584929705
6825,1947123,for,0.9986634456145111,0.0
6826,1947224,for,0.9961552074237261,0.0009412458748556674
6827,1947325,for,0.9871669039130211,0.005948499194346368
6828,1947426,for,0.9984487708134111,0.0
6829,1947427,for,0.9984445896116085,0.0
6830,1947528,mot,0.003937492496334016,0.9905120134353638
6831,1947629,for,0.9900965020060539,0.005349536018911749
6832,1947731,for,0.9915355145931244,0.001420621294528246
6833,1947834,mot,0.02527468279004097,0.9679276347160339
6834,1947835,for,0.9402866363525391,0.04826847231015563
6835,1947836,for,0.5956028997898102,0.38859399035573006
6836,1947937,for,0.9848893731832504,0.009933578548952937
6837,1948032,for,0.9982052630512044,0.0
6838,194812,for,0.9988138148619328,0.0
6839,1949370,for,0.9985083186766133,0.0
6840,1949468,for,0.9947279691696167,0.0020835406612604856
6841,1949469,for,0.9969767853617668,0.0007654381333850324
6842,1949565,mot,0.24087325669825077,0.7402634099125862
6843,1949666,for,0.8416585102677345,0.14079729840159416
6844,1949667,for,0.9958659076655749,0.0009236105834133923
6845,1949764,for,0.9960717354260851,0.0009183072834275663
6846,1949861,for,0.9572617262601852,0.03242241498082876
6847,1949862,for,0.9958950905420352,0.0011169248027727008
6848,1949963,for,0.9877845197916031,0.008123778156004846
6849,1950060,for,0.9985035666322801,0.00011772524885600433
6850,1950159,for,0.9986704668554012,0.0
6851,1950253,for,0.9986540883546695,0.0
6852,1950254,for,0.9977955204958562,0.00029103062115609646
6853,1950351,for,0.992697326844791,0.0012823124416172504
6854,1950352,for,0.9687968492507935,0.024663016898557544
6855,1950450,for,0.4946169778704643,0.4699554443359375
6856,1950555,mot,0.05401127319782972,0.9357754066586494
6857,1950556,mot,0.009092969819903374,0.9796972572803497
6858,1950557,mot,0.0014848497230559587,0.9946503862738609
6859,1950558,mot,0.06565672578290105,0.9189862608909607
6860,1950643,for,0.9976803784957156,0.0004829725075978786
6861,1950644,for,0.9989319541782606,0.0
6862,1950645,for,0.996239753527334,0.0006175817106850445
6863,1950646,for,0.9978966222261079,0.0
6864,1950738,for,0.9980732330004685,0.0
6865,1950739,for,0.9969398945395369,0.0009297261130996048
6866,1950840,for,0.9918268918991089,0.004247302596922964
6867,1950841,for,0.9934999231190886,0.0016530593857169151
