,id,Mistral-instruct_left_vote,Mistral-instruct_left_for_prob,Mistral-instruct_left_against_prob,Mistral-instruct_right_vote,Mistral-instruct_right_for_prob,Mistral-instruct_right_against_prob,Mistral-instruct_center_vote,Mistral-instruct_center_for_prob,Mistral-instruct_center_against_prob
6080,185810,for,0.961374983,0,for,0.941973045,0.010308614,for,0.95534322,0
6081,185830,against,0,0.731052145,against,0,0.77337604,again,0,0.772785284
6082,185861,for,0.895669166,0,for,0.764979474,0,for,0.738587499,0
6083,185862,for,0.72695186,0.069200709,for,0.632950749,0.081011601,for,0.436286092,0.156155527
6084,185883,for,0.583538916,0.195679516,against,0.346463073,0.465571083,for,0.528055593,0.196908742
6085,185891,for,0.887996532,0.033292107,for,0.819388226,0.06709905,for,0.830029987,0.069732726
6086,185892,for,0.87658982,0,for,0.832347624,0,for,0.883271422,0
6087,185903,for,0.969884552,0.004401576,for,0.963159475,0.008503151,for,0.968070496,0.006210976
6088,185910,for,0.628786303,0.20174019,against,0.375802431,0.460615415,against,0.410786696,0.382567294
6089,1864716,for,0.759142637,0.155828059,for,0.545654021,0.343049549,against,0.428161338,0.381547
6090,1864811,for,0.95972266,0,for,0.906071208,0,for,0.931264468,0
6091,1865122,for,0.68234729,0.127308026,for,0.618665338,0.125852183,for,0.585051306,0.138220072
6092,186524,for,0.893706501,0,for,0.849438816,0,for,0.819641925,0
6093,186533,basedon,0.115639232,0.116546191,basedon,0.088880084,0.164757654,basedon,0.204509977,0.119533114
6094,186542,against,0.576952033,0.307596445,against,0.391209401,0.470170341,against,0.516321585,0.348387092
6095,186551,for,0.536456257,0.174492329,for,0.615431689,0.105118558,for,0.713654019,0.079728082
6096,186613,against,0,0.760318317,against,0.394997433,0.242464662,against,0.08074858,0.482842691
6097,186615,against,0,0.967451051,against,0.062255081,0.493043497,against,0,0.832919687
6098,186616,against,0,0.839127775,against,0.060744505,0.774429683,against,0,0.731402073
6099,186590,for,0.791619182,0.100882664,for,0.757994413,0.11358308,for,0.734474465,0.102987841
6100,186333,for,0.576554671,0.242654402,for,0.55090493,0.28646227,for,0.531345502,0.269074634
6101,186342,against,0.281767443,0.183372036,against,0.240544543,0.253528953,against,0.228936266,0.202808395
6102,186351,for,0.415009454,0.067515627,for,0.409959964,0.116459273,blank,0.233010545,0.110032871
6103,186372,for,0.851878671,0,for,0.770334214,0.047521658,for,0.668388858,0.069592178
6104,186380,for,0.891825236,0.026262518,for,0.891493883,0.033122145,for,0.836534403,0
6105,186403,against,0,0.8155296,against,0,0.836720847,against,0,0.759971216
6106,186412,for,0.930749267,0,for,0.624307662,0.175270423,for,0.659876704,0.11363966
6107,186421,for,0.926977068,0,for,0.838266052,0,for,0.882158756,0
6108,186430,for,0.901890978,0,for,0.846477389,0,for,0.892289259,0.014740773
6109,186431,for,0.801497407,0.111657292,for,0.675284922,0.178808033,for,0.735590853,0.134163752
6110,186432,for,0.37402238,0,basedon,0.265228234,0,basedon,0.304408316,0.061817605
6111,1867910,for,0.859432913,0.049087133,for,0.765853807,0.097328223,for,0.70607467,0.102497131
6112,186806,for,0.915850885,0.031956978,for,0.921630166,0.028124986,for,0.910689659,0.036997736
6113,186807,for,0.974885471,0.009283312,for,0.990984005,0,for,0.96964908,0.0085902
6114,186808,for,0.907171533,0.05155715,for,0.930032663,0.034376971,for,0.913333215,0.044684831
6115,186809,for,0.853788495,0.063014142,for,0.79108857,0.094032295,for,0.770754993,0.115992941
6116,186813,for,0.575663067,0,for,0.56138403,0,for,0.580284446,0
6117,186814,for,0.727674112,0,for,0.598953545,0,for,0.694270991,0
6118,186815,for,0.692825615,0,for,0.66223684,0,for,0.73416663,0
6119,186822,for,0.795228861,0.0308672,for,0.786278583,0.033683546,for,0.818013251,0.027170222
6120,186831,for,0.602716833,0.092557475,for,0.628503285,0.097548269,for,0.693022005,0.099107847
6121,186853,against,0,0.895443827,against,0.356464125,0.198306903,against,0,0.647180334
6122,186871,against,0.18778041,0.253933281,against,0.110790968,0.366170324,against,0.147325158,0.397610739
6123,186872,blank,0,0.204745933,blank,0.067452297,0.140582666,blank,0.051246919,0.081892341
6124,1868823,for,0.803907558,0,for,0.76434863,0,for,0.789934982,0.038959838
6125,1868917,for,0.937498612,0.008012972,for,0.905861702,0.01734725,for,0.880746471,0.019722326
6126,1868918,for,0.916991606,0,for,0.903861873,0,for,0.886312596,0.016538501
6127,1868919,for,0.641182948,0.199587464,against,0.288920958,0.432657622,against,0.314285494,0.419653937
6128,1868920,for,0.92438671,0.012812559,for,0.851938024,0.036524676,for,0.859392293,0.03635275
6129,1868921,for,0.946252219,0.0095353,for,0.929283075,0.017946346,for,0.907587044,0.024265854
6130,1868922,for,0.938448928,0.011788303,for,0.911867179,0.024976896,for,0.888019871,0.033690445
6131,1869016,for,0.974360105,0.007666663,for,0.979340933,0.006169263,for,0.968222227,0.009957919
6132,1869115,for,0.712034777,0,for,0.666205749,0,for,0.644636117,0
6133,1869211,basedon,0.258863688,0.138353929,against,0.087065689,0.218883112,basedon,0.100312933,0.27162607
6134,1869212,for,0.954451017,0,for,0.925235517,0,for,0.947881021,0.005020651
6135,1869213,for,0.730616786,0,for,0.661712393,0,for,0.750402547,0
6136,1869214,for,0.728570692,0,for,0.624026194,0,for,0.667020477,0
6137,186937,against,0.352416269,0.283549726,against,0.356759571,0.316854831,against,0.336672492,0.247950301
6138,186941,for,0.91085346,0.023426864,for,0.884183861,0.032333881,for,0.854423344,0.047202699
6139,186943,for,0.955249336,0.007253959,for,0.940445479,0.010812391,for,0.926440768,0.011043338
6140,186944,for,0.985376543,0,for,0.98781543,0,for,0.979455179,0
6141,186945,for,0.262480482,0.145996734,against,0.215375654,0.196530834,basedon,0.185123384,0.210799098
6142,186946,for,0.864141844,0,for,0.856969982,0,for,0.859017476,0
6143,186948,for,0.926039889,0,for,0.923873164,0,for,0.931358524,0.011649157
6144,186949,for,0.938537285,0.023287537,for,0.92301666,0.035902031,for,0.933302537,0.022962898
6145,1869410,for,0.267365374,0.188499019,against,0.344396971,0.196494475,for,0.194266781,0.235652238
6146,186952,for,0.975661647,0.009267858,for,0.977656925,0.011137639,for,0.958065767,0.020775586
6147,186960,for,0.876459889,0.072868161,for,0.919915807,0.035404049,for,0.864467137,0.06062359
6148,186621,against,0,0.770647302,against,0,0.81999971,again,0,0.872944243
6149,186622,blank,0.193365291,0.057320021,blank,0.117510974,0.067480877,blank,0.227547728,0.070321858
6150,186623,for,0.480003096,0,for,0.520303197,0,for,0.389803916,0.082105704
6151,186647,for,0.755103447,0.118009008,for,0.667430766,0.21317181,against,0.463280018,0.365551412
6152,186656,for,0.308948636,0.172680736,for,0.507068679,0.240786716,against,0.245449796,0.415256854
6153,186665,for,0.926270939,0.024979342,for,0.907589041,0.049075719,for,0.790910028,0.131927937
6154,186674,for,0.906635068,0.039856896,for,0.871724963,0.075989261,for,0.741396733,0.165733203
6155,186683,for,0.727223024,0.074956,for,0.708647028,0.133271217,for,0.471626662,0.234480813
6156,186691,blank,0.072210103,0.181536168,against,0.141454976,0.330042243,against,0,0.479994118
6157,186692,for,0.774973556,0.045320917,for,0.73622673,0.050438531,for,0.779468872,0.048819497
6158,186717,for,0.815080825,0.082962662,for,0.754672779,0.119812749,for,0.718689777,0.158828378
6159,186726,for,0.811295934,0.065813072,against,0.4458993,0.232618511,for,0.60455817,0.151016116
6160,186731,for,0.395042144,0.187283531,for,0.407280885,0.206922054,for,0.277498648,0.291621462
6161,186734,for,0.543132812,0.074569866,for,0.713553965,0.054308172,for,0.818673778,0
6162,186735,for,0.947080716,0.010675457,for,0.951661289,0.010641892,for,0.959595628,0.008429769
6163,186742,for,0.850992844,0.058317039,for,0.837834217,0.064164683,for,0.887578174,0.037252184
6164,186743,for,0.672766171,0.148365498,for,0.613891546,0.209302947,against,0.434871018,0.304871403
6165,186750,for,0.848069347,0,for,0.716177441,0.079961292,for,0.623665087,0.113364793
6166,186770,for,0.967884555,0.006517823,for,0.967608631,0.008390777,for,0.961004686,0.008251591
6167,187031,blank,0.273004819,0,blank,0.334329963,0,blank,0.239876378,0.049016792
6168,187032,against,0,0.647614118,against,0,0.743662339,against,0,0.702623472
6169,187050,for,0.60495171,0.075431742,blank,0.43597813,0.119072132,for,0.401235953,0.144369826
6170,187070,for,0.576625362,0.060876288,for,0.465966746,0.08745718,for,0.455378741,0.102629326
6171,187092,against,0,0.71752698,against,0,0.787259787,again,0,0.767068028
6172,187103,against,0.081036538,0.678795956,against,0.08934442,0.750596449,against,0.080812141,0.726949252
6173,187513,for,0.768915214,0.050959557,for,0.71846668,0.074976861,for,0.731740035,0.06332802
6174,187521,for,0.814679943,0.032156214,for,0.748051256,0.054240935,for,0.741515823,0
6175,187522,against,0.027571028,0.87226893,against,0.060081739,0.765129253,against,0.068413176,0.777428426
6176,187530,against,0.342731081,0.392872222,against,0.243266098,0.544157051,against,0.227966279,0.493430793
6177,187540,for,0.741518974,0,for,0.670755394,0.045359351,for,0.819393083,0
6178,187550,against,0.105462544,0.568921376,against,0.073735267,0.665396169,against,0.057706483,0.699963219
6179,187564,for,0.439127609,0,blank,0.122592896,0.120692268,basedon,0.265065905,0.069988057
6180,187572,for,0.950673357,0.017285483,for,0.930043694,0.034028854,for,0.930421196,0.027611174
6181,187581,for,0.522287764,0.124697059,for,0.499394521,0.152516082,for,0.461966477,0.135620639
6182,187583,for,0.976402117,0,for,0.966245271,0.007540784,for,0.972073081,0
6183,187601,for,0.474575318,0.159831434,for,0.426118806,0.169091403,for,0.235668153,0.261437252
6184,187602,for,0.846076593,0.063641548,for,0.704970524,0.134136602,for,0.77486169,0.129765823
6185,187631,for,0.977705455,0,for,0.986718852,0,for,0.98131884,0
6186,187632,against,0.164178461,0.17071858,for,0.285718724,0.167496383,for,0.443274945,0.141082212
6187,187633,for,0.940663524,0.025014672,for,0.963441186,0.013514093,for,0.963087615,0.008473222
6188,187747,for,0.843269035,0.057540439,for,0.688913405,0.12632668,for,0.778089128,0.09652482
6189,187754,against,0,0.928620651,against,0,0.888300978,again,0,0.837856513
6190,187755,against,0.203823194,0.262860417,against,0.090648718,0.292617649,for,0.208212793,0.291813031
6191,187756,against,0,0.919882648,against,0,0.926810689,again,0,0.910787582
6192,187761,against,0,0.976429548,against,0,0.970478587,again,0,0.963706374
6193,187762,against,0,0.796120521,against,0,0.817528673,against,0,0.632659458
6194,187763,against,0.455147386,0.415835842,against,0.429856479,0.44836314,against,0.460014015,0.407239486
6195,187781,for,0.747011699,0.126048729,for,0.789413288,0.093970075,for,0.793233201,0.090227894
6196,187802,against,0.018025976,0.909384854,against,0.031125376,0.858985975,against,0.074033737,0.79350616
6197,1873010,for,0.982435484,0,for,0.982910236,0,for,0.977019087,0
6198,187317,against,0.279145874,0.344679095,against,0.089738645,0.571790822,against,0.102730319,0.683970347
6199,187318,blank,0.227118663,0.106632978,blank,0.215886883,0.107475422,blank,0.271390155,0.109453291
6200,187319,against,0.387802087,0.345305189,against,0.226217568,0.424723551,for,0.345369086,0.370020967
6201,187322,for,0.976881202,0.006538497,for,0.974904034,0.008388751,for,0.96764927,0.011207012
6202,187323,for,0.967847552,0.010889813,for,0.962579925,0.013080955,for,0.971541813,0.006941697
6203,187324,for,0.817996815,0.071476139,for,0.710051987,0.112871245,for,0.820999354,0.067512468
6204,187325,for,0.864861175,0.09016069,for,0.819104888,0.12608242,for,0.794619516,0.141553476
6205,187326,for,0.608040608,0.162305593,for,0.321055248,0.40234869,for,0.609354861,0.156447627
6206,187331,for,0.962136924,0.00676123,for,0.950302675,0.010382851,for,0.95161885,0.010100078
6207,187340,for,0.823577501,0.069088422,for,0.756802417,0.097529948,for,0.793990977,0.074121967
6208,187341,for,0.945217356,0,for,0.90751604,0.018768219,for,0.910162263,0.020774584
6209,187342,for,0.985169887,0,for,0.98419858,0,for,0.983017642,0
6210,187354,for,0.538196608,0.140547797,for,0.554002114,0.103997231,for,0.496157825,0.118976653
6211,187355,for,0.948882103,0.017440274,for,0.936263219,0.026435532,for,0.935293257,0.021554232
6212,187356,for,0.965924464,0.010310298,for,0.92781774,0.037553128,for,0.923692323,0.034322094
6213,187357,for,0.94725256,0,for,0.90950926,0.018834058,for,0.920953561,0
6214,187358,for,0.825131826,0.034204058,for,0.629216991,0.087748468,for,0.718868099,0.066683851
6215,187359,against,0.012409412,0.901420884,against,0.019420171,0.876258358,against,0.049772393,0.793440454
6216,187361,for,0.99207355,0,for,0.979808741,0.004940869,for,0.988497708,0
6217,187362,for,0.962009475,0.014827132,for,0.943668012,0.0273744,for,0.938791513,0.02937931
6218,187363,for,0.966111386,0,for,0.881166123,0.026464911,for,0.923496023,0.014021489
6219,187370,for,0.524679661,0.122439414,for,0.584269524,0.091707997,for,0.567501262,0.09090694
6220,187380,for,0.979433769,0,for,0.97376835,0,for,0.970401434,0.006007308
6221,187381,for,0.973782111,0.006292712,for,0.975852929,0.005413213,for,0.981675003,0
6222,187391,against,0.323775552,0.394368574,against,0.248985387,0.488475956,against,0.3452239,0.43853794
6223,187392,for,0.709057774,0.118364453,against,0.274641443,0.505858749,for,0.595304035,0.169963211
6224,187393,for,0.96573137,0,for,0.943684399,0.007293661,for,0.958259991,0
6225,187394,for,0.891356736,0.036966719,for,0.806883581,0.084767789,for,0.8176402,0.069466665
6226,187411,for,0.968954336,0.014075201,for,0.934079243,0.044109553,for,0.931298558,0.043348178
6227,187412,for,0.934177294,0.019843651,for,0.829463825,0.06047615,for,0.860137463,0.051158901
6228,187413,for,0.957812462,0.01182126,for,0.935910093,0.020983426,for,0.931697503,0.024165172
6229,187430,against,0,0.978638761,against,0,0.977769375,against,0,0.974891461
6230,187461,for,0.833775878,0.069699749,for,0.738473527,0.122543707,for,0.819155782,0.077967189
6231,187483,against,0.081550494,0.180927679,against,0.089204393,0.226018697,basedon,0.084087558,0.197042823
6232,187980,against,0.283412218,0.545461789,against,0.062159549,0.815287452,against,0.04379284,0.859572738
6233,187990,for,0.970489565,0.005094925,for,0.962976716,0.008986731,for,0.956501465,0.008486983
6234,188000,against,0.038798407,0.878362957,against,0.029400291,0.898381099,against,0.035209388,0.88038303
6235,188011,against,0.392074913,0.385007951,against,0.267051663,0.517762236,against,0.230578244,0.51684624
6236,188022,for,0.517402321,0.171419933,against,0.395283841,0.228586897,for,0.423939437,0.18560341
6237,188030,for,0.291134179,0.144310907,against,0.09724883,0.312638663,for,0.269981988,0.142854989
6238,188031,against,0,0.804119237,against,0,0.714866281,again,0,0.754360341
6239,188040,against,0.475363899,0.227893904,against,0.025478976,0.844220199,against,0.067684002,0.70009394
6240,188041,for,0.916910611,0.017081561,for,0.858539741,0.052610122,for,0.839319006,0.055488084
6241,188055,for,0.785098717,0.130597025,for,0.740260832,0.164605543,for,0.788989976,0.117671169
6242,188062,for,0.95242228,0.011710396,for,0.932446733,0.024378579,for,0.930815849,0.020398369
6243,188063,against,0.048546005,0.802830625,against,0.057509292,0.767501421,against,0.08491876,0.736915991
6244,188064,for,0.655158751,0.148391902,for,0.525742751,0.220824093,for,0.601323947,0.179486692
6245,188071,for,0.580391444,0.09103772,for,0.490961239,0.131103471,for,0.646733209,0.090913095
6246,1881015,against,0,0.974005051,against,0,0.965827614,against,0,0.96248886
6247,1881018,against,0,0.954738289,against,0,0.946688056,against,0,0.943054087
6248,1881114,for,0.959598646,0,for,0.957279876,0.007443081,for,0.957482934,0.00658511
6249,188131,against,0,0.373041034,blank,0,0.34508267,blank,0,0.339371059
6250,188250,for,0.94388707,0.011933542,for,0.919924095,0.022289978,for,0.922870882,0.024215804
6251,188251,against,0,0.834018424,against,0,0.910694711,against,0,0.861293942
6252,187820,against,0,0.99421024,against,0,0.991286818,against,0,0.990374574
6253,187831,for,0.884209633,0.038629346,for,0.879193667,0.045637805,for,0.856694564,0.055098049
6254,187832,for,0.782407776,0.083591953,for,0.682589017,0.145773649,for,0.739956826,0.108169638
6255,187840,for,0.82802061,0,for,0.722443365,0,for,0.801173039,0
6256,187852,against,0.14066866,0.582375921,against,0.136135645,0.590271994,against,0.169191062,0.485662185
6257,187864,against,0,0.989378844,against,0,0.979105219,against,0,0.977605306
6258,187876,against,0.238574222,0.326618247,against,0,0.536059968,again,0.067808591,0.662514351
6259,187885,for,0.835014448,0,for,0.75258857,0.086385794,for,0.851004012,0.051760677
6260,187891,for,0.776608963,0.1210301,for,0.684750449,0.191624925,for,0.682142857,0.197279528
6261,187903,for,0.899933219,0.058123399,against,0.055519693,0.901417224,against,0.323668417,0.588105351
6262,187935,against,0,0.980528709,against,0,0.962379552,against,0,0.951863818
6263,187941,against,0,0.952280089,against,0,0.918471389,again,0,0.885683641
6264,187944,blank,0.073580615,0.316161804,blank,0.062204219,0.324815169,blank,0,0.387533523
6265,187971,for,0.68998903,0.17668578,for,0.705094054,0.16986455,for,0.654355712,0.164938018
6266,187972,for,0.905383393,0,for,0.836209249,0.051353265,for,0.814801022,0.053130094
6267,188493,for,0.721941821,0,for,0.586702451,0.101307504,for,0.698760673,0.081624717
6268,188494,for,0.760891795,0,for,0.587663725,0.044423398,for,0.74494008,0
6269,188511,for,0.798799224,0.061172906,for,0.81460534,0.05797223,for,0.77201096,0.06554433
6270,188512,blank,0.336750165,0.15339224,blank,0.255733967,0.151771694,blank,0.150141954,0.215598635
6271,188551,for,0.946477741,0.014248799,for,0.944644809,0.01677453,for,0.926212959,0.023713734
6272,188552,for,0.784330681,0,for,0.569371633,0,for,0.662976362,0
6273,188553,blank,0.137912925,0.288652591,blank,0.257633958,0.139825225,blank,0.091292292,0.225053638
6274,188590,for,0.914425761,0,for,0.866967864,0.035581596,for,0.888515048,0.02607188
6275,188564,against,0.292537145,0.411167353,against,0.241458207,0.510185346,against,0.293674119,0.478266217
6276,188571,for,0.515598066,0.157772943,against,0.364181422,0.20868285,for,0.45884531,0.123228766
6277,188572,for,0.668568909,0.173221692,for,0.536933042,0.270671785,for,0.526944082,0.286580056
6278,188573,for,0.553928226,0.158423528,for,0.655992977,0.124377608,for,0.61931292,0.101144776
6279,1886113,against,0.005149732,0.97755817,against,0.011526907,0.961480223,against,0.012471188,0.957812391
6280,188627,against,0,0.508773275,against,0,0.393157035,against,0,0.42500893
6281,1886210,for,0.885229319,0,for,0.791579269,0,for,0.852320746,0
6282,1886212,for,0.979216086,0,for,0.9700804,0,for,0.969204145,0
6283,188634,against,0.329296902,0.517346282,against,0.223329157,0.658012912,against,0.230878111,0.650909573
6284,188635,against,0,0.559142925,against,0.070776843,0.4694058,against,0,0.555227414
6285,188636,against,0.102524001,0.640463393,against,0.050758578,0.747495431,against,0,0.66738376
6286,188638,against,0.2669513,0.456253294,against,0.233293943,0.566834733,against,0.296675038,0.382582605
6287,188639,against,0.082570121,0.525076926,against,0.216195904,0.342667505,against,0.149391353,0.398662396
6288,1886311,for,0.684566289,0.123198181,for,0.717791989,0.076562904,for,0.765522454,0.074292444
6289,188643,for,0.540852964,0.237173021,against,0.474513896,0.284248739,for,0.700265527,0.156664655
6290,188652,for,0.906097524,0,for,0.884761326,0,for,0.900778715,0.0131672
6291,188661,against,0.037035163,0.87133088,against,0.01735064,0.927072845,against,0.033008542,0.890775986
6292,188682,for,0.93104963,0.037524104,for,0.946009297,0.025079826,for,0.949732803,0.017954949
6293,188691,for,0.95475753,0.015813459,for,0.939671066,0.024969436,for,0.953198243,0.015009645
6294,188730,against,0,0.677215762,against,0,0.736635245,against,0,0.592685774
6295,188271,against,0,0.475597084,against,0,0.864482153,against,0,0.598020837
6296,188272,against,0.163201243,0.322690859,against,0,0.774742149,against,0.094234861,0.40216881
6297,188283,against,0,0.991073563,against,0,0.989714501,again,0,0.988988784
6298,188300,for,0.876397543,0.060670216,for,0.633143827,0.280488765,for,0.753754564,0.170259729
6299,188330,for,0.649929743,0,for,0.657525104,0,for,0.747092841,0
6300,188411,for,0.940126188,0,for,0.916868895,0,for,0.891914986,0
6301,188412,for,0.805761326,0.069163509,for,0.722309213,0.114180602,for,0.658253081,0.146030053
6302,188430,for,0.797371671,0,for,0.626750074,0,for,0.734686978,0
6303,188440,for,0.65872854,0.186024547,for,0.625864595,0.208499819,for,0.539582644,0.224168003
6304,189341,for,0.894705195,0.05599362,for,0.806106638,0.125266626,for,0.783637322,0.144276798
6305,189345,for,0.937103849,0.021346929,for,0.918630671,0.035246905,for,0.910745524,0.032465171
6306,1893410,for,0.743566535,0,for,0.653062709,0,for,0.393701263,0.10591726
6307,189352,against,0.228774466,0.190979451,for,0.45976565,0.13010858,for,0.445127152,0.148789868
6308,189353,blank,0.354966357,0,blank,0.285229646,0,for,0.453604732,0
6309,189354,for,0.831070267,0.068271898,for,0.851899527,0.057435248,for,0.830876932,0.065752551
6310,189356,for,0.975760426,0,for,0.973631571,0,for,0.951198995,0.008438166
6311,189357,for,0.945882231,0.019833047,for,0.923944861,0.037307024,for,0.93327643,0.025616219
6312,189358,for,0.975616778,0,for,0.972732794,0.006809867,for,0.916026123,0.02801349
6313,189359,for,0.806033473,0.072516114,for,0.630011212,0.149550214,for,0.4903327,0.258267492
6314,189372,for,0.958742682,0.007816922,for,0.958137974,0,for,0.951661892,0
6315,189381,for,0.847540185,0.034282107,for,0.773236871,0.060251214,for,0.835159741,0.046090417
6316,189383,for,0.97439645,0,for,0.925007328,0,for,0.953965217,0
6317,189603,for,0.929800339,0,for,0.897124812,0,for,0.912016816,0.013735211
6318,189612,for,0.933303799,0,for,0.905781981,0,for,0.933332589,0
6319,189621,for,0.982661122,0,for,0.981863569,0,for,0.980270166,0
6320,189630,for,0.981396759,0,for,0.962950945,0,for,0.980402276,0
6321,189646,blank,0.092105448,0.209190771,blank,0.090956636,0.183737457,blank,0.131358936,0.225645807
6322,189658,for,0.79727155,0.11735981,against,0.467896737,0.402309563,against,0.536477409,0.301712424
6323,189669,against,0.215714268,0.536065556,against,0.332149625,0.436932418,against,0.3575809,0.311729491
6324,189674,for,0.442780539,0.123127498,for,0.531471282,0.097962238,against,0.206976704,0.191005334
6325,189681,against,0,0.989948918,against,0,0.97969491,again,0,0.978050694
6326,189682,against,0.475633256,0.244572729,against,0.182059191,0.542074963,against,0.066701233,0.747619972
6327,189683,against,0.181402989,0.277703762,against,0.084242277,0.428748056,against,0,0.681139268
6328,189695,against,0.356463507,0.262794346,against,0.367752902,0.229920402,for,0.346636012,0.179702669
6329,189707,for,0.498988748,0.100680605,for,0.33880958,0.298948161,again,0.203916222,0.43446964
6330,189721,for,0.935574308,0.016352125,for,0.919751756,0.021879766,for,0.918636724,0.022056179
6331,189732,for,0.937616326,0.01213943,for,0.904451206,0.024648588,for,0.88962644,0.030342421
6332,189967,for,0.666298583,0.079843976,against,0.205705754,0.38268391,against,0.217711389,0.32640297
6333,189973,for,0.977237997,0,for,0.946249563,0.011839835,for,0.927644558,0.020593069
6334,189982,for,0.900611434,0.037392158,for,0.746526793,0.112221748,for,0.803383499,0.101196267
6335,189994,against,0.360249579,0.201297238,against,0.060691372,0.595284838,against,0,0.671939708
6336,189995,for,0.828109831,0.052466817,for,0.686870076,0.144444391,for,0.670177579,0.12994206
6337,189996,for,0.971398603,0,for,0.951726219,0,for,0.959020814,0
6338,190001,for,0.965159838,0,for,0.914034441,0.017015006,for,0.933830746,0
6339,190080,against,0.044130236,0.838656582,against,0.028574474,0.897359755,against,0.050783567,0.842712142
6340,190091,against,0,0.857620627,against,0.036559377,0.793496341,again,0,0.85106869
6341,1900913,against,0.149294674,0.521350823,against,0.263614856,0.439081207,against,0.215612233,0.431840606
6342,190102,against,0.16651345,0.447126761,against,0.185717233,0.436329365,against,0.234480701,0.408514634
6343,190103,for,0.489000931,0.107270122,against,0.207701668,0.313230909,for,0.297380783,0.155054986
6344,190114,against,0.059421439,0.66682528,against,0.0892938,0.623643599,against,0.182227924,0.474136934
6345,190115,for,0.640034929,0.075958975,for,0.624607265,0.069989711,for,0.633786671,0.069929183
6346,190126,for,0.682628684,0.189353108,for,0.695984319,0.19040975,for,0.772698551,0.116136804
6347,190127,for,0.38864395,0.1167555,for,0.325678036,0.169329211,for,0.506842017,0.089767516
6348,190129,for,0.8786828,0.052669063,for,0.885287561,0.044245835,for,0.917584494,0.024011206
6349,1901210,for,0.982480872,0,for,0.980283758,0,for,0.979888674,0
6350,1901211,for,0.714738496,0.167991325,for,0.764783904,0.133476213,for,0.773135342,0.130979627
6351,1901312,for,0.91861736,0.031709641,for,0.929046758,0.028066548,for,0.951280147,0.015318723
6352,1901314,for,0.792613365,0.12837626,for,0.733045626,0.164812997,for,0.848500922,0.072802186
6353,1901415,for,0.897707522,0.040250257,for,0.883949727,0.034394242,for,0.905525021,0.022951104
6354,1901416,for,0.923530258,0,for,0.881083399,0,for,0.913058951,0
6355,1901417,for,0.691518527,0.127251968,for,0.697387828,0.125421926,for,0.712494694,0.130706221
6356,1901418,against,0,0.770897388,against,0,0.643327326,against,0,0.705687866
6357,1901419,for,0.911425352,0.043063603,for,0.937300757,0.029087305,for,0.921714075,0.030582368
6358,190150,for,0.955140084,0.0164805,for,0.949398383,0.024124615,for,0.912526313,0.036323771
6359,190170,against,0,0.814531669,against,0.078374676,0.459980637,against,0,0.681515604
6360,190184,for,0.528210297,0.158674553,for,0.744110368,0.135143116,against,0.207817689,0.413964368
6361,190186,for,0.948936321,0,for,0.953356557,0,for,0.955658171,0
6362,190187,for,0.611725472,0.154443592,for,0.474741451,0.209593192,against,0.270471752,0.346932024
6363,190195,for,0.94878839,0,for,0.954438027,0.006901046,for,0.955118544,0.007492704
6364,190202,for,0.903031323,0.040784508,for,0.871893931,0.061635204,for,0.900261968,0.043066952
6365,190203,against,0,0.350449856,against,0,0.405227378,against,0,0.497795753
6366,190211,against,0,0.790925294,against,0,0.789464056,against,0,0.749082707
6367,190220,for,0.937182717,0.019151626,for,0.910992324,0.03557406,for,0.930849515,0.020701034
6368,1902512,for,0.969486086,0,for,0.958922625,0.010869497,for,0.966728885,0
6369,1902513,for,0.969708592,0,for,0.958723139,0.010722244,for,0.966728202,0
6370,190304,against,0.033869613,0.846835583,against,0.411274038,0.41214224,against,0.170097753,0.592596173
6371,190313,for,0.922438048,0.017894048,for,0.947589625,0.011235178,for,0.941695735,0.014140442
6372,190322,against,0.325477622,0.185765758,against,0.269510612,0.22217083,against,0.23553402,0.260300055
6373,190331,for,0.975138169,0,for,0.953183077,0,for,0.967293038,0
6374,189813,against,0,0.899285473,against,0.134461958,0.780950122,against,0.054006703,0.66157452
6375,189814,against,0.144712068,0.718976617,for,0.862231922,0.110736951,against,0.508362986,0.400178757
6376,189815,against,0,0.99188161,against,0,0.992607121,against,0,0.986686298
6377,189816,against,0,0.941288687,against,0.075781643,0.812764224,against,0,0.830205932
6378,189827,against,0.348798007,0.248184055,for,0.501481459,0.138574362,against,0.420250587,0.201067954
6379,189838,against,0.36460223,0.216024563,for,0.561840221,0.104457505,for,0.538072631,0.113922007
6380,189839,againstif,0.143606739,0.780042183,against,0.043896949,0.920881068,against,0.032904394,0.923274761
6381,1898310,for,0.825814374,0.105057612,for,0.88362091,0.066226736,for,0.860287569,0.072699323
6382,189881,for,0.955377143,0.020513451,for,0.952706091,0.022847736,for,0.951720435,0.022782564
6383,189882,for,0.96227359,0.011507421,for,0.969109088,0.013093276,for,0.956654847,0.014483944
6384,189900,for,0.843626369,0,for,0.816169448,0,for,0.842408597,0
6385,189922,against,0,0.993806537,against,0,0.991009736,against,0,0.98213204
6386,189941,against,0.061671376,0.316812187,against,0,0.370033182,against,0,0.380610324
6387,189942,against,0,0.748898558,against,0,0.777829215,again,0,0.777107134
6388,190412,for,0.298379086,0.174353451,blank,0.246942766,0.205087945,for,0.199501425,0.313909039
6389,190421,for,0.808134675,0.071414843,for,0.596099023,0.206512898,for,0.614425093,0.185134575
