,id,Llama3-instruct_left_vote,Llama3-instruct_left_for_prob,Llama3-instruct_left_against_prob,Llama3-instruct_right_vote,Llama3-instruct_right_for_prob,Llama3-instruct_right_against_prob,Llama3-instruct_center_vote,Llama3-instruct_center_for_prob,Llama3-instruct_center_against_prob
6101,186431,for,0.8732936792075634,0.11819151765666902,mot,0.4320773035287857,0.5488848015666008,for,0.8638829383999109,0.12797673209570348
6102,186432,for,0.9619719162583351,0.032909991103224456,for,0.640872273594141,0.34527641348540783,for,0.9755903650075197,0.020442934008315206
6103,1867910,for,0.9661610312759876,0.02564277872443199,mot,0.19663419388234615,0.7807431444525719,for,0.9042162485420704,0.08769895578734577
6104,186806,for,0.6305027585476637,0.3553484361618757,for,0.5950197242200375,0.3900976674631238,for,0.9028771044686437,0.09075669280719012
6105,186807,for,0.660763256251812,0.32585823629051447,mot,0.5296836793422699,0.45398068614304066,for,0.8679060619324446,0.12423164770007133
6106,186808,for,0.6101523377001286,0.37514717411249876,mot,0.4937617853283882,0.48885915614664555,for,0.9257681276649237,0.0681214946671389
6107,186809,for,0.9907639734447002,0.00515425531193614,for,0.8657280523329973,0.12431298918090761,for,0.992292495444417,0.004200974944978952
6108,186813,for,0.8527448177337646,0.137061225483194,for,0.5830068364739418,0.40117795672267675,for,0.9299809597432613,0.06358314055250958
6109,186814,for,0.8716223575174809,0.11893403879366815,mot,0.4493473581969738,0.5307838283479214,for,0.8842842020094395,0.10750139784067869
6110,186815,for,0.9788679060002323,0.016746899113059044,for,0.8641412518918514,0.12783244671300054,for,0.9919126643799245,0.0053742509335279465
6111,186822,for,0.6637226566672325,0.3226477624848485,mot,0.23801839724183083,0.7407650053501129,for,0.5901747457683086,0.39634912367910147
6112,186831,for,0.9070941489189863,0.08622425596695393,for,0.5992366448044777,0.3856458505615592,for,0.9464821247383952,0.048884947900660336
6113,186853,for,0.6261080056428909,0.3548162877559662,mot,0.2604571767151356,0.7143127247691154,mot,0.5383765548467636,0.4427233599126339
6114,186871,mot,0.5429821684956551,0.4390799514949322,mot,0.17395696602761745,0.8011649698019028,for,0.6161795817315578,0.3693197350949049
6115,186872,mot,0.061772774904966354,0.9082307685166597,mot,0.341739010065794,0.6391015015542507,mot,0.5247408114373684,0.4589328533038497
6116,1868823,for,0.9388227872550488,0.05391789530403912,mot,0.06224756222218275,0.9167562127113342,for,0.6789617631584406,0.30881372932344675
6117,1868917,for,0.9612001851201057,0.03221487085102126,mot,0.27758584171533585,0.7002411410212517,for,0.9092629440128803,0.08284951141104102
6118,1868918,for,0.9907941892743111,0.0012335358187556267,mot,0.10259227268397808,0.8708986937999725,for,0.9825521437451243,0.009351546876132488
6119,1868919,for,0.9766080901026726,0.01675505004823208,mot,0.25997716933488846,0.7210927158594131,for,0.879918435588479,0.11292976618278772
6120,1868920,for,0.9912085913529154,0.005429161246865988,mot,0.2287898026406765,0.751251645386219,for,0.9554809117689729,0.03962963551748544
6121,1868921,for,0.9902201443910599,0.005263466387987137,for,0.6503161787986755,0.33381984382867813,for,0.9821789693087339,0.012272343039512634
6122,1868922,for,0.9818058833479881,0.012017623521387577,mot,0.40847041085362434,0.5717119090259075,for,0.9613468777388334,0.033379700034856796
6123,1869016,for,0.9917211607098579,0.004256317391991615,mot,0.241389662027359,0.7380326017737389,for,0.9671886889263988,0.027183914557099342
6124,1869115,for,0.9636851623654366,0.031774788920301944,mot,0.49752530083060265,0.48668064177036285,for,0.9495601207017899,0.045520255516748875
6125,1869211,for,0.92415551841259,0.06633507669903338,mot,0.26696718111634254,0.7056426554918289,for,0.9233761578798294,0.06773798249196261
6126,1869212,for,0.9962453936459497,0.0010270175989717245,for,0.6589722335338593,0.32577062398195267,for,0.9940491007291712,0.0032678681891411543
6127,1869213,for,0.9308792799711227,0.06199595390353352,mot,0.37795767560601234,0.6032579764723778,for,0.8981897979974747,0.0941872235853225
6128,1869214,for,0.9676027968525887,0.02646566039766185,mot,0.37525977566838264,0.6070033758878708,for,0.888696126639843,0.10299676260910928
6129,186937,for,0.9275761283934116,0.06506816030014306,mot,0.14889109507203102,0.8276488333940506,for,0.8354125954210758,0.15517193917185068
6130,186941,for,0.9959047846205067,0.0016387506620958447,for,0.7040872201323509,0.28353893011808395,for,0.9880479583516717,0.008585975505411625
6131,186943,for,0.9871881157159805,0.005168941803276539,mot,0.10475235339254141,0.8770799711346626,for,0.8764882367104292,0.11475366295780987
6132,186944,for,0.9739388264715672,0.02122058009263128,for,0.6497794706374407,0.3363815126940608,for,0.9769217446446419,0.018969415919855237
6133,186945,for,0.9778237847785931,0.017146406695246696,mot,0.2322329804301262,0.7474671751260757,for,0.9356624577194452,0.05789824668318033
6134,186946,for,0.981640517100459,0.013669127598404884,mot,0.5284433141350746,0.4525786265730858,for,0.9774826504290104,0.017855548649095
6135,186948,for,0.9925304506905377,0.004656661301851273,mot,0.4481465741991997,0.5352033488452435,for,0.9792735632508993,0.01676550693809986
6136,186949,for,0.9870200689183548,0.008214568719267845,mot,0.1970180906355381,0.7774013951420784,for,0.9665508717298508,0.027706177963409573
6137,1869410,for,0.9737153276801109,0.022559867793461308,mot,0.311189915984869,0.6715208329260349,for,0.9107257556170225,0.08371375978458673
6138,186952,for,0.9859646372497082,0.008828265592455864,for,0.6291438788175583,0.3535128962248564,for,0.974415959790349,0.01885479874908924
6139,186960,for,0.987414561008336,0.008465087972581387,for,0.7523559033870697,0.23561141779646277,for,0.9532031510025263,0.04123916325625032
6140,186621,for,0.6882940456271172,0.29458976490423083,mot,0.02736858371645212,0.9511762168258429,mot,0.27288050204515457,0.697032205760479
6141,186622,for,0.8825348690152168,0.10599616123363376,mot,0.20013568922877312,0.7729119062423706,for,0.8382384516298771,0.1493324728216976
6142,186623,for,0.7276798337697983,0.25751940021291375,mot,0.4722626805305481,0.5102845299988985,for,0.8597106318920851,0.13027882750611752
6143,186647,mot,0.43197813630104065,0.5474685803055763,mot,0.26305578276515007,0.7162858992815018,for,0.6834366619586945,0.3034893460571766
6144,186656,for,0.7186838015913963,0.2653313595801592,mot,0.4342639222741127,0.5451880991458893,for,0.8289719820022583,0.15968427155166864
6145,186665,for,0.6431083604693413,0.34349519200623035,mot,0.43781034275889397,0.5464985780417919,for,0.8094722833484411,0.18163877399638295
6146,186674,for,0.6639776304364204,0.32179365307092667,mot,0.3552628681063652,0.6267155408859253,for,0.7919072546064854,0.1983328117057681
6147,186683,for,0.712303951382637,0.27519436459988356,mot,0.37743713334202766,0.6054210476577282,for,0.8218559809029102,0.16907076677307487
6148,186691,for,0.7925931736826897,0.19544354639947414,for,0.578734464943409,0.4057213831692934,for,0.848847508430481,0.14171274309046566
6149,186692,for,0.7272250838577747,0.2570700100623071,mot,0.23542258888483047,0.7376646809279919,for,0.7436866015195847,0.242080878932029
6150,186717,for,0.968420522287488,0.025552304461598396,for,0.7077076304703951,0.27801195811480284,for,0.988669581245631,0.006978000979870558
6151,186726,for,0.9885383397340775,0.005337580107152462,mot,0.09580730274319649,0.8739558458328247,for,0.9569221585988998,0.03464024607092142
6152,186731,for,0.9701347723603249,0.02488738892134279,for,0.8021217212080956,0.18547728843986988,for,0.9684116449207067,0.026936726470012218
6153,186734,mot,0.45284903421998024,0.5201970897614956,mot,0.5475190058350563,0.43287705071270466,for,0.8998537678271532,0.09261808800511062
6154,186735,for,0.9449158124625683,0.0479354442213662,mot,0.5115975178778172,0.4681230913847685,for,0.9378696270287037,0.0556281415047124
6155,186742,for,0.9796393699944019,0.01606723986333236,for,0.8566864058375359,0.13341756351292133,for,0.9809584561735392,0.015319832018576562
6156,186743,for,0.9620391130447388,0.03217775956727564,for,0.7157541550695896,0.26844941172748804,for,0.9496679659932852,0.04413068626308814
6157,186750,for,0.7858253568410873,0.2030991422943771,mot,0.20696088671684265,0.772536002099514,for,0.7788735162466764,0.21116887591779232
6158,186770,for,0.8881468549370766,0.10373019624967128,mot,0.3838345669209957,0.5977173112332821,for,0.8917107377201319,0.10042137373238802
6159,187031,for,0.6946494206786156,0.29127575270831585,mot,0.3395393621176481,0.640917781740427,for,0.8804620038717985,0.11148142418824136
6160,187032,for,0.9417673982679844,0.05185090971644968,mot,0.47728030383586884,0.503364771604538,for,0.9258479215204716,0.06755453150253743
6161,187050,for,0.9534168429672718,0.04094931232975796,mot,0.4711866155266762,0.513390701264143,for,0.8923387210816145,0.10100040712859482
6162,187070,for,0.977318849414587,0.01702122949063778,mot,0.47308332845568657,0.5103693250566721,for,0.8923929426819086,0.1004603817127645
6163,187092,for,0.7871101722121239,0.20099361520260572,mot,0.2159762941300869,0.7627533972263336,for,0.707274466753006,0.2797552836127579
6164,187103,mot,0.5068974141031504,0.46974410954862833,mot,0.14860862120985985,0.8255836963653564,for,0.6151572186499834,0.3658697307109833
6165,187513,for,0.7680664882063866,0.2221123727504164,mot,0.27512289956212044,0.7071764785796404,for,0.8448704537004232,0.14577217400074005
6166,187521,for,0.8817506320774555,0.10487807996105403,mot,0.3018205799162388,0.6689046435058117,for,0.8219025172293186,0.16528370883315802
6167,187522,for,0.5502340756356716,0.430438918992877,mot,0.14363382011651993,0.8316437974572182,for,0.5519496072083712,0.43111281702294946
6168,187530,for,0.6765099540352821,0.30987638467922807,mot,0.2466665506362915,0.7347112596035004,for,0.7599312141537666,0.22944118408486247
6169,187540,mot,0.5155360922217369,0.4644443690776825,mot,0.16028856858611107,0.8168327957391739,for,0.605638712644577,0.377646142616868
6170,187550,for,0.7352071925997734,0.25246888771653175,mot,0.22126541659235954,0.7573128938674927,for,0.7192814983427525,0.26892288960516453
6171,187564,for,0.8387678265571594,0.14873957261443138,mot,0.14312808215618134,0.8339404612779617,for,0.6258625648915768,0.357777813449502
6172,187572,for,0.8478155918419361,0.1421738788485527,mot,0.16157825011759996,0.8189611472189426,for,0.8311162702739239,0.15846417052671313
6173,187581,for,0.8520260825753212,0.1381171140819788,mot,0.3077990412712097,0.669558797031641,for,0.8598714172840118,0.131125477142632
6174,187583,for,0.9860132895410061,0.008323193527758121,mot,0.5222299806773663,0.46048889495432377,for,0.9778976682573557,0.016884570941329002
6175,187601,for,0.5667135007679462,0.4148314483463764,mot,0.1263688076287508,0.8492312133312225,for,0.5701624900102615,0.4140647752210498
6176,187602,for,0.9745805189013481,0.019656138494610786,mot,0.33568097092211246,0.6461517196148634,for,0.9585358537733555,0.03509657084941864
6177,187631,for,0.9949778020381927,0.0007459843764081597,for,0.876906543970108,0.11148351151496172,for,0.9934288077056408,0.002368041081354022
6178,187632,for,0.7052151635289192,0.28079845290631056,mot,0.1845428291708231,0.7940389961004257,for,0.7044723313301802,0.28358950978145003
6179,187633,for,0.9827340319752693,0.01054357085376978,for,0.6955239064991474,0.2891059620305896,for,0.9763563573360443,0.017940450459718704
6180,187747,for,0.8096571564674377,0.17951668612658978,mot,0.43565715849399567,0.5478265695273876,for,0.8507504016160965,0.1407888955436647
6181,187754,mot,0.17473696172237396,0.8003088161349297,mot,0.15267030894756317,0.8245459273457527,mot,0.29075925797224045,0.6887366287410259
6182,187755,for,0.7348094806075096,0.252866730093956,mot,0.2901977561414242,0.6909437775611877,for,0.6787291206419468,0.30864057410508394
6183,187756,for,0.9100391194224358,0.08285893790889531,mot,0.16808554343879223,0.8083560615777969,for,0.7003237940371037,0.28779426822438836
6184,187761,mot,0.45072804763913155,0.5242998786270618,mot,0.1869351826608181,0.7883516997098923,mot,0.23473534733057022,0.737298984080553
6185,187762,for,0.889142382889986,0.10190664161927998,mot,0.38070250302553177,0.5982475616037846,for,0.8197973687201738,0.16983376652933657
6186,187763,for,0.8033354543149471,0.17695250501856208,mot,0.15307803452014923,0.8168219942599535,for,0.8584763677790761,0.1288265606854111
6187,187781,mot,0.4602613151073456,0.5195204541087151,mot,0.2713676281273365,0.708364799618721,for,0.6712508350610733,0.31383334659039974
6188,187802,for,0.5947914943099022,0.39229049533605576,mot,0.2544163763523102,0.7291433662176132,for,0.5674645602703094,0.4201191123574972
6189,1873010,for,0.9811896905303001,0.012706037610769272,for,0.768209608271718,0.21911421418190002,for,0.9713140055537224,0.022348806262016296
6190,187317,for,0.9565244968980551,0.03780762356473133,mot,0.2872979938983917,0.6947183646261692,for,0.8714818842709064,0.1209451548056677
6191,187318,for,0.5869996026158333,0.3958786688745022,mot,0.2975255623459816,0.682139091193676,for,0.7643816694617271,0.223325009457767
6192,187319,for,0.7430759035050869,0.24501008819788694,mot,0.011980545241385698,0.9740581372752786,mot,0.37368799932301044,0.6099250111728907
6193,187322,for,0.9858844392001629,0.008194481953978539,for,0.7113952524960041,0.2742190333083272,for,0.9765934338793159,0.01797565072774887
6194,187323,for,0.8242118656635284,0.16593141993507743,mot,0.2502625845372677,0.7307235226035118,for,0.8574999012053013,0.13424168713390827
6195,187324,for,0.9199392236769199,0.0724111080635339,mot,0.032164801843464375,0.9464853168465197,for,0.8274988252669573,0.16246516071259975
6196,187325,for,0.7865179590880871,0.1986586875282228,mot,0.12478232197463512,0.848862124606967,for,0.6029663495719433,0.38019678508862853
6197,187326,for,0.9783087410032749,0.016471419483423233,mot,0.036322709172964096,0.9460363858379424,for,0.7428076937794685,0.2467668477911502
6198,187331,for,0.9589616414159536,0.03227824345231056,mot,0.26895124837756157,0.7091407962143421,for,0.959282860159874,0.031651224941015244
6199,187340,for,0.9672949910163879,0.026610782544594258,for,0.8893307074904442,0.10058226366527379,for,0.9802702786400914,0.014271881431341171
6200,187341,for,0.9954215716570616,0.0004769086663145572,mot,0.30856160447001457,0.6643480341881514,for,0.9903006651438773,0.003289439482614398
6201,187342,for,0.9842437506886199,0.011611627414822578,mot,0.4059094339609146,0.5710119046270847,for,0.9809727788669989,0.0148274851962924
6202,187354,for,0.9553501382470131,0.03714203031267971,mot,0.4287627376616001,0.5511313378810883,for,0.840615339577198,0.14779469626955688
6203,187355,for,0.9959295633889269,0.001223257277160883,for,0.8894789889454842,0.10169245349243283,for,0.9816865250468254,0.013736013323068619
6204,187356,for,0.9938358962535858,0.0008809508290141821,mot,0.3572775647044182,0.6191952228546143,for,0.9915198422968388,0.004453662317246199
6205,187357,for,0.9928299151360989,0.0032848904374986887,for,0.815919890999794,0.17216718941926956,for,0.9731412008404732,0.02110941708087921
6206,187358,for,0.9938231892883778,0.001749760122038424,mot,0.3037584386765957,0.6754290945827961,for,0.9832408409565687,0.01274124439805746
6207,187359,for,0.9436784498393536,0.04680848494172096,mot,0.32534047961235046,0.6534646507352591,for,0.8434985661879182,0.1461951220408082
6208,187361,for,0.996254650875926,0.000434796791523695,mot,0.09073845483362675,0.8851337134838104,for,0.9898188002407551,0.005609140731394291
6209,187362,for,0.9852107167243958,0.00838733185082674,mot,0.1831030771136284,0.7930609583854675,for,0.9389884620904922,0.0536620132625103
6210,187363,for,0.9842416476458311,0.011307153850793839,mot,0.4664201568812132,0.5168929360806942,for,0.9769069217145443,0.01906093768775463
6211,187370,for,0.9315379001200199,0.06142009259201586,mot,0.37407056242227554,0.6082779318094254,for,0.8941934406757355,0.09824478649534285
6212,187380,for,0.9969774279743433,0.0003600285272113979,for,0.7778673693537712,0.21037773322314024,for,0.9956919876858592,0.0013001462211832404
6213,187381,for,0.9947418466326781,0.002462594537064433,for,0.6090881489217281,0.37825238704681396,for,0.9868308175355196,0.009738638065755367
6214,187391,for,0.6799272876232862,0.3050272362306714,mot,0.10906488541513681,0.8657672815024853,for,0.6846014391630888,0.3000431361142546
6215,187392,for,0.8179424572736025,0.1738227652385831,mot,0.13134528510272503,0.850040078163147,for,0.6805893713608384,0.30893626250326633
6216,187393,for,0.9751170706003904,0.01785060204565525,mot,0.02358836866915226,0.9574313745833933,for,0.571391498669982,0.41224535880610347
6217,187394,for,0.9895556960254908,0.004449058789759874,mot,0.3260008655488491,0.6503958832472563,for,0.8875270392745733,0.10180039459373802
6218,187411,for,0.7822036407887936,0.20170036144554615,mot,0.08732851594686508,0.89121138677001,mot,0.23976474814116955,0.7372541949152946
6219,187412,for,0.9928294867277145,0.0007031397544778883,mot,0.044478779658675194,0.9303461760282516,for,0.9664438515901566,0.026275580748915672
6220,187413,for,0.9618296343833208,0.029529323801398277,mot,0.44124394468963146,0.5378198642283678,for,0.6762125110253692,0.30639552092179656
6221,187430,mot,0.2290300615131855,0.7389225028455257,mot,0.08917422266677022,0.8855274766683578,mot,0.15338730160146952,0.8189254254102707
6222,187461,for,0.9885147530585527,0.006092515308409929,mot,0.3614314254373312,0.6197775434702635,for,0.9665449783205986,0.028134511783719063
6223,187483,for,0.9439913220703602,0.0501127268653363,mot,0.0619327649474144,0.9181882459670305,for,0.8437713515013456,0.14843578590080142
6224,187980,for,0.9414955638349056,0.04892108589410782,mot,0.3677932731807232,0.6089175622910261,for,0.8375883083790541,0.15083589300047606
6225,187990,for,0.9793363846838474,0.012297596782445908,mot,0.5333362072706223,0.44573293067514896,for,0.9446849729865789,0.04755538294557482
6226,188000,for,0.9401750043034554,0.053779938840307295,mot,0.45692624151706696,0.5266226949170232,for,0.8809663476422429,0.11167197010945529
6227,188011,mot,0.4738543666899204,0.5038337837904692,mot,0.00343323964625597,0.9752639029175043,mot,0.21620795130729675,0.7575051859021187
6228,188022,for,0.6982375755906105,0.2869349140673876,mot,0.004204670898616314,0.9747857637703419,mot,0.29853772558271885,0.6799594461917877
6229,188030,for,0.9613850861787796,0.033224296814296395,mot,0.31029484793543816,0.6681221127510071,for,0.9253017567098141,0.06778116489294916
6230,188031,mot,0.01191481202840805,0.9598994283005595,mot,0.039455477613955736,0.9366620928049088,mot,0.11011126823723316,0.8630119562149048
6231,188040,mot,0.04835502989590168,0.9240980995818973,mot,0.007885152474045753,0.968082461040467,mot,0.15522689372301102,0.8151446729898453
6232,188041,for,0.9834378845989704,0.009977825917303562,mot,0.282910730689764,0.6880685538053513,for,0.966692253947258,0.02775468403706327
6233,188055,for,0.7702981419861317,0.2197899608872831,mot,0.2597230449318886,0.7187677323818207,for,0.8185378909111023,0.1734077180735767
6234,188062,for,0.9852147381752729,0.009160907939076424,mot,0.1431282153353095,0.8345824740827084,for,0.9498286973685026,0.04321242496371269
6235,188063,for,0.8308569937944412,0.159733098000288,mot,0.2949334867298603,0.6848787888884544,for,0.7195235155522823,0.2691328041255474
6236,188064,for,0.9821013249456882,0.008637165650725365,mot,0.2757388986647129,0.7007847614586353,for,0.9031342379748821,0.08781468600500375
6237,188071,for,0.9226894453167915,0.06928983516991138,mot,0.3446991965174675,0.6301555410027504,for,0.8998073004186153,0.09152759483549744
6238,1881015,for,0.68221864849329,0.30438113678246737,mot,0.35049257799983025,0.6266341358423233,for,0.6780969351530075,0.30987854953855276
6239,1881018,mot,0.5270420871675014,0.45787883922457695,mot,0.21856063976883888,0.7632678560912609,mot,0.4201962612569332,0.5647611664608121
6240,1881114,for,0.9894297309219837,0.005066216923296452,mot,0.2374964002519846,0.7358001954853535,for,0.9760178085416555,0.01810227334499359
6241,188131,mot,0.4388815313577652,0.5366767346858978,mot,0.2551980949938297,0.7198776751756668,mot,0.44444503635168076,0.5341456271708012
6242,188250,for,0.959377832710743,0.03285278379917145,mot,0.4146404303610325,0.5669276211410761,for,0.8912511831149459,0.10133893019519746
6243,188251,for,0.7396420482546091,0.25129059492610395,mot,0.38410654850304127,0.6007467750459909,for,0.6507875742390752,0.3396210060454905
6244,187820,mot,0.3454183302819729,0.6334686949849129,mot,0.11882879585027695,0.8592607825994492,mot,0.1474740207195282,0.8313067965209484
6245,187831,for,0.9839493297040462,0.008977974765002728,mot,0.21099302731454372,0.7663469836115837,for,0.9361449312418699,0.05747553030960262
6246,187832,for,0.893835760653019,0.09692097804509103,mot,0.08254085574299097,0.8967253863811493,for,0.6899640094488859,0.29698886163532734
6247,187840,for,0.9963059217261616,0.001228621113114059,for,0.7931903526186943,0.19512607995420694,for,0.9926937881682534,0.004403305239975452
6248,187852,mot,0.06436059903353453,0.9185041273012757,mot,0.0377470119856298,0.9486307236365974,mot,0.050998360849916935,0.9358072290197015
6249,187864,mot,0.392260555177927,0.5881425626575947,mot,0.04811433935537934,0.9326161295175552,mot,0.211584335193038,0.7696277759969234
6250,187876,for,0.9554804861545563,0.03522686881478876,mot,0.0321896867826581,0.9408171474933624,for,0.7577467262744904,0.22761667240411043
6251,187885,for,0.9527885988354683,0.04073990014148876,mot,0.3078649006783962,0.6715774610638618,for,0.8447147235274315,0.14557661465369165
6252,187891,for,0.9643998984247446,0.02795538492500782,mot,0.44193487614393234,0.5388086438179016,for,0.9434498930349946,0.047922633588314056
6253,187903,for,0.7555553801357746,0.23006556276232004,mot,0.10684551950544119,0.8720390945672989,for,0.7087884750217199,0.27724737534299493
6254,187935,mot,0.18208203837275505,0.7988862795755267,mot,0.17012603674083948,0.8120321072638035,mot,0.2243088074028492,0.7592252595350146
6255,187941,mot,0.0,0.9872170883463696,mot,0.12008126173168421,0.8602118492126465,mot,0.005301999859511852,0.9798314869403839
6256,187944,for,0.8042199835181236,0.184640824329108,mot,0.2197590470314026,0.7593479454517365,for,0.6682042591273785,0.3185896994546056
6257,187971,for,0.9792455788701773,0.01633789762854576,mot,0.11764856055378914,0.861614540219307,for,0.9043477177619934,0.0890791486017406
6258,187972,for,0.971165893599391,0.016937967389822006,mot,0.12221869174391031,0.858340822160244,for,0.7714161723852158,0.2172492458485067
6259,188493,for,0.9279363285750151,0.06456690677441657,mot,0.27655780129134655,0.6994518488645554,for,0.889684927649796,0.10214698011986911
6260,188494,for,0.9907892784976866,0.005705110728740692,for,0.7246221005916595,0.2624147357419133,for,0.9874627105891705,0.008843743242323399
6261,188511,for,0.9875287264585495,0.009345368423964828,mot,0.3998761847615242,0.5821850746870041,for,0.9742820840328932,0.02228607889264822
6262,188512,for,0.9686805240635294,0.02585834637284279,mot,0.365595955401659,0.6166108548641205,for,0.7916283495724201,0.1987228903453797
6263,188551,for,0.6100175753235817,0.3734421283006668,for,0.9244924448430538,0.06788907235022634,for,0.9456888008862734,0.04840990528464317
6264,188552,mot,0.5244210585951805,0.4548410829156637,mot,0.02185354009270668,0.9589075525291264,mot,0.21449442021548748,0.7619988545775414
6265,188553,for,0.6701462641358376,0.31732007674872875,mot,0.4292711690068245,0.5533177629113197,for,0.7610702663660049,0.2280581621453166
6266,188590,for,0.9502992779016495,0.044421643775422126,mot,0.3568245358765125,0.6249393336474895,for,0.8708425741642714,0.12186879920773208
6267,188564,for,0.6509743519127369,0.3325738161802292,mot,0.17433490231633186,0.8039455711841583,mot,0.46086630411446095,0.519725764170289
6268,188571,for,0.7553843781352043,0.2316041635349393,mot,0.22309235483407974,0.7536394074559212,for,0.7563502565026283,0.2319913050159812
6269,188572,for,0.9579792562872171,0.033989228308200836,mot,0.40531665459275246,0.5757072418928146,for,0.8712850352749228,0.12110022234264761
6270,188573,for,0.9436871334910393,0.05062097014160827,for,0.7574899084866047,0.23137642908841372,for,0.9351170305162668,0.059527339471969754
6271,1886113,for,0.7155571170151234,0.2713425410911441,mot,0.21699726954102516,0.7637654133141041,for,0.7197810150682926,0.2675108511466533
6272,188627,mot,0.01370922103524208,0.9679335169494152,mot,0.0021631550043821335,0.976382551714778,mot,0.017124027479439974,0.9664928894490004
6273,1886210,for,0.6607622355222702,0.3269112231209874,mot,0.18109619058668613,0.7955280169844627,for,0.7590474262833595,0.23175697168335319
6274,1886212,for,0.9867126950703096,0.008817818947136402,mot,0.16188670322299004,0.8144089728593826,for,0.9457703493535519,0.04813438409473747
6275,188634,for,0.887783957645297,0.10394690372049809,mot,0.10608413256704807,0.8737674662843347,for,0.6503710430115461,0.33772226655855775
6276,188635,mot,0.21145454607903957,0.7685851491987705,mot,0.08168857172131538,0.8989732936024666,mot,0.2656936477869749,0.7163284495472908
6277,188636,for,0.6797978095710278,0.30650359066203237,mot,0.05751968082040548,0.9181619435548782,for,0.5812259707599878,0.40249000675976276
6278,188638,for,0.8347508907318115,0.15460929553955793,mot,0.272037286311388,0.7077343165874481,for,0.8001560121774673,0.18808349990285933
6279,188639,mot,0.42493223398923874,0.5566738024353981,mot,0.1489962451159954,0.8311174511909485,mot,0.5237563848495483,0.45944665372371674
6280,1886311,for,0.9321292601525784,0.057067258399911225,mot,0.45872363075613976,0.5224301218986511,for,0.8729340508580208,0.11777714383788407
6281,188643,for,0.9868684746325016,0.008656797930598259,mot,0.21092776581645012,0.7615568041801453,for,0.9631543308496475,0.03153303620638326
6282,188652,for,0.9933009019005112,0.003068439429625869,for,0.7632826007902622,0.22488722205162048,for,0.9872742192528676,0.008956711739301682
6283,188661,for,0.6911553777754307,0.29825686756521463,mot,0.14301035925745964,0.8375023948028684,for,0.7247923770919442,0.26527360593900084
6284,188682,for,0.9387320578098297,0.05477332288865,mot,0.2595677450299263,0.7183748297393322,for,0.9294385612010956,0.06401672633364797
6285,188691,for,0.9695179387927055,0.025090207636822015,for,0.5767004117369652,0.4061862900853157,for,0.9555307738482952,0.03774834796786308
6286,188730,for,0.6269995793700218,0.35372038185596466,mot,0.2578211035579443,0.7202646508812904,mot,0.3314676731824875,0.6466919016093016
6287,188271,mot,0.5161113366484642,0.4566874224692583,mot,0.15628494136035442,0.820179894566536,mot,0.21184230595827103,0.7645589113235474
6288,188272,for,0.8055397905409336,0.18500963924452662,mot,0.10725606698542833,0.8732374608516693,for,0.5867075696587563,0.40129806473851204
6289,188283,for,0.6023137178272009,0.37167342845350504,mot,0.0937143824994564,0.8810421014204621,mot,0.04676524456590414,0.9348090384155512
6290,188300,for,0.9854320455342531,0.005880091805011034,mot,0.404394306242466,0.570883565582335,for,0.9537658086046576,0.038464969606138766
6291,188330,for,0.7044324055314064,0.2822445724159479,mot,0.3728429935872555,0.6097737476229668,for,0.8414072841405869,0.14987220813054591
6292,188411,for,0.8851025924086571,0.10623978660441935,mot,0.10963292978703976,0.8662783578038216,for,0.8119107130914927,0.17800442408770323
6293,188412,for,0.9834172446280718,0.008514090441167355,mot,0.5164117962121964,0.4592957552522421,for,0.9644393343478441,0.028084222227334976
6294,188430,for,0.6664374768733978,0.31810595095157623,mot,0.21011540666222572,0.7686340510845184,for,0.5968344546854496,0.38772488199174404
6295,188440,for,0.9543100753799081,0.03642021864652634,mot,0.43845842592418194,0.5404212260618806,for,0.8894472103565931,0.10378559934906662
6296,189341,for,0.9823188744485378,0.013094007037580013,mot,0.21367758512496948,0.7665489017963409,for,0.9532541232183576,0.04170748812612146
6297,189345,for,0.9922880530357361,0.0023455030750483274,mot,0.36370082944631577,0.6117691770195961,for,0.9735175985842943,0.020290948450565338
6298,1893410,for,0.6175189316272736,0.3648666422814131,mot,0.11758434027433395,0.8574339151382446,for,0.5855905786156654,0.39813082851469517
6299,189352,for,0.824204757809639,0.16477430379018188,mot,0.05268713925033808,0.922151505947113,for,0.7122455835342407,0.2749371067620814
6300,189353,for,0.9419742971658707,0.05242003814782947,mot,0.2805037125945091,0.69914361089468,for,0.9068757891654968,0.08663827530108392
6301,189354,for,0.8968042731285095,0.0964808112476021,mot,0.15997480135411024,0.8213053308427334,for,0.8177233673632145,0.17455194937065244
6302,189356,for,0.9323285147547722,0.06105221412144601,mot,0.19586190953850746,0.7820686548948288,for,0.8363947495818138,0.15417757350951433
6303,189357,for,0.905004508793354,0.08310125954449177,mot,0.013687168713659048,0.9688439602032304,for,0.7364173159003258,0.24838344706222415
6304,189358,for,0.976189136505127,0.013515805825591087,mot,0.11980817466974258,0.8581759259104729,for,0.8891479484736919,0.10268597968388349
6305,189359,for,0.964152917265892,0.03020734275924042,mot,0.011506194015964866,0.9711383003741503,for,0.7421896010637283,0.24535154271870852
6306,189372,for,0.9809369295835495,0.014993145188782364,mot,0.23033542931079865,0.7506155222654343,for,0.9384625516831875,0.055925096618011594
6307,189381,for,0.9877795367792714,0.008333905600011349,mot,0.016230080043897033,0.9691691291518509,for,0.7799413129687309,0.21058190520852804
