,id,Llama3-instruct_A_vote,Llama3-instruct_A_for_prob,Llama3-instruct_A_against_prob,Llama3-instruct_H_vote,Llama3-instruct_H_for_prob,Llama3-instruct_H_against_prob,Llama3-instruct_Sp_vote,Llama3-instruct_Sp_for_prob,Llama3-instruct_Sp_against_prob,Llama3-instruct_FrP_vote,Llama3-instruct_FrP_for_prob,Llama3-instruct_FrP_against_prob,Llama3-instruct_KrF_vote,Llama3-instruct_KrF_for_prob,Llama3-instruct_KrF_against_prob,Llama3-instruct_MDG_vote,Llama3-instruct_MDG_for_prob,Llama3-instruct_MDG_against_prob,Llama3-instruct_SV_vote,Llama3-instruct_SV_for_prob,Llama3-instruct_SV_against_prob,Llama3-instruct_V_vote,Llama3-instruct_V_for_prob,Llama3-instruct_V_against_prob,Llama3-instruct_R_vote,Llama3-instruct_R_for_prob,Llama3-instruct_R_against_prob
4664,168191,mot,0.44974002428352833,0.5194742642343044,mot,0.2515605464577675,0.7070803381502628,mot,0.5059929648414254,0.46740153431892395,mot,0.19434645771980286,0.7675892356783152,mot,0.3658542139455676,0.5926224403083324,mot,0.4407725869677961,0.5280425325036049,mot,0.5444882493466139,0.42442241311073303,mot,0.5139012932777405,0.4589114114642143,mot,0.4302664287388325,0.5450811628252268
4665,168192,mot,0.3876545801758766,0.57679658010602,mot,0.1836935207247734,0.7788447011262178,mot,0.4443090995773673,0.5246574617922306,mot,0.14847072958946228,0.8163196947425604,mot,0.3035651296377182,0.6545368544757366,mot,0.42908221669495106,0.5400534234941006,mot,0.5160150211304426,0.45018017292022705,mot,0.4806899353861809,0.4897663090378046,mot,0.407913769595325,0.5668068807572126
4666,168228,for,0.717260081321001,0.2526456695050001,mot,0.5454218089580536,0.41477418318390846,for,0.7109707724303007,0.2602563723921776,mot,0.41133225709199905,0.5301278494298458,for,0.7003926727920771,0.2647599056363106,for,0.8593044579029083,0.11159099452197552,for,0.7682309821248055,0.19853892549872398,for,0.755579024553299,0.21911251451820135,for,0.7949259392917156,0.1850546756759286
4667,1682210,mot,0.2345176562666893,0.681399017572403,mot,0.2536654695868492,0.6753004528582096,mot,0.4129241071641445,0.5205901470035315,mot,0.2195926457643509,0.6909330692142248,mot,0.2806837260723114,0.6279925592243671,mot,0.44201335310935974,0.48473062738776207,mot,0.3749397248029709,0.5179401896893978,mot,0.48597563803195953,0.4381641801446676,mot,0.4132351242005825,0.5041234791278839
4668,1682211,for,0.8506963942199945,0.13123937509953976,for,0.7739678546786308,0.2055054921656847,for,0.8237028140574694,0.15771087165921926,for,0.6945569589734077,0.2824374157935381,for,0.8052915940061212,0.17132514528930187,for,0.9001407539471984,0.07788865361362696,for,0.8692653980106115,0.10968578606843948,for,0.8516607135534286,0.13047811947762966,for,0.8435480669140816,0.13968980312347412
4669,1682212,mot,0.06450736150145531,0.8898824714124203,mot,0.08955463208258152,0.8623321130871773,mot,0.06447433866560459,0.8938075080513954,mot,0.056344782933592796,0.9012002870440483,mot,0.07377764955163002,0.8731820099055767,mot,0.16534948348999023,0.7739755269140005,mot,0.1210002712905407,0.8177925683557987,mot,0.24580054730176926,0.6797634586691856,mot,0.16999487206339836,0.7576275151222944
4670,1682213,mot,0.3270703759044409,0.6109220515936613,mot,0.11701041832566261,0.8128559291362762,mot,0.3010171726346016,0.6407392602413893,mot,0.09403369203209877,0.8319783955812454,mot,0.19689438492059708,0.7061773166060448,mot,0.5376288872212172,0.4121919497847557,mot,0.4358621258288622,0.4991785027086735,mot,0.3656732738018036,0.5584374330937862,mot,0.3564755078405142,0.5522254705429077
4671,1682214,for,0.643565010279417,0.3335683699697256,mot,0.4438492637127638,0.5211767442524433,mot,0.535513823851943,0.43599235638976097,mot,0.3031110009178519,0.6559803858399391,mot,0.502561236731708,0.46282801777124405,for,0.730167806148529,0.23899943754076958,for,0.7027306826785207,0.26880604960024357,for,0.6316809859126806,0.34481035079807043,for,0.7034360654652119,0.2779074478894472
4672,1682215,for,0.802085236646235,0.17621117271482944,for,0.6419323589652777,0.3351800311356783,for,0.757398790679872,0.22229979280382395,for,0.5931357387453318,0.37610183376818895,for,0.7174901608377695,0.2507190117612481,for,0.8563873046077788,0.1198410289362073,for,0.8106997553259134,0.1631244821473956,for,0.7653348576277494,0.21620516199618578,for,0.8166277753189206,0.16725553991273046
4673,168245,for,0.8143831323832273,0.16385661717504263,for,0.6754949614405632,0.29531957767903805,for,0.7811786159873009,0.1962683266028762,mot,0.5830098576843739,0.3690201584249735,for,0.7981049530208111,0.17351138591766357,for,0.9326305231079459,0.039561204612255096,for,0.8585194386541843,0.11196237849071622,for,0.8362919688224792,0.14255833253264427,for,0.8880725726485252,0.09662418742664158
4674,168246,for,0.739232774823904,0.23675277084112167,for,0.6731140092015266,0.2990267612040043,for,0.7522378209978342,0.22448221407830715,for,0.6248611975461245,0.3470261562615633,for,0.726210399530828,0.24473825469613075,for,0.7985296286642551,0.17457631044089794,for,0.798261534422636,0.17529195919632912,for,0.7895897701382637,0.18840663507580757,for,0.7635922487825155,0.21456931252032518
4675,168254,mot,0.6191601362079382,0.3506521414965391,mot,0.5096638910472393,0.45149366557598114,for,0.6285641528666019,0.34578648768365383,mot,0.4882603958249092,0.4664548058062792,mot,0.5955552384257317,0.36845220625400543,for,0.6651778724044561,0.3088556732982397,for,0.6494960058480501,0.3143854048103094,for,0.6332123130559921,0.3356771543622017,for,0.7157566118985415,0.2657747846096754
4676,168261,mot,0.4527800418436527,0.49833058565855026,mot,0.41219692677259445,0.5327533464878798,mot,0.5458295084536076,0.4149414263665676,mot,0.29679919965565205,0.6401851046830416,mot,0.47299303859472275,0.4749086443334818,for,0.6709006913006306,0.29379743710160255,mot,0.5953405871987343,0.3564642518758774,mot,0.5761583894491196,0.3761876579374075,mot,0.5362093262374401,0.4144810475409031
4677,168262,for,0.73177220672369,0.23034547455608845,mot,0.3688097856938839,0.5590585712343454,mot,0.6028634589165449,0.3483747337013483,mot,0.2513188347220421,0.6762034520506859,for,0.6148641649633646,0.3321974128484726,for,0.708901415579021,0.24728859215974808,for,0.6512223146855831,0.2939205653965473,for,0.6730301082134247,0.28495549969375134,for,0.6473517846316099,0.30682774912565947
4678,168263,mot,0.43035461008548737,0.48986756056547165,mot,0.2291703075170517,0.706133097410202,mot,0.5026091113686562,0.4320773594081402,mot,0.10729152709245682,0.8036351501941681,mot,0.411897175014019,0.4892031028866768,for,0.6861786544322968,0.26813684962689877,for,0.5800177380442619,0.3358952831476927,mot,0.44372573494911194,0.48072291538119316,mot,0.4945511817932129,0.44012948125600815
4679,168283,for,0.7016419097781181,0.26700469478964806,for,0.6112599521875381,0.34981107618659735,for,0.7171368598937988,0.2548867529258132,mot,0.5413282960653305,0.410589886829257,for,0.6525006890296936,0.3038455620408058,for,0.7598253395408392,0.19886771403253078,for,0.6935276575386524,0.25632845237851143,for,0.721365962177515,0.24654426611959934,for,0.7546994555741549,0.2188144475221634
4680,168386,for,0.6276828423142433,0.3417782038450241,mot,0.461631178855896,0.49197782948613167,mot,0.5682061221450567,0.3970495890825987,mot,0.29596058558672667,0.6509619615972042,mot,0.5550344819203019,0.4058969281613827,for,0.7310396917164326,0.2407186459749937,for,0.7279786542057991,0.245583338662982,for,0.6565508358180523,0.3116601016372442,for,0.6486732568591833,0.32182519510388374
4681,168392,for,0.8374186148867011,0.14409886673092842,for,0.8054570518434048,0.17465493828058243,for,0.8488940913230181,0.13231821032240987,for,0.7468290720134974,0.23204101994633675,for,0.8808477809652686,0.09786040149629116,for,0.9463172457180917,0.0326516292989254,for,0.9033255381509662,0.0787336933426559,for,0.870572566986084,0.11113871820271015,for,0.8474417738616467,0.1333356536924839
4682,1684010,mot,0.3651386499404907,0.555356215685606,mot,0.2589265611022711,0.6602599155157804,mot,0.4170400146394968,0.5229421555995941,mot,0.23619402945041656,0.6725838370621204,mot,0.3810883015394211,0.525275930762291,mot,0.4735697777941823,0.4479178376495838,mot,0.5139773003757,0.39651934430003166,mot,0.44306227564811707,0.47756156884133816,mot,0.45527259074151516,0.4740462116897106
4683,1684011,mot,0.05137278698384762,0.8915303200483322,mot,0.012285464443266392,0.9355225581675768,mot,0.03718770295381546,0.9133069850504398,mot,0.04229310527443886,0.9079973213374615,mot,0.0686273742467165,0.8612563870847225,mot,0.33020883798599243,0.5673581846058369,mot,0.5034441351890564,0.4205835610628128,mot,0.16932912170886993,0.7302901148796082,mot,0.1910383105278015,0.6768750809133053
4684,168417,mot,0.05888327769935131,0.8617127500474453,mot,0.04243561066687107,0.8990850988775492,mot,0.042678022757172585,0.8939200937747955,mot,0.015485133044421673,0.899871351197362,mot,0.060006920248270035,0.831588864326477,mot,0.13757161051034927,0.7369886040687561,mot,0.14655394107103348,0.7340141609311104,mot,0.12565062940120697,0.7312403507530689,mot,0.137960284948349,0.7418718710541725
4685,168418,mot,0.009163622744381428,0.9381509479135275,mot,0.010658210143446922,0.945683540776372,mot,0.006470367778092623,0.9484830033034086,mot,0.013700882904231548,0.9281360432505608,mot,0.019523262977600098,0.8986960649490356,mot,0.18820884823799133,0.7250240296125412,mot,0.13271819427609444,0.7807229533791542,mot,0.09859587997198105,0.7917732521891594,mot,0.16924121975898743,0.7407270614057779
4686,168419,mot,0.012248226441442966,0.9324106387794018,mot,0.022042106837034225,0.9460752140730619,mot,0.04463272541761398,0.920480377972126,mot,0.006223971024155617,0.9448242448270321,mot,0.013862877152860165,0.9095526523888111,mot,0.030631234869360924,0.8637497313320637,mot,0.09983205795288086,0.8166845925152302,mot,0.1020672619342804,0.8255660682916641,mot,0.06140142306685448,0.8433554358780384
4687,168425,for,0.6471306076273322,0.3250167779624462,mot,0.3237241208553314,0.6236827038228512,mot,0.5830037817358971,0.3829111363738775,mot,0.17825789004564285,0.7707956247031689,mot,0.4957288186997175,0.46091972663998604,for,0.7503272951580584,0.2243216335773468,for,0.7193460213020444,0.2526413109153509,for,0.6705825254321098,0.29941779281944036,for,0.673028651624918,0.29825665801763535
4688,168431,for,0.6564280893653631,0.31460338458418846,mot,0.536817142739892,0.42793075926601887,mot,0.6044887779280543,0.36440070532262325,mot,0.35475149378180504,0.5948939844965935,for,0.6349081704393029,0.33282575383782387,for,0.7821273347362876,0.19308663345873356,for,0.7284670900553465,0.2439954075962305,for,0.7365504316985607,0.24057127628475428,for,0.7159844879060984,0.26310436986386776
4689,168433,for,0.7706256043165922,0.21286796499043703,for,0.7354654353111982,0.2490498460829258,for,0.7859363183379173,0.19922592397779226,for,0.6323372162878513,0.34499319829046726,for,0.7404505601152778,0.2379840910434723,for,0.7823771741241217,0.19980216771364212,for,0.8330481853336096,0.15023904386907816,for,0.8429045844823122,0.14489484392106533,for,0.7999412622302771,0.18884077854454517
4690,168434,mot,0.589039571583271,0.363591643050313,mot,0.3753969222307205,0.5681811422109604,mot,0.5686986781656742,0.38274372927844524,mot,0.25986225344240665,0.6682853922247887,mot,0.5710699521005154,0.3750103898346424,for,0.6635818779468536,0.2905889768153429,for,0.6584235429763794,0.28527467511594296,mot,0.6230696886777878,0.3277344014495611,for,0.6332610808312893,0.32627523969858885
4691,168333,for,0.893382076639682,0.09260844998061657,for,0.8218624945729971,0.16628091782331467,for,0.9029849688522518,0.08434365037828684,for,0.7284511039033532,0.25410539098083973,for,0.8887593797408044,0.0926339328289032,for,0.9470243453979492,0.03276256239041686,for,0.9261378436349332,0.05714333150535822,for,0.9326649745926261,0.058073047548532486,for,0.8524321741424501,0.1360467104241252
4692,168334,mot,0.6180220227688551,0.3433999866247177,mot,0.5561335980892181,0.40512986294925213,mot,0.5724046863615513,0.3862749170511961,mot,0.3517365027219057,0.5944884903728962,mot,0.5987791353836656,0.3619786351919174,for,0.6581364506855607,0.2980356737971306,for,0.6393929682672024,0.31982849165797234,for,0.7176481150090694,0.2545346971601248,mot,0.5959578324109316,0.3664299473166466
4693,168337,mot,0.06021460331976414,0.9049474392086267,mot,0.020288240164518356,0.9575281720608473,mot,0.06707541085779667,0.9019844252616167,mot,0.009186268784105778,0.9499785304069519,mot,0.06232478842139244,0.8810998648405075,mot,0.17778941988945007,0.767305888235569,mot,0.20892376452684402,0.747710338793695,mot,0.09804676845669746,0.842026375234127,mot,0.09232029691338539,0.8513521701097488
4694,1683312,for,0.6228890363126993,0.3496058788150549,mot,0.5677294433116913,0.3964624525979161,for,0.7056773938238621,0.27351371198892593,mot,0.38123976439237595,0.5750400479882956,mot,0.5548432730138302,0.4115599859505892,for,0.6633932730183005,0.30818694084882736,for,0.6834243163466454,0.2884928844869137,for,0.7516655549407005,0.2250586822628975,for,0.6708435118198395,0.30550451297312975
4695,1683313,for,0.8507023323327303,0.13574020192027092,for,0.670432809740305,0.30433226376771927,for,0.77957849111408,0.20495019108057022,for,0.6459230780601501,0.32857988588511944,for,0.8421199657022953,0.14137523341923952,for,0.9167724130675197,0.06878580106422305,for,0.8655678629875183,0.11823459714651108,for,0.8632960692048073,0.12327482551336288,for,0.7916958443820477,0.19479720573872328
4696,168341,for,0.9222160778008401,0.06570030050352216,for,0.8600929770618677,0.127019171603024,for,0.9207376632839441,0.06759711727499962,for,0.7622692920267582,0.22051029652357101,for,0.9095388492569327,0.07446513511240482,for,0.960580087499693,0.026163751957938075,for,0.9565126402303576,0.031499604461714625,for,0.9381710989400744,0.05117000546306372,for,0.9161916705779731,0.07282644673250616
4697,168342,mot,0.030825492925941944,0.9345770869404078,mot,0.06705652177333832,0.8977016229182482,mot,0.04266294836997986,0.9240020420402288,mot,0.03818411007523537,0.9301621969789267,mot,0.05056281387805939,0.9067556038498878,mot,0.1449049860239029,0.794849943369627,mot,0.06997775658965111,0.8824844378978014,mot,0.17963471822440624,0.7631330341100693,mot,0.16026946902275085,0.7730119619518518
4698,168345,for,0.7875774642452598,0.19101507496088743,for,0.7544229254126549,0.225839426741004,for,0.8131386060267687,0.16776022501289845,for,0.6669242139905691,0.3060779608786106,for,0.7817220836877823,0.19523105025291443,for,0.8784277741797268,0.09866157732903957,for,0.8668840164318681,0.11293079890310764,for,0.8452935479581356,0.13754253275692463,for,0.8295966917648911,0.15255258046090603
4699,168346,for,0.6102039162069559,0.36356037855148315,mot,0.25975124537944794,0.6994546949863434,mot,0.38545976858586073,0.5792124047875404,mot,0.2990079000592232,0.6583562344312668,mot,0.488192031159997,0.47591789066791534,for,0.7220868077129126,0.25315990298986435,for,0.648783590644598,0.32371192052960396,for,0.6235094554722309,0.35189870931208134,mot,0.5546750761568546,0.4209932815283537
4700,168348,for,0.9115104521624744,0.07112980680540204,for,0.8675842983648181,0.11854183953255415,for,0.898640712723136,0.08610816579312086,for,0.7983294096775353,0.18069346901029348,for,0.909229900687933,0.0676214681006968,for,0.9338769614696503,0.03807985596358776,for,0.9282453767955303,0.050107331946492195,for,0.9413294298574328,0.043931609485298395,for,0.939206494949758,0.04746000585146248
4701,1683410,for,0.6973798591643572,0.2782346159219742,mot,0.4834602624177933,0.47256959415972233,mot,0.5868618655949831,0.38285738602280617,mot,0.4591155368834734,0.49867459014058113,for,0.6742716627195477,0.2943518217653036,for,0.6563882287591696,0.30530028976500034,for,0.65282341837883,0.31012868136167526,for,0.6794191002845764,0.29249383322894573,for,0.6355104669928551,0.3355408925563097
4702,1683411,for,0.6031447444111109,0.37369604781270027,mot,0.5873821936547756,0.3873147154226899,for,0.6327053923159838,0.34721900429576635,mot,0.4741136496886611,0.4962737914174795,for,0.6131689557805657,0.3607509844005108,for,0.7197706447914243,0.258413465693593,for,0.6900553274899721,0.28787040896713734,for,0.7187314480543137,0.2616296745836735,for,0.6994746308773756,0.28321444895118475
4703,168359,mot,0.4340166859328747,0.5199101492762566,mot,0.36221539229154587,0.5954760871827602,mot,0.4540095403790474,0.506481135264039,mot,0.3585400301963091,0.5928102657198906,mot,0.4345135949552059,0.519448060542345,mot,0.4813514780253172,0.47766777500510216,mot,0.550184790045023,0.40660462714731693,mot,0.5164849013090134,0.44308906607329845,mot,0.4351212680339813,0.5234494339674711
4704,1683614,mot,0.4576960373669863,0.5111246164888144,mot,0.37997833266854286,0.5871246065944433,mot,0.5454171150922775,0.4282172378152609,mot,0.3652229905128479,0.5985461547970772,mot,0.5147389238700271,0.45300667360424995,mot,0.6215945151634514,0.35353071615099907,for,0.62030865624547,0.35456161573529243,for,0.6267411783337593,0.3511395249515772,mot,0.5586294336244464,0.41628613136708736
4705,168450,for,0.6415359415113926,0.32500316202640533,mot,0.5805036388337612,0.37916531413793564,for,0.6802646685391665,0.2908311616629362,mot,0.43014642782509327,0.5068137757480145,for,0.6204574517905712,0.339004959911108,for,0.6622463753446937,0.296876210719347,for,0.6382039077579975,0.3153878152370453,for,0.707898385822773,0.26095600984990597,for,0.6845183912664652,0.28528542816638947
4706,167790,mot,0.16406621038913727,0.7865242185071111,mot,0.10429474338889122,0.857750253751874,mot,0.15271873027086258,0.8066716631874442,mot,0.1183558776974678,0.8343374123796821,mot,0.12449195235967636,0.8100997917354107,mot,0.058453066274523735,0.851953811943531,mot,0.08091016113758087,0.8518541548401117,mot,0.33953187335282564,0.6073892191052437,mot,0.15617644786834717,0.7759242299944162
4707,167810,for,0.7999664843082428,0.17793023493140936,for,0.8015211820602417,0.17460932582616806,for,0.8039168156683445,0.1738510299474001,for,0.7261005137115717,0.24608511663973331,for,0.8211936391890049,0.15457093343138695,for,0.8574886526912451,0.11196927074342966,for,0.8461168818175793,0.12345299310982227,for,0.839023269712925,0.1363271363079548,for,0.8306188527494669,0.14514445140957832
4708,167830,for,0.8786161197349429,0.10583570506423712,for,0.7010855674743652,0.27616950031369925,for,0.8069592555984855,0.1749757518991828,for,0.7342486279085279,0.24675207398831844,for,0.7764723254367709,0.20039107464253902,for,0.7700839275494218,0.20890589989721775,for,0.8266958352178335,0.15083584748208523,for,0.8480795286595821,0.13788413256406784,for,0.785193296149373,0.19855836033821106
4709,167925,mot,0.33372554183006287,0.608550425618887,mot,0.3177492432296276,0.6240635188296437,mot,0.3126558195799589,0.6300358437001705,mot,0.1487167328596115,0.7869197772815824,mot,0.30969927553087473,0.6221011187881231,mot,0.5610052971169353,0.3958982788026333,mot,0.5036117993295193,0.442009050399065,mot,0.5424963682889938,0.41354243364185095,mot,0.46314943954348564,0.48813577368855476
4710,167936,for,0.7263466250151396,0.2479008585214615,for,0.710515808314085,0.26460511423647404,for,0.7389000887051225,0.2372268047183752,for,0.6399139165878296,0.3308143615722656,for,0.7097753379493952,0.26104441843926907,for,0.7758911936543882,0.19381934590637684,for,0.8190874848514795,0.15616371482610703,for,0.7917691543698311,0.18597311060875654,for,0.7571385344490409,0.2171726543456316
4711,167943,for,0.8288531331345439,0.15010692086070776,for,0.7908716574311256,0.1870674155652523,for,0.8476265221834183,0.1333285141736269,for,0.6837822180241346,0.28616191260516644,for,0.7983957268297672,0.1713181808590889,for,0.8580784038640559,0.113947837613523,for,0.834432190284133,0.13415943458676338,for,0.8433470744639635,0.13618856575340033,for,0.8093505725264549,0.1711191711947322
4712,167944,mot,0.3899113768711686,0.5501262582838535,mot,0.28945592790842056,0.6481705196201801,mot,0.49392655957490206,0.45975304767489433,mot,0.12068742141127586,0.7955936081707478,mot,0.27679771184921265,0.6318040676414967,mot,0.45602428913116455,0.4832810629159212,mot,0.4017646871507168,0.5325831491500139,mot,0.47931154258549213,0.4644308239221573,mot,0.4055849015712738,0.5154097732156515
4713,167951,mot,0.22922605276107788,0.6939586736261845,mot,0.22937269508838654,0.6982307136058807,mot,0.20281605422496796,0.7285301191732287,mot,0.18126355111598969,0.7476545078679919,mot,0.2832346260547638,0.619727149605751,for,0.5961361788213253,0.34389061480760574,mot,0.5062668044120073,0.41378647834062576,mot,0.4254360441118479,0.5019511692225933,mot,0.463105758652091,0.46365449763834476
4714,167952,for,0.6439953558146954,0.32513075321912766,for,0.7937811836600304,0.1882899133488536,for,0.8221644926816225,0.1596777318045497,mot,0.5754957683384418,0.39000993594527245,for,0.6498555336147547,0.31749728694558144,for,0.8062051944434643,0.1701955972239375,for,0.6729788929224014,0.2917851787060499,for,0.8889005687087774,0.0998780932277441,for,0.7836637198925018,0.1979690920561552
4715,167960,mot,0.47031060233712196,0.4613086059689522,mot,0.36301080882549286,0.5834040939807892,mot,0.47429463267326355,0.4641866497695446,mot,0.2852391339838505,0.6393624767661095,mot,0.41106096282601357,0.5078108347952366,mot,0.4810684956610203,0.45108929462730885,mot,0.4834820292890072,0.43792954832315445,mot,0.5072519108653069,0.43613072857260704,mot,0.5008855238556862,0.4398198872804642
4716,167990,for,0.6898954780772328,0.28642161563038826,mot,0.5328699797391891,0.43304308876395226,for,0.7848599273711443,0.19692497700452805,mot,0.23807859420776367,0.6901597380638123,mot,0.6139405649155378,0.3524711448699236,for,0.742747905664146,0.2361208889633417,for,0.6248461324721575,0.34155898354947567,for,0.6889658961445093,0.28764253854751587,mot,0.5588841186836362,0.4134077215567231
4717,168081,for,0.8744672071188688,0.10775212198495865,for,0.6705889850854874,0.3091673441231251,for,0.8214230719022453,0.16307021491229534,for,0.7071517733857036,0.2690906971693039,for,0.835951903834939,0.14222674630582333,for,0.8894434627145529,0.08978105150163174,for,0.8753970302641392,0.10462514217942953,for,0.8778365422040224,0.11067372839897871,for,0.803907607216388,0.18270524311810732
4718,168082,mot,0.4791733492165804,0.47809770703315735,mot,0.06578701548278332,0.8839547149837017,mot,0.13200267404317856,0.8168299049139023,mot,0.014209910295903683,0.927608959376812,mot,0.17297129333019257,0.7654917128384113,mot,0.516387346200645,0.4452316425740719,for,0.6890274230390787,0.27941774763166904,mot,0.41947800666093826,0.5244511421769857,mot,0.5503595788031816,0.4168391823768616
4719,168091,for,0.6837698854506016,0.2854464193806052,for,0.6731504797935486,0.2977819861844182,for,0.7391928322613239,0.23737629689276218,mot,0.5026894882321358,0.44885125383734703,for,0.6499723307788372,0.3133078031241894,for,0.7008250849321485,0.26956821978092194,for,0.7529169954359531,0.21702517196536064,for,0.7574007399380207,0.2207926893606782,for,0.7494656965136528,0.2290952978655696
4720,168092,for,0.7419593036174774,0.24156969226896763,for,0.7275540325790644,0.2539655165746808,for,0.7611972047016025,0.2237022677436471,mot,0.5950297201052308,0.3776653353124857,for,0.6851969789713621,0.29333397559821606,for,0.7139275488443673,0.2663466800004244,for,0.7568833623081446,0.22309273295104504,for,0.8088823799043894,0.177073341794312,for,0.7511716755107045,0.23460747301578522
4721,168823,mot,0.48961066361516714,0.4733264036476612,for,0.6317940466105938,0.34322110190987587,for,0.6353033469058573,0.3387187831103802,mot,0.5983007485046983,0.3721434473991394,for,0.6191784357652068,0.35227499157190323,for,0.5457155108451843,0.40145783871412277,for,0.6541749248281121,0.30966971069574356,for,0.6759621687233448,0.29733555018901825,mot,0.4415073096752167,0.49395550042390823
4722,168831,mot,0.0,0.9735532416962087,mot,0.0,0.9750992325134575,mot,0.0,0.9792954730801284,mot,0.004473308101296425,0.9628056734800339,mot,0.0,0.9504940076731145,mot,0.0,0.9346804870292544,mot,0.0,0.9165157079696655,mot,0.0076480465941131115,0.9432513499632478,mot,0.03282520640641451,0.9080838486552238
4723,168852,mot,0.031483463011682034,0.8819127827882767,mot,0.0,0.9337679818272591,mot,0.008488343097269535,0.9323248211294413,mot,0.0,0.9249518979340792,mot,0.0,0.9027942577376962,mot,0.021486209705471992,0.866210114210844,mot,0.02649990189820528,0.8853658512234688,mot,0.09755800664424896,0.8014678470790386,mot,0.0571275781840086,0.8189536388963461
4724,168854,mot,0.012759195640683174,0.9392759427428246,mot,0.043514251708984375,0.9253853559494019,mot,0.026809314265847206,0.942180385813117,mot,0.007817147299647331,0.9518781583756208,mot,0.04745114594697952,0.9036160986870527,mot,0.029086675494909286,0.8951764032244682,mot,0.014066477306187153,0.9304520189762115,mot,0.11383514106273651,0.8273086715489626,mot,0.06973492540419102,0.850248446688056
4725,168901,mot,0.0,0.9612723051104695,mot,0.0,0.9718921866733581,mot,0.0,0.9681804100982845,mot,0.0,0.9551083410624415,mot,0.0,0.9484717971645296,mot,0.0,0.9161908044479787,mot,0.0,0.9415122023783624,mot,0.005397830158472061,0.9210245069116354,mot,0.0033297992777079344,0.9248720204923302
4726,168902,mot,0.1147954948246479,0.8495698105543852,mot,0.01558700017631054,0.951354093849659,mot,0.0744094830006361,0.8901552623137832,mot,0.06679236143827438,0.901432691141963,mot,0.1076914370059967,0.847227418795228,mot,0.07571559771895409,0.8601770997047424,mot,0.12132510542869568,0.833213496953249,mot,0.2057381197810173,0.7479885220527649,mot,0.12535527721047401,0.818692859262228
4727,168903,mot,0.029529930092394352,0.9390654359012842,mot,0.011806723661720753,0.9534897916018963,mot,0.030807647854089737,0.9392837677150965,mot,0.0439154077321291,0.9221603740006685,mot,0.04705624282360077,0.91292061842978,mot,0.03754662163555622,0.8986741304397583,mot,0.07677174359560013,0.8778630178421736,mot,0.06762755289673805,0.8494562152773142,mot,0.05800596997141838,0.8734488897025585
4728,168904,mot,0.00382439699023962,0.9632175620645285,mot,0.0,0.9788229692494497,mot,0.0,0.9778061108663678,mot,0.0,0.9693781381938607,mot,0.0,0.9574329257011414,mot,0.0,0.9437155588530004,mot,0.0,0.9611289165914059,mot,0.008371241390705109,0.9352457001805305,mot,0.003817159915342927,0.9386798683553934
4729,168914,mot,0.44559029303491116,0.5063119027763605,mot,0.14511198922991753,0.7972634267061949,mot,0.4387726318091154,0.5165965259075165,mot,0.08714895695447922,0.8497057761996984,mot,0.2538513094186783,0.6721564354375005,mot,0.41550110885873437,0.5383660588413477,mot,0.4839436411857605,0.46481889113783836,mot,0.47216601856052876,0.4777115471661091,mot,0.4570114202797413,0.497317997738719
4730,168921,for,0.6699468158185482,0.2951673474162817,for,0.6494049280881882,0.3137215059250593,for,0.7121454477310181,0.25891537219285965,mot,0.5598572790622711,0.38883791863918304,for,0.6830848455429077,0.27689962554723024,for,0.7098425384610891,0.2509912559762597,for,0.7017388753592968,0.25073019694536924,for,0.7332744598388672,0.23322478588670492,for,0.7273802161216736,0.24449461232870817
4731,168942,mot,0.5020680092275143,0.4617154970765114,mot,0.21556703746318817,0.7437623459845781,mot,0.5460470831021667,0.4290417581796646,mot,0.21532893180847168,0.749982931651175,mot,0.4350290410220623,0.524296760559082,mot,0.6062274901196361,0.3620314858853817,for,0.6247421689331532,0.3415774889290333,for,0.6857969257980585,0.2935170577839017,mot,0.5831542126834393,0.39058778807520866
4732,168943,for,0.7266851421445608,0.2572808498516679,for,0.7084262631833553,0.27182808332145214,for,0.8514910601079464,0.13655956834554672,for,0.6562114637345076,0.3240932412445545,for,0.7021398739889264,0.27893227338790894,for,0.9145249924622476,0.0737508200109005,for,0.9125304166227579,0.07456145994365215,for,0.898280156776309,0.09225613158196211,for,0.8118109442293644,0.17480653803795576
4733,168960,mot,0.15606631338596344,0.805871719494462,mot,0.08661438897252083,0.8811521120369434,mot,0.1394810676574707,0.8250688780099154,mot,0.05802573636174202,0.8920560535043478,mot,0.14794731885194778,0.7953952066600323,mot,0.19679811596870422,0.7455817833542824,mot,0.19515230506658554,0.7518212608993053,mot,0.30756963416934013,0.6467005237936974,mot,0.35609320551157,0.5941511280834675
4734,168977,for,0.8523358958773315,0.12987248692661524,for,0.756572924554348,0.22356638591736555,for,0.8148232852108777,0.16670988406985998,for,0.7354820091277361,0.24418226908892393,for,0.81393090961501,0.16327010747045279,for,0.8684332370758057,0.10167081421241164,for,0.8724327804520726,0.1041636923328042,for,0.828569458797574,0.15094248950481415,for,0.834775528870523,0.14710101345553994
4735,168986,for,0.7533528078347445,0.22606027591973543,for,0.6690374426543713,0.3043847503140569,for,0.7449212186038494,0.2351994076743722,for,0.605414429679513,0.3703477941453457,for,0.7329606059938669,0.24647599086165428,for,0.7493518348783255,0.2288686577230692,for,0.7779635358601809,0.201357277110219,for,0.8007664419710636,0.17918305471539497,for,0.7397068720310926,0.23908192198723555
