,id,NorskGPT_vote,NorskGPT_for_prob,NorskGPT_against_prob
4878,170800,for,0.5895670987665653,0.2547383271157741
4879,170816,for,0.3966874778270721,0.3261973448097706
4880,170817,mot,0.34610316157341,0.4494055807590484
4881,170831,for,0.3871628940105438,0.3543530777096748
4882,170832,for,0.4396922588348388,0.3598950952291488
4883,170833,for,0.4118376076221466,0.3346081674098968
4884,170834,mot,0.2916950928047299,0.564556960016489
4885,170835,for,0.550696031190455,0.3115097507834434
4886,170330,for,0.5167254749685526,0.3469130247831344
4887,170356,for,0.4514037799090147,0.3485247790813446
4888,170371,for,0.4267540574073791,0.364785511046648
4889,170384,mot,0.2267176061868667,0.5083599612116814
4890,170440,for,0.4107734505087137,0.3803523369133472
4891,170528,mot,0.2125559151172638,0.4006107412278652
4892,170535,for,0.4114762246608734,0.3139190301299095
4893,170541,for,0.7291034143418074,0.1481843627989292
4894,170542,for,0.6450985912233591,0.2341470420360565
4895,170543,for,0.5222496502101421,0.3490868136286735
4896,170544,for,0.4351072208955884,0.371653314679861
4897,170546,mot,0.3335875868797302,0.4570978730916977
4898,170547,mot,0.1507989335805177,0.5855355001986027
4899,170550,for,0.4911170601844787,0.341400682926178
4900,170910,for,0.4206708800047636,0.3326167874038219
4901,1710121,mot,0.3305234313011169,0.4525253176689148
4902,1710220,for,0.4487140588462353,0.3603066653013229
4903,1710313,for,0.4503947887569666,0.3461900539696216
4904,1710314,mot,0.3619207954034209,0.4766309186816215
4905,1710315,for,0.4123779237270355,0.356646154075861
4906,1710316,for,0.5438594222068787,0.2685270197689533
4907,1710317,for,0.5305290315300226,0.3320537209510803
4908,1710318,mot,0.3388145565986633,0.3985375948250294
4909,1710319,for,0.3479997813701629,0.3303520865738392
4910,171049,mot,0.1803760873153805,0.5932518467307091
4911,1710410,mot,0.179315835237503,0.611920665949583
4912,1710411,for,0.5091099720448256,0.32926831766963
4913,1710412,mot,0.2731320261955261,0.4730804152786731
4914,171055,for,0.5869787894189358,0.2700039520859718
4915,171067,for,0.6201929468661547,0.2160319574177265
4916,171076,mot,0.2337445318698883,0.4927911460399627
4917,171078,for,0.4959124028682709,0.3367338851094246
4918,171082,for,0.664347305893898,0.137215569615364
4919,171083,for,0.4362870622426271,0.3357934616506099
4920,171084,for,0.4250513780862093,0.4008279293775558
4921,171091,for,0.4553898107260465,0.3765001222491264
4922,171121,for,0.4866289496421814,0.3502123542129993
4923,171131,mot,0.2593726515769958,0.4701465629041195
4924,171641,mot,0.2030758559703827,0.6189188584685326
4925,171663,mot,0.3686019778251648,0.4900395274162292
4926,171672,for,0.4797021448612213,0.3267901241779327
4927,171681,for,0.5824165940284729,0.2158786691725254
4928,171690,for,0.4663362875580787,0.3247470818459987
4929,171703,for,0.508332995697856,0.3069236986339092
4930,171711,for,0.5778768453747034,0.2393660321831703
4931,171712,for,0.6022176966071129,0.2269624397158622
4932,171740,mot,0.3597218692302704,0.4353022836148739
4933,171755,for,0.3834062367677688,0.4155142232775688
4934,171771,for,0.4500145614147186,0.3782890848815441
4935,171772,for,0.5402734512463212,0.2629152201116085
4936,171773,mot,0.3105555176734924,0.3671874366700649
4937,171774,for,0.4565260959789157,0.4216695129871368
4938,171820,mot,0.2626390233635902,0.4887459576129913
4939,171930,mot,0.3260877132415771,0.4311116635799408
4940,171931,mot,0.2036055196076631,0.5643320232629776
4941,171234,for,0.4168675821274519,0.366157665848732
4942,171243,for,0.4469344913959503,0.3076885938644409
4943,171251,for,0.3727875351905823,0.3945501111447811
4944,171252,mot,0.3145822584629059,0.3747327104210853
4945,1712722,for,0.691793953999877,0.185537327080965
4946,1712723,for,0.578692615032196,0.2426053434610366
4947,1712816,for,0.6862570010125637,0.1990231201052665
4948,1712817,for,0.5930343884974718,0.2179363667964935
4949,1712818,for,0.5545039772987366,0.2393926046788692
4950,1712819,for,0.4150119423866272,0.3836952447891235
4951,1712820,mot,0.3666532337665558,0.4515585303306579
4952,1712821,mot,0.3487598896026611,0.441724631935358
4953,1712914,mot,0.1768237650394439,0.5965178087353706
4954,1712915,mot,0.3233424723148346,0.4371433071792125
4955,1713010,for,0.5210924260318279,0.3055114448070526
4956,1713011,for,0.5320683121681213,0.2174591943621635
4957,1713012,for,0.5006365776062012,0.2437578439712524
4958,1713013,for,0.5087969303131104,0.2685472816228866
4959,171318,for,0.4056395338848233,0.4070009142160415
4960,171319,for,0.7227975130081177,0.0945435166358947
4961,171321,mot,0.2812995612621307,0.4987812936306
4962,171322,for,0.5381222814321518,0.296410109847784
4963,171323,for,0.5442214608192444,0.2803088687360286
4964,171324,for,0.5262970924377441,0.2443767972290516
4965,171326,for,0.5313694551587105,0.2877438701689243
4966,171327,for,0.4896690249443054,0.3131566606462002
4967,171335,for,0.683848986402154,0.2060612887144088
4968,171340,for,0.6272739768028259,0.1762521043419838
4969,1713611,for,0.3727597296237945,0.3805216401815414
4970,1713612,mot,0.2374229878187179,0.5401365868747234
4971,1713714,for,0.6516773570328951,0.1892310753464698
4972,1714013,for,0.5123445987701416,0.2947825230658054
4973,171413,for,0.5342082381248474,0.3011609204113483
4974,171431,mot,0.3481163177639246,0.4270758107304573
4975,171432,mot,0.2791445553302765,0.4748225696384907
4976,1714510,mot,0.3138361871242523,0.4207273349165916
4977,171469,for,0.3703781366348266,0.4123167172074318
4978,1714611,for,0.3871221542358398,0.3324416689574718
4979,171475,for,0.2780438959598541,0.2843779549002647
4980,171476,mot,0.3573753833770752,0.4232857525348663
4981,171477,for,0.4831820596009493,0.3500101044774055
4982,171478,mot,0.2049113363027572,0.5286491438746452
4983,171483,mot,0.2892075916752219,0.5490939170122147
4984,171484,for,0.3927159402519464,0.4033426977694034
4985,171491,mot,0.2821986498311162,0.5313386209309101
4986,171492,for,0.43923663161695,0.4358075782656669
4987,1722535,for,0.3811865746974945,0.3176832497119903
4988,1722632,for,0.3907776474952698,0.3732557073235512
4989,1722634,mot,0.2484951466321945,0.4620638638734817
4990,1722733,for,0.3365903496742248,0.3906620256602764
4991,1722830,for,0.4090240895748138,0.4286870956420898
4992,1722920,for,0.5887725362554193,0.2709303274750709
4993,1722921,for,0.4187256172299385,0.3090833984315395
4994,1722926,for,0.504642223007977,0.3545009717345238
4995,1722927,mot,0.2659000158309936,0.4698665365576744
4996,1722928,for,0.4485737383365631,0.3098869994282722
4997,1723023,for,0.5579206729307771,0.2692728266119957
4998,1723024,for,0.4041725024580955,0.3855154700577259
4999,1723025,for,0.627873569726944,0.2002984471619129
5000,1723029,for,0.3989266753196716,0.3920694850385189
5001,1723118,for,0.4523561000823974,0.3880044370889663
5002,1723119,for,0.4176991581916809,0.3933711871504783
5003,1723217,mot,0.3403086066246032,0.4288855604827404
5004,1723313,for,0.3830344676971435,0.3837736770510673
5005,1723314,for,0.4957649707794189,0.3348776400089264
5006,1723412,mot,0.2608536183834076,0.5401738993823528
5007,1723415,mot,0.1158561706542968,0.5442445762455463
5008,1723416,mot,0.2219082564115524,0.4452114254236221
5009,1723511,for,0.4705674471333623,0.3336536549031734
5010,1723631,mot,0.3790991911664605,0.428924310952425
5011,1723710,mot,0.2600446045398712,0.4896188080310821
5012,172389,mot,0.2414411455392837,0.5581589564681053
5013,172391,for,0.4148276792839169,0.4239077754318714
5014,172392,mot,0.2247371971607208,0.489501342177391
5015,172393,mot,0.3938189446926117,0.4324115738272667
5016,172394,mot,0.3500180840492248,0.40073062479496
5017,172395,mot,0.2198976464569568,0.5088444203138351
5018,172396,mot,0.281720221042633,0.4114625155925751
5019,172397,mot,0.2189796268939972,0.5092240311205387
5020,172398,mot,0.3515929281711578,0.4257181212306022
5021,1724022,mot,0.202631726861,0.5103297121822834
5022,172410,for,0.4230837812647223,0.3882376998662948
5023,172187,mot,0.3150144666433334,0.5487213879823685
5024,172196,for,0.4345741271972656,0.2717015445232391
5025,172203,for,0.4555561831220984,0.364172138273716
5026,172204,mot,0.3003786504268646,0.4684231728315353
5027,172212,mot,0.3975574187934398,0.4587178081274032
5028,172221,mot,0.3305458426475525,0.4288254491984844
5029,172235,for,0.4018890559673309,0.3669484183192253
5030,172240,mot,0.3153551304712891,0.4798609130084514
5031,172460,mot,0.1673165261745453,0.6137064062058926
5032,172470,for,0.4445337057113647,0.3398731350898742
5033,172492,for,0.4019259475171566,0.3791198916733265
5034,172571,for,0.3686241507530212,0.3346881121397018
5035,172572,mot,0.3203561007976532,0.3758009821176529
5036,172573,for,0.5967869460582733,0.2094493620097637
5037,172584,mot,0.3209311366081238,0.4319224171340465
5038,172600,for,0.6050238478928804,0.2538557834923267
5039,172620,for,0.543986976146698,0.2733049429953098
5040,172637,mot,0.3754475731402635,0.437811516225338
5041,172642,for,0.4436785280704498,0.3495743423700332
5042,172663,for,0.4522318299859762,0.3459422998130321
5043,172664,for,0.5195445735007524,0.3230393677949905
5044,172665,for,0.4855063436552882,0.3383228071033954
5045,172666,for,0.5901703303679824,0.2514159753918648
5046,172152,for,0.3628471791744232,0.3903605006635189
5047,172161,mot,0.1048357812687754,0.6137342378497124
5048,1728517,for,0.5926583409309387,0.2370823845267295
5049,1728519,for,0.4246423663571477,0.4329685978591442
5050,1728521,for,0.3695439100265503,0.3166179209947586
5051,1728616,for,0.7022616118192673,0.1687671989202499
5052,1728711,mot,0.1454268842935562,0.5418399125337601
5053,1728712,mot,0.3109084218740463,0.4281357750296592
5054,1728713,mot,0.3687720205634832,0.418206725269556
5055,1728714,for,0.5263465046882629,0.2718269750475883
5056,1728715,mot,0.1669616997241974,0.6029743030667305
5057,172899,for,0.3781705796718597,0.383263811469078
5058,172908,mot,0.3116251528263092,0.3969714492559433
5059,172916,for,0.4696126878261566,0.3694600723683834
5060,172923,for,0.3987765219062567,0.38312728703022
5061,172924,for,0.3623393774032593,0.4006583169102669
5062,172925,for,0.36451846174895763,0.3768651708960533
5063,173060,mot,0.2785788662731647,0.500012245029211
5064,173061,for,0.37301766872406,0.4124867655336857
5065,173070,mot,0.2736748158931732,0.4659569635987282
5066,173080,mot,0.3317883927375078,0.4025599807500839
5067,173090,for,0.4451795518398285,0.285280380398035
5068,173091,mot,0.2573617249727249,0.5537642687559128
5069,173092,for,0.3900936543941498,0.36104541644454
5070,173270,mot,0.1022873595356941,0.6392204128205776
5071,173291,for,0.4663615263998508,0.3367933928966522
5072,173292,for,0.4150884840637445,0.4198048934340477
5073,173311,for,0.4878478944301605,0.2953880839049816
5074,173312,for,0.4807770848274231,0.3068328648805618
5075,172720,mot,0.2838547825813293,0.5128410272300243
5076,172752,for,0.3697285056114197,0.3990743719041347
5077,172790,mot,0.2777373492717743,0.4305095486342907
5078,172800,mot,0.358284767717123,0.4127393327653408
5079,173781,mot,0.2268065810203552,0.5217771232128143
5081,173783,mot,0.2799021489918232,0.5088254138827324
5082,173800,for,0.4754445971921086,0.3957946896553039
5083,173850,mot,0.2348378300666809,0.4417409002780914
5084,173880,mot,0.2847908139228821,0.4121694564819336
5085,173881,for,0.3966188728809356,0.3205154612660408
5086,173890,mot,0.2688879072666168,0.3987628854811191
5087,1740511,mot,0.3282966930419206,0.4495071321725845
5088,1740512,mot,0.35812983289361,0.4162810258567333
5089,1740513,mot,0.2444171160459518,0.4810228049755096
5090,1740514,mot,0.19045823905617,0.6764442324638367
5091,174062,for,0.5409592390060425,0.2864027731120586
5092,174073,for,0.3929875483736396,0.4023434370756149
5093,174074,mot,0.2378679364919662,0.4227592088282108
5094,174075,for,0.4128192365169525,0.3925206623971462
5095,174076,for,0.4156344709917903,0.3765165880322456
5096,174077,for,0.6387755703181028,0.2179567143321037
5097,174078,for,0.4256534911692142,0.3619539849460125
5098,174079,for,0.5378572605550289,0.287358496338129
5099,1740710,for,0.4631591141223907,0.3328985758125782
5100,174091,for,0.4077550964429974,0.4309441186487674
5101,174102,for,0.6017309417948127,0.2688072584569454
5102,174111,mot,0.0780861154198646,0.6473593637347221
5103,174120,for,0.5046661496162415,0.316421490162611
5104,174132,for,0.4362140893936157,0.2895527556538582
5105,174150,mot,0.1890577375888824,0.5339020006358624
5106,174200,mot,0.2964071035385132,0.4663811922073364
5107,174210,for,0.5166358351707458,0.3031945563852787
5108,1735514,for,0.422811334952712,0.3907582648098469
5109,1735515,mot,0.2606376875191927,0.542642779648304
5110,1735612,mot,0.3556287586688995,0.4177521206438541
5111,1735613,mot,0.2635802030563354,0.5662233307957649
5112,1735710,for,0.5649104788899422,0.2820247188210487
5113,1735711,mot,0.1653616856783628,0.625222958624363
5114,173588,mot,0.2806738428771496,0.5893118567764759
5115,173589,mot,0.2067726207897067,0.6628451012074947
5116,173594,for,0.4747019987553358,0.3119807839393616
5117,173595,for,0.5576443895697594,0.2788950987160206
5118,173596,mot,0.2880502045154571,0.5511199869215488
5119,173597,for,0.4185753231868148,0.4444989636540413
5120,173602,mot,0.3024392426013946,0.4777056537568569
5121,173603,for,0.3709726631641388,0.3545811101794243
5122,173611,for,0.3811358511447906,0.2560559883713722
5123,173645,mot,0.3137938380241394,0.4517989158630371
5124,173646,for,0.4277133643627167,0.3229542262852192
5125,173647,mot,0.1752720475196838,0.6061350256204605
5126,173648,mot,0.290377140045166,0.5140886195003986
5127,173649,mot,0.3184468597173691,0.4170549362897873
5128,1736410,for,0.3863599896430969,0.3343161679804325
5129,1736411,mot,0.3328206241130829,0.4090433195233345
5130,173651,mot,0.2252779453992843,0.5894412696361542
5131,173672,mot,0.3349389433860779,0.3909128606319427
5132,173673,for,0.3569110333919525,0.3734753131866455
5133,173674,for,0.6196601614356041,0.1999451778829097
5134,17445315,mot,0.1395101547241211,0.5668089129030704
5135,17445319,mot,0.1973023563623428,0.5428814999759197
5136,17445324,mot,0.1019469797611236,0.604691669344902
5137,17445333,mot,0.3467695116996765,0.4061416909098625
5138,17445338,mot,0.1760220527648925,0.4583062827587127
5139,17445342,mot,0.2168016079813242,0.4848865568637848
5140,17445343,mot,0.1953405141830444,0.5013686269521713
5141,17447318,for,0.3305748999118805,0.354682844132185
5142,17448320,for,0.4663294851779938,0.3130745887756347
5143,17451259,mot,0.2603977620601654,0.3905187994241714
5144,17452251,for,0.4942805469036102,0.3126196078956127
5145,17452258,for,0.6089639998972416,0.2377361543476581
5146,17453204,for,0.5559287667274475,0.2337211742997169
5147,17453208,mot,0.1559009850025177,0.6745148077607155
5148,17454148,for,0.4255240261554718,0.4535842128098011
5149,17454155,for,0.3649847209453583,0.3592063039541244
5150,17455126,mot,0.3796263849362731,0.4281181953847408
5151,17455144,mot,0.3252136707305908,0.4352759011089802
5152,17457125,for,0.3985803127288818,0.328774768859148
5153,17457128,for,0.5299521684646606,0.246225893497467
5154,17457168,mot,0.265130877494812,0.4424296207726002
5155,17457171,for,0.3833078145980835,0.3991231806576252
5156,17458280,mot,0.2460293173789978,0.4955857582390308
5157,17458286,mot,0.2281950563192367,0.4998199380934238
5158,17458287,mot,0.2325289845466613,0.4699001386761665
5159,17458288,mot,0.2220646888017654,0.461852490901947
5160,17458293,mot,0.2392299324274063,0.4658775776624679
5161,17459285,mot,0.2344384938478469,0.4747334159910679
5162,17459289,mot,0.2786366641521454,0.4995627664029598
5163,17459290,mot,0.230271965265274,0.5036493726074696
5164,17459291,mot,0.2294445782899856,0.4761546179652214
5165,17459307,mot,0.3374834060668945,0.4299592040479183
5166,17459372,for,0.3885765671730041,0.2084151655435562
5167,17460281,mot,0.2529171109199524,0.4470361247658729
5168,17460282,mot,0.2176902592182159,0.4748349674046039
5169,17460284,mot,0.2651261687278747,0.4283659644424915
5170,17460294,mot,0.2343857586383819,0.4778395816683769
5171,17460295,mot,0.2228314876556396,0.4664143733680248
5172,17460308,mot,0.2553890645503998,0.2553890645503998
5173,17462354,for,0.405361920595169,0.3711977936327457
5174,17462355,for,0.4229576885700226,0.3593240082263946
5175,17462356,mot,0.3712108284235,0.4351838417351246
5176,17462358,mot,0.2461604326963424,0.488649345934391
5177,17462371,mot,0.2283797264099121,0.5302792452275753
5178,1746586,for,0.354692667722702,0.3786351419985294
5179,1746667,mot,0.1827906593680381,0.5565005503594875
5180,17466115,mot,0.2245874553918838,0.453232828527689
5181,17466116,mot,0.2724669575691223,0.3887104988098144
5182,17467359,mot,0.2200753539800644,0.3964508175849914
5183,17467362,mot,0.2400970160961151,0.4750154055655002
5184,17467363,mot,0.2368580102920532,0.4833947084844112
5185,17467364,mot,0.2354687452316284,0.4590173214673996
5186,17467366,mot,0.2025153487920761,0.4448625184595585
5187,17467367,mot,0.2253069579601287,0.4793547578155994
5188,17467368,mot,0.2583938539028168,0.46358797326684
5189,1746856,mot,0.3298348486423492,0.4276617020368576
5190,17468103,mot,0.1752344816923141,0.517917312681675
5191,17468360,mot,0.2381595224142074,0.482474572956562
5192,17468361,mot,0.2020251899957656,0.4839765131473541
5193,17468370,mot,0.3247440755367279,0.4134830497205257
5194,1746941,for,0.5073959343135357,0.2582703046500683
5195,17470102,mot,0.2616715207695961,0.4916297569870949
5196,17470106,mot,0.1642179880291223,0.5584658831357956
5197,17470107,mot,0.1554375756531953,0.5340807139873505
5198,17470108,mot,0.1535762995481491,0.5383350774645805
5199,17470109,mot,0.1803635824471712,0.5570349059998989
5200,17471292,mot,0.2488157302141189,0.4701461791992187
5201,17472278,mot,0.2547242343425751,0.4770749621093273
5202,1747313,mot,0.3309691846370697,0.4608867168426513
5203,1747316,for,0.3821606338024139,0.3667679503560066
5204,1747317,mot,0.3184188306331634,0.3982728235423565
5205,1747318,for,0.3609571456909179,0.3519803993403911
5206,17473314,for,0.5133911967277527,0.294641513377428
5207,1747415,for,0.3900889158248901,0.4164105914533138
5208,1747512,mot,0.2664715051651001,0.4003180041909218
5209,1747610,for,0.5098434090614319,0.2577611990272999
5210,174779,for,0.3592222929000854,0.3836834579706192
5211,174788,for,0.5087418556213379,0.2281953580677509
5212,174791,for,0.4868441168218851,0.3247491158545017
5213,174792,for,0.5623091869056225,0.2911327704787254
5214,174793,mot,0.3725746870040893,0.4093489311635494
5215,174794,for,0.4084006752818823,0.4059375151991844
5216,174806,for,0.370166540145874,0.3594701178371906
5217,174807,for,0.5151439253240824,0.2975162118673324
5218,1748111,mot,0.3410231471061706,0.4021424986422062
5219,174820,for,0.5761704444885254,0.1701356247067451
5220,174830,for,0.5498499888926744,0.2786820940673351
5221,174831,for,0.3937368988990783,0.3574073798954487
5222,174832,for,0.4215278923511505,0.3282800316810608
5223,174365,mot,0.3028664290904999,0.353136770427227
5224,174374,mot,0.3749366104602813,0.4371042288839817
5225,174383,mot,0.395540352910757,0.4294236414134502
5226,174401,mot,0.0198885388672351,0.7087182924151421
5227,174402,mot,0.2913569770753383,0.4661258272826671
5228,174310,for,0.47183758020401,0.3227618634700775
5229,174323,mot,0.157154381275177,0.4547768794000149
5230,174331,mot,0.150716558098793,0.4076404497027397
5231,174332,mot,0.3011974990367889,0.4053372517228126
5232,174340,for,0.5174216628074646,0.3167832680046558
5233,174410,for,0.6973652243614197,0.1525360196828842
5234,1750428,mot,0.174516275525093,0.4186428189277649
5235,1750430,mot,0.3433163166046142,0.4474965333938598
5236,1750529,mot,0.1581528484821319,0.5756049007177353
5237,1750720,for,0.3721515797078609,0.3831335976719856
5238,1750721,mot,0.2299054097384214,0.5791183598339558
5239,1750814,mot,0.3096261918544769,0.4479286111891269
5240,1750913,mot,0.2467028796672821,0.4224621504545212
5241,1751027,for,0.5372213926166296,0.3678701557219028
5242,1751112,mot,0.3190853595733642,0.4111285358667373
5243,175126,for,0.4549376051872968,0.3370490372180938
5244,175127,mot,0.3126019537448883,0.3930466510355472
5245,175128,mot,0.3045588135719299,0.4412003047764301
5246,175129,mot,0.3401691615581512,0.4419712908565998
5247,1751210,mot,0.2752522528171539,0.408743467181921
5248,1751211,mot,0.3008758127689361,0.4605291187763214
5249,175135,mot,0.1548477411270141,0.4111692011356354
5250,175141,for,0.4983872175216675,0.3386038392782211
5251,175152,for,0.4329937696456909,0.3543251194059849
5252,175154,for,0.3881208216771483,0.3897047899663448
5253,175163,for,0.4822664856910705,0.2962074801325798
5254,175170,for,0.4829593002796173,0.2508936189115047
5255,175171,for,0.479653537273407,0.3334962502121925
5256,175172,for,0.473030686378479,0.3066277243196964
5257,175173,mot,0.2493916451930999,0.394889548420906
5258,175174,mot,0.1336347311735153,0.6000834666192532
5259,175180,mot,0.2522983364760875,0.5238764211535454
5261,175191,for,0.3888874650001526,0.3119956888258457
5260,175192,for,0.3890100121498108,0.3120940290391445
5262,175213,for,0.5690678656101227,0.2910650037229061
5263,175222,mot,0.3677087128162384,0.4676126427948475
5264,175231,for,0.5747356470674276,0.283147968351841
5265,175250,mot,0.3538425508886575,0.4634471610188484
5266,175251,for,0.4732981026172638,0.3081897906959057
5267,1748562,for,0.3473201394081116,0.387334369122982
5268,1748563,for,0.4900434007868171,0.3613343387842178
5269,1748564,mot,0.2896597385406494,0.5008190125226974
5270,1748565,for,0.7017575148493052,0.1776920780539512
5271,1748671,for,0.4984539821743965,0.3075974471867084
5272,1748672,for,0.3677692413330078,0.3797251097857952
5273,1748767,for,0.4669076204299927,0.3088695555925369
5274,1748768,for,0.5867308974266052,0.246049303561449
5275,1748769,mot,0.3027060031890869,0.4262224733829498
5276,1748770,for,0.7015574332326651,0.1630214862525463
5277,1748773,for,0.5015326179563999,0.3877556398510933
5278,1748774,for,0.7805704548954964,0.1089977268129587
5279,1748775,for,0.4581699669361114,0.3397524692118168
5280,1748847,mot,0.1877156496047973,0.4468370638787746
5281,1748848,mot,0.2545406427234411,0.4739779233932495
5282,1748852,mot,0.1287436615675687,0.5709694363176823
5283,1748853,mot,0.1883853822946548,0.4296994172036648
5284,1748856,mot,0.2857936024665832,0.4022085219621658
5285,1748857,for,0.44120854139328,0.2863696552813053
5286,1749031,mot,0.3198186159133911,0.4878506474196911
5287,1749032,for,0.3704554438591003,0.3188577480614185
5288,1749066,mot,0.3520869556814432,0.4757009372115135
5289,1749133,mot,0.2934682667255401,0.3526614122092724
5290,1749134,for,0.3795263171195984,0.3230098485946655
5291,1749324,for,0.3554503321647644,0.4071942456066608
5292,1749419,mot,0.1937334984540939,0.3734310865402221
5293,1749420,for,0.3278283178806305,0.3647514097392559
5294,1749518,for,0.4648113846778869,0.3003600314259529
5295,1749715,for,0.5105017423629761,0.3012521266937256
5296,1749716,for,0.3549702763557434,0.3991350270807743
5297,1749811,for,0.6048226952552795,0.1927213370800018
5298,1749814,for,0.4332187473773956,0.334567666053772
5299,1749912,mot,0.3089272081851959,0.4113653041422367
5300,1749913,for,0.4375805221498012,0.3591236732900142
5301,175434,for,0.3590666949748993,0.41499849781394
5302,175442,for,0.4911290649324655,0.3962292820215225
5303,175453,mot,0.3539235591888428,0.4525678046047687
5304,175483,for,0.5392941236495972,0.2784645855426788
5305,175492,for,0.4888561964035034,0.278317030519247
5306,175501,mot,0.2549133896827698,0.4178152270615101
5307,175514,for,0.4707905352115631,0.3068931885063648
5308,175520,for,0.4541942570358515,0.3648255132138729
5309,175521,for,0.3969327211380005,0.2771036922931671
5310,175522,mot,0.291825532913208,0.4310833439230919
5311,175523,for,0.4456477165222168,0.3282232657074928
5312,175540,for,0.5986460857093334,0.2441972233355045
5313,176300,for,0.3907162249088287,0.4178979620337486
5314,17631159,mot,0.2800208330154419,0.4855380654335022
5315,17631181,for,0.4707040786743164,0.3488017059862613
5316,17632172,mot,0.3320896327495575,0.4191501997411251
5317,17632176,mot,0.2775156497955322,0.457209825515747
5318,17632177,for,0.5426463484764099,0.2836345508694649
5319,17632178,mot,0.3264576196670532,0.451428048312664
5320,17632179,mot,0.2454683035612106,0.4930255003273487
5321,17632183,for,0.3694290220737457,0.3979844339191913
5322,17633175,for,0.4721127152442932,0.2864065393805504
5323,17633184,for,0.4760055346414447,0.3619883470237255
5324,17634162,mot,0.3410447537899017,0.3942186199128628
5325,17634167,for,0.5521364212036133,0.2998808957636356
5326,17634170,for,0.4483076743781566,0.3743699118494987
5327,17634171,for,0.4461342096328735,0.3456990495324135
5328,17634173,for,0.5712885856628418,0.2150886058807373
5329,17634174,for,0.4205262959003448,0.3462615683674812
5330,17635180,mot,0.2565203011035919,0.558729249984026
5331,17635182,for,0.5991284847259521,0.2318011857569217
5332,17636166,mot,0.2726011872291565,0.4829864017665386
5333,17636168,for,0.3935918509960174,0.3745635934174061
5334,17637155,mot,0.2818171679973602,0.4307920821011066
5335,17637157,mot,0.2173991799354553,0.5139278806746006
5336,17637160,for,0.3712983727455139,0.3633084818720817
5337,17637161,mot,0.2903046607971191,0.413301445543766
5338,17637163,for,0.4195474684238434,0.4239458814263344
5339,17637164,mot,0.3679790515452623,0.4103496074676513
5340,17637165,mot,0.3785837162286043,0.4217708185315132
5341,17638158,mot,0.2658230569213629,0.5427300408482552
5342,17639156,mot,0.1609154343605041,0.5994071513414383
5343,17640114,for,0.4032672438770532,0.3614085912704468
5344,17641117,mot,0.2243507951498031,0.4821986556053161
5345,17641120,for,0.488448666408658,0.2910517603158951
5346,17641132,for,0.4405266353860497,0.3571300394833088
5347,17641142,mot,0.2503027832135558,0.5840190052986145
5348,17642113,for,0.3574319779872894,0.3528847210109234
5349,17642116,mot,0.1564149111509323,0.5750201866030693
5350,17642131,for,0.4717439115047455,0.3512897528707981
5351,17645119,mot,0.3441748321056366,0.4583007767796516
5352,17645134,mot,0.2945695519447326,0.398081611841917
5353,17645139,mot,0.2602972090244293,0.3947772942483425
5354,17646118,for,0.342572420835495,0.3472345285117626
5355,17646133,for,0.4591495990753174,0.2982628047466278
5356,17646146,mot,0.2747774124145508,0.448827713727951
5357,1764789,for,0.4669260680675506,0.2760122567415237
5358,1764936,for,0.5161700248718262,0.322098609060049
5359,1764939,mot,0.3222333192825317,0.4470023140311241
5360,1764944,for,0.3890400305390358,0.3666068091988563
5361,1764947,mot,0.3266366720199585,0.3845499940216541
5362,1764953,for,0.4485594928264618,0.3216118328273296
5363,1765041,mot,0.3417809400707483,0.4551347084343433
5364,1765043,for,0.4869535267353058,0.3422775566577911
5365,1765052,mot,0.3483546376228332,0.4256045818328857
5366,1765060,for,0.4254655539989471,0.3195724301040172
5367,1765061,for,0.5498218536376953,0.240872673690319
5368,1765063,for,0.3836266100406647,0.3530143573880195
5369,1765066,for,0.4619051916524768,0.3165150955319404
5370,1765074,for,0.5962214134633541,0.2645290493965149
5371,1765142,mot,0.3729330003261566,0.4232710935175419
5372,1765359,mot,0.2798926830291748,0.4420931749045849
5373,1765368,for,0.5110840480774641,0.2924577035009861
5374,1765369,for,0.6192716788500547,0.2162612713873386
5375,1765370,for,0.3878163397312164,0.3583713509142399
5376,1765371,for,0.4253515899181366,0.3028712794184685
5377,1765372,mot,0.2232694029808044,0.474016223102808
5378,1765384,for,0.3547178208827972,0.2804702967405319
5379,1765475,mot,0.1782313585281372,0.5510092973709106
5380,17654110,for,0.3311724662780761,0.3661541938781738
5381,1765680,for,0.3580476641654968,0.404482901096344
5382,1765681,for,0.4437762154266238,0.3207444511353969
5383,1765685,for,0.433224618434906,0.2850380800664425
5384,1765691,for,0.5820184126496315,0.2643186412751674
5385,1765694,for,0.4254924999549985,0.4224288985133171
5386,1765790,for,0.4888345301151275,0.3029947057366371
5387,1765893,mot,0.3036364614963531,0.4050686247646808
5388,17658101,for,0.4078887104988098,0.3546611964702606
5389,17658103,mot,0.3257844448089599,0.481515884399414
5390,1765995,mot,0.3150253593921661,0.5182645693421364
5391,17660100,mot,0.1943263411521911,0.4665106348693371
5392,17660104,for,0.430337879806757,0.3989137075841427
5393,17660111,mot,0.1646491140127182,0.3826370425522327
5394,1766133,mot,0.2376253306865692,0.5541564896702766
5395,1766325,for,0.430623859167099,0.3549455255270004
5396,1766327,mot,0.2385439723730087,0.4819489195942879
5397,1766329,mot,0.2048833072185516,0.4141828306019306
5398,1766332,for,0.5019972920417786,0.3212944343686104
