,id,Mistral-instruct_vote,Mistral-instruct_for_prob,Mistral-instruct_against_prob
5754,182113,against,0,0.844698921
5755,182122,against,0,0.970862016
5756,182131,against,0,0.967274148
5757,182041,against,0,0.95050554
5758,182042,against,0,0.979652138
5759,182043,against,0,0.951892804
5760,182044,against,0.067431301,0.793679465
5761,181911,against,0,0.885925382
5762,181912,for,0.531871952,0.218528092
5763,181913,against,0.024287289,0.897055067
5764,181932,against,0,0.98660833
5765,181941,against,0,0.987066431
5766,181968,against,0,0.856856048
5767,181975,against,0,0.84513507
5768,181986,against,0.068050168,0.782218061
5769,181997,against,0,0.917992115
5770,182003,for,0.42327027,0.347248904
5771,182011,against,0.074215606,0.79188177
5772,182012,for,0.308638431,0.291952953
5773,182014,against,0,0.924822217
5774,182021,against,0.123461794,0.751781978
5775,182182,against,0,0.981479689
5776,182183,against,0.061193917,0.772362135
5777,182209,against,0.140206672,0.714081198
5778,1822010,against,0.046642892,0.756733611
5779,182216,for,0.455100439,0.296708167
5780,182217,for,0.348862946,0.191138573
5781,182218,against,0.156105338,0.723896831
5782,182224,for,0.456371009,0.148307573
5783,182231,for,0.521704935,0.260956861
5784,182232,against,0.135699525,0.609678261
5785,182233,against,0,0.747009203
5786,182235,against,0.015637351,0.951128013
5787,182251,against,0,0.987937557
5788,182252,against,0,0.826073866
5789,182287,against,0.067045294,0.776562296
5790,182288,against,0.162429564,0.562618524
5791,182289,against,0,0.877243511
5792,1822810,against,0,0.818015844
5793,182296,against,0,0.963097485
5794,182305,against,0.01967781,0.915629331
5795,182314,against,0.019506216,0.908752559
5796,182323,against,0,0.983604889
5797,182331,against,0.144493803,0.363680109
5798,182332,for,0.429555152,0.410866097
5799,182380,for,0.446889404,0.368029416
5800,182396,for,0.387928806,0.433641754
5801,182405,against,0,0.806655064
5802,182414,for,0.661920771,0.08462996
5803,182422,for,0.724433839,0.100172516
5804,182423,for,0.750508567,0.055673651
5805,182431,for,0.231077,0.315319151
5806,182440,for,0.786967333,0.077431418
5807,182603,against,0,0.808259219
5808,182680,against,0.025786761,0.861623669
5809,182692,for,0.482632659,0.298003934
5810,182701,against,0.176864121,0.693317592
5811,182740,against,0.039440725,0.808377463
5812,182752,against,0,0.811531484
5813,182753,for,0.726450987,0.079217479
5814,182760,against,0.026178265,0.915288113
5815,182761,for,0.484774731,0.221979097
5816,182781,against,0,0.96387057
5817,182802,for,0.737828992,0.110261358
5818,182803,against,0,0.850614332
5819,182804,for,0.662032574,0.127343014
5820,182811,against,0.051482651,0.720521837
5821,182820,against,0,0.914576612
5822,182453,against,0,0.946827453
5823,182454,against,0,0.944316026
5824,182455,against,0,0.966833156
5825,182461,against,0,0.925133137
5826,182462,against,0,0.950427417
5827,182470,against,0.053569708,0.723490521
5828,182522,against,0.328346264,0.525112182
5829,182523,for,0.363178682,0.445045844
5830,182531,against,0.208306469,0.638408676
5831,183072,against,0,0.617248379
5832,183073,against,0,0.64040371
5833,183110,against,0.048091847,0.831634991
5834,183120,against,0.222174235,0.59552449
5835,183130,against,0,0.827667862
5836,182870,against,0,0.73237893
5837,182940,against,0,0.963569555
5838,182950,against,0.012164772,0.947182154
5839,182961,against,0.021320181,0.844756201
5840,182982,against,0,0.961393278
5841,183161,against,0.084663488,0.704322651
5842,183172,against,0.024485482,0.896175839
5843,183341,for,0.39282649,0.401248522
5844,183352,against,0.073405486,0.789427169
5845,183320,against,0.245084375,0.592850819
5846,183611,against,0.125186242,0.793835878
5847,183612,against,0.16695369,0.723977745
5848,183630,against,0.270139344,0.59019357
5849,183647,against,0.225716561,0.585883372
5850,183648,against,0.100579031,0.615920253
5851,183655,against,0.102830723,0.762008779
5852,183656,for,0.339468844,0.37953946
5853,183664,for,0.562938116,0.135809623
5854,183671,against,0.110961676,0.744771667
5855,183673,against,0.167600323,0.676924095
5856,183682,for,0.656243138,0.15604908
5857,183710,against,0,0.968960881
5858,183772,against,0.210059531,0.649446219
5859,183773,against,0,0.938474208
5860,183781,against,0,0.889968334
5861,183371,against,0,0.975664541
5862,183382,for,0.326782763,0.392859101
5863,183383,against,0.137453958,0.714854017
5864,183413,against,0.036599964,0.87684314
5865,183824,against,0,0.926391937
5866,183520,against,0.031633995,0.864152804
5867,183542,against,0.079994649,0.7346013
5868,183971,against,0.060577806,0.66389332
5869,183982,against,0.054418642,0.727752313
5870,184002,against,0.045453299,0.80548282
5871,184010,against,0.03810586,0.901467454
5872,184040,against,0,0.86599829
5873,184156,against,0,0.946456745
5874,184157,against,0.040980298,0.863338578
5875,184165,against,0,0.960502412
5876,184174,against,0.049493212,0.836738992
5877,184183,against,0,0.956119001
5878,184192,against,0,0.990604515
5879,184201,against,0.151454557,0.729080692
5880,184262,against,0.063508242,0.606271267
5881,184274,against,0,0.880022846
5882,184283,for,0.375938542,0.328515813
5883,184290,against,0.21123448,0.641838312
5884,184300,for,0.83708065,0.045681302
5885,1843112,against,0,0.944236405
5886,1843211,against,0,0.807519965
5887,184338,against,0,0.945856333
5888,184339,for,0.828646325,0.05879873
5889,1843410,for,0.884976029,0.035394087
5890,184352,against,0.070998959,0.610972025
5891,184355,against,0.036808912,0.85337735
5892,184356,against,0.023767531,0.877531981
5893,184363,for,0.671268366,0.043244816
5894,184377,against,0.037478141,0.868475646
5895,184384,for,0.703896061,0.129796997
5896,184391,against,0.236469194,0.629659571
5897,184414,against,0.176784895,0.572586074
5898,184425,basedon,0.095709987,0.417250216
5899,184426,against,0.168409318,0.44768624
5900,184432,against,0,0.777435038
5901,184443,for,0.228450149,0.349571377
5902,184451,against,0,0.781229421
5903,1844713,for,0.539969116,0.232911639
5904,1844714,against,0.096850371,0.727801889
5905,1844715,against,0.020865234,0.899165262
5906,1844816,against,0,0.835947018
5907,1844817,against,0,0.982786521
5908,1844819,against,0,0.925177168
5909,1844820,against,0.076341487,0.633965984
5910,1844821,against,0,0.953623034
5911,1844822,against,0,0.976588683
5912,1844918,against,0.031976581,0.845618814
5913,1845012,against,0.246375754,0.593189701
5914,184518,against,0,0.994053621
5915,184519,for,0.57660187,0.183589689
5916,1845110,against,0,0.830377817
5917,1845211,against,0,0.939452998
5918,184536,for,0.306043148,0.410791144
5919,184545,for,0.286025092,0.433857992
5920,184547,for,0.424340479,0.247342736
5921,184552,for,0.751059685,0
5922,184553,for,0.411842614,0.255158134
5923,184554,for,0.513571925,0.242582366
5924,184591,for,0.451694407,0.269273758
5925,184592,against,0,0.712699398
5926,184593,against,0.021966388,0.897934979
5927,184062,against,0,0.872994371
5928,184063,against,0,0.952497303
5929,184071,against,0.034089655,0.887785457
5930,184094,against,0,0.854051813
5931,184096,blank,0,0.10063236
5932,184103,against,0,0.962077869
5933,184105,against,0,0.950157045
5934,184112,for,0.693216212,0.109322321
5935,184121,against,0.005355211,0.972190749
5936,1846113,against,0.280388065,0.464309447
5937,184628,for,0.540674217,0.190018788
5938,184629,for,0.519989409,0.231382608
5939,1846210,for,0.5491179,0.250686236
5940,1846211,against,0.209658924,0.521342993
5941,1846212,for,0.910713755,0
5942,184634,against,0,0.51417698
5943,184641,for,0.351685435,0.422048867
5944,184642,against,0.217880875,0.50329385
5945,184643,for,0.675643273,0.162143037
5946,184645,against,0.028714525,0.876866415
5947,184646,against,0.023935286,0.900174815
5948,184647,against,0.285932921,0.555562705
5949,184705,against,0.044012915,0.879142556
5950,184711,against,0.247299679,0.447992705
5951,184712,for,0.615682073,0.168638334
5952,184713,against,0.025663292,0.83365497
5953,184714,for,0.380286526,0.428544998
5954,184720,against,0.264303327,0.550098374
5955,184753,for,0.751276489,0.053559508
5956,184762,against,0,0.886781249
5957,184771,against,0.079536438,0.710970443
5958,184854,against,0,0.927642349
5959,184861,against,0.015715344,0.904521145
5960,184862,against,0,0.962048484
5961,184863,against,0,0.914320841
5962,184890,against,0,0.963174272
5963,185120,against,0,0.990161438
5964,185141,against,0.021849349,0.904697321
5965,185142,against,0,0.992780623
5966,185143,against,0.017161401,0.942769412
5967,184911,against,0,0.81937138
5968,184922,against,0.127303392,0.612525798
5969,1850211,against,0.051754486,0.807977028
5970,1850212,against,0,0.972977672
5971,185036,against,0.024389466,0.891221626
5972,185038,for,0.318691716,0.373453334
5973,185039,against,0.027901832,0.910508636
5974,185053,against,0.222829118,0.628127888
5975,185062,against,0.021998696,0.902680002
5976,185080,against,0,0.300490655
5977,185163,against,0.096740447,0.773957655
5978,185172,against,0.088614769,0.798247306
5979,185181,for,0.54773327,0.267270911
5980,185205,for,0.811452527,0.035104889
5981,185214,against,0.132209361,0.468622021
5982,185223,for,0.513490856,0.281356283
5983,185232,for,0.314706631,0.405032553
5984,185241,against,0.322622098,0.535118043
5985,1852610,against,0,0.981164288
5986,185279,for,0.239013746,0.197806329
5987,185288,for,0.521847852,0.255644493
5988,185294,for,0.301202063,0.46818646
5989,185295,against,0,0.944553919
5990,185296,against,0,0.416987389
5991,185297,against,0.04386336,0.677205868
5992,185302,against,0.130577557,0.771936223
5993,185303,against,0.033209607,0.817891061
5994,185311,against,0,0.935091709
5995,185433,against,0.04441642,0.824923318
5996,185441,against,0,0.825715967
5997,185442,against,0,0.948465947
5998,185462,for,0.641200125,0.146271631
5999,185471,for,0.514872938,0.315365963
6000,185491,against,0,0.907240249
6001,185492,for,0.708528619,0.116030425
6002,185493,for,0.339820549,0.332512751
6003,185494,against,0.047505405,0.848671474
6004,185495,against,0,0.921030186
6005,185496,against,0.165265799,0.630283371
6006,185497,against,0,0.637821667
6007,185498,against,0,0.862351485
6008,185500,for,0.775211338,0.090452954
6009,185513,against,0.323130049,0.52389133
6010,185522,against,0.036956411,0.871934175
6011,185531,against,0.267440256,0.571692705
6012,185540,against,0.013604879,0.91540318
6013,185560,blank,0.065654561,0.465781845
6014,185572,against,0,0.953411445
6015,185581,against,0,0.772100791
6016,185340,for,0.56711784,0.211461663
6017,185352,against,0.287899092,0.514528662
6018,185374,against,0,0.96285098
6019,185383,against,0,0.947746716
6020,185392,against,0.211951859,0.617041945
6021,185401,against,0.247355036,0.514652967
6022,185770,for,0.895211205,0
6023,185782,for,0.401314929,0.354051642
6024,185790,against,0.207502726,0.572264254
6025,185791,against,0.156181842,0.68246305
6026,185616,against,0,0.950189884
6027,185624,against,0,0.757894117
6028,185670,against,0.064195842,0.690335527
6029,185671,against,0.022197308,0.888803162
6030,185672,against,0,0.960631959
6031,185685,against,0,0.924483515
6032,185696,against,0.047278758,0.784675524
6033,185704,against,0,0.844986424
6034,185711,against,0,0.99007571
6035,185712,against,0.049843907,0.759991817
6036,185713,against,0,0.903973997
6037,185741,against,0.007102355,0.955099441
6038,185924,for,0.601073153,0.161936603
6039,185932,for,0.50429222,0.254220717
6040,185933,against,0.070444338,0.790133409
6041,185951,for,0.423980102,0.33875902
6042,185969,against,0,0.897323638
6043,185977,against,0,0.910086028
6044,185978,against,0,0.946946114
6045,185986,against,0,0.63566763
6046,185995,against,0.208340205,0.574523941
6047,186004,for,0.411603257,0.297421634
6048,186011,against,0.188406654,0.651041716
6049,186012,for,0.635591239,0.199228287
6050,186013,for,0.957570516,0
6051,186020,against,0,0.775994454
6052,186021,for,0.593088418,0.232343003
6053,186033,against,0.197735414,0.497835174
6054,186042,against,0.140468463,0.61780791
6055,186061,against,0,0.980219028
6056,1861018,for,0.553887799,0.297470361
6057,1861117,for,0.748320762,0.060394421
6058,1861213,for,0.364329383,0.382572666
6059,1861214,for,0.655360963,0.130255364
6060,1861215,for,0.704342172,0.14075353
6061,1861216,against,0.067586593,0.791671492
6062,1861312,against,0,0.94168783
6063,186147,against,0.264447153,0.508995816
6064,1861410,for,0.69646062,0.104090985
6065,186158,against,0.172014192,0.507949859
6066,186159,against,0.062945753,0.630530596
6067,1861511,for,0.588697806,0.166788757
6068,186166,for,0.522490971,0.115688667
6069,186175,against,0,0.50798513
6070,186182,for,0.403127357,0.269598223
6071,186183,against,0.121492993,0.745271847
6072,186184,against,0.044039272,0.733374178
6073,1861919,for,0.441814676,0.281925544
6074,186201,for,0.385248259,0.330459334
6075,186210,for,0.608437777,0.057248775
6076,186220,for,0.369973287,0.373601913
6077,186230,against,0.13898766,0.504831597
6078,186251,against,0.012940329,0.949261648
6079,186252,against,0.107973427,0.7547708
6080,185810,for,0.789222524,0.058821183
6081,185830,against,0,0.929172266
6082,185861,for,0.210419267,0.301871002
6083,185862,against,0.055230599,0.752014771
6084,185883,against,0,0.9057211
6085,185891,for,0.532335646,0.217380174
6086,185892,against,0.233894147,0.478188738
6087,185903,for,0.670944765,0.154514372
6088,185910,against,0.073845148,0.785369389
6089,1864716,against,0.141380984,0.744772956
6090,1864811,against,0.214433145,0.554338694
6091,1865122,against,0.191805191,0.667055577
6092,186524,against,0.033741888,0.917313396
6093,186533,against,0,0.927237932
6094,186542,against,0.015382094,0.9204522
6095,186551,against,0.265740901,0.401461974
6096,186613,against,0,0.790441673
6097,186615,against,0,0.856817789
6098,186616,against,0,0.876207732
6099,186590,against,0.234943494,0.503487214
6100,186333,against,0.065063074,0.863987572
6101,186342,against,0.027160242,0.844592571
6102,186351,against,0.022359233,0.883469231
6103,186372,for,0.351705059,0.382019438
6104,186380,for,0.724840969,0.086236283
6105,186403,against,0,0.943158858
6106,186412,against,0.055411309,0.772691116
6107,186421,against,0.163172886,0.458285853
6108,186430,for,0.627686299,0.166797154
6109,186431,against,0.154620141,0.693879962
6110,186432,against,0,0.617302783
6111,1867910,against,0.131481826,0.740771163
6112,186806,against,0.248623554,0.563003607
6113,186807,for,0.609339669,0.217979081
6114,186808,against,0.195954464,0.670391709
6115,186809,against,0.153406039,0.734100625
6116,186813,against,0.053108007,0.760262698
6117,186814,against,0.094804667,0.633839175
6118,186815,for,0.312198885,0.414210193
6119,186822,for,0.340357475,0.384145044
6120,186831,against,0.033805095,0.858529393
6121,186853,against,0,0.838553511
6122,186871,against,0.033430375,0.866977714
6123,186872,against,0,0.62535008
6124,1868823,against,0.160222482,0.674385749
6125,1868917,for,0.483710282,0.231248394
6126,1868918,for,0.389580667,0.328633249
6127,1868919,against,0.122110676,0.729849324
6128,1868920,against,0.274845939,0.578990072
6129,1868921,for,0.693283089,0.149381928
6130,1868922,for,0.522853285,0.235222533
6131,1869016,for,0.789335981,0.069877245
6132,1869115,for,0.323362906,0.508179463
6133,1869211,against,0,0.875265889
6134,1869212,for,0.691471517,0.142274857
6135,1869213,for,0.502816536,0.110113099
6136,1869214,for,0.35441494,0.447493687
6137,186937,against,0,0.863425385
6138,186941,against,0.225198384,0.565239355
6139,186943,for,0.538193852,0.267881729
6140,186944,for,0.745482787,0.071115389
6141,186945,against,0.048499137,0.695032094
6142,186946,for,0.580193132,0.154446132
6143,186948,for,0.3152407,0.450492725
6144,186949,against,0.229778878,0.598475471
6145,1869410,against,0,0.909580555
6146,186952,for,0.609075822,0.266665183
6147,186960,against,0,0.852944843
6148,186621,against,0,0.958744578
6149,186622,against,0.171147794,0.403239943
6150,186623,against,0.119027056,0.744091276
6151,186647,for,0.283331145,0.497535914
6152,186656,for,0.294526905,0.470543176
6153,186665,for,0.56615125,0.218396656
6154,186674,for,0.415342562,0.38394779
6155,186683,for,0.384265922,0.370155111
6156,186691,against,0.162491113,0.596961997
6157,186692,for,0.503970921,0.249667212
6158,186717,against,0.385023966,0.427087888
6159,186726,against,0,0.800865285
6160,186731,against,0.029274603,0.803036496
6161,186734,against,0,0.705715388
6162,186735,for,0.414299689,0.383540481
6163,186742,against,0.119999319,0.681369215
6164,186743,against,0.095571266,0.804053694
6165,186750,against,0.111174613,0.680471838
6166,186770,for,0.43089132,0.371716619
6167,187031,against,0.136418238,0.464650787
6168,187032,against,0,0.928371169
6169,187050,against,0.073469803,0.688775018
6170,187070,against,0.078745984,0.735960253
6171,187092,against,0,0.946475521
6172,187103,against,0.010926246,0.930320285
6173,187513,against,0.218341582,0.610559598
6174,187521,against,0.211852066,0.568938784
6175,187522,against,0,0.939745285
6176,187530,against,0.188569151,0.652045414
6177,187540,for,0.69947011,0.061821591
6178,187550,against,0.0131959,0.941169113
6179,187564,against,0.133778691,0.510034151
6180,187572,for,0.353829041,0.450490721
6181,187581,against,0.079796627,0.682941698
6182,187583,for,0.895888191,0
6183,187601,against,0.040106483,0.751917139
6184,187602,against,0.254266411,0.574313551
6185,187631,for,0.86187607,0
6186,187632,against,0.166524138,0.632435217
6187,187633,against,0.277291149,0.501950465
6188,187747,against,0.024119433,0.847888947
6189,187754,against,0,0.955932505
6190,187755,against,0.048491068,0.775136061
6191,187756,against,0,0.95586621
6192,187761,against,0,0.950698763
6193,187762,against,0,0.852025807
6194,187763,against,0.121642292,0.765571132
6195,187781,against,0.113091543,0.70839566
6196,187802,against,0,0.914992213
6197,1873010,for,0.882206209,0.024305677
6198,187317,against,0,0.924867321
6199,187318,against,0,0.636938654
6200,187319,against,0.036873166,0.816611215
6201,187322,for,0.775932737,0.066783823
6202,187323,for,0.727610812,0.139218293
6203,187324,against,0.276280962,0.508341715
6204,187325,against,0.0410254,0.762209684
6205,187326,against,0,0.899287805
6206,187331,for,0.784065243,0.054355163
6207,187340,against,0.056968048,0.831196256
6208,187341,for,0.682171039,0.061490148
6209,187342,for,0.883854084,0.013338518
6210,187354,against,0.059866332,0.645603932
6211,187355,for,0.59070731,0.229123391
6212,187356,for,0.548498325,0.257394418
6213,187357,for,0.477734245,0.268503711
6214,187358,against,0.193513628,0.638741471
6215,187359,against,0.019743655,0.910173198
6216,187361,for,0.928246038,0
6217,187362,for,0.416551501,0.277634718
6218,187363,for,0.555008799,0.208990045
6219,187370,against,0,0.930225771
6220,187380,for,0.683681235,0.122837707
6221,187381,for,0.515761919,0.266399682
6222,187391,against,0.009997871,0.910361946
6223,187392,against,0,0.943296703
6224,187393,for,0.625824206,0.174995646
6225,187394,against,0.115652516,0.747536264
6226,187411,against,0.22954981,0.640428513
6227,187412,against,0.192103866,0.683334209
6228,187413,against,0.379828103,0.440026745
6229,187430,against,0,0.975937411
6230,187461,against,0.082924932,0.69713375
6231,187483,against,0.054976016,0.743996695
6232,187980,against,0,0.979838297
6233,187990,for,0.609400764,0.17021779
6234,188000,against,0,0.979107015
6235,188011,against,0,0.923157416
6236,188022,against,0.108533453,0.714858934
6237,188030,against,0.046289518,0.84750133
6238,188031,against,0,0.953674473
6239,188040,against,0,0.940059669
6240,188041,against,0.067354552,0.782397076
6241,188055,against,0.077081274,0.831015825
6242,188062,for,0.398025863,0.384854108
6243,188063,against,0.01077038,0.95585316
6244,188064,against,0.24510739,0.531348206
6245,188071,against,0.03552923,0.820098097
6246,1881015,against,0,0.951173767
6247,1881018,against,0,0.957372613
6248,1881114,against,0.311281689,0.508574232
6249,188131,against,0.044196546,0.742948256
6250,188250,against,0.301870991,0.521533526
6251,188251,against,0,0.969169574
6252,187820,against,0,0.990259546
6253,187831,against,0.410234176,0.379985407
6254,187832,against,0.297362663,0.522136979
6255,187840,for,0.480690002,0.14294805
6256,187852,against,0,0.905509315
6257,187864,against,0,0.965018928
6258,187876,against,0,0.912843727
6259,187885,against,0.04260771,0.826740123
6260,187891,against,0.164752305,0.561047703
6261,187903,against,0.045739099,0.83249636
6262,187935,against,0,0.963815624
6263,187941,against,0,0.952693343
6264,187944,against,0,0.768047556
6265,187971,against,0.025582669,0.88938655
6266,187972,against,0.083697595,0.796204105
6267,188493,against,0.028669165,0.876626901
6268,188494,against,0.203181855,0.508272536
6269,188511,against,0.185167387,0.626362629
6270,188512,against,0.063321009,0.711453676
6271,188551,for,0.589167006,0.184628151
6272,188552,against,0.140876338,0.548663795
6273,188553,against,0,0.911449101
6274,188590,for,0.363665394,0.471755311
6275,188564,against,0.016949002,0.93905589
6276,188571,against,0.032335162,0.816208847
6277,188572,against,0.29569947,0.517810807
6278,188573,against,0.085136749,0.73659708
6279,1886113,against,0,0.985843447
6280,188627,against,0,0.858029623
6281,1886210,for,0.675377291,0.126692686
6282,1886212,for,0.824551485,0.025949523
6283,188634,against,0.039917987,0.863717571
6284,188635,against,0,0.937048621
6285,188636,against,0.036402233,0.859280713
6286,188638,against,0,0.894399013
6287,188639,against,0,0.944277242
6288,1886311,against,0.062285013,0.812466402
6289,188643,against,0,0.678116899
6290,188652,against,0.103154466,0.514806926
6291,188661,against,0.016941449,0.942521399
6292,188682,for,0.309340633,0.46173802
6293,188691,for,0.790412184,0.059322283
6294,188730,against,0,0.932529502
6295,188271,against,0,0.875978403
6296,188272,against,0,0.885480382
6297,188283,against,0,0.982826693
6298,188300,for,0.420881823,0.37380641
6299,188330,for,0.499557726,0.170123704
6300,188411,for,0.543770671,0.135733265
6301,188412,against,0.086434461,0.591514513
6302,188430,for,0.413686804,0.312134914
6303,188440,against,0.036770143,0.823226467
6304,189341,for,0.331525721,0.493474789
6305,189345,for,0.612031631,0.183650583
6306,1893410,against,0.086098284,0.518566795
6307,189352,against,0.152002171,0.505328074
6308,189353,against,0,0.617959373
6309,189354,against,0.288202826,0.545174055
6310,189356,for,0.582002781,0.175939612
6311,189357,against,0.084794074,0.717890084
6312,189358,for,0.454830334,0.328434393
6313,189359,against,0,0.851926122
6314,189372,for,0.530842394,0.199839607
6315,189381,against,0.090976045,0.655964345
6316,189383,for,0.43874532,0.297199477
6317,189603,for,0.35318429,0.411305107
6318,189612,for,0.726117227,0.047759943
6319,189621,for,0.82045909,0.04697505
6320,189630,for,0.860767484,0.025508884
6321,189646,against,0,0.768241987
6322,189658,against,0.109465104,0.759169132
6323,189669,against,0.035335887,0.838639967
6324,189674,against,0.103384994,0.460104048
6325,189681,against,0,0.972057719
6326,189682,against,0,0.926611263
6327,189683,against,0,0.868920937
6328,189695,against,0,0.746958397
6329,189707,against,0.050502542,0.804827027
6330,189721,against,0.152921997,0.641381904
6331,189732,for,0.380131088,0.385146581
6332,189967,against,0,0.898334917
6333,189973,against,0.312731326,0.515793398
6334,189982,against,0.245625414,0.497537047
6335,189994,against,0.02955216,0.89016486
6336,189995,against,0.236401133,0.534840837
6337,189996,for,0.759383,0.041212507
6338,190001,against,0.254997388,0.531333834
6339,190080,against,0.011378365,0.960493173
6340,190091,against,0,0.950800024
6341,1900913,against,0,0.884862214
6342,190102,against,0,0.931800716
6343,190103,against,0,0.605415314
6344,190114,against,0,0.86119014
6345,190115,against,0.14959906,0.573582329
6346,190126,against,0.219008803,0.598840475
6347,190127,against,0,0.595737755
6348,190129,for,0.400178269,0.348845869
6349,1901210,for,0.817488305,0.034625743
6350,1901211,against,0.043888297,0.876750559
6351,1901312,against,0.252449658,0.61370188
6352,1901314,for,0.302000925,0.504053235
6353,1901415,for,0.500237428,0.18367669
6354,1901416,for,0.457136877,0.222639389
6355,1901417,against,0.039872501,0.87072799
6356,1901418,against,0,0.915206574
6357,1901419,against,0.256660618,0.574757919
6358,190150,for,0.667360455,0.160583634
6359,190170,against,0,0.857778974
6360,190184,against,0,0.825352587
6361,190186,for,0.382362247,0.215446606
6362,190187,against,0,0.938353259
6363,190195,against,0.272653393,0.519554742
6364,190202,against,0.083968833,0.815207541
6365,190203,against,0,0.876276799
6366,190211,against,0.007145891,0.946416933
6367,190220,for,0.369483814,0.369277731
6368,1902512,for,0.554657668,0.221001692
6369,1902513,for,0.558467343,0.215260968
6370,190304,against,0.007183349,0.952254478
6371,190313,against,0.162277013,0.64978683
6372,190322,against,0,0.767800398
6373,190331,for,0.587712668,0.185732223
6374,189813,against,0.009587783,0.937698506
6375,189814,against,0.028976258,0.886403136
6376,189815,against,0,0.982987665
6377,189816,against,0.022955734,0.877404941
6378,189827,against,0.038791675,0.829831755
6379,189838,against,0.063895531,0.768350381
6380,189839,against,0,0.991083598
6381,1898310,against,0.010143595,0.972798752
6382,189881,for,0.447238974,0.32685706
6383,189882,for,0.888796888,0
6384,189900,against,0.295759737,0.43302431
6385,189922,against,0,0.975918381
6386,189941,against,0.044195611,0.719875813
6387,189942,against,0,0.917268276
6388,190412,against,0,0.839986175
6389,190421,against,0.098050661,0.633944124
6390,190451,against,0.27031678,0.570165858
6391,190452,against,0.057420004,0.81984381
6392,190471,against,0,0.975992264
6393,190472,against,0,0.97899346
6394,190473,against,0,0.916215613
6395,190474,against,0.150924988,0.723932944
6396,190475,against,0,0.831079051
6397,190523,against,0.08258976,0.831636727
6398,190532,against,0.10705661,0.807597622
6399,190544,for,0.565550752,0.193148173
6400,190561,against,0.233873732,0.578861661
6401,1905718,against,0,0.976928577
6402,1905816,against,0.069974393,0.558490589
6403,1905915,for,0.514698878,0.264237661
6404,190612,for,0.384670556,0.427558154
6405,190616,for,0.64152579,0.177908376
6406,190617,against,0.145977516,0.695844069
6407,190975,for,0.353944175,0.379636846
6408,190982,against,0.121577002,0.662646711
6409,190983,blank,0,0.521739587
6410,190984,against,0,0.622138172
6411,190991,against,0,0.769826122
6412,191017,against,0,0.919482224
6413,191023,against,0.040062156,0.850654781
6414,191024,against,0.04304212,0.877093602
6415,191025,against,0.034657855,0.89566808
6416,191026,against,0.197374254,0.486387178
6417,191041,against,0.004613875,0.970248658
6418,191042,against,0.141777977,0.598480083
6419,191251,for,0.217742473,0.422657907
6420,191252,against,0.183903009,0.570842892
6421,191262,against,0.127310514,0.735899538
6422,191263,against,0.091369607,0.837226272
6423,191281,against,0.030532798,0.899964511
6424,191292,for,0.707758673,0.101492856
6425,191311,against,0.035356589,0.860837817
6426,191330,against,0,0.979713536
6427,190672,against,0.253711797,0.527732909
6428,190673,against,0,0.913170993
6429,190681,against,0.141860679,0.704419538
6430,190701,against,0,0.978914857
6431,190712,against,0.035126771,0.919471718
6432,190723,against,0,0.950378254
6433,190810,against,0,0.812781695
6434,190824,against,0,0.819696497
6435,190841,for,0.433141395,0.296683826
6436,190842,for,0.52466353,0.297079571
6437,190843,against,0,0.88538561
6438,190857,against,0.079876587,0.581037343
6439,190871,against,0.036824599,0.874440631
6440,190872,against,0,0.924458995
6441,190873,against,0,0.901413523
6442,190874,against,0.057157882,0.573169671
6443,190875,against,0,0.941539466
6444,190876,against,0,0.808498524
6445,190884,against,0.076770738,0.800845597
6446,190901,against,0.088715963,0.644403614
6447,190902,against,0,0.76709776
6448,190903,for,0.303868402,0.448380515
6449,190911,against,0.058279101,0.707274012
6450,190913,against,0.037507456,0.715214998
6451,190922,for,0.261432439,0.408450313
6452,190940,against,0,0.96744965
6453,191402,against,0,0.852467533
6454,191403,for,0.799712647,0.059663877
6455,191404,for,0.721030854,0.097463779
6456,191421,against,0.175141215,0.614267722
6457,191435,against,0.013593121,0.921041146
6458,191441,against,0.0139093,0.939399753
6459,191442,against,0.044756509,0.719451398
6460,191443,against,0,0.965110376
6461,191444,for,0.413343325,0.208922386
6462,191456,against,0,0.954518504
6463,1914710,against,0,0.893463142
6464,191488,against,0.038848441,0.786235169
6465,191489,against,0.440248609,0.352483757
6466,191495,for,0.454816625,0.220794864
6467,191501,for,0.497641675,0.166901179
6468,191502,against,0.21318499,0.59164153
6469,191503,for,0.519610107,0.124433044
6470,191504,against,0.220804915,0.50373815
6471,191506,against,0.245089583,0.529444337
6472,191507,against,0,0.680515505
6473,19173154,against,0.010321233,0.905736223
6474,19173155,against,0,0.960331685
6475,19174157,against,0,0.952867584
6476,19175151,against,0,0.992736098
6477,19175152,against,0.054518629,0.808102295
6478,19175153,for,0.519837186,0.285138249
6479,19176146,against,0.17264159,0.486926697
6480,19176147,for,0.278949507,0.366365254
6481,19177148,against,0,0.937595539
6482,19177149,against,0.134661285,0.738879517
6483,19177150,for,0.56444747,0.235090159
6484,19178141,against,0.192449335,0.632097736
6485,19178143,against,0.057304554,0.783595495
6486,19178144,against,0,0.6058596
6487,19178145,against,0.162866317,0.689120375
6488,19179128,against,0.133038759,0.464162596
6489,19180129,against,0,0.926321272
6490,19180130,against,0,0.824205406
6491,19181126,against,0,0.570709027
6492,19181127,against,0.024276325,0.908365868
