,id,gpt-4o-mini_vote,gpt-4o-mini_for_lprob,gpt-4o-mini_against_lprob
4478,165796,for,-5.9795445849886164e-05,-16.375059127807617
4479,165804,for,-0.00014656837447546422,-13.875146865844727
4480,165815,for,-0.00010604646377032623,-16.500106811523438
4481,165821,for,-0.00011307948443572968,-16.000112533569336
4482,165822,for,-7.278864359250292e-05,-16.375072479248047
4483,165823,for,-9.138441237155348e-05,-13.625091552734375
4484,1656714,for,-8.494741632603109e-05,-15.12508487701416
4485,1656815,for,-0.00010664248111424968,-15.125106811523438
4486,1656916,for,-8.995397365652025e-05,-15.875089645385742
4487,1657017,for,-7.76759916334413e-05,-15.875077247619629
4488,1657112,for,-9.29340603761375e-05,-15.875092506408691
4489,1657113,for,-7.886803359724581e-05,-15.125079154968262
4490,1657211,for,-0.0001593195047462359,-16.750160217285156
4491,1657310,for,-8.304016228066757e-05,-17.750083923339844
4492,165748,for,-9.17420256882906e-05,-14.125091552734375
4493,165753,for,-7.386147626675665e-05,-17.50007438659668
4494,165754,for,-8.613945101387799e-05,-15.625085830688477
4495,165755,for,-0.00024751186720095575,-15.750247955322266
4496,165756,for,-9.698698704596609e-05,-16.625097274780273
4497,165757,for,-9.758300438988954e-05,-16.250097274780273
4498,165769,for,-9.29340603761375e-05,-15.125092506408691
4499,165771,for,-7.755678961984813e-05,-17.250078201293945
4500,165772,for,-0.00016384923947043717,-15.250164031982422
4501,165920,for,-8.602024900028482e-05,-15.875085830688477
4502,166004,for,-0.0001884015218820423,-10.000188827514648
4503,166015,mot,-12.250115394592285,-0.0001158211671281606
4504,166023,for,-0.003336814232170582,-5.7533369064331055
4505,166032,mot,-11.375167846679688,-0.0001681405701674521
4506,166041,for,-0.0003013809327967465,-8.750301361083984
4507,166070,for,-0.00010866894444916397,-13.25010871887207
4508,166090,for,-0.6933792233467102,-0.6933792233467102
4509,166101,for,-0.0001446611131541431,-13.625144958496094
4510,166112,for,-0.00010878815373871475,-15.00010871887207
4511,166120,for,-0.00015860427811276168,-10.250158309936523
4512,166130,for,-0.0001478796184528619,-14.500147819519043
4513,166140,for,-0.0042237089946866035,-5.504223823547363
4514,165441,for,-0.00010103991371579468,-12.625101089477539
4515,165442,for,-0.00010115911572938785,-16.00010108947754
4516,165450,for,-7.421908958349377e-05,-14.37507438659668
4517,165451,for,-8.518582762917504e-05,-15.50008487701416
4518,165461,for,-0.00030424181022681296,-15.375304222106934
4519,165472,for,-0.00010318557906430215,-15.000102996826172
4520,165492,for,-0.00012403888104017824,-12.125123977661133
4521,165493,for,-0.00012928384239785373,-15.000129699707031
4522,165494,for,-0.0001029471677611582,-10.375102996826172
4523,165501,for,-7.362307223957032e-05,-15.875073432922363
4524,166526,for,-0.00011605957115534693,-17.8751163482666
4525,166527,for,-7.517272024415433e-05,-12.750075340270996
4526,166541,for,-8.661626634420827e-05,-16.000085830688477
4527,166542,for,-0.0001549089647596702,-13.375154495239258
4528,166543,for,-6.611323624383658e-05,-16.75006675720215
4529,166544,for,-3.9054008084349334e-05,-16.375038146972656
4530,166545,for,-0.0033134082332253456,-5.7533135414123535
4531,166551,for,-8.339776832144707e-05,-15.875082969665527
4532,166552,for,-8.399378566537052e-05,-15.625083923339844
4533,166553,for,-0.00010664248111424968,-16.000106811523438
4534,166560,for,-0.0001049736310960725,-13.250104904174805
4535,166574,for,-9.567575034452602e-05,-13.25009536743164
4536,166575,for,-0.0001468067930545658,-13.875146865844727
4537,166576,for,-0.00016802136087790132,-12.250167846679688
4538,166577,for,-0.0003534582501742989,-12.250353813171387
4539,166581,for,-5.145118848304264e-05,-15.750051498413086
4540,166582,for,-0.00012523093027994037,-13.50012493133545
4541,166583,for,-0.00012678056373260915,-12.000126838684082
4542,166590,for,-0.00013882013445254415,-11.000139236450195
4543,1666234,for,-0.2525028586387634,-1.5025029182434082
4544,1666235,mot,-2.579197406768799,-0.07919732481241226
4545,1666236,for,-0.011337227188050747,-4.5113372802734375
4546,1666237,for,-0.0001625379954930395,-9.000162124633789
4547,1666238,for,-0.07914215326309204,-2.5791420936584473
4548,1666239,for,-0.00014001218369230628,-10.875140190124512
4549,1666240,for,-0.01836520805954933,-4.018365383148193
4550,166651,for,-0.00032950565218925476,-8.750329971313477
4551,1666641,for,-0.00015395533409900963,-12.375153541564941
4552,166691,for,-0.001863549230620265,-6.376863479614258
4553,166692,for,-0.00020461321400944144,-14.250205039978027
4554,166700,for,-8.590104698669165e-05,-13.125085830688477
4555,1667114,for,-0.00019948746194131672,-15.500199317932129
4556,1667212,for,-0.00038705902989022434,-9.500387191772461
4557,166737,for,-0.00015335931675508618,-13.500153541564941
4558,166738,for,-7.338466093642637e-05,-14.625073432922363
4559,166739,for,-6.980854959692806e-05,-15.375069618225098
4560,1667310,for,-0.00019746100588236004,-13.500197410583496
4561,166745,for,-0.387382447719574,-1.1373825073242188
4562,166746,for,-0.00014573395310435444,-12.25014591217041
4563,166754,for,-0.0005343250813893974,-8.125534057617188
4564,166771,mot,-1.5022063255310059,-0.25220629572868347
4565,166782,for,-0.0001847062085289508,-15.500185012817383
4566,1667913,mot,-3.530029773712158,-0.0300297774374485
4567,166800,for,-0.00016206118743866682,-13.375162124633789
4568,166823,for,-0.0005967585020698607,-8.50059700012207
4569,166832,for,-9.126521035796031e-05,-14.125091552734375
4570,166841,for,-4.3822154111694545e-05,-17.125043869018555
4571,166961,for,-0.00015014449309092015,-13.375149726867676
4572,166972,for,-0.00010866894444916397,-11.62510871887207
4573,166983,for,-0.00023417205375153571,-13.250234603881836
4574,166991,for,-0.00011546355381142348,-12.875115394592285
4575,166273,for,-6.575563020305708e-05,-16.500064849853516
4576,166281,for,-9.138441237155348e-05,-16.500091552734375
4577,166282,for,-8.97155623533763e-05,-17.875089645385742
4578,166290,for,-8.387458365177736e-05,-15.125083923339844
4579,166291,for,-9.209963900502771e-05,-17.750091552734375
4580,166310,for,-8.959636033978313e-05,-11.375089645385742
4581,166334,for,-0.00013166792632546276,-16.625131607055664
4582,166343,for,-0.00010008628305513412,-16.875099182128906
4583,166345,for,-6.110668618930504e-05,-17.25006103515625
4584,166351,for,-9.150362166110426e-05,-13.500091552734375
4585,166352,for,-0.0001645644661039114,-15.125164985656738
4586,166360,for,-0.00016110755677800626,-13.375161170959473
4587,166393,for,-0.00019018957391381264,-11.375189781188965
4588,166402,for,-0.00013381359167397022,-9.375133514404297
4589,166411,for,-7.839121826691553e-05,-11.875078201293945
4590,166423,for,-0.00024048985505942255,-12.625240325927734
4591,166441,for,-0.0001487140398239717,-14.25014877319336
4592,166442,for,-0.00014859484508633614,-14.00014877319336
4593,166451,for,-0.00013882013445254415,-11.375139236450195
4594,166462,for,-0.0001242772996192798,-11.500123977661133
4595,166470,for,-8.590104698669165e-05,-14.125085830688477
4596,166491,for,-9.627176768844947e-05,-14.750096321105957
4597,166502,for,-0.00010628487507347018,-15.750105857849121
4598,166503,for,-0.00010628487507347018,-17.000106811523438
4599,166514,for,-0.00011343709047650918,-16.000112533569336
4600,167541,for,-8.959636033978313e-05,-15.750089645385742
4601,167542,for,-0.005499361082911491,-5.255499362945557
4602,167560,mot,-3.6515743732452393,-0.02657441422343254
4603,167593,for,-0.00011105302110081539,-14.750110626220703
4604,167601,for,-9.066919301403686e-05,-13.625090599060059
4605,167602,for,-0.038196757435798645,-3.2881968021392822
4606,167610,for,-7.40998875699006e-05,-13.75007438659668
4607,167611,for,-7.493430894101039e-05,-17.12507438659668
4608,167612,for,-7.85104202805087e-05,-15.125078201293945
4609,167613,for,-0.00010223194840364158,-14.500102043151855
4610,167614,for,-4.906711546937004e-05,-17.625049591064453
4611,167620,for,-9.126521035796031e-05,-14.000091552734375
4612,167621,for,-0.0003147280658595264,-12.250314712524414
4613,167630,for,-7.24310302757658e-05,-13.750072479248047
4614,167631,for,-6.074907287256792e-05,-15.75006103515625
4615,167632,for,-0.38707658648490906,-1.1370766162872314
4616,167640,for,-0.0002775438770186156,-9.625277519226074
4617,167641,for,-0.00010485442908247933,-15.125104904174805
4618,167669,for,-6.134509021649137e-05,-17.00006103515625
4619,1676610,for,-7.195421494543552e-05,-16.875072479248047
4620,1676611,for,-0.00014406509581021965,-15.500144004821777
4621,1676612,for,-0.0001278534036828205,-14.625127792358398
4622,1676613,for,-0.00011749001714633778,-16.875118255615234
4623,1676614,for,-8.64970643306151e-05,-15.125086784362793
4624,167676,for,-7.707997428951785e-05,-13.125077247619629
4625,167677,for,-0.00112735980655998,-6.876127243041992
4626,167678,for,-0.00010676169040380046,-16.125106811523438
4627,167684,for,-9.639096970204264e-05,-15.500096321105957
4628,167685,for,-0.00015681622608099133,-13.50015640258789
4629,167691,for,-8.172891830326989e-05,-17.50008201599121
4630,167692,for,-7.040457421680912e-05,-16.125070571899414
4631,167693,for,-8.399378566537052e-05,-15.125083923339844
4632,167702,for,-0.001115808030590415,-7.001115798950195
4633,167714,for,-0.00048048171447589993,-8.000480651855469
4634,167733,mot,-11.375215530395508,-0.00021521867893170565
4635,167751,for,-0.0006520323222503066,-7.625651836395264
4636,167760,mot,-1.7017762660980225,-0.20177632570266724
4637,167097,mot,-1.1370034217834473,-0.38700342178344727
4638,167101,for,-8.995397365652025e-05,-14.875089645385742
4639,167102,for,-0.00012213163427077234,-15.5001220703125
4640,167103,for,-0.006229282822459936,-5.131229400634766
4641,167105,for,-0.00019448090461082757,-11.125194549560547
4642,167170,for,-0.00012892624363303185,-11.750128746032715
4643,167230,for,-7.386147626675665e-05,-17.12507438659668
4644,167240,for,-0.00014728360110893846,-13.625146865844727
4645,167336,for,-5.991464786347933e-05,-11.125060081481934
4646,167344,for,-0.00010270876373397186,-14.375102996826172
4647,167345,for,-0.006822054740041494,-5.006822109222412
4648,167361,for,-5.0259150157216936e-05,-16.625049591064453
4649,167362,for,-0.00014036978245712817,-12.500140190124512
4650,167363,for,-0.00015812745550647378,-12.375158309936523
4651,167381,mot,-10.125181198120117,-0.00018101456225849688
4652,167382,mot,-18.375173568725586,-0.00017398154886905104
4653,167401,for,-0.0001431114797014743,-14.875143051147461
4654,167402,for,-0.00014001218369230628,-16.500139236450195
4655,167412,for,-0.0003012617235071957,-9.250301361083984
4656,167413,for,-0.00020425561524461955,-9.750204086303711
4657,167414,for,-0.00014132341311778873,-11.250141143798828
4658,167421,for,-0.0014032063772901893,-6.751403331756592
4659,168122,for,-9.209963900502771e-05,-15.125092506408691
4660,168131,for,-9.043078898685053e-05,-16.375089645385742
4661,168161,for,-0.00017791526624932885,-15.500178337097168
4662,168162,for,-6.742448022123426e-05,-14.125067710876465
4663,168173,for,-0.0002497767563909292,-12.500249862670898
4664,168191,for,-0.00022833107504993677,-13.500227928161621
4665,168192,for,-0.00028648413717746735,-10.875286102294922
4666,168228,for,-0.00015478975547011942,-11.500154495239258
4667,1682210,for,-9.364928700961173e-05,-13.375093460083008
4668,1682211,for,-0.00014132341311778873,-15.250141143798828
4669,1682212,for,-0.3871958255767822,-1.1371958255767822
4670,1682213,for,-0.16036131978034973,-1.9103612899780273
4671,1682214,for,-0.0001696902181720361,-11.75016975402832
4672,1682215,for,-0.00013727048644796014,-14.500137329101562
4673,168245,for,-8.399378566537052e-05,-11.750083923339844
4674,168246,for,-0.00011152983643114567,-14.87511157989502
4675,168254,mot,-3.773313283920288,-0.023313378915190697
4676,168261,for,-0.00018220659694634378,-11.625182151794434
4677,168262,for,-0.000116655595775228,-16.0001163482666
4678,168263,for,-0.0013985719997435808,-6.62639856338501
4679,168283,for,-0.00010509284038562328,-12.125104904174805
4680,168386,for,-7.32654589228332e-05,-14.375073432922363
4681,168392,for,-0.000871678814291954,-7.125871658325195
4682,1684010,mot,-4.141285419464111,-0.016285495832562447
4683,1684011,mot,-3.28810977935791,-0.03810988366603851
4684,168417,mot,-16.250038146972656,-3.9054008084349334e-05
4685,168418,mot,-9.625160217285156,-0.00015979631280060858
4686,168419,mot,-11.500179290771484,-0.0001793457195162773
4687,168425,for,-7.982165698194876e-05,-14.750080108642578
4688,168431,for,-0.00010866894444916397,-16.25010871887207
4689,168433,for,-0.00014656837447546422,-14.500146865844727
4690,168434,for,-6.110668618930504e-05,-13.37506103515625
4691,168333,for,-0.0002501343551557511,-15.250249862670898
4692,168334,for,-0.00010759611177491024,-14.875107765197754
4693,168337,for,-0.0005218160222284496,-8.125521659851074
4694,1683312,for,-9.376848902320489e-05,-13.250093460083008
4695,1683313,for,-0.000111768240458332,-15.75011157989502
4696,168341,for,-0.00012237003829795867,-17.3751220703125
4697,168342,for,-0.002590873744338751,-6.002590656280518
4698,168345,for,-0.00020711649267468601,-15.12520694732666
4699,168346,for,-7.362307223957032e-05,-10.750073432922363
4700,168348,for,-7.481510692741722e-05,-16.00007438659668
4701,1683410,for,-0.00033284336677752435,-8.625332832336426
4702,1683411,for,-0.00016802136087790132,-14.250167846679688
4703,168359,for,-0.06208420172333717,-2.812084197998047
4704,1683614,for,-0.0001398929744027555,-12.625140190124512
4705,168450,for,-0.00013011827832087874,-13.750129699707031
4706,167790,for,-0.00025871701654978096,-9.125258445739746
4707,167810,for,-0.00018661346985027194,-13.875186920166016
4708,167830,for,-0.00022821188031230122,-14.750227928161621
4709,167925,for,-0.011147095821797848,-4.5111470222473145
4710,167936,for,-5.633853652398102e-05,-13.250056266784668
4711,167943,for,-8.673547563375905e-05,-12.500086784362793
4712,167944,for,-0.048773691058158875,-3.048773765563965
4713,167951,for,-0.1604500561952591,-1.9104501008987427
4714,167952,for,-0.00010533124441280961,-14.625104904174805
4715,167960,for,-0.00027480217977426946,-8.625274658203125
4716,167990,for,-0.00023917861108202487,-14.375239372253418
4717,168081,for,-0.00015455135144293308,-13.625154495239258
4718,168082,for,-9.913265239447355e-05,-16.125099182128906
4719,168091,for,-0.00010235115041723475,-11.375102043151855
4720,168092,for,-0.00026419671485200524,-9.625264167785645
4721,168823,mot,-7.000964641571045,-0.0009646998951211572
4722,168831,mot,-3.2882237434387207,-0.03822382539510727
4723,168852,mot,-15.000146865844727,-0.000146687583765015
4724,168854,for,-0.38725101947784424,-1.1372510194778442
4725,168901,for,-0.47438907623291016,-0.9743890762329102
4726,168902,mot,-3.529845952987671,-0.029846061021089554
4727,168903,mot,-14.375128746032715,-0.00012868782505393028
4728,168904,for,-0.6933625340461731,-0.6933625340461731
4729,168914,for,-0.00010163593105971813,-9.750102043151855
4730,168921,for,-0.00012856863031629473,-13.500128746032715
4731,168942,for,-0.00027730545843951404,-9.375277519226074
4732,168943,for,-0.00016229959146585315,-11.250162124633789
4733,168960,mot,-1.1370371580123901,-0.3870371878147125
4734,168977,for,-0.00010008628305513412,-13.750100135803223
4735,168986,for,-0.00015550498210359365,-15.500155448913574
4736,168988,for,-0.00012809180771000683,-15.000127792358398
4737,168989,for,-0.0001549089647596702,-15.250154495239258
4738,169001,for,-8.888114098226652e-05,-13.250088691711426
4739,169002,for,-8.923874702304602e-05,-15.250089645385742
4740,169003,for,-6.551721889991313e-05,-13.875065803527832
4741,169004,for,-0.00010902655776590109,-13.50010871887207
4742,169005,for,-6.420598219847307e-05,-15.2500638961792
4743,169012,for,-9.400689305039123e-05,-12.500094413757324
4744,1690111,for,-4.954393079970032e-05,-13.000049591064453
4745,1690112,for,-7.100059156073257e-05,-14.375070571899414
4746,169050,for,-0.0003345122095197439,-11.625334739685059
4747,169133,for,-0.0013564289547502995,-6.751356601715088
4748,169142,for,-0.00898125022649765,-4.758981227874756
4749,169186,for,-0.00010556964843999594,-13.500105857849121
4750,169195,for,-0.0001564586127642542,-13.50015640258789
4751,169200,for,-0.0001149867384810932,-13.625115394592285
4752,169201,for,-0.00011021859245374799,-14.500110626220703
4753,169202,for,-8.721228368813172e-05,-15.375086784362793
4754,169210,for,-0.0001227276516146958,-15.375123023986816
4755,169211,for,-0.00015157493180595338,-12.750151634216309
4756,169212,for,-9.949026571121067e-05,-12.750099182128906
4757,169213,for,-0.0003020961594302207,-14.6253023147583
4758,169231,for,-0.00012356207298580557,-13.750123977661133
4759,169232,for,-6.0033853515051305e-05,-17.875059127807617
4760,169233,for,-0.0001483564410591498,-15.25014877319336
4761,169234,for,-0.0002724217774812132,-14.625272750854492
4762,1685822,for,-0.00803882535547018,-4.8830389976501465
4763,1685823,for,-0.00010032468708232045,-15.250100135803223
4764,1685824,for,-0.00012487331696320325,-13.12512493133545
4765,1685825,for,-0.00015908108616713434,-13.62515926361084
4766,1685826,for,-0.00011951648048125207,-14.00011920928955
4767,1685827,for,-0.00013953536108601838,-14.375139236450195
4768,1685920,mot,-0.9746710658073425,-0.47467106580734253
4769,1685921,for,-0.0007289938512258232,-8.625728607177734
4770,1686019,for,-0.002139197662472725,-6.252139091491699
4771,1686115,for,-0.00018149138486478478,-13.750181198120117
4772,1686116,for,-0.0001549089647596702,-15.875154495239258
4773,1686117,for,-9.93710636976175e-05,-15.250099182128906
4774,1686118,for,-8.220573363360018e-05,-16.12508201599121
4775,1686214,for,-0.00011880126112373546,-15.37511920928955
4776,1686313,for,-0.00012797261297237128,-15.250127792358398
4777,168650,for,-6.551721889991313e-05,-14.750065803527832
4778,168670,for,-9.341087570646778e-05,-14.875093460083008
4779,169556,for,-0.00014764121442567557,-11.875147819519043
4780,169557,for,-0.029967544600367546,-3.5299675464630127
4781,169558,for,-0.0001319063303526491,-14.875131607055664
4782,169565,for,-0.00012451570364646614,-13.50012493133545
4783,169574,for,-7.636475493200123e-05,-18.125076293945312
4784,169589,for,-0.00013917774776928127,-12.125139236450195
4785,1695810,for,-0.00022999993234407157,-14.500229835510254
4786,169591,for,-0.00012035090912831947,-15.000120162963867
4787,169592,for,-0.00011045700375689194,-12.375110626220703
4788,169593,for,-0.0054203965701162815,-5.255420207977295
4789,169621,mot,-1.5020580291748047,-0.2520580589771271
4790,169622,mot,-9.2501859664917,-0.0001855406299000606
4791,169640,for,-0.0001801801408873871,-9.6251802444458
4792,169661,for,-0.0001561009994475171,-17.12515640258789
4793,169662,for,-0.000170882252859883,-12.875170707702637
4794,169663,for,-8.840432565193623e-05,-18.12508773803711
4795,169664,for,-0.0001222508290084079,-15.6251220703125
4796,169665,for,-0.0001222508290084079,-13.8751220703125
4797,169666,for,-0.00010902655776590109,-15.00010871887207
4798,169670,for,-0.00014776040916331112,-14.875147819519043
4799,169710,for,-0.00016194197814911604,-12.500162124633789
4800,169720,for,-0.00013524403038900346,-14.37513542175293
4801,169331,for,-0.00017588881019037217,-13.125175476074219
4802,169352,for,-6.599403423024341e-05,-14.500065803527832
4803,169353,for,-0.0001354824344161898,-14.37513542175293
4804,169361,for,-0.00013417120499070734,-13.625134468078613
4805,169390,for,-0.00012368128227535635,-15.500123977661133
4806,169402,for,-0.00011725161311915144,-18.2501163482666
4807,169411,for,-0.00013440960901789367,-14.875134468078613
4808,169420,for,-0.00010819212911883369,-14.500107765197754
4809,170075,mot,-0.8263832330703735,-0.5763832330703735
4810,170076,for,-0.00034511767444200814,-8.125345230102539
4811,170083,for,-8.995397365652025e-05,-14.875089645385742
4812,170101,for,-0.0012746386928483844,-6.751274585723877
4813,170102,for,-0.00016623330884613097,-11.375165939331055
4814,170126,for,-0.004586176946759224,-5.504586219787598
4815,170137,for,-0.00016432604752480984,-14.250164031982422
4816,170143,for,-0.0002028251619776711,-13.625203132629395
4817,170144,for,-0.12720589339733124,-2.1272058486938477
4818,170145,for,-0.00023977462842594832,-8.625239372253418
4819,170152,for,-0.00011415231710998341,-13.375114440917969
4820,170161,for,-0.00010247035970678553,-14.625102043151855
4821,170200,for,-0.0001645644661039114,-12.625164985656738
4822,170220,for,-0.00011534435179783031,-17.12511444091797
4823,170236,for,-8.947715832618997e-05,-13.750089645385742
4824,170245,for,-0.0001137947037932463,-14.000113487243652
4825,170254,for,-0.00012582694762386382,-12.500125885009766
4826,170271,for,-7.5649528298527e-05,-15.500075340270996
4827,170272,for,-0.00013166792632546276,-14.750131607055664
4828,170273,for,-0.00017231269157491624,-13.62517261505127
4829,1697518,for,-0.00010366239439463243,-15.125103950500488
4830,1697614,for,-0.0016387656796723604,-6.751638889312744
4831,1697615,for,-0.048707619309425354,-3.0487077236175537
4832,1697616,for,-0.0001431114797014743,-13.625143051147461
4833,1697617,for,-0.0001446611131541431,-11.500144958496094
4834,1697712,for,-0.00018911674851551652,-12.500188827514648
4835,1697713,for,-0.04867491498589516,-3.0486748218536377
4836,1697811,for,-0.00015002528380136937,-14.500149726867676
4837,169798,for,-0.0791289284825325,-2.5791289806365967
4838,169806,for,-0.00011450992315076292,-15.250114440917969
4839,169811,for,-8.244413766078651e-05,-13.125082015991211
4840,169812,for,-0.00010485442908247933,-11.125104904174805
4841,1698410,for,-0.0010671088239178061,-7.001067161560059
4842,169870,for,-0.0010862821945920587,-7.376086235046387
4843,169880,for,-0.00038801267510280013,-8.250388145446777
4844,169890,for,-0.00013977376511320472,-13.750140190124512
4845,1699119,for,-0.00015836587408557534,-13.625158309936523
4846,1699120,for,-0.00020330198458395898,-14.375203132629395
4847,1699217,for,-0.00010652327910065651,-12.500106811523438
4848,1699218,for,-7.195421494543552e-05,-15.62507152557373
4849,1699315,for,-9.543733904138207e-05,-15.37509536743164
4850,1699316,for,-0.00014942926645744592,-11.250149726867676
4851,1699414,for,-0.00013035668234806508,-15.750130653381348
4852,1699513,for,-8.351697033504024e-05,-13.250083923339844
4853,1699612,for,-5.300083648762666e-05,-15.375053405761719
4854,169981,for,-0.0001720742875477299,-15.375171661376953
4855,169990,for,-0.00013321757433004677,-11.250133514404297
4856,170000,for,-7.111979357432574e-05,-14.87507152557373
4857,170001,for,-0.00010103991371579468,-13.875101089477539
4858,170002,for,-0.00011009939044015482,-15.625109672546387
4859,170003,for,-8.0536883615423e-05,-16.000080108642578
4860,170004,for,-8.697387966094539e-05,-15.375086784362793
4861,170573,mot,-1.7016303539276123,-0.2016303539276123
4862,170575,for,-7.255023956531659e-05,-16.250072479248047
4863,170582,mot,-4.2644147872924805,-0.014414873905479908
4864,170591,for,-0.0003623985394369811,-11.250362396240234
4865,170630,for,-0.00016420685278717428,-13.875164031982422
4866,170780,for,-0.0002266622323077172,-10.750226974487305
4867,170781,for,-0.10044248402118683,-2.350442409515381
4868,170782,for,-0.00015622020873706788,-12.87515640258789
4869,170783,for,-0.003306635422632098,-5.753306865692139
4870,170784,for,-0.005791443400084972,-5.255791664123535
4871,170800,for,-0.0001307142956648022,-15.750130653381348
4872,170816,for,-0.00019769940990954638,-13.750197410583496
4873,170817,for,-0.00014942926645744592,-12.000149726867676
4874,170831,for,-0.00010962257510982454,-11.750109672546387
4875,170832,for,-9.198043699143454e-05,-13.875091552734375
4876,170833,for,-9.865583706414327e-05,-15.00009822845459
4877,170834,mot,-0.9742933511734009,-0.4742933213710785
4878,170835,for,-0.0004020713677164167,-9.375402450561523
4879,170330,for,-0.00017183588352054358,-13.500171661376953
4880,170356,for,-5.56233171664644e-05,-12.875055313110352
4881,170371,for,-0.00010247035970678553,-11.375102043151855
4882,170384,for,-0.00022797346173319966,-11.625227928161621
4883,170440,for,-0.00010592726175673306,-16.250106811523438
4884,170528,for,-9.436450636712834e-05,-13.375094413757324
4885,170535,for,-8.387458365177736e-05,-14.250083923339844
4886,170541,for,-6.265633419388905e-05,-16.875062942504883
4887,170542,for,-0.0001261845463886857,-16.375125885009766
4888,170543,for,-6.897412822581828e-05,-15.250068664550781
4889,170544,for,-0.0001398929744027555,-13.375140190124512
4890,170546,for,-0.00010795372509164736,-11.875107765197754
4891,170547,for,-0.0002099773846566677,-8.75020980834961
4892,170550,for,-0.00010878815373871475,-14.75010871887207
4893,170910,for,-9.245724504580721e-05,-14.000092506408691
4894,1710121,for,-0.0028366113547235727,-6.00283670425415
4895,1710220,for,-0.0005862758844159544,-7.75058650970459
4896,1710313,for,-0.00012130453251302242,-14.750121116638184
4897,1710314,for,-0.00011307948443572968,-11.250113487243652
4898,1710315,for,-0.00010127831774298102,-12.625101089477539
4899,1710316,for,-9.710618905955926e-05,-15.250097274780273
4900,1710317,for,-5.7888184528565034e-05,-16.250057220458984
4901,1710318,for,-9.186122770188376e-05,-14.000091552734375
4902,1710319,for,-9.484132169745862e-05,-14.375094413757324
4903,171049,mot,-12.500277519226074,-0.00027730545843951404
4904,1710410,mot,-10.125133514404297,-0.00013369438238441944
4905,1710411,for,-0.00016218038217630237,-13.375162124633789
4906,1710412,mot,-10.125418663024902,-0.0004189946048427373
4907,171055,for,-0.00017314712749794126,-15.375173568725586
4908,171067,for,-4.8232690460281447e-05,-16.12504768371582
4909,171076,for,-0.0007827070076018572,-7.625782489776611
4910,171078,for,-0.00012248923303559422,-14.7501220703125
4911,171082,for,-4.370294846012257e-05,-17.000043869018555
4912,171083,for,-0.00013011827832087874,-15.375129699707031
4913,171084,for,-4.870950215263292e-05,-15.625048637390137
4914,171091,for,-0.0001254693343071267,-14.625125885009766
4915,171121,for,-0.00030852947384119034,-11.875308990478516
4916,171131,mot,-2.350550889968872,-0.10055083781480789
4917,171641,mot,-5.753610134124756,-0.003610282437875867
4918,171663,mot,-7.7508463859558105,-0.0008463177946396172
4919,171672,for,-0.0003167545364703983,-11.500316619873047
4920,171681,for,-8.947715832618997e-05,-14.500089645385742
4921,171690,for,-9.567575034452602e-05,-16.37509536743164
4922,171703,for,-0.0001158211671281606,-15.250115394592285
4923,171711,for,-0.0001835141738411039,-13.62518310546875
4924,171712,for,-0.0001249925117008388,-14.12512493133545
4925,171740,for,-0.00016897499153856188,-9.125168800354004
4926,171755,for,-0.00014358828775584698,-11.500144004821777
4927,171771,for,-0.0003821716527454555,-9.000382423400879
4928,171772,for,-9.007317567011341e-05,-14.250089645385742
4929,171773,for,-0.00014001218369230628,-13.875140190124512
4930,171774,for,-0.00042221311014145613,-11.750422477722168
4931,171820,for,-7.684157026233152e-05,-14.125077247619629
4932,171930,for,-0.00015169414109550416,-15.250151634216309
4933,171931,for,-0.02343088388442993,-3.773430824279785
4934,171234,for,-9.531813702778891e-05,-16.50009536743164
4935,171243,for,-0.0001137947037932463,-14.000113487243652
4936,171251,for,-0.00015598179015796632,-12.75015640258789
4937,171252,for,-0.00014525714504998177,-15.000144958496094
4938,1712722,for,-9.233804303221405e-05,-16.000091552734375
4939,1712723,for,-0.00011355629976605996,-15.375113487243652
4940,1712816,for,-0.0001817297888919711,-16.000181198120117
4941,1712817,for,-0.00011903966515092179,-14.75011920928955
4942,1712818,for,-0.00010795372509164736,-14.375107765197754
4943,1712819,for,-0.00018661346985027194,-12.500186920166016
4944,1712820,for,-0.0003196154139004648,-12.625319480895996
4945,1712821,for,-0.00013512482109945267,-13.12513542175293
4946,1712914,for,-0.6933410167694092,-0.6933410167694092
4947,1712915,for,-0.00011987409379798919,-10.250120162963867
4948,1713010,for,-9.710618905955926e-05,-14.750097274780273
4949,1713011,for,-0.00012284684635233134,-15.875123023986816
4950,1713012,for,-0.00012308525037951767,-14.875123023986816
4951,1713013,for,-4.3464544432936236e-05,-16.750043869018555
4952,171318,for,-0.00012094692647224292,-14.750121116638184
4953,171319,for,-0.00014585316239390522,-15.00014591217041
4954,171321,for,-0.030013468116521835,-3.5300135612487793
4955,171322,for,-0.00011081460979767144,-14.250110626220703
4956,171323,for,-0.00046439285506494343,-13.62546443939209
4957,171324,for,-0.00013202552509028465,-15.625131607055664
4958,171326,for,-9.984787902794778e-05,-13.750100135803223
4959,171327,for,-0.00017720005416776985,-13.375177383422852
4960,171335,for,-0.00045677117304876447,-16.000455856323242
4961,171340,for,-0.00010986098641296849,-14.375109672546387
4962,1713611,for,-0.048927415162324905,-3.0489273071289062
4963,1713612,for,-0.002554734703153372,-6.002554893493652
4964,1713714,for,-7.24310302757658e-05,-15.000072479248047
4965,1714013,for,-7.469590491382405e-05,-15.62507438659668
4966,171413,for,-0.00011474833445390686,-13.125114440917969
