,id,Gemma2-instruct_left_vote,Gemma2-instruct_left_for_prob,Gemma2-instruct_left_against_prob,Gemma2-instruct_right_vote,Gemma2-instruct_right_for_prob,Gemma2-instruct_right_against_prob,Gemma2-instruct_center_vote,Gemma2-instruct_center_for_prob,Gemma2-instruct_center_against_prob
6089,186615,mot,0.0,0.9989755963324568,for,0.9416418967302888,0.0510699737351387,mot,0.0,0.9976873158011585
6090,186616,mot,0.0,0.9991723963757976,for,0.9972759982338176,0.0001220097183249,mot,0.25997796654701233,0.733669824898243
6091,186590,for,0.9964621304534376,0.0,for,0.9862867582123728,0.0014912406913936,for,0.9955005131196231,0.0
6092,186333,for,0.994639228505548,0.0016804136103019,for,0.7134501934051514,0.28196418331936,for,0.9755817417171784,0.01991971582174301
6093,186342,for,0.9959229972446336,0.0,for,0.7604351043701172,0.2325387098826468,for,0.9785987397190183,0.013724339194595814
6094,186351,for,0.9981576297432184,0.0,mot,0.0,0.9987884399015456,for,0.9235730171203613,0.06893956568092108
6095,186372,for,0.9973805187037216,0.0,for,0.9784565351437776,0.012931250501424,for,0.9967849189852132,0.0
6096,186380,for,0.9986331411637366,0.0,for,0.9951764050347264,0.0002744841622188,for,0.9984630924736848,0.0
6097,186403,for,0.9988999078632332,0.0,mot,0.0,0.9982395104598254,for,0.9917578101158142,0.002169461455196142
6098,186412,for,0.9984078877605498,0.0,mot,0.0007338238065131,0.995186532381922,for,0.9952232262585312,0.0
6099,186421,for,0.9974908042422612,0.0,mot,0.0040625929832458,0.9820137065835296,for,0.9964906275417889,0.0
6100,186430,for,0.9981111223387416,0.0,mot,0.1042792871594429,0.8898508076090366,for,0.9976449493115069,0.0
6101,186431,for,0.9978969458024948,0.0,mot,0.0085124233737587,0.985552603378892,for,0.997156823053956,0.0
6102,186432,for,0.9984812136572144,0.0,for,0.6582781076431274,0.3316561970859766,for,0.9982327482430264,0.0
6103,1867910,for,0.9987984543477068,0.0,mot,0.1309278458356857,0.8582368297502398,for,0.9982702170600533,0.0
6104,186806,for,0.9963326685829088,0.0,for,0.99668402725365,0.0001830226246966,for,0.9986329095336259,0.0
6105,186807,for,0.9905226834816858,0.0,for,0.998021791005158,0.0,for,0.9986785285036603,0.0
6106,186808,for,0.997846147241944,0.0,for,0.9972295453408152,0.0,for,0.9988213447359158,0.0
6107,186809,for,0.9989558247834792,0.0,for,0.9900926717091352,0.0043385126627981,for,0.9989015331520932,0.0
6108,186813,for,0.990805207635276,0.0,for,0.94652348337695,0.0363019249634817,for,0.992428163823206,0.0
6109,186814,for,0.9985669576417422,0.0,for,0.9708095113746822,0.0169385578483343,for,0.9984183282431331,0.0
6110,186815,for,0.9984884708173922,0.0,for,0.9882658009883016,0.0043605477549135,for,0.9986019623975153,0.0
6111,186822,for,0.9972949721850456,0.0,for,0.9935824819840492,0.0030793745536357,for,0.9980608611367643,0.00014666981587652117
6112,186831,for,0.9970415154239164,0.0,for,0.9956015890929848,0.0003413393569644,for,0.9975544946064474,0.0
6113,186853,mot,0.0037471624091267,0.9946613162755966,mot,0.1621032953262329,0.8316865051165223,for,0.683712589670904,0.3063841927796602
6114,186871,mot,0.0,0.99927637912333,for,0.9949502635281532,0.000380330660846,mot,0.0010111680021509528,0.9955118808429688
6115,186872,mot,0.0,0.9992561832768844,for,0.9874114554841072,0.0069089173339307,mot,0.01731349527835846,0.9771019994514063
6116,1868823,for,0.9965980583365308,0.0,mot,0.0322174839675426,0.9594276803545654,for,0.9907995592802763,0.0
6117,1868917,for,0.9989695983895216,0.0,mot,0.0424016118049621,0.951663262094371,for,0.9989204091980355,0.0
6118,1868918,for,0.9993424735912412,0.0,for,0.9946319253649564,0.000623028317932,for,0.9991241527895909,0.0
6119,1868919,for,0.9989549674792216,0.0,mot,0.0463103391230106,0.9475116378162056,for,0.99749752873322,0.0
6120,1868920,for,0.999318017733458,0.0,for,0.882812382071279,0.1122098262421786,for,0.999258360836393,0.0
6121,1868921,for,0.999177047619014,0.0,for,0.7888424396514893,0.2022297026123851,for,0.9990454393227992,0.0
6122,1868922,for,0.9990642458069487,0.0,for,0.9783892648410984,0.0154542811797,for,0.9990854495626991,0.0
6123,1869016,for,0.9990104075041016,0.0,mot,0.2923438251018524,0.6932675209827721,for,0.9986335012654308,0.0
6124,1869115,for,0.9991694194832236,0.0,for,0.994964150886517,0.0,for,0.9990101929579396,0.0
6125,1869211,for,0.9984145361595438,0.0,for,0.9577722446410916,0.0344096285989508,for,0.9978342607500963,0.0
6126,1869212,for,0.9980393406876829,0.0,mot,0.1499053090810775,0.8400375982746482,for,0.9967076518150861,0.0
6127,1869213,for,0.9983676926567568,0.0,for,0.5172483325004578,0.4752301373519003,for,0.9975862820356269,0.0
6128,1869214,for,0.9980523991034717,0.0,mot,0.0167765412479639,0.9784248359501362,for,0.9976459774334216,0.0
6129,186937,for,0.9981676872484968,0.0,mot,0.0,0.9973219465464354,for,0.9979104243830079,0.0
6130,186941,for,0.998157919224468,0.0,mot,0.0019457592861726,0.9937364152865484,for,0.9982067022938281,0.0
6131,186943,for,0.9988981689748472,0.0,for,0.7094213366508484,0.2854993653018027,for,0.9987053115364688,0.0
6132,186944,for,0.9989987649241812,0.0,for,0.9925996176316404,0.0030835228972136,for,0.9988603648380376,0.0
6133,186945,for,0.9989271879385342,0.0,for,0.9748374744085596,0.0184067301452159,for,0.9989092732939753,0.0
6134,186946,for,0.9987812443432632,0.0,for,0.9917899555293844,0.0005562916048802,for,0.9985426779639965,0.0
6135,186948,for,0.9988818274796358,0.0,for,0.9887488553067668,0.0047936048358678,for,0.9988540787744569,0.0
6136,186949,for,0.998359331751999,0.0,for,0.9871093061519788,0.0008122681174427,for,0.9983690521039534,0.0
6137,1869410,for,0.9990871194640932,0.0,for,0.9843708408880048,0.010926648043096,for,0.9990552991657751,0.0
6138,186952,for,0.9989897504347028,0.0,for,0.9911244104150684,0.0028036762960255,for,0.9988543150502665,0.0
6139,186960,for,0.9979541828506626,0.0,for,0.9980086856085107,0.0,for,0.9982013583939988,0.0
6140,186621,for,0.7562964558601379,0.2351897433400154,for,0.9841520581394434,0.0104264747351408,mot,0.0,0.9952994817867875
6141,186622,for,0.9886548551730812,0.0,mot,0.1848381906747818,0.7915873974561691,for,0.9416095449123532,0.031099701300263405
6142,186623,for,0.9533953070640564,0.0305690731620416,for,0.9968197307316586,0.0,for,0.9918645829311572,0.0
6143,186647,mot,0.0,0.9952146413270384,for,0.9859826741158032,0.0036088919732719,for,0.961380566121079,0.01930898055434227
6144,186656,for,0.9334458112716676,0.0264798216521739,for,0.948619782924652,0.0269102733582258,for,0.9718661519000307,0.00776275247335434
6145,186665,mot,0.0006321670371107,0.994708007434383,for,0.9872171851457096,0.0022611839231103,for,0.9760035754879937,0.005885933060199022
6146,186674,mot,0.0,0.99755899613956,for,0.9840501567232424,0.006943633314222,for,0.9641864431323484,0.021278610453009605
6147,186683,mot,0.0007246762397699,0.9908186472021044,for,0.9714891982730478,0.0122143728658556,for,0.9454579590819776,0.029858190566301346
6148,186691,for,0.7709974646568298,0.2072002100758254,for,0.9752497504814528,0.0124595649540424,for,0.981449049548246,0.004298687446862459
6149,186692,for,0.9956125175813212,0.0,for,0.660347044467926,0.3276305315084755,for,0.9923631551791914,0.0011521619744598866
6150,186717,for,0.9990407439108822,0.0,for,0.99234420619905,0.0025763174053281,for,0.9991541388080805,0.0
6151,186726,for,0.9981544945039786,0.0,mot,0.0584956854581832,0.9337401711381972,for,0.997787990992947,0.0
6152,186731,for,0.9987998070428148,0.0,for,0.9981001548003404,0.0,for,0.9992082217540883,0.0
6153,186734,for,0.9894300741143524,0.0013410883257165,for,0.9970769622013904,0.0,for,0.9976987574336817,0.0
6154,186735,for,0.9949478599592112,0.0,for,0.9857834450667724,0.0034430911764502,for,0.9934496100540855,0.0
6155,186742,for,0.9986555508476158,0.0,for,0.993524101388175,0.0019013334531337,for,0.9990056011920387,0.0
6156,186743,for,0.9964514955645428,0.0,for,0.9929260488133878,0.0013159697409719,for,0.9968912970507517,0.0
6157,186750,for,0.99766490393813,0.0,mot,0.0010670310584828,0.9952587054576724,for,0.9971824961830862,0.0
6158,186770,for,0.9981826925068162,0.0,for,0.9580091552925296,0.0370863428106531,for,0.996607295175636,0.0
6159,187031,for,0.9856592068681492,0.0019612666219472,for,0.9863079368369654,0.0049336389638483,for,0.9937758615706116,0.0004310101503506303
6160,187032,for,0.9928309818496928,0.0,for,0.955842673778534,0.0349000777350738,for,0.995906708878465,0.00018576276488602161
6161,187050,for,0.9965380111243576,0.0,mot,0.0107421232387423,0.983774688327685,for,0.993656835926231,0.0012473572278395295
6162,187070,for,0.9965670889941975,0.0,mot,0.0030557580757886,0.9924497455358504,for,0.9938443950377405,0.0007105868426151574
6163,187092,for,0.9935519568389282,0.0,mot,0.049061469733715,0.9434857736341656,for,0.9099360108375549,0.076050307136029
6164,187103,for,0.9871862026047892,0.0049030552618205,for,0.9660996794700624,0.0286857911851257,for,0.9832700090773869,0.008912787772715092
6165,187513,for,0.99775720663456,0.0,mot,0.4487940073013305,0.5450538957957178,for,0.9975492457160726,0.0001438493636669591
6166,187521,for,0.9974467172287405,0.0002210444654338,mot,0.0123545974493026,0.9833124850410968,for,0.9913289015530609,0.005364402197301388
6167,187522,for,0.9939665129641072,0.0003306197177153,mot,0.0,0.997650615638122,for,0.9363769888877869,0.056556754745543
6168,187530,for,0.9978389018797316,0.0,for,0.8908870645682327,0.1035423439461737,for,0.9970352371456102,0.0001361286558676511
6169,187540,for,0.5619289875030518,0.4294641753658652,mot,0.1039198264479637,0.8884501294232905,for,0.8686540722846985,0.12337821908295155
6170,187550,for,0.9966212884755804,0.0,for,0.9817327989730984,0.0142340107413474,for,0.996999211027287,0.0
6171,187564,for,0.9977391993597848,0.0,mot,0.0015153889544308,0.9941071154316888,for,0.9945752680359874,0.0
6172,187572,for,0.9992027295156732,0.0,for,0.9572858810424804,0.0355543063487857,for,0.9991075728685246,0.0
6173,187581,for,0.9979029292007908,0.0,for,0.9501332101062872,0.0442494460148736,for,0.9969236730830744,0.0
6174,187583,for,0.9987187523511238,0.0,for,0.99533892510226,0.000152726410306,for,0.9989075006706116,0.0
6175,187601,for,0.994769132696092,0.0,for,0.9847417798591778,0.0029405136592686,for,0.9960950285894796,0.0
6176,187602,for,0.9981108141946606,0.0,for,0.994728603574913,0.0011917769443243,for,0.9977818258921616,0.0
6177,187631,for,0.9975599702447652,0.0,for,0.9969829157926142,0.0,for,0.9980115252546966,0.0
6178,187632,for,0.984894832712598,0.0,for,0.8996185064315796,0.0548770800232887,for,0.9392513250932097,0.015818994492292404
6179,187633,for,0.997741459752433,0.0,for,0.9956609467044472,0.0,for,0.9980376734165475,0.0
6180,187747,for,0.997264061064925,0.0,for,0.9930269879405388,0.0014573364751413,for,0.9973376450943761,0.0
6181,187754,for,0.9956528429611352,0.0,for,0.7284188121557236,0.2636325629428029,for,0.9867676936555654,0.006529332138597965
6182,187755,for,0.9964740080249612,0.0,for,0.9845878221094608,0.0093455398455262,for,0.995441556951846,0.0
6183,187756,for,0.997057688771747,0.0,mot,0.0,0.9976420921739192,mot,0.3801341652870178,0.612054496537894
6184,187761,for,0.9974405679386108,0.0,mot,0.0123397093266248,0.98446291917935,mot,0.32087257504463196,0.6736280815675855
6185,187762,for,0.995283778058365,0.0004443635989446,for,0.7166914932313375,0.2775279022753238,for,0.9944573622196913,0.0011515762889757752
6186,187763,for,0.9989849853554916,0.0,for,0.9981313008756842,0.0001362819602945,for,0.9981314714532346,0.0
6187,187781,for,0.9959697978338228,0.0,for,0.6184144616127014,0.3745395271107554,for,0.9936996100004762,0.001207370194606483
6188,187802,for,0.9939103762153536,0.0,mot,0.2772892415523529,0.7171626827912405,for,0.8300186991691589,0.16077703749760985
6189,1873010,for,0.997688035851752,0.0,for,0.9822575744474308,0.0011945753358304,for,0.9976281850758824,0.0
6190,187317,for,0.9951849998906256,0.0,mot,0.0183419361710548,0.9743512547574936,for,0.9932048111222684,0.00027570262318477035
6191,187318,for,0.9849804816767572,0.0007034066948108,mot,0.0033251317217946,0.9866190804168582,for,0.9835991460713558,0.003916447050869465
6192,187319,for,0.9968187741469592,0.0,for,0.8843354866839945,0.1077353879809379,for,0.9936108260008041,0.0
6193,187322,for,0.9986504520602466,0.0,for,0.8311487436294556,0.1617935963440686,for,0.9979495122752269,0.0
6194,187323,for,0.9980948939919472,0.0,for,0.9878215321805328,0.0042246324010193,for,0.9978466256288812,0.0
6195,187324,for,0.9955286345211788,0.0,for,0.9947027477901428,0.0001715443067951,for,0.9981516353655024,0.0
6196,187325,for,0.997942435384175,0.0,for,0.969131272053346,0.0187435140833258,for,0.9981336298151291,0.0
6197,187326,for,0.9968694909475744,0.0,mot,0.0,0.9976188349537553,for,0.9923588400706649,0.0
6198,187331,for,0.9989759004165536,0.0,for,0.99434674665099,0.0001929522550199,for,0.9989671704352077,0.0
6199,187340,for,0.9971880862940452,0.0,for,0.984032143256627,0.00053948542336,for,0.9972149444147362,0.0
6200,187341,for,0.998288672286435,0.0,for,0.9773460722062736,0.0024968173820525,for,0.9977280358216376,0.0
6201,187342,for,0.9971310571418144,0.0,for,0.9701975911157206,0.0015240593347698,for,0.9972105332562933,0.0
6202,187354,for,0.9969507217101636,0.0,for,0.9950221246108412,0.0008375253528356,for,0.9962729082471924,0.0
6203,187355,for,0.9991292698541656,0.0,mot,0.0238968655467033,0.9718645203392952,for,0.999110332399141,0.0
6204,187356,for,0.9991620267792314,0.0,for,0.6151119470596313,0.3780835792422294,for,0.9990931311804161,0.0
6205,187357,for,0.9989054331635998,0.0,mot,0.0771337300539016,0.9165352135896684,for,0.9984849402753753,0.0
6206,187358,for,0.9983798377252242,0.0,for,0.9893164843088016,0.0002791506121866,for,0.998005315545015,0.0
6207,187359,for,0.9956470392644404,0.000341513659805,for,0.980231624795124,0.0164180701831355,for,0.9906912266742438,0.005032967310398817
6208,187361,for,0.9982601793817594,0.0,for,0.9747373074060306,0.0002685260842554,for,0.9982336818720796,0.0
6209,187362,for,0.9993132463314396,0.0,for,0.9928042641840876,0.0002003418048843,for,0.9992518500330334,0.0
6210,187363,for,0.9983566150112893,0.0,for,0.991945100715384,0.0009617306059226,for,0.9984496381148347,0.0
6211,187370,for,0.9971040325035574,0.0,for,0.9827771151904016,0.0069769264373462,for,0.9965482830448309,0.0
6212,187380,for,0.998267545561248,0.0,for,0.9875076335156336,0.0,for,0.9980431327931001,0.0
6213,187381,for,0.9987233432366338,0.0,for,0.9931705113267526,0.0003199039492756,for,0.9984543795289937,0.0
6214,187391,for,0.9966249854842316,0.0,mot,0.4058733284473419,0.5880503873340786,for,0.9914990753459278,0.0002285029913764447
6215,187392,for,0.9986324082128704,0.0,mot,0.0,0.9981861033011228,for,0.9972507739439607,0.0
6216,187393,for,0.9984060903079808,0.0,mot,0.0,0.996969408239238,for,0.9966631119023077,0.0
6217,187394,for,0.9976786203915252,0.0,mot,0.0195217560976743,0.9741949099116028,for,0.8526330364402384,0.14203757024370134
6218,187411,for,0.9990978688329052,0.0,mot,0.0,0.9992711449740456,for,0.9960464713294641,0.0
6219,187412,for,0.9984554943657712,0.0,mot,0.0,0.9983772274572402,for,0.9975660523996339,0.0
6220,187413,for,0.998427262646146,0.0,for,0.9446169137954712,0.0433718938147649,for,0.9981026434179512,0.0
6221,187430,for,0.9966474048560484,0.0,for,0.7906236961716786,0.2018779134377837,for,0.9924547347472981,0.0020367500837892294
6222,187461,for,0.9983668794229744,0.0,for,0.9900770081731024,0.0046919118613004,for,0.9978190396432183,0.0
6223,187483,for,0.9986580077093096,0.0,mot,0.3129588365554809,0.6786104291677475,for,0.9983584039728157,0.0
6224,187980,for,0.9960731137616676,0.0,for,0.994100138967042,0.0,for,0.9968148557381937,0.0
6225,187990,for,0.9937132277991624,0.0,for,0.9968934973003344,0.0,for,0.9981134177432978,0.0
6226,188000,for,0.9959521912242052,0.0,for,0.9951960374310148,0.0,for,0.996501872636145,0.0
6227,188011,for,0.998358895885758,0.0,mot,0.0950611904263496,0.8928156527690589,for,0.9978869338519871,0.0
6228,188022,for,0.9980265471385792,0.0,mot,0.1170655339956283,0.8703105966560543,for,0.9975156118161976,0.0
6229,188030,for,0.9979107800754718,0.0,for,0.9349834322929382,0.0567876799032092,for,0.9975951596861705,0.0
6230,188031,for,0.8823522329330444,0.108690968947485,for,0.9940457344055176,0.000672668160405,for,0.9907471800688654,0.002017137361690402
6231,188040,for,0.9953654974815436,0.0,mot,0.1799203157424926,0.8116541574709117,for,0.9961708181072026,7.108630234142765e-05
6232,188041,for,0.9984602851982344,0.0,for,0.9908433688688092,0.0012532693799585,for,0.9986565801809775,0.0
6233,188055,for,0.995968246133998,0.0,for,0.9920178827596828,0.0028265609871596,for,0.9962389772990718,0.0
6234,188062,for,0.9981180124377717,0.0,for,0.7096665501594543,0.2824721536599099,for,0.996134306951717,0.0
6235,188063,for,0.9975214824080468,0.0,for,0.7659289240837097,0.228203106787987,for,0.996518834203016,0.0005863294936716557
6236,188064,for,0.9985239709494635,0.0,for,0.9856702364631929,0.0096508066926617,for,0.9974748180247843,0.0
6237,188071,for,0.9961841356707736,0.0,for,0.9689142098650336,0.0202732854522764,for,0.996667900137254,0.0
6238,1881015,mot,0.031792689114809,0.9620692597236484,mot,0.0031480605248361,0.9916207550559192,mot,0.004175013862550259,0.991721149883233
6239,1881018,for,0.9928287629445548,0.0027017081156373,mot,0.0719805285334587,0.9223523582331836,for,0.793552577495575,0.20050687226466835
6240,1881114,for,0.9986212759176852,0.0,for,0.9931396977044642,0.0005488551687449,for,0.9985844547554734,0.0
6241,188131,for,0.9881709883920848,0.0013490885030478,for,0.5861481428146362,0.3954818090423941,for,0.9900890807621181,0.0021270427387207747
6242,188250,for,0.998881580078887,0.0,for,0.5485513806343079,0.4390714443288743,for,0.9986038279312197,0.0
6243,188251,for,0.997070350102149,0.0001733690005494,mot,0.0,0.997672079014592,mot,0.019578827545046806,0.975956064183265
6244,187820,mot,0.0,0.9970553345046936,for,0.9596345973550342,0.0356634570052847,mot,0.0003525577485561371,0.9962689926614985
6245,187831,for,0.9983194313390412,0.0,mot,0.013453247025609,0.9757539110723884,for,0.9981961781595601,0.0
6246,187832,for,0.9976124034510576,0.0,mot,0.0014202310703694,0.9937315681017936,for,0.9953254223801196,0.0
6247,187840,for,0.9980298750888325,0.0,for,0.9711999148130416,0.0044508948922157,for,0.9977328995882999,0.0
6248,187852,for,0.9887658739462496,0.0014596208930015,for,0.9962377063930036,0.0002516242675483,for,0.9910793835297227,0.0010360059095546603
6249,187864,mot,0.0034015087876468,0.9912709565833212,for,0.7641872534295544,0.2291393536143005,mot,0.002570796525105834,0.9926925366744399
6250,187876,for,0.998889617716486,0.0,mot,0.0,0.9969361702678724,for,0.9969282575184479,0.0
6251,187885,for,0.9952915950707392,0.0,for,0.6287108119577169,0.3632410221034661,for,0.9951467922364827,0.0
6252,187891,for,0.9988347623148002,0.0,for,0.9927222302358132,0.001991952303797,for,0.9978367980802432,0.0
6253,187903,for,0.9977742151459096,0.0,for,0.995560150127858,0.0,for,0.997972265817225,0.0
6254,187935,for,0.9980807942920364,0.0,mot,0.133629098534584,0.8630431792698801,for,0.9945172187872231,0.0005044496501795948
6255,187941,for,0.996319248341024,0.0,mot,0.00114178028889,0.9950195569545032,mot,0.006743683014065027,0.989237459609285
6256,187944,for,0.9945096503943204,0.0,mot,0.0,0.9979865665081888,for,0.9899623430101201,0.0
6257,187971,for,0.9983800714835523,0.0,mot,0.0005950096528977,0.9965472125913948,for,0.9974761113990098,0.0
6258,187972,for,0.9977056328207254,0.0,mot,0.0,0.9983356248121708,for,0.9950872650370002,0.0
6259,188493,for,0.9988672908439185,0.0,mot,0.0031561653595417,0.9932623017812148,for,0.9981556398415705,0.0
6260,188494,for,0.9968982497230172,0.0,for,0.9853249618317932,0.0009331200853921,for,0.9968856580089778,0.0
6261,188511,for,0.9967538656201214,0.0,for,0.985551395919174,0.0041496702469885,for,0.9968679855810478,0.0
6262,188512,for,0.9969487367197872,0.0,mot,0.0,0.9956889756722376,for,0.9938653983408585,0.0
6263,188551,mot,0.0009502148022875,0.9954648418352008,for,0.99829732413491,0.0,for,0.9943671256187372,0.00024001124256756157
6264,188552,for,0.9876748919487,0.0,for,0.9464538262691348,0.0484582735225558,for,0.6399956743698567,0.35035743098706007
6265,188553,mot,0.0,0.9980664737522602,for,0.984629959333688,0.0120618206856306,mot,0.41123151779174805,0.5830205250531435
6266,188590,for,0.998711871659907,0.0,for,0.9717675923602656,0.0164412558078765,for,0.9983321329928003,0.0
6267,188564,for,0.9986280964221804,0.0,for,0.9485880240099503,0.0464673794340342,for,0.9985087537206709,0.0
6268,188571,for,0.995604312280193,0.0,for,0.9890419456060044,0.0039764093235135,for,0.9951302133267745,0.0
6269,188572,for,0.9970088013869828,0.0,for,0.9950738154002464,0.0004930279101245,for,0.9939901540055871,0.00025345050380565226
6270,188573,for,0.9968354180891764,0.0,for,0.9339993757894264,0.0594791271723806,for,0.9955363874323666,0.00034901226172223687
6271,1886113,for,0.9988818806996278,0.0,mot,0.2790558040142059,0.7171393019380048,for,0.9981780534872087,0.0
6272,188627,for,0.9964742261217908,0.0002223253395641,mot,0.0995960161089897,0.8942587790079415,mot,0.005507114343345165,0.9890238367952406
6273,1886210,for,0.9949892524018652,0.0,mot,0.0504512004554271,0.9426720775663852,for,0.9904938831459731,0.002429964253678918
6274,1886212,for,0.9981697058610736,0.0,for,0.9907851754687726,0.0017385855317115,for,0.9976020151079865,0.0
6275,188634,for,0.9991646940361534,0.0,mot,0.0,0.998443450545892,for,0.9982394959079102,0.0
6276,188635,for,0.9984002182609402,0.0,mot,0.0020100411493331,0.9949936085613444,for,0.9831959913135506,0.01091492548584938
6277,188636,for,0.9986734780250116,0.0,mot,0.0,0.9991683237021788,for,0.9377160093281418,0.05563461489509791
6278,188638,for,0.9986880777869374,0.0,mot,0.0057930913753807,0.9916080879047512,for,0.9969755430938676,0.0
6279,188639,for,0.9980928867007606,0.0,mot,0.0037400075234472,0.9919274719431996,for,0.9962365863029845,0.00021726218983530998
6280,1886311,for,0.9985900924075396,0.0,for,0.9774225096334704,0.0181542161735706,for,0.9979818639112636,0.0
6281,188643,for,0.9985854130936788,0.0,for,0.9607119322754444,0.0316617938224226,for,0.9980783762875944,0.0
6282,188652,for,0.9988404780160636,0.0,for,0.9924097612965852,0.001325846533291,for,0.9984034825138224,0.0
6283,188661,for,0.9985505841032136,0.0,mot,0.0016953328158706,0.9959748559049332,for,0.9981144405901432,7.295250543393195e-05
6284,188682,for,0.9838469768874348,0.0004006383533123,for,0.9867170372745022,0.0034715423826128,for,0.9942810569773428,0.0
6285,188691,for,0.9947322240914218,0.0,for,0.99609759519808,0.0001602016855031,for,0.9968897210201249,0.0
6286,188730,for,0.9949692121008412,0.0,mot,0.0005578405689448,0.9954431515652686,for,0.8271660804748535,0.16143787140026689
6287,188271,for,0.9981360404053704,0.0,mot,0.0007409013342112,0.9965206210035832,for,0.9910918592941016,0.002305171685293317
6288,188272,for,0.9973402479663492,0.0,mot,0.0070837433449923,0.989293969119899,for,0.9896388958441094,0.0008080682018771768
6289,188283,for,0.9970793611137196,0.0,for,0.9806773728923872,0.0160352299863006,mot,0.0025627794675529003,0.9942909479141235
6290,188300,for,0.9957167385728098,0.0,for,0.9434129273286088,0.0479754545958712,for,0.9977798965410329,0.0
6291,188330,for,0.9189403653144836,0.0720403012819588,for,0.9951388456393032,0.0004558446526061,for,0.9940056648338214,0.0005939211696386337
6292,188411,for,0.9983056052187748,0.0,mot,0.0394219756126403,0.9449347397312522,for,0.9977465519514226,0.0
6293,188412,for,0.9980786599917336,0.0,for,0.9741423726081848,0.0190894938423298,for,0.997469491121592,0.0
6294,188430,for,0.991486526792869,0.0,mot,0.0084733003750443,0.9845196260139346,for,0.935366150108166,0.0547915892675519
6295,188440,for,0.9972605830116664,0.0,for,0.6382445096969604,0.3558475349564105,for,0.9944967455230653,0.0008924828143790364
6296,189341,for,0.9985957353346748,0.0,for,0.9902044354821556,0.0016987631097435,for,0.998216732077708,0.0
6297,189345,for,0.9990495823185483,0.0,for,0.9852678701863624,0.0061353170312941,for,0.9987111547889072,0.0
6298,1893410,for,0.9967889448162168,0.0,for,0.88238525390625,0.0999465435743331,for,0.9946197060635313,0.0
6299,189352,for,0.9982290823754738,0.0,for,0.9686536558438092,0.023206123849377,for,0.9960795866791159,0.0
6300,189353,for,0.9985211567327495,0.0,for,0.959831953048706,0.0331827754271216,for,0.9984179749590112,0.0
6301,189354,for,0.9989895594771953,0.0,mot,0.3250517547130584,0.6662861229851842,for,0.9981084890896454,0.0
6302,189356,for,0.997395817328652,0.0,mot,0.0084916921332478,0.9841367127373816,for,0.9963128251256421,0.0
6303,189357,for,0.9988837540258828,0.0,for,0.8842905163764954,0.1081363442353904,for,0.9986474327706674,0.0
6304,189358,for,0.9985815135223676,0.0,mot,0.0055837319232523,0.9860801401082426,for,0.9981523880851455,0.0
6305,189359,for,0.9989734024711652,0.0,mot,0.0,0.9985911084804684,for,0.9977129272883758,0.0
6306,189372,for,0.9978959902509814,0.0,for,0.9943191235652192,0.0005801088409498,for,0.9976181673191604,0.0
6307,189381,for,0.9982293021166696,0.0,mot,0.0,0.996792491292581,for,0.9963975499413209,0.0
6308,189383,for,0.9987936177567462,0.0,mot,0.0007111571030691,0.9959780422504992,for,0.9980830886925105,0.0
6309,189603,for,0.9985015079728328,0.0,for,0.9935322167002596,0.0001883059303509,for,0.9985443874029443,0.0
6310,189612,for,0.998860523221083,0.0,for,0.9949929147260264,0.0002005995047511,for,0.9986114846542478,0.0
6311,189621,for,0.9983979278622428,0.0,for,0.984456388221588,0.0,for,0.9981936825570301,0.0
6312,189630,for,0.9975498873463948,0.0,for,0.972845830139704,0.0003750064352061,for,0.9969779892780934,0.0
6313,189646,for,0.9956687235971912,0.0,mot,0.0237804744392633,0.9680103631690145,for,0.9931927672587335,0.000596758967731148
6314,189658,for,0.9965682358015328,0.0,for,0.9910991954384372,0.0019866817165166,for,0.9971223282191204,0.0
6315,189669,for,0.9981645772932096,0.0,for,0.997304311778862,0.0001128365911426,for,0.998471865306783,0.0
6316,189674,for,0.992702937219292,0.0,mot,0.293557733297348,0.6984613700769842,for,0.9172604740597308,0.07418709469493479
6317,189681,for,0.9975480909924954,0.0,mot,0.001719806343317,0.9953799778595568,mot,0.002105706837028265,0.9944767707493156
6318,189682,for,0.9969428826589136,0.0,mot,0.0442315191030502,0.9497619406320156,for,0.7628292441368103,0.2302085217088461
6319,189683,for,0.9955270468490198,0.000146840524394,mot,0.1142835095524787,0.8777003884315491,mot,0.40096667408943176,0.5910994554869831
6320,189695,for,0.9974646740593016,0.0,for,0.9940922273090108,0.0003627174010034,for,0.9964061230421066,0.0
6321,189707,for,0.998375380426296,0.0,for,0.9223796062869952,0.0723819977138191,for,0.9966622277861461,0.0
6322,189721,for,0.9982161313018878,0.0,for,0.9780252296477556,0.0130945025011897,for,0.9982265821818146,0.0
6323,189732,for,0.9988647628706532,0.0,mot,0.1161953210830688,0.8764953478239477,for,0.998342054666864,0.0
6324,189967,for,0.9957601672649616,0.0,mot,0.0,0.9979344541206956,for,0.8185949036851525,0.16558843199163675
6325,189973,for,0.9965004259720444,0.0,mot,0.0,0.9977230592630804,for,0.9939380714204162,0.0
6326,189982,for,0.9982950953999534,0.0,mot,0.0,0.998999770730734,for,0.9951398472767323,0.0
6327,189994,for,0.9949045467656106,0.0,mot,0.0,0.9989736217539756,mot,0.001958083128556609,0.9935554903931916
6328,189995,for,0.997988468967378,0.0,mot,0.007506116759032,0.9860238910187036,for,0.9973212978220545,0.0
