,id,NorskGPT_left_vote,NorskGPT_left_for_prob,NorskGPT_left_against_prob,NorskGPT_right_vote,NorskGPT_right_for_prob,NorskGPT_right_against_prob,NorskGPT_center_vote,NorskGPT_center_for_prob,NorskGPT_center_against_prob
5439,17689217,for,0.4129572734236717,0.2056006044149398,for,0.2671986445784569,0.3455950766801834,for,0.4440995194017887,0.2543492317199707
5440,176210,for,0.3287398740649223,0.2928084135055542,for,0.3015148639678955,0.2788970470428467,for,0.3623522147536278,0.2653261348605156
5441,176211,for,0.6178312227129936,0.06581229716539383,for,0.49906762689352036,0.11557984352111816,for,0.6247940696775913,0.060791317373514175
5442,176212,for,0.3990818113088608,0.2902360260486603,mot,0.2796603143215179,0.3872816264629364,for,0.3742830455303192,0.3358490169048309
5443,176213,for,0.6285150125622749,0.0,for,0.5269928574562073,0.1186426430940628,for,0.616389948874712,0.0
5444,176220,for,0.3515476956963539,0.3060845285654068,mot,0.2526582926511764,0.374277263879776,for,0.3444817066192627,0.3409512490034103
5445,176230,for,0.345877930521965,0.2756163030862808,for,0.3058966472744941,0.323331668972969,for,0.3596102073788643,0.2768189907073974
5446,176231,for,0.4247211143374443,0.2802109271287918,for,0.3385794088244438,0.3472617119550705,for,0.4304342716932297,0.2898125499486923
5447,176232,for,0.4300055578351021,0.2207986935973167,for,0.3308422714471817,0.3326694220304489,for,0.4253110960125923,0.2256954759359359
5448,1769322,for,0.6760797202587128,0.0361155420541763,for,0.4956502914428711,0.1415579617023468,for,0.6336542069911957,0.0505558140575885
5449,1769323,for,0.4545796066522598,0.2355846464633941,mot,0.3219270259141922,0.3589721322059631,for,0.4267015755176544,0.2946090176701545
5450,1769424,for,0.4980968534946441,0.0669475644826889,for,0.3603477329015732,0.231056272983551,for,0.49196957051754,0.0806098282337188
5451,1769525,for,0.4743514731526375,0.158514991402626,for,0.3219900503754616,0.3430633246898651,for,0.4542927891016006,0.1971815004944801
5452,1769526,for,0.231638565659523,0.1509121283888816,for,0.1733212918043136,0.2526211738586426,for,0.2910822853446007,0.0992719978094101
5453,1769627,for,0.425728365778923,0.1791554018855095,for,0.26712866127491,0.3306686282157898,for,0.3818176537752151,0.260965496301651
5454,1769728,for,0.454735092818737,0.1595507189631462,for,0.3760883659124374,0.231975257396698,for,0.4638116955757141,0.1763302534818649
5455,1769829,for,0.3412967175245285,0.3100679963827133,mot,0.2537562623620033,0.373836413025856,for,0.3275701776146889,0.342645600438118
5456,1769830,for,0.3739981800317764,0.0937194675207138,mot,0.2735199928283691,0.2611920163035393,for,0.3693693876266479,0.10258599370718
5457,176991,for,0.4490586966276169,0.1009788960218429,mot,0.2677143663167953,0.3936929553747177,for,0.4431367069482803,0.2226149663329124
5458,177002,for,0.3952603340148926,0.2927892208099365,mot,0.272008441388607,0.3872123062610626,for,0.3771679475903511,0.319215789437294
5459,177013,for,0.3620140850543976,0.3863664120435714,for,0.3075395189225673,0.4264190047979355,for,0.4058870375156402,0.3923658728599548
5460,177024,for,0.4031058028340339,0.3597630262374878,for,0.3314120396971702,0.4132549613714218,for,0.4342849142849445,0.3711622059345245
5461,177047,for,0.4304258823394775,0.168052963912487,for,0.2729596942663193,0.3041015118360519,for,0.4057492390275001,0.208281509578228
5462,177058,for,0.4948669672012329,0.0717673450708389,for,0.3861350119113922,0.2108249366283416,for,0.5163974314928055,0.1217306368052959
5463,177069,for,0.4819283038377762,0.1311680004000663,for,0.3686628937721252,0.2416563928127288,for,0.5507950745522976,0.1334770806133747
5464,1770610,for,0.4060125723481178,0.2657128423452377,for,0.344404935836792,0.2640221565961838,for,0.4380814880132675,0.2318209111690521
5465,1770711,for,0.5695712938904762,0.0693315118551254,mot,0.2768223360180855,0.38151815533638,for,0.5616962015628815,0.1633892506361007
5466,1770712,for,0.4460854977369308,0.0900084301829338,for,0.3147816658020019,0.314231626689434,for,0.4306656941771507,0.1067996844649314
5467,1770817,mot,0.2674314305186271,0.4654131531715393,mot,0.262775145471096,0.4209605306386947,for,0.3064062669873237,0.4370010197162628
5468,1770918,for,0.3736815676093101,0.2247413545846939,blank,0.2523277103900909,0.2995737195014953,for,0.3716654554009437,0.2583977356553077
5469,1771121,for,0.3754981011152267,0.2537941560149193,for,0.327709436416626,0.2820323407649994,for,0.3841471076011657,0.2552604451775551
5470,1771214,for,0.4193228483200073,0.1819372028112411,mot,0.2767910435795784,0.3566829562187195,for,0.4185583889484405,0.2121572196483612
5471,1771315,for,0.4327407330274582,0.2043790370225906,mot,0.2880965545773506,0.3162452504038811,for,0.5218190178275108,0.2137117683887481
5472,177146,for,0.4713248014450073,0.07759889960289,mot,0.3096019625663757,0.2925308346748352,for,0.4609639048576355,0.1597261503338813
5473,177371,for,0.421474851667881,0.0931320711970329,for,0.3328940495848655,0.2719433233141899,for,0.4001157581806183,0.1132440790534019
5474,177382,for,0.3933177068829536,0.2264784649014473,mot,0.2874402701854706,0.3155451789498329,for,0.3994051292538643,0.2571957260370254
5475,177393,for,0.4443764388561249,0.2049161046743393,for,0.342374823987484,0.3263011872768402,for,0.4152097702026367,0.2363107949495315
5476,177404,for,0.4986486136913299,0.1572206616401672,for,0.3661994636058807,0.2962693497538566,for,0.4653105437755584,0.2043236196041107
5477,177415,for,0.5491528995335102,0.1722903549671173,for,0.3525830656290054,0.2944445461034775,for,0.5363006629049778,0.2155677899718284
5478,177426,for,0.3449326455593109,0.2377743795514106,blank,0.2257043942809105,0.2991675436496734,for,0.315023586153984,0.2857657521963119
5479,177437,for,0.2851233258843422,0.3856074810028076,mot,0.2124978080391883,0.4309777170419693,mot,0.2640141546726227,0.4279455691576004
5480,177448,for,0.3506446257233619,0.2092165723443031,for,0.2670498788356781,0.2688765525817871,for,0.3401162251830101,0.2477152496576309
5481,177459,for,0.475498303771019,0.1764175146818161,mot,0.3176272585988045,0.3549333959817886,for,0.4552864581346512,0.2092452496290207
5482,1774610,for,0.5009404942393303,0.0771441012620925,for,0.3927243053913116,0.2390906885266304,for,0.4855430573225021,0.0898035317659378
5483,1774711,for,0.3673482537269592,0.2223205342888832,for,0.2717085927724838,0.2848285138607025,for,0.3610499948263168,0.2497767135500908
5484,1774812,for,0.4090301916003227,0.1882144212722778,for,0.3010721653699875,0.2992114946246147,for,0.3985761031508446,0.2152441069483757
5485,17779285,for,0.3248622044920921,0.3526650965213775,mot,0.2239736244082451,0.4172449707984924,for,0.3014216348528862,0.397522896528244
5486,17780286,for,0.4027131050825119,0.2767341583967209,mot,0.2826520726084709,0.3958305269479751,for,0.3830142691731453,0.314545214176178
5487,17780287,for,0.3128233924508095,0.2697816416621208,mot,0.2272963970899582,0.3529492020606994,for,0.2988973036408424,0.3198645561933517
5488,17782279,for,0.4774014130234718,0.1410711631178856,for,0.3788639307022095,0.2149024382233619,for,0.4708564281463623,0.1573025807738304
5489,17784282,for,0.5799370259046555,0.0538134463131427,for,0.4348588734865188,0.1882426962256431,for,0.5683811604976654,0.0579284764826297
5490,17785283,for,0.4284274205565452,0.170380525290966,for,0.33236113935709,0.2538180574774742,for,0.4392042011022568,0.1684809997677803
5491,17788284,for,0.4616751819849014,0.1575747653841972,for,0.3645353987812996,0.2110854014754295,for,0.4775412678718567,0.0857998877763748
5492,178223,for,0.4394589364528656,0.2450120523571968,for,0.3294680118560791,0.3334909975528717,for,0.4299599230289459,0.25723447650671
5493,178232,for,0.3845660462975502,0.2004376053810119,for,0.3007506877183914,0.2731980830430984,for,0.3681245446205139,0.219542846083641
5494,178285,for,0.3272559270262718,0.3410580456256866,mot,0.2551648989319801,0.392973393201828,for,0.3126699030399322,0.375802144408226
5495,178287,for,0.3976907655596733,0.2441946193575859,for,0.2702527493238449,0.3262659013271332,for,0.3805944323539734,0.29159577190876
5496,1782810,for,0.1744045168161392,0.2445524036884308,mot,0.099673181772232,0.3379403799772262,mot,0.1595934927463531,0.3155862540006637
5497,1782811,for,0.4123057276010513,0.2687897235155105,mot,0.1714649423956871,0.5409015566110611,mot,0.3058027178049087,0.4309614151716232
5498,1782815,for,0.461934432387352,0.2125116810202598,for,0.3471100181341171,0.3253516256809234,for,0.4691253751516342,0.2217631340026855
5499,1782816,for,0.4598206058144569,0.1795937716960907,mot,0.2786071673035621,0.3536450117826462,for,0.449150338768959,0.21966253221035
5500,1782817,for,0.3496304452419281,0.4016158282756805,mot,0.2866431325674057,0.4439373463392257,for,0.3560887090861797,0.4059195667505264
5501,1782818,for,0.3868265673518181,0.1780584529042244,for,0.2830937579274177,0.2451085075736045,for,0.3768116533756256,0.2212426140904426
5502,178293,for,0.3423508778214454,0.3362402468919754,mot,0.2299811094999313,0.4074541479349136,for,0.3179342076182365,0.3746697902679443
5503,178304,for,0.4510378390550613,0.2018809169530868,mot,0.2479652315378189,0.4432245045900345,for,0.4115830212831497,0.2607246711850166
5504,178312,for,0.3976941630244255,0.3360567688941955,for,0.2987103313207626,0.3956679254770279,for,0.3608093038201332,0.3622299432754516
5505,178321,for,0.3204424306750297,0.2940319180488586,for,0.2761733829975128,0.2853682935237884,for,0.4024650081992149,0.2964446693658829
5506,178544,for,0.3221305087208748,0.2853117138147354,mot,0.25702032446861267,0.2998487949371338,for,0.31920599192380905,0.3114722669124603
5507,178552,for,0.4064591452479362,0.2687176465988159,mot,0.2833534404635429,0.3969263881444931,for,0.3982332721352577,0.2935572862625122
5508,178561,for,0.2860614061355591,0.2244154512882232,for,0.3016905561089515,0.2370506003499031,for,0.3935690000653267,0.2047397419810295
5509,178622,for,0.4131884351372719,0.1738115400075912,for,0.3242827802896499,0.2329323589801788,for,0.420840322971344,0.1826908886432647
5510,178631,for,0.2862981483340263,0.4058284759521484,mot,0.2643013074994087,0.3683698773384094,for,0.303847923874855,0.4036976546049118
5511,178643,for,0.388121098279953,0.2486272007226944,blank,0.2798589915037155,0.298572838306427,for,0.3856672570109367,0.2734073400497436
5512,178700,for,0.3938584700226784,0.218295469880104,mot,0.3105515465140342,0.3123123273253441,for,0.3999227285385132,0.218405082821846
5513,178701,for,0.3554828017950058,0.2432253733277321,mot,0.2608484253287315,0.3600349798798561,for,0.3537612035870552,0.2519481852650642
5514,178753,for,0.4498247429728508,0.2185022979974746,mot,0.3083583563566208,0.3340053111314773,for,0.4277042374014854,0.2400025054812431
5515,178762,for,0.347866453230381,0.2486881390213966,mot,0.2838027849793434,0.2945069000124931,for,0.3455326929688453,0.2593746110796928
5516,178771,for,0.4081608429551124,0.0931697040796279,for,0.3327712938189506,0.2403720989823341,for,0.4202538728713989,0.0979034453630447
5517,178820,for,0.4381190612912178,0.0991164222359657,for,0.3485096842050552,0.2513374388217926,for,0.445265457034111,0.1039636135101318
5518,178840,for,0.3899338096380234,0.2508505806326866,for,0.323022298514843,0.3245453536510467,for,0.3984381854534149,0.2537927404046058
5519,178877,for,0.4486495181918144,0.2410397604107856,mot,0.2999728918075561,0.3245274722576141,for,0.4506389535963535,0.2447038665413856
5520,178878,for,0.5082624852657318,0.1644438505172729,for,0.3768291026353836,0.2767738848924637,for,0.50243129581213,0.1985818222165107
5521,178886,for,0.3861028477549553,0.2248653173446655,blank,0.2673576548695564,0.3002873510122299,for,0.3686329275369644,0.2692728638648987
5522,178894,for,0.383573554456234,0.0715065747499466,for,0.341428741812706,0.1465219259262085,for,0.3923365324735641,0.0707249119877815
5523,178895,for,0.3496860936284065,0.3299401998519897,mot,0.2549595907330513,0.4234027415513992,for,0.3360158056020736,0.3639408648014068
5524,178901,for,0.4045777097344398,0.1881221830844879,for,0.3092505633831024,0.2670358121395111,for,0.4031640961766243,0.203301727771759
5525,178902,for,0.4853628128767013,0.0976929664611816,for,0.3853808343410492,0.2303599044680595,for,0.5044178515672684,0.0985546186566352
5526,178913,for,0.3165883868932724,0.192533254623413,blank,0.2437391653656959,0.2313738092780113,for,0.3219480291008949,0.2054643854498863
5527,178930,for,0.3938968777656555,0.2169494405388832,for,0.3223586827516556,0.2704095765948295,for,0.4030472338199615,0.2220150157809257
5528,1789611,for,0.3544494360685348,0.3498279601335525,mot,0.2593117654323578,0.3647912740707397,for,0.3366096690297127,0.3624129146337509
5529,1789612,for,0.3699274361133575,0.2512918189167976,mot,0.270602710545063,0.348645955324173,for,0.3567472398281097,0.2932582572102546
5530,1789614,for,0.4741077870130539,0.1476740464568138,for,0.3856144025921821,0.2279105484485626,for,0.4877712428569793,0.160865344107151
5531,1789713,for,0.3155114762485027,0.3629163801670074,mot,0.273804098367691,0.4029301851987839,for,0.3094982653856277,0.3837557733058929
5532,1789817,for,0.3016701340675354,0.3390674740076065,mot,0.2587481290102005,0.3373688608407974,for,0.3192494809627533,0.3340179622173309
5533,178999,for,0.4883386194705963,0.1641229055821895,for,0.3218789994716644,0.3246772289276123,for,0.4597260653972626,0.2051278352737426
5534,1789910,for,0.4395082518458366,0.0679361894726753,for,0.3766051381826401,0.1817985028028488,for,0.4351650327444076,0.0746223852038383
5535,1789918,for,0.4853263944387436,0.0731592029333114,for,0.3834356963634491,0.1964084804058075,for,0.4784483313560486,0.0839100554585456
5536,179008,for,0.2812139689922333,0.182732954621315,for,0.2997971028089523,0.2588640600442886,for,0.3731896355748176,0.2056201100349426
5537,179013,for,0.5079538822174072,0.053791344165802,for,0.4136258512735367,0.0830184146761894,for,0.4949688613414764,0.0520934462547302
5538,179014,for,0.4231825619935989,0.0594634339213371,for,0.3457910418510437,0.1229415759444236,for,0.4273537248373031,0.0623039230704307
5539,179015,for,0.4822902455925941,0.1489035785198211,for,0.444427415728569,0.1589812524616718,for,0.5175734460353851,0.0715354308485984
5540,179016,for,0.2955222949385643,0.2662818357348442,blank,0.2447055056691169,0.3097580596804619,for,0.3183052167296409,0.2832778617739677
5541,179017,for,0.4247211143374443,0.2802109271287918,for,0.3385794088244438,0.3472617119550705,for,0.4304342716932297,0.2898125499486923
5542,1790216,for,0.3831862583756447,0.18447957187891,for,0.3444005101919174,0.2188172489404678,for,0.4042994529008865,0.1666639596223831
5543,1790315,for,0.4876350685954094,0.0834759399294853,for,0.3604719340801239,0.2584226951003074,for,0.4780919998884201,0.0974336043000221
5544,179042,for,0.393443189561367,0.2733688205480575,for,0.3228171318769455,0.3431932181119919,for,0.4087308570742607,0.2804008424282074
5545,179051,for,0.419321745634079,0.0816132053732872,for,0.3285633474588394,0.2256771624088287,for,0.408090204000473,0.0964958220720291
5546,1791211,for,0.431922860443592,0.188264362514019,mot,0.2880763486027717,0.3304875344038009,for,0.4119723960757255,0.2286321371793747
5547,1791213,for,0.4610018730163574,0.0724406391382217,for,0.3252884149551391,0.2738202884793281,for,0.4489408731460571,0.0828061252832412
5548,1791215,for,0.467654749751091,0.0908072963356971,mot,0.3117716610431671,0.3196377977728843,for,0.4668883383274078,0.171334832906723
5549,1791216,for,0.408438466489315,0.2200850248336792,mot,0.230556234717369,0.3731962740421295,for,0.3741698786616325,0.2771018221974373
5550,1791219,for,0.3904172927141189,0.1871207952499389,for,0.3327749222517013,0.2563686743378639,for,0.4365665316581726,0.1874034106731414
5551,1791220,for,0.3733021914958954,0.2802243083715439,mot,0.2826472297310829,0.3342572003602981,for,0.3591469749808311,0.3107872009277344
5552,1791223,for,0.3281198218464851,0.2961516827344894,mot,0.2181269973516464,0.3898005783557892,for,0.3090535476803779,0.3413852453231811
5553,1791317,for,0.4649233520030975,0.0666847676038742,for,0.3595872074365616,0.2174457535147667,for,0.4704663455486297,0.1369510367512703
5554,1791318,for,0.4926859773695469,0.2056924402713775,for,0.3591203615069389,0.2651945725083351,for,0.5121792778372765,0.205211266875267
5555,1791321,for,0.4609253257513046,0.0,for,0.3676483780145645,0.1302138417959213,for,0.457792267203331,0.0
5556,1791328,for,0.3830080106854439,0.2654589116573334,for,0.285449169576168,0.3515375554561615,for,0.3526392728090286,0.3167891651391983
5557,1791412,for,0.5302110984921455,0.1524364538490772,for,0.4340699464082718,0.2366704419255256,for,0.5455218777060509,0.1437249295413494
5558,1791414,for,0.4396379142999649,0.1923079937696457,mot,0.2652921080589294,0.3680369108915329,for,0.4191562980413437,0.229067824780941
5559,1791529,for,0.2941915243864059,0.3577602803707123,mot,0.2055819630622863,0.4020621180534363,mot,0.2626805976033211,0.4028854519128799
5560,179163,for,0.3913759514689445,0.0971880182623863,for,0.3432116582989692,0.2306348085403442,for,0.3972223028540611,0.0977538898587226
5561,179164,for,0.526971273124218,0.0775317400693893,mot,0.336434006690979,0.3359438329935074,for,0.5042886734008789,0.0904090479016304
5562,179165,for,0.3591865077614784,0.2479131743311882,mot,0.2791353315114975,0.30373615026474,for,0.3593605607748031,0.2706893607974052
5563,179166,for,0.4611080288887024,0.1701777353882789,mot,0.2753636911511421,0.370542362332344,for,0.4215002506971359,0.2234763130545616
5564,179167,for,0.3443711251020431,0.243740789592266,mot,0.246791236102581,0.3321212530136108,for,0.3394039273262024,0.285539373755455
5565,179169,for,0.4300987645983696,0.1795460730791092,for,0.3055564761161804,0.2745928317308426,for,0.4239435717463493,0.2155874297022819
5566,1791610,for,0.4181283712387085,0.2211000025272369,mot,0.2764583975076675,0.3387512862682342,for,0.4030200242996216,0.2673613727092743
5567,179178,for,0.38179462403059,0.0739070102572441,for,0.3014245256781578,0.2223281562328338,for,0.4003585577011108,0.0885393321514129
5568,179182,for,0.3252407312393188,0.4063532650470733,mot,0.2535014823079109,0.4154162853956222,for,0.3194431141018867,0.4288062304258346
5569,1791925,for,0.4966416507959366,0.2378465682268142,for,0.4411861188709736,0.3385280519723892,for,0.4982844144105911,0.2441194131970405
5570,1791926,mot,0.1652036309242248,0.412501648068428,mot,0.1543570384383201,0.4397840797901153,mot,0.216385181993246,0.435764878988266
5571,1791927,for,0.3575114272534847,0.3395592123270035,for,0.2891840040683746,0.3690318912267685,for,0.3477301821112633,0.3505658507347107
5572,179201,for,0.4000499173998832,0.2995973080396652,for,0.300380140542984,0.3811625987291336,for,0.4077628776431083,0.3244902342557907
5573,1792124,for,0.3265956081449985,0.280577003955841,mot,0.2225791737437248,0.3561854362487793,for,0.3027886599302292,0.3173456490039825
5574,179261,for,0.5154603496193886,0.0947050601243972,mot,0.2684789896011352,0.3632058426737785,for,0.5108230262994766,0.1110431551933288
5575,179262,for,0.5358728468418121,0.0816876366734504,for,0.4880225881934166,0.1266584396362304,for,0.5563114657998085,0.0802685767412185
5576,179263,for,0.5738697648048401,0.1259722858667373,for,0.4450386166572571,0.2163166999816894,for,0.5752100199460983,0.1210930757224559
5577,179274,for,0.5268355309963226,0.1388790644705295,for,0.4198250323534012,0.2226184383034706,for,0.603521928191185,0.0744842737913131
5578,179275,for,0.3987222835421562,0.2155998945236206,mot,0.2751848995685577,0.3185193464159965,for,0.3904347047209739,0.2353123500943184
5579,179276,for,0.4896105974912643,0.1565420031547546,for,0.353681281208992,0.2570640444755554,for,0.536206815391779,0.1692931018769741
5580,179277,for,0.4218781292438507,0.1775034442543983,for,0.3255695551633835,0.269906647503376,for,0.4339883923530578,0.2014445587992668
5581,179278,for,0.4597070887684822,0.0649404078722,for,0.3362796753644943,0.2131967544555664,for,0.467793732881546,0.0742328613996505
5582,179279,for,0.361085444688797,0.2015062570571899,for,0.2921740040183067,0.2666726857423782,for,0.3774234503507614,0.1997217610478401
5583,1792710,for,0.3062987625598907,0.0,blank,0.253807857632637,0.1577498093247413,for,0.3342698961496353,0.0809662789106369
5584,1792711,for,0.3369699865579605,0.2354454100131988,mot,0.2721760421991348,0.3061656355857849,for,0.3451046347618103,0.2589966654777527
5585,179350,for,0.5544237494468689,0.1834056824445724,for,0.3739096745848655,0.2926570549607277,for,0.5762643739581108,0.1773071810603141
5586,179542,for,0.3671483919024467,0.2931338474154472,mot,0.2468649595975875,0.3759422600269317,for,0.3315749987959862,0.3520963788032532
5587,179596,for,0.2886805161833763,0.3680514395236969,mot,0.2230311930179596,0.3627072423696518,mot,0.2732526883482933,0.4009905606508255
5588,179602,for,0.4410676807165146,0.2497448772192001,for,0.3426305428147316,0.3247278332710266,for,0.4465322196483612,0.2677661031484604
5589,179613,for,0.421496108174324,0.2560572624206543,mot,0.2978608161211014,0.3876112997531891,for,0.4077295958995819,0.2834905982017517
5590,179614,for,0.2824863269925117,0.2950307875871658,mot,0.2238091900944709,0.323573537170887,mot,0.2874566316604614,0.3125530257821083
5591,179615,for,0.4260198399424553,0.2163666635751724,for,0.3262019231915474,0.2818310409784317,for,0.4399470686912536,0.2136869579553604
5592,179621,for,0.4044705182313919,0.2261992618441581,mot,0.2985029369592666,0.3219148963689804,for,0.3923545256257057,0.2618488892912864
5593,179642,for,0.3323495015501976,0.3710037916898727,mot,0.2244563102722168,0.4591349065303802,mot,0.3345645479857921,0.4475332051515579
5594,179691,for,0.443898044526577,0.1673838794231414,for,0.3429285436868667,0.2564365118741989,for,0.4413930177688598,0.1917587220668792
5595,179702,for,0.4403539150953293,0.2430789396166801,for,0.3403410091996193,0.3334191590547561,for,0.4299389496445656,0.2631448283791542
5596,179713,for,0.411718025803566,0.209746815264225,mot,0.3023029193282127,0.3250727504491806,for,0.4084279090166092,0.2213639691472053
5597,179724,for,0.318681426346302,0.3069483041763305,blank,0.2585911676287651,0.324930876493454,for,0.3366710022091865,0.3303590714931488
5598,179781,for,0.5080856084823608,0.058404941111803,mot,0.3153934180736542,0.3260447829961777,for,0.4720849096775055,0.0854264199733734
5599,179782,for,0.4332304075360298,0.2674122899770736,for,0.3667458146810531,0.3083959370851517,for,0.419928714632988,0.3049874454736709
5600,1798213,for,0.3303475901484489,0.3173691928386688,mot,0.2809969708323478,0.3415597379207611,for,0.3348144739866256,0.3208705484867096
5601,179912,for,0.4886481463909149,0.0762276276946067,for,0.3664122372865677,0.250283271074295,for,0.4992170929908752,0.0854415968060493
5602,179913,for,0.4380973279476166,0.2240497693419456,mot,0.3164463192224502,0.3566777557134628,for,0.4309244602918625,0.2543794363737106
5603,179914,for,0.4272040203213691,0.1975170746445655,mot,0.236270822584629,0.4015645235776901,for,0.3826977759599685,0.2705855518579483
5604,179915,for,0.4182238653302192,0.1890922933816909,mot,0.2908182889223099,0.3238859176635742,for,0.415200337767601,0.2214900627732277
5605,1799315,for,0.4402264356613159,0.239105075597763,mot,0.3073334395885467,0.3742514848709106,for,0.4434229284524917,0.2652118802070617
5606,1799316,for,0.3997624143958092,0.2843871191143989,mot,0.3158788383007049,0.3327970132231712,for,0.3959720879793167,0.3100242242217064
5607,179946,for,0.3851179182529449,0.3101435005664825,mot,0.2997257262468338,0.3889568895101547,for,0.3821286261081695,0.3459064364433288
5608,179947,for,0.3931900337338447,0.2760992646217346,mot,0.2775377035140991,0.3562837988138199,for,0.3579329773783684,0.3357318937778473
5609,179948,for,0.515839297324419,0.2238968014717102,mot,0.3865120485424995,0.3714550137519836,for,0.5242164693772793,0.2329335361719131
5610,179949,for,0.4331080093979835,0.2915512025356293,mot,0.3280549198389053,0.3666470348834991,for,0.4493832737207412,0.3129126206040382
5611,1799410,for,0.3416190966963768,0.3248640447854996,mot,0.237535610795021,0.4112622141838074,for,0.3208411782979965,0.3608880788087845
5612,1799411,for,0.4016962274909019,0.3664581775665283,mot,0.2881558761000633,0.4810373038053512,for,0.3809033557772636,0.3993490934371948
5613,1799412,for,0.508794367313385,0.2030419260263443,mot,0.327439934015274,0.3608237504959106,for,0.4689986407756805,0.2426414340734481
5614,1799413,for,0.3934967741370201,0.3406088799238205,for,0.3741380348801613,0.3993415832519531,for,0.4073026180267334,0.3320362120866775
5615,1799514,for,0.3546657413244247,0.2466234266757965,for,0.2726398035883903,0.2976295351982116,for,0.3605049028992653,0.2495271638035774
5616,1799517,for,0.4024819582700729,0.2662529051303863,mot,0.2900897264480591,0.3814627826213836,for,0.3779912814497947,0.311347022652626
5617,179961,for,0.6393228955566883,0.1744801327586174,for,0.5017716512084007,0.3090066388249397,for,0.6392424311488867,0.1703505143523216
5618,179962,for,0.5077110975980759,0.1996071189641952,mot,0.3016938045620918,0.4030605405569076,for,0.5313787460327148,0.2248125299811363
5619,179963,for,0.5327446237206459,0.169300727546215,for,0.3875817209482193,0.3219497874379158,for,0.5241751223802567,0.1817925721406936
5620,179964,for,0.3674169927835464,0.2563009932637214,mot,0.2250792905688285,0.3979729562997818,for,0.3377841860055923,0.3167940825223923
5621,179965,for,0.5026141926646233,0.3382408022880554,for,0.3417852520942688,0.4436939209699631,for,0.4989794194698334,0.3334066122770309
5622,179992,for,0.3824339658021927,0.3035337328910827,mot,0.2538663670420646,0.3921100795269012,for,0.3726324886083603,0.3330810964107513
5623,180001,for,0.346908688545227,0.4033533036708832,mot,0.2661996111273765,0.4346843659877777,for,0.3301069512963295,0.4293841570615768
5624,180030,for,0.4452498704195022,0.2034704908728599,for,0.3631743043661117,0.2627473697066307,for,0.5081642530858517,0.1995208337903022
5625,180062,for,0.3811371177434921,0.2681238949298858,for,0.2934777960181236,0.3564284741878509,for,0.3880338445305824,0.2879524827003479
5626,181253,for,0.4285085201263428,0.1659540086984634,for,0.3125534281134605,0.2495140135288238,for,0.4142154231667518,0.1903006508946418
5627,181262,for,0.4615597352385521,0.0913296192884445,for,0.3317400887608528,0.2784977704286575,for,0.444297157227993,0.1740250885486602
5628,181281,for,0.3658089786767959,0.3006671369075775,mot,0.25407525151968,0.4229344874620437,for,0.3579252287745476,0.3288029581308365
5629,181282,for,0.3391425348818302,0.2638017982244491,for,0.2587823197245598,0.3429925739765167,for,0.3416376635432243,0.2966279685497284
5630,181283,for,0.3530091121792793,0.1076484844088554,mot,0.2703531235456466,0.2972715869545936,for,0.3506795987486839,0.1960078030824661
5631,181284,for,0.2964951023459434,0.2924160808324814,mot,0.2116928696632385,0.36313097178936,for,0.2780289500951767,0.3477709740400314
5632,181293,for,0.3743618689477443,0.283774584531784,for,0.2856241762638092,0.3689422607421875,for,0.3729189708828926,0.3055108785629272
5633,181294,for,0.4250938445329666,0.1793153285980224,for,0.3258521631360054,0.2876789793372154,for,0.4200721830129623,0.1955892592668533
5634,180217,for,0.3752461522817611,0.2477902397513389,for,0.3102997168898582,0.3045783042907715,for,0.3749416917562485,0.2574132233858108
5635,180226,for,0.4531249180436134,0.1574962213635444,for,0.346784733235836,0.2656030356884002,for,0.4402884542942047,0.1886067539453506
5636,180235,for,0.3969137445092201,0.1908262223005294,mot,0.3021243885159492,0.3082502409815788,for,0.3706719800829887,0.2292632088065147
5637,180241,for,0.3035368025302887,0.2596538886427879,mot,0.23087739944458,0.3528788536787033,for,0.292446419596672,0.2717572674155235
5638,180242,for,0.3797615393996238,0.2890678495168686,mot,0.2502482160925865,0.4181791990995407,for,0.3555946722626686,0.3416520953178406
5639,180243,for,0.4274682179093361,0.2270516455173492,for,0.3069629296660423,0.3194765448570251,for,0.4090190976858139,0.2733656316995621
5640,180244,for,0.5109333321452141,0.1520209163427353,for,0.3986960798501968,0.243426114320755,for,0.5192482322454453,0.1503843255341053
5641,180268,for,0.3899359926581383,0.1077876612544059,mot,0.2484810724854469,0.3701280206441879,for,0.3511242493987083,0.2505132406949997
5642,180277,for,0.3281921595335006,0.2492142543196678,blank,0.2678702473640442,0.2617980167269707,for,0.3632194250822067,0.2507921159267425
5643,180284,for,0.5902990847826004,0.0708119720220565,for,0.4012839049100876,0.2948397845029831,for,0.5775872021913528,0.1288734823465347
5644,180285,for,0.4417167901992798,0.0914962440729141,mot,0.2680631577968597,0.3926967531442642,for,0.4147109091281891,0.1999902725219726
5645,180286,for,0.4485747218132019,0.1621495597064495,mot,0.3218801021575928,0.3003458529710769,for,0.5126573219895363,0.1177573204040527
5646,180292,for,0.4599501490592956,0.21509600430727,for,0.3207851648330688,0.334999606013298,for,0.4646035581827163,0.2376470416784286
5647,180293,for,0.4562110006809234,0.1837904304265976,for,0.3669821172952652,0.2642425969243049,for,0.4549652487039566,0.195005401968956
