,id,gpt-4o-mini_translate
3751,1581357,"The Parliament requests the government to immediately propose measures that can alleviate the situation with extraordinarily high electricity costs, and to quickly return to Parliament in an appropriate manner."
3752,1581455,"The Parliament requests the government to propose arrangements that can benefit the smallest businesses, such as hybrid loan schemes/loan schemes where the state guarantees 100% of the amount, and to return to the Parliament with this as soon as possible."
3753,1581552,The Parliament requests the government to include layoff costs for January and February in the compensation scheme for fixed costs.
3754,1581553,The Parliament requests the government to propose measures that ensure that companies owning their own operating assets are treated equally with companies that lease and rent equipment.
3755,1581554,"The Parliament requests the government to return in the revised national budget 2021 with a binding plan for the phasing out of ferry prices, on both national and county roads."
3756,1581650,"The Storting asks the government to include closed events organized by the event industry in the support scheme for publicly accessible events, where this extension is particularly intended to benefit Norwegian event agencies and companies with the following NACE codes: 77.39-40 Rental and leasing of other machinery and equipment and materials not elsewhere classified, 82.300 Congress, fair, and exhibition activities, 82.990 Other business support services not elsewhere classified. Businesses registered under other NACE codes where at least 60% of their revenue comes from closed business events as an organizer or subcontractor. The support amount is set to a maximum of 10% of documented revenue decline per month compared to 2019. The decline must be more than 50% to qualify for support, and there is a cap of 500,000 Norwegian kroner per month per applicant."
3757,1581751,"The Parliament requests the government to closely monitor the situation for the event industry and others in the organizing sector, and to return to Parliament with proposals for additional funding if necessary."
3758,1581847,The Parliament requests the government to ensure that the trade unions in the hardest-hit sectors have decisive influence over at least 50 million kroner of the competence and education offerings funded under chapter 257 item 70.
3759,1581848,"The Parliament requests the government to establish regulations that businesses receiving support from the compensation scheme for the business sector commit to not making layoffs as long as they receive support, replace permanent employees and laid-off workers with hired and temporary staff, pay out dividends in or for 2021, pay out bonuses in or for 2021, buy back their own shares in 2021, or increase executive salaries or board fees in 2021."
3760,1581946,The Parliament requests the government to reduce the threshold for the reduction of support amounts to 10 million kroner per month and to lower the maximum payout limit to 30 million kroner per month in the temporary grant scheme for companies with significant revenue decline.
3761,1582044,"The Parliament requests the government to ensure that infection control measures are included as a separate cost element in the compensation scheme, and to report back to the Parliament in an appropriate manner."
3762,1582045,"The Parliament requests the government to change the arrangement for covering 'fixed, unavoidable costs' (§ 3-2 second paragraph) and to include common costs and fixed marketing contributions for commercial premises in the basis for cost coverage in connection with the compensation scheme for businesses, where these are included in the lease agreement for commercial premises."
3763,1582142,"The Parliament requests the government to ensure that the allocations to the municipalities are also used to enforce strict infection control in schools and kindergartens, so that the expenses do not have to be covered by the regular budgets of the institutions."
3764,1582143,The Parliament requests the government to base its approach on the criteria of the Oslo model for public procurement and to impose similar conditions regarding orderly conditions for companies to be eligible for support in the compensation scheme for businesses.
3765,1582240,The Parliament requests the government to ensure that Sandefjord Airport Torp continues to operate after the month of April.
3766,1582339,"The Parliament requests the government to monitor the development of the public transport companies' finances and, if necessary, return to the Parliament with proposals for additional appropriations in the revised national budget for 2021."
3767,1582438,"The Parliament requests the government to ensure that grants under the cultural life stimulation scheme are allocated in a way that is broad and fair, and to ensure that grants to beneficiaries are reduced, in accordance with the guidelines for the scheme, if the net cost of the requested activity appears disproportionately high."
3768,1582537,"The Parliament requests the government to consider a grant or loan scheme, or a combination of these, for tour operators that have had to cancel postponed trips."
3769,1582635,The Parliament requests the government to propose a specific grant to reduce the income loss for the Norwegian destination companies.
3770,1582636,The Parliament requests the government to propose mitigating measures within the coronavirus support schemes for the industries and actors that are particularly affected by the fact that different forms of financing for operating assets yield different results in the coronavirus support schemes.
3771,15828101,The Parliament requests the government to make an exception to the entry ban for cross-border commuters who are border residents and who commute daily from Sweden or Finland to Norway for work.
3772,15829103,"The Parliament requests the government to establish an exception in the regulations for business codes 'L - Sale and operation of real estate, 68.1 - Purchase and sale of own real estate, and 68.2 - Rental of own or leased real estate' in the compensation schemes for the business sector."
3773,15829104,"The Parliament requests the government to ensure 100% compensation for lost inventory due to infection control restrictions for the period from November 1, 2020, to February 28, 2021."
3774,15830102,"The Parliament requests the government to ensure income security for newly graduated individuals who become unemployed after completing their education, covering both students from upper secondary education and those from higher education. The scheme(s) should last as long as other temporary income security measures are in place."
3775,15831106,"The Parliament requests the government to use the Tenancy Act § 4-6 to set maximum rates for certain rental agreements at a 20% reduction from the level on March 1, 2021, for rental companies and landlords with more than 2 secondary residences."
3776,15832105,The Parliament requests the government to ensure that the compensation scheme for businesses does not provide support to companies engaged in property rental that leave rental apartments vacant rather than renting them out at a reduced price.
3777,15833107,"The Parliament requests the government to ensure the repayment of support from businesses that have not acted diligently and loyally towards the purpose of the compensation scheme, including businesses that have reduced their revenue to achieve increased payments under the compensation scheme and businesses where the revenue decline is not primarily due to the COVID-19 pandemic."
3778,15834110,The Parliament requests the government to ensure that the criteria in the compensation scheme for subcontractors that applied from May to August 2020 are continued for the remainder of 2020 and for allocations in 2021.
3779,15834111,The Parliament requests the government to assess the situation for Norwegian students abroad and return to the Parliament with proposals for compensatory measures.
3780,15835112,"The Storting asks the government to propose a solution to reduce the income loss for Norwegian destination companies, either by incorporating membership fees/partner contributions as fixed unavoidable costs in the compensation scheme or as a separate grant to the destination companies."
3781,15836108,"The Storting asks the government to propose a solution to reduce the income loss for Norwegian destination companies, either by incorporating membership fees/partner contributions as fixed unavoidable costs in the compensation scheme or as a separate grant to the destination companies."
3782,15837109,"The Parliament requests the government to return in the revised national budget for 2021 with proposals for reduced ferry fares already for the current year, and a binding plan for halving ferry prices on both national and county road connections. Solutions for lower fares for commuters should be prioritized, and the reduction should be financed by the state."
3783,1584067,"The Parliament requests the government to include costs for lost inventory caused by expired dates due to infection control restrictions in the compensation scheme for businesses, starting from the compensation basis for the support month of March. Businesses that can document significant lost inventory as a result of infection control restrictions during the period from November to February should be able to apply for compensation for this."
3784,158420,The Parliament requests the government to review the film incentive scheme and return in the revised national budget 2021 with proposals on how the scheme can be strengthened.
3785,158421,The Storting asks the government to return as soon as possible with a suitable proposal for a temporary arrangement in which the state contributes to reestablishing a functioning guarantee market for package travel.
3786,158430,The Parliament requests the government to return quickly to the Parliament if there is a need for additional funds to ensure the operation of Haugesund and Torp airports.
3787,158431,"The Storting asks the government to ensure that Flytoget is included in the public procurement scheme as compensation for lost ticket revenues, on par with other train companies."
3788,158440,"The Parliament requests the government to ensure that the Sami language is available in all public digital services developed from the outset, as well as that all public agencies have support for Sami letters, so that Sami names can be correctly written in public registers."
3789,158450,"The Storting asks the government to investigate which remaining obstacles must be removed in order to provide a comprehensive digital service for users of Sami languages in Norway, and to appropriately present proposals to the Storting that ensure this."
3790,158451,"The Storting asks the government to ensure that the Sami perspective is included at an early stage in the development of digital services, including that the Sami offerings must be mentioned in the allocation of funds for new digitalization initiatives."
3791,158452,"The Parliament requests the government to facilitate that the annual parliamentary report on Sami language, culture, and community life can be addressed in the spring session."
3792,159153,The Parliament requests the government to appropriately propose measures that remove the right of objection of the county governor and the Norwegian Public Roads Administration in municipal planning and land use decisions.
3793,159154,The Parliament requests the government to propose that the administrative supervision for handling complaints regarding municipal planning decisions be placed under the Ministry of Local Government and Modernization.
3794,159155,"The Parliament requests the government to propose that objections in land use matters can only be raised in issues of significant national importance. Furthermore, the party affected by the objection should be able to bring this issue, if it is of significant national importance, before the Ministry of Local Government and Modernization, with a deadline for a decision within six weeks."
3795,159156,The Parliament requests the government to propose that it should not be possible to raise objections against plans that fall within the current planning purposes of the overarching plan.
3796,159162,"The Parliament requests the government to investigate the specific needs for increased capacity and expertise in the municipal sector regarding climate and biodiversity in order to implement necessary measures such as climate adaptation, environmentally friendly procurement, nature mapping, and other initiatives to reduce emissions and protect nature, which are essential to achieve Norway's nature and climate goals."
3797,159171,"The Parliament requests the government to investigate what limitations and changes can be made to the right of objection for state bodies and sector authorities regarding municipal planning and land use decisions in order to strengthen the municipalities' self-governance, thereby providing greater opportunities to manage local development."
3798,159180,The Parliament requests the government to conduct a comprehensive investigation into changes in state guidelines to strengthen development opportunities in rural areas and local self-governance.
3799,159313,The Parliament requests the government to develop and implement a receipt system for use by the police during ID checks.
3800,159314,The Parliament requests the government to ensure that all ID-checked individuals receive a receipt upon inspection.
3801,159331,The Parliament requests the government to ensure that the statistics on ID checks under the Immigration Act are made publicly available and searchable.
3802,159332,"The Parliament requests the government to ensure the requirement for logging all ID checks, in accordance with the circular on the Police's exercise of immigration control in the territory."
3803,1593423,The Parliament requests the government to follow up on the recommendations of the Children's Ombudsman regarding oversight and control of police assignments in child welfare cases and to report back to the Parliament in an appropriate matter.
3804,1593522,The Parliament requests the government to consider the title 'Local Police Chief' as a new title for the sheriff positions as an alternative to 'Police Department Leader'.
3805,1593621,The Parliament requests the government to ensure local leadership at all police stations and sheriff's offices.
3806,1593720,The Parliament requests the government to initiate the planning of a new police academy and to report back to the Parliament in an appropriate manner.
3807,1593819,The Parliament requests the government to halt the Oslo police's recently submitted proposal to the Ministry of Justice and Public Security regarding the merger of police stations in Oslo.
3808,1593918,The Parliament requests the government to allow exceptions to general arming when the police assist the bailiff in evictions involving children and families with children.
3809,1594015,"The Parliament requests the government to ensure local leadership at all police stations and sheriff's offices in the form of either a police station chief or a sheriff, as well as to replace the term 'place of service' with either police station or sheriff's office."
3810,1594016,"The Parliament requests the government to propose that the powers and responsibilities the sheriff had before the implementation of the local police reform in June 2015 be continued and/or reinstated, including the bailiff function, the secretariat for the conciliation council, and the issuance of passports."
3811,1594017,The Parliament requests the government to propose the reintroduction of the system for appointing police chiefs as civil servants without term limits.
3812,1594110,"The Parliament requests the government to ensure that all police districts are allocated sufficient funds earmarked for increasing the number of patrols and strengthening their operational police by a minimum of 30% by January 1, 2023."
3813,1594111,"The Storting asks the government to ensure that the boundary for Unit West in the Oslo Police District is moved to the Lysaker River, in order to ensure an accessible and present police force throughout the Oslo Police District."
3814,1594112,"The Parliament requests the government to ensure that the Oslo police district immediately provides a more present and operational police force in areas particularly affected by gang crime, and to ensure that the police's exercise of authority commands the necessary respect for them to carry out their societal mission."
3815,1594113,The Parliament requests the government to immediately initiate the planning for a new Police Academy to replace the current facility in Majorstua. The new school should be located within commuting distance to Oslo and constructed as a competitive building.
3816,1594114,The Parliament requests the government to present the necessary proposals for legislative changes that allow the police to carry weapons in service no later than by the end of May 2021.
3817,159429,The Parliament requests the government to ensure the separation of the police and the prosecution.
3818,159438,"The Parliament requests the government to establish a committee composed of strategic leaders from the police, the Armed Forces, and academia to develop a top management program for strategic leadership based on the model of the Armed Forces' leadership development programs, with the mandate to create a relevant and applicable program."
3819,159447,"The Parliament requests the government, in connection with the operational strategy towards 2025, to take the initiative to develop a management platform in the police."
3820,159456,"The Parliament requests the government to ensure that police districts with long coastlines are allocated increased resources, and at the same time to ensure that these are used to strengthen the police's maritime service in the relevant district, so that the police have an increased presence and preparedness along the coast."
3821,159464,The Parliament requests the government to present the necessary proposals to dissolve the Police Directorate. Tasks and responsibilities related to the directorate should be partially returned to the ministry and partially transferred to the police districts. An investigation must be conducted on how such a change should be implemented.
3822,159465,The Parliament requests the government to ensure that the process of replacing the title 'lensmann' with a gender-neutral title is halted.
3823,159473,The Parliament requests the government to return to the Parliament by June 2021 with concrete measures to strengthen the police's work against ICT crime.
3824,159482,The Parliament requests the government to maintain the goal of having 200 employees at NC3 at Kripos by the end of 2021.
3825,159491,The Parliament requests the government to increase the number of students admitted to the Police University College to at least 550 students starting from the autumn of 2021.
3826,159500,The Parliament requests the government to maintain the current organization of the Emergency Police.
3827,159501,The Parliament requests the government to ensure that the main statistics on homicides committed in Norway include a complete overview of all homicides.
3828,159510,"The Parliament requests the government to ensure that all police districts in the country implement immediate measures to prevent and combat gang crime, including ensuring that all police districts have sufficient operational personnel to maintain a strong presence in vulnerable areas."
3829,159520,The Parliament requests the government to reopen the detention facilities where closures due to the police reform have led to the police currently spending an disproportionate amount of time transporting prisoners.
3830,159521,"The Parliament requests the government to establish a national weapons register to be placed under the Brønnøysund Register Centre and the Nordland police district, with administration in Mosjøen."
3831,159522,"The Parliament requests the government, in connection with the proposal for a new criminal procedure act, to ensure full identity protection for police employees."
3832,159530,"The Parliament requests the government to return to the Parliament with an assessment of how fisheries and seafood crime is included as part of the police's efforts against organized crime, labor market crime, and economic crime."
3833,159531,The Parliament requests the government to ensure that prisoner transport is operated publicly and not left to private entities.
3834,159532,The Parliament requests the government to present an overview related to personnel development at all police stations and sheriff offices during the period 2016–2020.
3835,159533,"The Parliament requests the government to halt all ongoing or proposed centralization in the police districts, including the reduction of the number of geographical operational units, the merging of sheriff offices and police stations, the centralization of civil justice, bailiffs, and service offices pending the evaluation of the local police reform."
3836,159534,"The Parliament requests the government to return to the Parliament with an overview related to resource use, expenditure development, and assistance to the police from the fire service and ambulance service during the period 2016–2020."
3837,159535,"The Parliament requests the government to follow up on the public prosecutors' quality survey for 2020 regarding prioritized rape cases with a report to the Parliament, as well as to conduct an evaluation study on how victims in rape cases experience their interactions with the police and prosecution."
3838,1587319,"The Parliament requests the government to return to the Parliament with a legislative proposal that ensures that students with disabilities who wish to go on exchange are granted a temporary exemption from the rules requiring them to use benefits and services within the country's borders, also outside the EEA."
3839,1587413,The Parliament requests the government to engage in dialogue with the student welfare organizations with the aim of removing the preferential right of foreign students to student housing.
3840,1587414,The Parliament requests the government to prioritize Norwegian students in Norway and to investigate and promote necessary proposals so that loans and grants from the Norwegian State Educational Loan Fund are reserved for Norwegian students.
3841,1587415,The Parliament requests the government to prioritize Norwegian students in Norway and to investigate and promote necessary proposals to introduce tuition fees for foreign students starting from the beginning of the academic year in the fall of 2022.
3842,1587416,The Parliament requests the government to investigate and present the necessary proposals so that the Norwegian State Educational Loan Fund can offer top scholarships and loans to students who qualify to study at the world's leading elite universities.
3843,1587417,The Parliament requests the government to engage in dialogue with the PST and Norwegian higher education and research institutions to establish regular and formalized meeting points between the parties.
3844,1587418,The Parliament requests the government to investigate the economic costs of achieving the goals outlined in Meld. St. 7 (2020–2021) by 2030.
3845,158758,"The Parliament requests the government to assess the effects of crediting for stays abroad graded by duration in the funding system for universities and colleges, and to ensure that professional education programs are safeguarded without establishing a general incentive for shorter stays."
3846,158759,The Parliament requests the government to ensure that a distinction is made between shorter and longer stays abroad in the student mobility statistics.
3847,1587510,The Parliament requests the government to conduct a comprehensive review of the economic and legal barriers for international students and to return to the Parliament with proposals for simplifications.
3848,1587511,The Parliament requests the government to review the regulations for language grants through the Norwegian State Educational Loan Fund and ensure a practice that serves the purpose.
3849,1587512,The Parliament requests the government to systematically implement qualification passports for refugees in Norway.
3850,158762,"The Parliament requests the government to propose adjustments to the Panorama strategy and plan for a new quota program, in order to ensure greater diversity in incoming and outgoing student mobility."
3851,158763,"The Parliament requests the government to initiate a research project concerning student mobility among students with disabilities, as well as to assign the Norwegian State Educational Loan Fund (Lånekassen) the responsibility of presenting annual national mobility statistics for this student group."
3852,158764,"The Parliament requests the government to continue and strengthen the ""Students at Risk"" program and eventually make it permanent, as well as facilitate the ""Scholars at Risk"" network."
3853,158765,The Parliament requests the government to maintain and secure the principle of free education for international students in Norway.
3854,158766,"The Parliament requests the government to return to the Parliament with a plan for increased internationalization in primary education, secondary education, and higher vocational education."
3855,158767,The Parliament requests the government to facilitate researcher exchange and internationalization in doctoral studies in an appropriate manner.
3856,158771,The Parliament requests the government to ensure good financing mechanisms for study abroad programs to ensure equal access regardless of economic background – including to highly ranked institutions.
3857,158780,The Parliament requests the government to propose effective measures to increase study mobility among students with special needs.
3858,158781,The Parliament requests the government to investigate and return to the Parliament with the necessary proposals so that Norwegian students abroad can have part-time jobs alongside their studies without losing their membership in the National Insurance Scheme.
3859,158790,"The Parliament requests the government to further develop simpler, faster, and more predictable approval schemes for foreign education and qualifications."
3860,158810,The Parliament asks the government to consider compensatory measures to contribute to a more equal competition for study places in the admission to higher education in 2021.
3861,158826,"The Parliament requests the government to investigate a phased implementation of Tier II and III requirements for the entire Norwegian coast, not just the World Heritage fjords, and to return to the Parliament with a proposal on this, with the aim of implementing the requirements for the entire coast by no later than 2025. The requirements shall apply regardless of the ships' year of construction and to all vessels over 1000 gross tons."
3862,158827,The Parliament requests the government to develop various proposals for support schemes for companies that impose zero-emission requirements in the transportation of goods and that lead to the adoption of new technology.
3863,158833,The Parliament requests the government to make necessary adjustments to the regulations on environmental safety for ships and mobile installations and to ensure the transportation of stone by ship from the mineral industry.
3864,158834,The Storting asks the government to exempt the transportation of stone by ship from the mineral industry from the implementation of requirements and regulations regarding emissions from cruise ships and other shipping traffic in tourist fjords.
3865,158835,"The Storting asks the government to present exceptions that continue to ensure the business sector dependent on activities related to shipping in the UNESCO World Heritage fjords, and to safeguard mining in the area."
3866,158841,The Parliament requests the government to postpone the requirement for zero emissions in the UNESCO World Heritage fjords until 2030.
3867,158842,The Parliament requests the government to engage in dialogue with cruise companies and the supplier industry to find good and innovative solutions that actually protect the environment in the long term.
3868,158850,The Parliament requests the government to contribute to the implementation of measures initiated by local and regional authorities that reduce emissions in the World Heritage fjords.
3869,158851,"The Storting asks the government to propose measures that ensure the World Heritage fjords remain a port of call for cruise ships even after 2026, including the state ensuring the establishment of shore power in Flåm as planned by 2022."
3870,158868,"The Parliament requests the government to review the LAR system with the aim of strengthening the individual's right to tailored support, as well as increasing the focus on the rehabilitation aspect of LAR, including establishing more options for tapering off within LAR."
3871,158877,"The Parliament requests the government to propose changes regarding the financing of individuals with substance dependence, ensuring that follow-up care after treatment is also funded by the state."
3872,158883,The Parliament requests the government to investigate a funding key to distribute the costs of aftercare for individuals with substance abuse issues between the state and the municipality.
3873,158884,"The Parliament requests the government, in collaboration with KS, to ensure that both the substance-dependent individuals and their relatives are provided with a substance coordinator they can turn to in the municipality."
3874,158885,"The Parliament requests the government to review the LAR scheme with the aim of strengthening the individual's right to tailored support, including by including more medications in the scheme, and increasing the focus on the rehabilitation aspect of LAR, including establishing more options for tapering off within LAR."
3875,158896,"The Parliament requests the government, in connection with the consideration of NOU 2019:26 Drug Reform – from punishment to help, to initiate work on a treatment reform for individuals with substance dependence."
3876,158901,"The Parliament requests the government to ensure that providers of round-the-clock treatment for interdisciplinary specialized treatment of substance use disorders offer follow-up after treatment. The follow-up should aim for reintegration into regular working life, education, or other activities and should be conducted in collaboration with the municipality and the user themselves."
3877,158902,"The Parliament requests the government to ensure that the healthcare system is organized in such a way that patients with substance abuse and mental illness receive the necessary prevention and treatment for somatic diseases, and to inform the Parliament in an appropriate manner."
3878,158910,The Parliament requests the government to ensure that individuals who have come out of active substance use are provided with housing where they are not placed together with individuals who are still in active substance use.
3879,158920,The Parliament requests the government to propose an improved and fairer funding scheme for the round-the-clock care and rehabilitation services in the substance abuse field that are not considered part of the specialist health service.
3880,158939,"The Parliament requests the government to clarify the municipal health service's ability to impose involuntary detention for up to three months in a dedicated residential institution if a person is in the process of abusing substances in such a way that life and health are put in critical danger, in accordance with the Health and Care Services Act § 10-2."
3881,158948,The Parliament requests the government to ensure that everyone with substance abuse problems in prison is offered addiction treatment. It is requested that the government establishes addiction management units in all prisons.
3882,158951,The Parliament requests the government to return to the Parliament with a binding escalation plan for mental health care.
3883,158952,"The Parliament requests the government to present a plan for the enhancement of healthcare services in Norwegian prisons, which includes the establishment of regional functions for mental health care and substance abuse treatment units/navigational units in all prisons."
3884,158953,"The Parliament requests the government to ensure that all health enterprises implement procedures for notifying the municipal health services when discharging a patient who has been admitted for overdose, suicide attempt, or possible suicide attempt."
3885,158954,"The Parliament requests the government to investigate and implement an information and alert system that can be used between agencies that, for shorter or longer periods, deal with or follow up on individuals with severe substance abuse issues and mental health disorders (ROP)."
3886,158955,"The Parliament requests the government to clarify the division of tasks and responsibilities between health enterprises, municipal health services, and other municipal agencies for users and patients with severe substance abuse and mental health issues (ROP) who have frequent contact with the support system."
3887,158956,"The Parliament requests the government to ensure a mapping of what types of housing municipalities offer to people with severe substance abuse disorders and mental health issues (ROP), and what support services are provided in these housing options. Based on this, the government should propose good models for housing solutions for this group. The user perspective in the mapping must be emphasized."
3888,158960,"The Parliament requests the government to conduct a living conditions survey for individuals with severe substance abuse and mental health issues (ROP), based on the evaluation of the escalation plan for the substance abuse field."
3889,158970,The Parliament requests the government to immediately halt the reduction of inpatient beds in mental health care.
3890,158971,"The Parliament requests the government to review the available capacity and needs within mental health care, with the aim of increasing inpatient capacity in line with demand."
3891,158972,The Parliament requests the government to conduct a review of the discharge practices within substance abuse and mental health care.
3892,158991,"The Parliament requests the government to ensure that all quantity restrictions on stoma equipment, which were introduced on January 1, 2020, are lifted immediately."
3893,158992,"The Parliament requests the government to consider changing the practice regarding amendments to the blue prescription regulations, so that changes affecting patients' access to equipment and medications are made through regulatory changes, rather than in circulars, in order to ensure that professionals and patient organizations have the opportunity to provide input."
3894,158993,"The Parliament requests the government to ensure that all individuals with a stoma receive the necessary follow-up, guidance, and information, and to inform the Parliament in an appropriate manner."
3895,158994,"The Parliament requests the government to assess the overall changes that have occurred regarding medical consumables, and the effect they have had on users' quality of life and participation, and to propose necessary changes."
3896,159003,"The Parliament requests the government, on behalf of the state, to issue a public apology to transgender individuals who, until July 1, 2016, could not change their legal gender unless they had the psychiatric diagnosis of transsexualism and underwent irreversible sterilization."
3897,159004,The Parliament requests the government to establish a compensation scheme for those who have undergone an irreversible sterilization procedure in connection with a change of legal gender.
3898,159005,The Parliament requests the government to propose the introduction of a third legal gender category.
3899,159012,The Parliament requests the government to evaluate the law on the change of legal gender to ensure that the amendment does not have a design that could lead to unintended consequences.
3900,159021,The Parliament requests the government to consider a third gender category.
3901,159030,The Parliament requests the government to ensure that those who have undergone an irreversible sterilization procedure in connection with gender transition have their cases thoroughly processed within the existing general compensation schemes.
3902,159042,"The Parliament requests the government to return to the Parliament in an appropriate manner on how to ensure that children under 16 years old can receive eye tests for free, in the same way that it is free for children under 16 years old for examinations and treatment with general practitioners and public clinics."
3903,159051,"The Parliament requests the government to ensure a consistent practice in all health enterprises, where all individuals admitted after a stroke have their visual function examined."
3904,159063,"The Parliament requests the government to assess the public services and professional collaboration regarding vision tests and vision assessments for children, including the need for more ophthalmology specialists and possibly the use of optometrists where appropriate as part of the public services."
3905,159070,"The Parliament requests the government to ensure a consistent practice in all health enterprises, where all patients with confirmed visual impairment are referred for necessary rehabilitation."
3906,159080,"The Parliament requests the government to propose amendments to the Health and Care Services Act § 4-1 first paragraph letter a, so that each patient or user is provided with a comprehensive and coordinated health and care service offer, children are not placed in nursing homes against the wishes of their families and the best interests of the child, and patients aged 18-49 are not placed in nursing homes against their own or their guardian's wishes."
3907,159090,The Parliament requests the government to conduct a review of the scheme for resource-intensive services and ensure that all relevant costs incurred by municipalities in connection with the scheme are included as the basis for the municipal co-payment.
3908,159091,"The Parliament requests the government to investigate and present a step 2 in the top financing scheme with a maximum amount per inhabitant, and to return to the Parliament in connection with the state budget for 2022."
3909,159121,"The Parliament requests the government to promptly present a case to the Parliament regarding measures to strengthen speech therapy services in the municipalities, including proposals for the revision of the National Insurance Act § 5-10 and the associated regulations, in accordance with the recommendations from the Norwegian Directorate of Health."
3910,159141,The Parliament requests the government to propose necessary legislative changes to abolish the residency requirement for residential and vacation properties.
3911,159142,"The Parliament requests the government to conduct a comprehensive review of the impact that the residency requirement has on the districts where it has been implemented, and whether municipalities can introduce more targeted measures for attracting residents in order to increase the number of permanent residents without encroaching on private property."
3912,159656,"The Parliament requests the government to establish a public committee to map the inequalities in rehabilitation services in municipalities and specialist health services, and to provide concrete proposals on how to deliver good rehabilitation services based on: participation from users and relatives, reduced differences in services, the use of welfare technology, collaboration between primary health care, specialist health services, and other welfare actors, and equitable services throughout the country."
3913,159657,"The Parliament requests the government to establish a national development center for rehabilitation, based on the user perspective and with innovative services, facilitating good collaboration between service levels."
3914,159665,"The Parliament requests the government to ensure an escalation of rehabilitation and habilitation services, based on the Norwegian Directorate of Health's evaluation of the Escalation Plan for Habilitation and Rehabilitation 2017–2019, and to present this to the Parliament in an appropriate manner."
3915,159673,The Parliament requests the government to ensure that employees in rehabilitation institutions who require rehabilitation will have the opportunity to undergo such rehabilitation at a different institution than the one where they are employed.
3916,159674,"The Parliament requests the government to establish a long-term grant scheme for municipalities that, through innovative development work, facilitate rehabilitation services where the patient's needs are at the center, and where the patient receives a program tailored and adapted to their needs."
3917,159681,The Parliament requests the government to implement measures to reduce the geographical disparities in habilitation and rehabilitation.
3918,159682,"The Parliament requests the government to initiate trials with mobile teams in the specialist health service, which can contribute to appropriate follow-up and expertise in a decentralized treatment offer for individuals in need of specialized rehabilitation."
3919,159690,The Parliament requests the government to ensure that rehabilitation services within the specialist health service are not discontinued until it has been ensured that the municipalities are capable of taking over responsibility for the relevant patient groups.
3920,159707,"The Parliament requests the government to amend § 5 letter a in the regulation on the right to health and care services for persons without permanent residence in the country, so that those who are already in the country receive primary health services on par with other citizens."
3921,159708,The Parliament requests the government to ensure that individuals without permanent residence in the country are granted access to the general practitioner scheme.
3922,159709,"The Parliament requests the government to ensure that the health enterprises comply with the law in their dealings with undocumented pregnant women, and to ensure that they receive necessary healthcare without being asked for or required to pay before treatment, and that clear guidelines are established for the treatment and follow-up of undocumented pregnant women."
3923,159715,"The Parliament requests the government to establish a funding scheme for practitioners, so that they can be reimbursed for expenses and medications provided to patients outside the national insurance system, and to return to the Parliament with the necessary proposals to ensure this."
3924,159716,"The Parliament requests the government to ensure that individuals without permanent residence in the country are granted access to preventive and curative health services in the municipal health services, including general practitioner services, and that children are given the right to be registered with a general practitioner."
3925,159724,"The Parliament requests the government to ensure that organizations are bound by the same legislation as the state apparatus, thereby ensuring that voluntary organizations have a reporting obligation when they come into contact with illegal immigrants. This must be a prerequisite for receiving financial support from the public sector."
3926,1597310,The Parliament requests the government to facilitate a national reimbursement scheme for the Health Center for the Undocumented in Bergen and Oslo that covers expenses for medications and pharmacy costs.
3927,159751,"The Parliament requests the government to ensure that the health centers for undocumented migrants in Bergen and Oslo have access to COVID-19 vaccines, so that they can vaccinate their patients in accordance with recommendations and prioritization of groups."
3928,159752,"The Parliament requests the government to evaluate the regulation regarding the right to health and care services for individuals without permanent residence in the country, and to make necessary changes so that the health services for vulnerable groups, such as children, persons with disabilities, pregnant women, and the elderly, are in line with the services provided to the rest of the population."
