,id,Mistral-instruct_A_vote,Mistral-instruct_A_for_prob,Mistral-instruct_A_against_prob,Mistral-instruct_H_vote,Mistral-instruct_H_for_prob,Mistral-instruct_H_against_prob,Mistral-instruct_Sp_vote,Mistral-instruct_Sp_for_prob,Mistral-instruct_Sp_against_prob,Mistral-instruct_FrP_vote,Mistral-instruct_FrP_for_prob,Mistral-instruct_FrP_against_prob,Mistral-instruct_KrF_vote,Mistral-instruct_KrF_for_prob,Mistral-instruct_KrF_against_prob,Mistral-instruct_MDG_vote,Mistral-instruct_MDG_for_prob,Mistral-instruct_MDG_against_prob,Mistral-instruct_SV_vote,Mistral-instruct_SV_for_prob,Mistral-instruct_SV_against_prob,Mistral-instruct_V_vote,Mistral-instruct_V_for_prob,Mistral-instruct_V_against_prob,Mistral-instruct_R_vote,Mistral-instruct_R_for_prob,Mistral-instruct_R_against_prob
5781,182287,against,0.040461343,0.708317474,against,0.057275876,0.726886317,against,0,0.750887383,against,0,0.796562161,against,0.047049742,0.636928044,against,0.077638634,0.59008126,against,0,0.678462699,against,0.071592927,0.630930126,against,0,0.672004417
5782,182288,basedon,0,0.456028193,against,0,0.540882014,against,0,0.489897102,against,0,0.602508143,basedon,0,0.299416348,against,0,0.457805768,against,0,0.457733519,against,0,0.418415576,against,0,0.468029507
5783,182289,against,0,0.66620557,against,0,0.798679367,against,0,0.784711242,against,0,0.824721061,against,0,0.600744009,against,0,0.602384135,against,0,0.635439575,against,0,0.66377221,against,0,0.672201157
5784,1822810,against,0,0.65556176,against,0,0.808676388,against,0,0.73836875,against,0,0.827094585,against,0,0.596927524,against,0,0.584567934,against,0,0.622963406,against,0,0.653092563,against,0,0.735146768
5785,182296,against,0,0.938768856,against,0,0.961440308,against,0,0.955738248,against,0,0.960996957,against,0,0.909426033,against,0,0.932069791,against,0,0.905282348,against,0,0.945823254,against,0,0.954966001
5786,182305,against,0,0.685457543,against,0,0.780793875,against,0,0.742024541,against,0,0.838852022,against,0,0.628052399,against,0,0.62179777,against,0,0.644015193,against,0,0.705698162,against,0,0.723776445
5787,182314,against,0,0.713781402,against,0,0.769381404,against,0,0.749217466,against,0,0.791332692,against,0,0.625914894,against,0,0.597950667,against,0,0.649363399,against,0,0.692345798,against,0,0.710638002
5788,182323,against,0,0.945806298,against,0,0.979686022,against,0,0.95970526,against,0,0.98088868,against,0,0.914919496,against,0,0.946596194,against,0,0.861179501,against,0,0.966402883,against,0,0.952065688
5789,182331,against,0,0.435870558,against,0,0.520726077,basedon,0,0.449225813,against,0,0.546420604,basedon,0,0.245881625,basedon,0,0.33956296,basedon,0,0.28326831,basedon,0,0.370378673,basedon,0,0.26766786
5790,182332,against,0.063037403,0.605694093,against,0.118775494,0.61501158,against,0.065831207,0.666184872,against,0.053780053,0.709955476,against,0.056707744,0.475668117,against,0.204472952,0.411558434,against,0,0.607473888,against,0.241904087,0.425386086,against,0.073677666,0.577832796
5791,182380,against,0.12774621,0.493079796,against,0.135095835,0.582995683,against,0.107854225,0.57708323,against,0.104873873,0.617608353,basedon,0.110880621,0.293739177,against,0.142705902,0.417478763,against,0,0.477008201,for,0.193622172,0.387617506,against,0.116974987,0.43568483
5792,182396,against,0.045965075,0.788557231,against,0.122111864,0.776611641,against,0.034215115,0.837520212,against,0.075751074,0.830142111,against,0.066652596,0.69068557,against,0.160527751,0.67765151,against,0,0.820295632,against,0.154081285,0.696690723,against,0.049176734,0.763010889
5793,182405,basedon,0,0.407466576,against,0,0.545011938,basedon,0,0.418626778,against,0,0.537983209,basedon,0,0.324470036,basedon,0,0.315594912,basedon,0,0.310028374,basedon,0,0.456136748,basedon,0,0.373977594
5794,182414,for,0.288813144,0.127231836,for,0.415273175,0.208958156,for,0.176413506,0.20050925,againstif,0.250303902,0.157492757,basedon,0.296278268,0,for,0.336940914,0,basedon,0.053066015,0.120524041,for,0.361983851,0.099855192,basedon,0.120473184,0.102244258
5795,182422,against,0.352384217,0.350599542,against,0.483455732,0.319262229,against,0.122012831,0.376293182,against,0.360037044,0.381814025,against,0.24395337,0.304856166,against,0.446530953,0.245212622,against,0.059977174,0.445693895,against,0.479546696,0.251158275,against,0.338487051,0.180544034
5796,182423,for,0.300049394,0.221643269,for,0.528137095,0.186368316,for,0.255712956,0.215954937,for,0.356746316,0.259481013,for,0.279905796,0.170509323,for,0.408143684,0.078275368,basedon,0.10242638,0.240931109,for,0.494101346,0.148877569,for,0.235679537,0.185855769
5797,182431,basedon,0,0.263354607,against,0.089581035,0.331730783,basedon,0,0.226948641,blank,0,0.392857872,basedon,0,0.170425311,basedon,0,0.17078764,basedon,0,0.120227218,basedon,0,0.234094687,blank,0,0.187557466
5798,182440,against,0.241708763,0.588107824,against,0.321529061,0.535813153,against,0.188323639,0.594108731,against,0.205496296,0.638074487,against,0.273910001,0.541965365,for,0.439605579,0.372786358,against,0.090545349,0.716442406,against,0.331109203,0.487287521,against,0.170237124,0.6218061
5799,182603,basedon,0,0.405040137,against,0,0.57922478,against,0,0.467008039,against,0,0.532182634,basedon,0,0.310668834,basedon,0,0.312476814,basedon,0,0.260151699,basedon,0,0.419858217,basedon,0,0.403700516
5800,182680,basedon,0,0.495975606,against,0,0.621634766,against,0,0.599907145,against,0,0.728549376,basedon,0,0.385026231,basedon,0,0.458605073,basedon,0,0.473702252,against,0,0.485081218,against,0,0.606639907
5801,182692,against,0.299427122,0.427230895,against,0.325454086,0.437396049,against,0.225796185,0.524880581,against,0.164931767,0.651046529,against,0.24601692,0.413772836,for,0.356971279,0.338969111,against,0.063559957,0.54388842,against,0.329708844,0.393382251,against,0.202935636,0.499844044
5802,182701,against,0.029523676,0.837204576,against,0.049068794,0.870969445,against,0,0.85015066,against,0,0.902304547,against,0.036542118,0.817683764,against,0.052336309,0.784474976,against,0,0.862245448,against,0.064232841,0.823194459,against,0,0.835601941
5803,182740,against,0.045249186,0.664358221,against,0.045778535,0.735374711,against,0,0.682770133,against,0,0.756428212,against,0,0.610185429,against,0.062317412,0.599859498,against,0,0.649615955,against,0.047622841,0.660646245,against,0,0.660344519
5804,182752,against,0,0.527882136,against,0,0.668527141,against,0,0.572977677,against,0,0.732718199,basedon,0,0.340917796,basedon,0,0.461363554,basedon,0,0.407185569,against,0,0.556800619,against,0,0.616907477
5805,182753,for,0.521334674,0.323262654,for,0.553664356,0.316722997,for,0.365342304,0.425494108,against,0.36349104,0.475938439,for,0.500887044,0.330019347,for,0.666022167,0.187966585,against,0.127637386,0.629199177,for,0.528455168,0.308081709,against,0.390145365,0.409755558
5806,182760,against,0.03480972,0.820950374,against,0.022204047,0.88309294,against,0,0.853450298,against,0,0.903366923,against,0.03170028,0.783632301,against,0.049364652,0.761891082,against,0,0.831838265,against,0.023118293,0.834064916,against,0,0.870126754
5807,182761,against,0.207873691,0.699212752,against,0.24075821,0.659503363,against,0.12263149,0.784746379,against,0.145041469,0.768328637,against,0.170834821,0.738195628,against,0.285610151,0.596114784,against,0.042531256,0.890107267,against,0.235388741,0.651035801,against,0.116173852,0.79264386
5808,182781,against,0,0.840835854,against,0,0.913308274,against,0,0.853613064,against,0,0.909397682,against,0,0.748848155,against,0,0.780387282,against,0,0.774062321,against,0,0.833074719,against,0,0.834884554
5809,182802,against,0.061315533,0.703937054,against,0.168039277,0.653971419,against,0.047990795,0.725280449,against,0.084213298,0.764822662,against,0,0.681984194,against,0.164540246,0.609025262,against,0,0.762198605,against,0.173137583,0.585563004,against,0,0.729212157
5810,182803,against,0,0.747891724,against,0,0.860237096,against,0,0.825979453,against,0,0.867637541,against,0,0.661988929,against,0,0.713300571,against,0,0.659377798,against,0,0.796100751,against,0,0.766256932
5811,182804,against,0.262193635,0.625857994,against,0.246759214,0.641092829,against,0.244969189,0.623315006,against,0.136121571,0.758211318,against,0.25201837,0.631208785,against,0.457046665,0.409317151,against,0.063663282,0.854189418,against,0.268071778,0.603876211,against,0.228936076,0.636204675
5812,182811,against,0,0.732541941,against,0,0.825424969,against,0,0.703338921,against,0,0.776477978,against,0,0.619749494,againstif,0,0.646013118,against,0,0.61999948,against,0,0.71471335,against,0,0.630100414
5813,182820,against,0,0.627037242,against,0,0.715810195,against,0,0.663933069,against,0,0.723751172,basedon,0,0.522004768,basedon,0,0.549485967,basedon,0,0.539291963,against,0,0.65243867,against,0,0.649841622
5814,182453,against,0,0.721253768,against,0,0.851048045,against,0,0.675598696,against,0,0.794042632,against,0,0.687370181,against,0,0.667642385,against,0,0.647195838,against,0,0.71257174,against,0,0.658053949
5815,182454,against,0,0.911644991,against,0,0.948431429,against,0,0.92401778,against,0,0.949386973,against,0,0.860402718,against,0,0.888925353,against,0,0.893597456,against,0,0.917853791,against,0,0.89677231
5816,182455,against,0,0.958981045,against,0,0.973983219,against,0,0.961591268,against,0,0.968687389,against,0,0.957842844,against,0,0.951626515,against,0,0.950548235,against,0,0.964418268,against,0,0.960114539
5817,182461,against,0,0.925925896,against,0,0.95587498,against,0,0.938482404,against,0,0.960476063,against,0,0.915409625,against,0,0.903916657,against,0,0.925991751,against,0,0.922983825,against,0,0.924777821
5818,182462,against,0,0.938696112,against,0,0.961624186,against,0,0.925575338,against,0,0.958877601,against,0,0.855372071,against,0,0.901753116,against,0,0.874756441,against,0,0.934372559,against,0,0.90272367
5819,182470,against,0,0.585760631,against,0,0.696970314,against,0,0.617303282,against,0,0.638290077,against,0,0.499183625,against,0,0.498126931,against,0,0.376220569,against,0,0.589081101,against,0,0.547984481
5820,182522,against,0.079564407,0.706724808,against,0.090848006,0.751931712,against,0.041392863,0.836332031,against,0.026353039,0.866478592,against,0.079246022,0.669111088,against,0.137880012,0.596556127,against,0,0.728981882,against,0.116657525,0.654923826,against,0.04520167,0.77126646
5821,182523,against,0.103176899,0.593106702,against,0.103033468,0.671899557,against,0,0.694402844,against,0,0.7915112,against,0,0.519054964,for,0.211205825,0.267070517,against,0,0.555164292,against,0.133686334,0.541811496,against,0,0.548021659
5822,182531,against,0,0.690437302,against,0.049425874,0.725701287,against,0,0.751439631,against,0,0.770214334,against,0,0.607643165,against,0,0.568676427,against,0,0.621390939,against,0.051965225,0.642742857,against,0,0.675718948
5823,183072,basedon,0,0.303228125,basedon,0,0.507099152,basedon,0,0.357943468,basedon,0,0.440378919,basedon,0,0.216111317,basedon,0,0.230166607,basedon,0,0.221929375,basedon,0,0.311580569,basedon,0,0.249111079
5824,183073,basedon,0,0.349001449,against,0,0.479971245,basedon,0,0.356202148,basedon,0,0.429280721,basedon,0,0.211568564,basedon,0,0.211737052,basedon,0,0.22588259,basedon,0,0.357801888,basedon,0,0.282277346
5825,183110,against,0,0.751716487,against,0,0.824722916,against,0,0.76915361,against,0,0.825394109,against,0,0.656306066,against,0,0.6572574,against,0,0.658238091,against,0,0.697899058,against,0,0.694511712
5826,183120,against,0.094406001,0.733876251,against,0.08891131,0.778551094,against,0.074252591,0.754957065,against,0.059691645,0.812405199,against,0.132968187,0.648221038,against,0.142446145,0.650795951,against,0.077572241,0.753505461,against,0.103831291,0.71867799,against,0.069738746,0.732184015
5827,183130,against,0,0.563378662,against,0,0.679664135,against,0,0.58388935,against,0,0.672807932,basedon,0,0.417027153,against,0,0.479888923,basedon,0,0.424345464,against,0,0.558447272,against,0,0.490688249
5828,182870,basedon,0,0.44918184,against,0,0.575569898,against,0,0.519232742,against,0,0.59447436,basedon,0,0.30769138,basedon,0,0.311251611,basedon,0,0.319166973,basedon,0,0.427176334,basedon,0,0.334325552
5829,182940,against,0,0.899565091,against,0,0.943957515,against,0,0.930265252,against,0,0.947932396,against,0,0.849255025,against,0,0.826871932,against,0,0.817207173,against,0,0.889289837,against,0,0.894739922
5830,182950,against,0,0.927677739,against,0,0.94974573,against,0,0.951423652,against,0,0.966588698,against,0,0.884129405,against,0,0.906683167,against,0,0.911162375,against,0,0.917236723,against,0,0.940011581
5831,182961,against,0,0.578507647,against,0,0.669996798,against,0,0.660278946,against,0,0.705371439,against,0,0.439830035,against,0,0.537159018,against,0,0.550643928,against,0,0.551087998,against,0,0.614341989
5832,182982,against,0,0.909184795,against,0,0.934949076,against,0,0.904788781,against,0,0.915255258,against,0,0.829159275,against,0,0.927690037,against,0,0.863370575,against,0,0.908572588,against,0,0.892352335
5833,183161,against,0,0.599714503,against,0.052572515,0.645657286,against,0,0.656185895,against,0,0.706226796,against,0,0.473714277,against,0,0.546894908,against,0,0.538832895,against,0,0.530479036,against,0,0.600567237
5834,183172,against,0,0.842583679,against,0,0.871991187,against,0,0.859736867,against,0,0.915577173,against,0,0.697375402,against,0,0.808561586,against,0,0.819996532,against,0,0.83194717,against,0,0.861200973
5835,183341,against,0.154088981,0.702669472,against,0.203487009,0.674907111,against,0.109171975,0.751404479,against,0.117736872,0.76507289,against,0.169798695,0.664617635,against,0.199141406,0.630963214,against,0.051938511,0.798942327,against,0.211174645,0.632476345,against,0.091264781,0.772314355
5836,183352,against,0.041501369,0.705536917,against,0.043473359,0.749966338,against,0,0.726163119,against,0,0.772299036,against,0,0.640280008,against,0.051227618,0.660729095,against,0,0.704460815,against,0.0482882,0.684559643,against,0,0.719007403
5837,183320,against,0.016785055,0.906696171,against,0.042733349,0.896291062,against,0,0.940396348,against,0.00836112,0.950133752,against,0.014161704,0.886961997,against,0.042153506,0.879023477,against,0,0.933666246,against,0.056656899,0.853858665,against,0,0.924914191
5838,183611,against,0.035221431,0.886777669,against,0.065066354,0.889255926,against,0.015894901,0.911418274,against,0.016577329,0.93168202,against,0.040681865,0.864837416,against,0.11136118,0.808634508,against,0,0.917743191,against,0.075658912,0.858935378,against,0.01655864,0.911022201
5839,183612,against,0.073275484,0.872823067,against,0.06275063,0.891422704,against,0.051165812,0.893207304,against,0.040109582,0.913354389,against,0.085148774,0.860129662,against,0.127638578,0.806056388,against,0.041538566,0.904439054,against,0.083766155,0.854672201,against,0.047001507,0.897552833
5840,183630,against,0.033149011,0.853654712,against,0.040456906,0.881960832,against,0.013606809,0.928574093,against,0,0.942749538,against,0.038175181,0.815810665,against,0.08026354,0.801798746,against,0,0.922004754,against,0.052212745,0.836546883,against,0,0.910244692
5841,183647,against,0.029378289,0.87913486,against,0.071094265,0.848352659,against,0,0.855332702,against,0.017308854,0.917968446,against,0.043991983,0.818529651,against,0.099246588,0.773880012,against,0,0.903208235,against,0.073537294,0.804310877,against,0,0.83896181
5842,183648,againstif,0.050880637,0.623163849,againstif,0.057220228,0.713053614,against,0,0.673809744,against,0,0.74189698,againstif,0,0.531348765,againstif,0.070756875,0.531310126,againstif,0,0.573829845,against,0.053643536,0.625633959,against,0,0.644238532
5843,183655,against,0,0.917776871,against,0.019888449,0.918698743,against,0,0.910916429,against,0,0.958726197,against,0,0.860844985,against,0,0.913233858,against,0,0.928744998,against,0.022898067,0.88976492,against,0,0.929333001
5844,183656,against,0.073064461,0.466793939,against,0.170819156,0.559439108,against,0,0.543297321,against,0,0.63298884,against,0.066238612,0.374741301,against,0.103327066,0.346025512,against,0,0.440292984,against,0.100579664,0.403978482,against,0,0.434754744
5845,183664,basedon,0.0844796,0.177039571,basedon,0.116481707,0.184470162,basedon,0.087402046,0.144922115,basedon,0.066154316,0.194902562,basedon,0.064762846,0.068939686,basedon,0.185710862,0.076179683,basedon,0,0.153637201,basedon,0.126122341,0.083361775,basedon,0.065008812,0.082823366
5846,183671,against,0,0.63534306,against,0.117395706,0.696905747,against,0,0.656726331,against,0,0.691208027,against,0,0.489773422,against,0,0.512558319,against,0,0.55035805,against,0.080543481,0.576936252,against,0,0.530405879
5847,183673,against,0.038093012,0.839319423,against,0.063763229,0.848915279,against,0,0.900920378,against,0.019712053,0.909150597,against,0.035071209,0.816590399,against,0.054005064,0.770837113,against,0,0.862987757,against,0.086103536,0.777456731,against,0,0.873931475
5848,183682,againstif,0.308791094,0.446484864,against,0.437051855,0.393923223,against,0.118615173,0.553474694,against,0.194416493,0.473069593,againstif,0.315125309,0.393808633,for,0.421867423,0.276268378,against,0,0.535549659,for,0.467823133,0.311727233,against,0.253789127,0.335909218
5849,183710,against,0,0.932057515,against,0,0.96644032,against,0,0.932208523,against,0,0.954262197,against,0,0.914715059,against,0,0.913805723,against,0,0.872754902,against,0,0.943006426,against,0,0.927172534
5850,183772,against,0.086131148,0.712881207,against,0.155591652,0.731418535,against,0.093454082,0.766520083,against,0.047331586,0.82871709,against,0.199703336,0.545866638,against,0.21187593,0.566857427,against,0,0.773598559,against,0.227748163,0.609240625,against,0.074200287,0.717743561
5851,183773,against,0,0.879928272,against,0,0.941176847,against,0,0.905894069,against,0,0.937910244,against,0,0.820152789,against,0,0.822822377,against,0,0.740457386,against,0,0.899935329,against,0,0.856640749
5852,183781,against,0,0.62646699,against,0,0.707140267,against,0,0.643710077,against,0,0.715525627,basedon,0,0.547065057,against,0,0.558547154,against,0,0.611147277,against,0,0.644691184,against,0,0.67773369
5853,183371,against,0,0.952706093,against,0,0.970369723,against,0,0.96400914,against,0,0.975531276,against,0,0.943218078,against,0,0.954051692,against,0,0.939175032,against,0,0.952928185,against,0,0.964184172
5854,183382,against,0,0.562961712,against,0.067344755,0.640179515,against,0,0.607969031,against,0,0.782352757,against,0,0.419587947,against,0.098758191,0.438427925,against,0,0.562941819,against,0.100102164,0.493926719,against,0,0.567366973
5855,183383,against,0.097753115,0.780764624,against,0.107255273,0.786226489,against,0.058015376,0.809387088,against,0.054627556,0.837715179,against,0.12165001,0.744704343,against,0.11680001,0.755590681,against,0.041840311,0.843262732,against,0.135998741,0.728790149,against,0.065417491,0.810112
5856,183413,against,0,0.793446973,against,0,0.887167357,against,0,0.878702596,against,0,0.898047168,against,0,0.746790096,against,0,0.709155291,against,0,0.740293175,against,0,0.783026129,against,0,0.820912071
5857,183824,against,0,0.839507587,against,0,0.916895196,against,0,0.810255453,against,0,0.890036821,against,0,0.703808755,against,0,0.828037679,against,0,0.680018328,against,0,0.85551022,against,0,0.755240999
5858,183520,against,0,0.617125511,against,0,0.722771242,against,0,0.697912827,against,0,0.724541411,against,0,0.512931585,against,0,0.534853496,against,0,0.524302177,against,0,0.591337264,against,0,0.598808736
5859,183542,against,0,0.603767112,against,0,0.696195394,against,0,0.671350114,against,0,0.724442378,against,0,0.482897259,against,0,0.500595316,basedon,0,0.435862817,against,0,0.575466543,against,0,0.564470604
5860,183971,against,0,0.514068618,against,0,0.661667868,against,0,0.557706758,against,0,0.644618973,basedon,0,0.416485626,basedon,0,0.391854897,basedon,0,0.326609157,against,0,0.517907321,basedon,0,0.451393262
5861,183982,against,0,0.733740658,against,0.035566438,0.79299213,against,0,0.758592486,against,0,0.802927539,against,0,0.636730835,against,0,0.627982832,against,0,0.652761392,against,0,0.703666821,against,0,0.687969998
5862,184002,against,0,0.809441507,against,0,0.86835026,against,0,0.83407335,against,0,0.861556903,against,0,0.75124355,against,0,0.746976487,against,0,0.781155981,against,0,0.806080684,against,0,0.837449491
5863,184010,againstif,0,0.92821835,against,0,0.95639887,againstif,0,0.93287896,against,0,0.95919887,againstif,0,0.911190491,againstif,0,0.88945394,against,0,0.899151254,against,0,0.911441699,against,0,0.916786205
5864,184040,against,0,0.615205035,against,0,0.750112489,against,0,0.551431432,against,0,0.756697614,against,0,0.530628048,against,0,0.543315515,against,0,0.387816682,against,0,0.601525947,against,0,0.543273151
5865,184156,against,0,0.787832081,against,0,0.882352199,against,0,0.851482056,against,0,0.892612435,against,0,0.672831088,against,0,0.761539213,against,0,0.602289036,against,0,0.81242729,against,0,0.782728128
5866,184157,against,0,0.783764333,against,0.022468142,0.858291864,against,0,0.894728256,against,0,0.916184748,against,0,0.733304739,against,0.045827352,0.738085657,against,0,0.724040627,against,0.033432223,0.776822492,against,0,0.826924467
5867,184165,against,0,0.846033223,against,0,0.938426025,against,0,0.882556245,against,0,0.90458551,against,0,0.816659462,against,0,0.794172704,against,0,0.684729971,against,0,0.876923002,against,0,0.822756611
5868,184174,against,0,0.61818698,against,0,0.707003102,against,0,0.725024283,against,0,0.788207218,against,0,0.567760766,against,0,0.574787311,against,0,0.582858413,against,0,0.620140061,against,0,0.70632419
5869,184183,against,0,0.883644924,against,0,0.947251678,against,0,0.920027912,against,0,0.93179395,against,0,0.805197425,against,0,0.836712331,against,0,0.749872051,against,0,0.903465942,against,0,0.851707935
5870,184192,against,0,0.971687585,against,0,0.984566599,against,0,0.976513959,against,0,0.987993582,against,0,0.95647607,against,0,0.964319333,against,0,0.945122272,against,0,0.974516004,against,0,0.969531931
5871,184201,against,0.026141772,0.854299903,against,0.050474301,0.880023852,against,0,0.879337803,against,0.016514203,0.907320678,against,0.031706352,0.834834471,against,0.046742868,0.819746986,against,0,0.888742566,against,0.061470328,0.845374078,against,0,0.892841369
5872,184262,against,0,0.69798094,against,0,0.829288214,against,0,0.730555326,against,0,0.760899551,againstif,0,0.521619469,against,0,0.487315536,against,0,0.519095242,against,0,0.666930266,against,0,0.467424855
5873,184274,against,0,0.473174451,against,0,0.635338053,basedon,0,0.350501917,against,0,0.608541869,against,0,0.410582945,against,0,0.347099731,basedon,0,0.3203471,against,0,0.481113587,against,0,0.360892054
5874,184283,against,0.083033659,0.529469021,against,0.144427475,0.615158588,against,0,0.627540201,against,0,0.748557687,against,0.072546154,0.433813497,against,0.196207762,0.370080397,against,0,0.608362935,against,0.16809085,0.536881283,against,0,0.609458402
5875,184290,against,0.059472993,0.814839549,against,0.088916279,0.832994998,against,0.027283758,0.862784341,against,0.03377891,0.874039084,against,0.091984645,0.725664616,against,0.11855153,0.699108101,against,0,0.813466176,against,0.096742451,0.738323405,against,0.041769393,0.818828285
5876,184300,against,0.229575478,0.64673426,against,0.268746831,0.620294474,against,0.165765114,0.706833273,against,0.155400485,0.751295693,againstif,0.255725779,0.549428686,againstif,0.425335411,0.435506821,against,0.050433151,0.823079061,against,0.324926242,0.522154361,against,0.167363904,0.693373181
5877,1843112,against,0,0.831851006,against,0,0.904508941,against,0,0.813568681,against,0,0.874354869,against,0,0.659607962,against,0,0.78015805,against,0,0.719519682,against,0,0.838244393,against,0,0.773398913
5878,1843211,basedon,0,0.51832296,against,0,0.693842098,against,0,0.472970545,against,0,0.606392443,basedon,0,0.375145786,basedon,0,0.398426056,basedon,0,0.304333284,against,0,0.546920955,basedon,0,0.363594368
5879,184338,against,0,0.918061391,against,0,0.950877238,against,0,0.92664896,against,0,0.951916148,against,0,0.887288779,against,0,0.907342628,against,0,0.904793054,against,0,0.911413759,against,0,0.936767805
5880,184339,against,0.143524259,0.655197747,against,0.220455952,0.607831635,against,0.075401612,0.656895161,against,0.103668958,0.737766795,against,0.069571324,0.592856184,against,0.210402057,0.53688293,against,0,0.67397429,against,0.309873849,0.471548915,against,0.050858486,0.662766196
5881,1843410,against,0.174996555,0.709665168,for,0.535777584,0.37304505,againstif,0.183114402,0.678098068,against,0.185051601,0.702197328,againstif,0.333406318,0.514897063,against,0.227905951,0.626789071,against,0,0.874537289,for,0.573332265,0.312518656,against,0.137248896,0.716852851
5882,184352,basedon,0,0.291672751,against,0,0.463566542,basedon,0,0.307498589,against,0,0.454386063,basedon,0,0.211119719,basedon,0,0.220219143,basedon,0,0.224707387,basedon,0,0.264609523,basedon,0,0.200312048
5883,184355,against,0,0.776421279,against,0,0.821632326,against,0,0.838038795,against,0,0.85810829,against,0,0.710781336,against,0,0.649058357,against,0,0.739346445,against,0,0.744419709,against,0,0.784474321
5884,184356,against,0,0.874426052,against,0,0.922801754,against,0,0.895166261,against,0,0.912497297,against,0,0.855208635,against,0,0.840726584,against,0,0.858323216,against,0,0.871019036,against,0,0.83679235
5885,184363,against,0.087382622,0.480102703,against,0.367154703,0.351041168,against,0.096156821,0.498278335,against,0.190375015,0.488443755,against,0.098834649,0.327199593,for,0.400489762,0.213641666,against,0,0.448804691,for,0.387519449,0.268563934,against,0.097182438,0.30031608
5886,184377,against,0,0.848591104,against,0,0.906249134,against,0,0.884899074,against,0,0.924302518,against,0,0.778684184,against,0,0.81138581,against,0,0.816781342,against,0,0.829883337,against,0,0.899367355
5887,184384,against,0.126351267,0.601938501,for,0.421333663,0.401336312,against,0.129102215,0.63515763,against,0.202031881,0.582959853,against,0.24624294,0.412395179,against,0.23452682,0.454335868,against,0,0.669259198,for,0.470693655,0.308851734,against,0.141509965,0.526403934
5888,184391,against,0.06367141,0.732566237,against,0.123063263,0.758945957,against,0,0.785730168,against,0.03585609,0.829675332,against,0.074850395,0.676621445,against,0.109039754,0.637561657,against,0,0.784349263,against,0.14405467,0.692850113,against,0,0.766521513
5889,184414,against,0,0.453190066,against,0.073232532,0.52125822,against,0,0.52686955,against,0,0.597524479,basedon,0,0.304864168,against,0,0.296040833,basedon,0,0.294385374,against,0.074622393,0.341438428,against,0,0.435933612
5890,184425,basedon,0,0.166648529,basedon,0,0.265757266,basedon,0,0.223032869,basedon,0,0.259711679,basedon,0,0.126275554,basedon,0,0.134326614,basedon,0,0.152222943,basedon,0.041464407,0.152595453,basedon,0,0.150361072
5891,184426,against,0.087253913,0.421291053,against,0.198065214,0.462964922,against,0,0.44177717,against,0,0.491880208,basedon,0.081525393,0.25002443,against,0,0.271930292,basedon,0,0.300716206,against,0.203085847,0.290150017,basedon,0,0.279767215
5892,184432,against,0,0.536252707,against,0,0.661170006,against,0,0.550965376,against,0,0.549350664,basedon,0,0.375603206,basedon,0,0.395388223,basedon,0,0.277626701,against,0,0.528780699,basedon,0,0.418704063
5893,184443,blank,0.103771865,0.129146159,against,0.241240554,0.147674382,basedon,0,0.181237228,blank,0.061837751,0.154250294,basedon,0.075181045,0.08789555,blank,0.194890916,0,basedon,0,0.174396962,basedon,0.218891963,0.111003473,blank,0,0.143107865
5894,184451,basedon,0,0.247764662,basedon,0,0.42666807,basedon,0,0.336832598,basedon,0,0.299266964,basedon,0,0.188016124,basedon,0,0.194834396,basedon,0,0.158558097,basedon,0,0.328247808,basedon,0,0.186646767
5895,1844713,against,0.116760023,0.698094368,against,0.164968405,0.723312713,against,0.059951246,0.748882815,against,0.038987748,0.850495681,against,0.127400786,0.584893927,against,0.161094368,0.627405673,against,0,0.79349459,against,0.199010972,0.635337859,against,0.047584359,0.776536599
5896,1844714,against,0,0.681824327,against,0,0.807354297,against,0,0.700582683,against,0,0.828125246,against,0,0.564960673,against,0,0.586412229,against,0,0.610988423,against,0,0.658096239,against,0,0.595418468
5897,1844715,against,0,0.826823123,against,0,0.903888684,against,0,0.84426555,against,0,0.92319352,against,0,0.77000536,against,0,0.760714866,against,0,0.742839932,against,0,0.813563749,against,0,0.807831466
5898,1844816,against,0,0.607726045,against,0.041978236,0.711135924,against,0,0.650593638,against,0,0.72454235,against,0,0.542612128,against,0,0.495863304,against,0,0.417301908,against,0,0.611053184,against,0,0.552451506
5899,1844817,against,0,0.966632424,against,0,0.983567473,against,0,0.970700674,against,0,0.980143163,against,0,0.960555594,against,0,0.96111206,against,0,0.940820778,against,0,0.971485773,against,0,0.96119203
5900,1844819,against,0,0.697120726,against,0,0.827906042,against,0,0.710841656,against,0,0.795860603,against,0,0.563493848,against,0,0.599526182,against,0,0.497727387,against,0,0.723510906,against,0,0.63798961
5901,1844820,against,0,0.532647789,against,0,0.642887399,against,0,0.556508943,against,0,0.734129522,against,0,0.451607093,against,0,0.448420838,against,0,0.479302756,against,0,0.519936621,against,0,0.480316684
5902,1844821,against,0,0.832406804,against,0,0.929035164,against,0,0.829984039,against,0,0.91094292,against,0,0.773556396,against,0,0.816544801,against,0,0.695764199,against,0,0.866600141,against,0,0.810149908
5903,1844822,against,0,0.904295966,against,0,0.95115549,against,0,0.942648806,against,0,0.955028642,against,0,0.859958284,against,0,0.878999971,against,0,0.870753042,against,0,0.911976887,against,0,0.91030235
