"id","sak_id","sak_fremmet_id","votering_id","number","forslag_id","korttittel","forslag_betegnelse","forslag_partier","forslag_tekst","votering_tid","antall_for","antall_ikke_tilstede","antall_mot","vedtatt","A_vote","FrP_vote","H_vote","KrF_vote","MDG_vote","PF_vote","R_vote","SV_vote","Sp_vote","V_vote","kommentar","behandlet_sesjon_id","dokumentgruppe","emne_liste","status","tittel","type","komite","category"
"151837","82467","82467","15183","7","40060696","Representantforslag om å heve botidskravet for permanent oppholdstillatelse i Norge","Forslag nr. 7 fra Masud Gharahkhani på vegne av Arbeiderpartiet","['A']","Stortinget ber regjeringen legge til rette for gjennomføring av intensivkurs i demokrati, likestilling og norsk arbeidsliv samt igangsette en forsøksordning med norskopplæring for kvoteflyktninger før de ankommer Norge.","2020-12-07T15:16:11.653","33","81","55","False","1.0","-1.0","-1.0","-1.0","1.0","0.0","1.0","1.0","-1.0","-1.0","","2020-2021","representantforslag","None","behandlet","Representantforslag fra stortingsrepresentantene Trond Helleland, Siv Jensen, Terje Breivik og Hans Fredrik Grøvan om å heve botidskravet for permanent oppholdstillatelse i Norge","lovsak","",""
"151845","82467","82467","15184","5","40060694","Representantforslag om å heve botidskravet for permanent oppholdstillatelse i Norge","Forslag nr. 5 fra Masud Gharahkhani på vegne av Arbeiderpartiet","['A']","Stortinget ber regjeringen opprette en egen solidaritetspott for flyktninger over utviklingsbudsjettet som skal bidra til beskyttelse og verdige humanitære forhold for mennesker på flukt, og samtidig gi fattige vertsland i nærområdene bedre muligheter til å ivareta flyktningenes langsiktige behov.","2020-12-07T15:16:30.92","36","81","52","False","1.0","-1.0","-1.0","-1.0","-1.0","0.0","-1.0","-1.0","1.0","-1.0","","2020-2021","representantforslag","None","behandlet","Representantforslag fra stortingsrepresentantene Trond Helleland, Siv Jensen, Terje Breivik og Hans Fredrik Grøvan om å heve botidskravet for permanent oppholdstillatelse i Norge","lovsak","",""
"151851","82467","82467","15185","1","40060690","Representantforslag om å heve botidskravet for permanent oppholdstillatelse i Norge","Forslag nr. 1 fra Masud Gharahkhani på vegne av Arbeiderpartiet","['A']","Stortinget ber regjeringen komme tilbake med forslag til lovendringer som innenfor rammen av internasjonale forpliktelser gir et klarere skille mellom konvensjonstatus (asyl) og subsidiær beskyttelse, gjennom å begrense retten til familiegjenforening samt utvide bruken av midlertidige tillatelser ved subsidiær beskyttelse.","2020-12-07T15:16:52.78","50","81","38","True","1.0","1.0","-1.0","-1.0","-1.0","0.0","-1.0","-1.0","1.0","-1.0","","2020-2021","representantforslag","None","behandlet","Representantforslag fra stortingsrepresentantene Trond Helleland, Siv Jensen, Terje Breivik og Hans Fredrik Grøvan om å heve botidskravet for permanent oppholdstillatelse i Norge","lovsak","",""
"151852","82467","82467","15185","2","40060691","Representantforslag om å heve botidskravet for permanent oppholdstillatelse i Norge","Forslag nr. 2 fra Masud Gharahkhani på vegne av Arbeiderpartiet","['A']","Stortinget ber regjeringen utarbeide en plan for hvordan Norge kan bidra til mer effektiv bekjempelse av irregulær migrasjon, herunder sørge for at dagens hjemmel for å henvise asylsøkere til trygge tredjeland utenfor EU brukes aktivt. Dette forutsetter samarbeidsavtaler med tredjeland som sikrer at asylsøkernes behov for beskyttelse blir godt ivaretatt.","2020-12-07T15:16:52.78","50","81","38","True","1.0","1.0","-1.0","-1.0","-1.0","0.0","-1.0","-1.0","1.0","-1.0","","2020-2021","representantforslag","None","behandlet","Representantforslag fra stortingsrepresentantene Trond Helleland, Siv Jensen, Terje Breivik og Hans Fredrik Grøvan om å heve botidskravet for permanent oppholdstillatelse i Norge","lovsak","",""
"151853","82467","82467","15185","3","40060692","Representantforslag om å heve botidskravet for permanent oppholdstillatelse i Norge","Forslag nr. 3 fra Masud Gharahkhani på vegne av Arbeiderpartiet","['A']","Stortinget ber regjeringen stille de samme krav til klarlegging av identitet for permanent oppholdstillatelse og familieetablering som for statsborgerskap.","2020-12-07T15:16:52.78","50","81","38","True","1.0","1.0","-1.0","-1.0","-1.0","0.0","-1.0","-1.0","1.0","-1.0","","2020-2021","representantforslag","None","behandlet","Representantforslag fra stortingsrepresentantene Trond Helleland, Siv Jensen, Terje Breivik og Hans Fredrik Grøvan om å heve botidskravet for permanent oppholdstillatelse i Norge","lovsak","",""
"151854","82467","82467","15185","4","40060693","Representantforslag om å heve botidskravet for permanent oppholdstillatelse i Norge","Forslag nr. 4 fra Masud Gharahkhani på vegne av Arbeiderpartiet","['A']","Stortinget ber regjeringen legge frem forslag til endringer i forskrift som sikrer selvforsørgelse gjennom en skjerping av underholdkravet samt vurdere mulig skjerping av bestemmelsen om tilknytningskravet i familieetableringssaker.","2020-12-07T15:16:52.78","50","81","38","True","1.0","1.0","-1.0","-1.0","-1.0","0.0","-1.0","-1.0","1.0","-1.0","","2020-2021","representantforslag","None","behandlet","Representantforslag fra stortingsrepresentantene Trond Helleland, Siv Jensen, Terje Breivik og Hans Fredrik Grøvan om å heve botidskravet for permanent oppholdstillatelse i Norge","lovsak","",""
"155744","82780","82780","15574","4","40061560","Redegjørelse av statsministeren om håndteringen av koronapandemien","Forslag nr. 4 fra Bjørnar Moxnes på vegne av Rødt","['R']","Stortinget ber regjeringen komme tilbake til Stortinget med forslag som sikrer at arbeidsledige ikke tar regningen for permittering gjennom ventedager eller redusert arbeidsgiverperiode.","2021-01-19T15:19:14.613","2","82","85","False","-1.0","-1.0","-1.0","-1.0","1.0","0.0","1.0","-1.0","-1.0","-1.0","","2020-2021","redegjorelse","['Sysselsetting', 'Kommuner', 'Helsevesen', 'Sykdommer', 'Luftfart', 'Næringsliv', 'Trygder', 'Folkehelse']","behandlet","Redegjørelse av statsministeren om håndteringen av koronapandemien","alminneligsak","",""
"155751","82780","82780","15575","1","40061557","Redegjørelse av statsministeren om håndteringen av koronapandemien","Forslag nr. 1 fra Bjørnar Moxnes på vegne av Rødt","['R']","Stortinget ber regjeringen vurdere å oppheve unntaket fra plikten om å gjennomføre karantenetiden på karantenehotell for arbeids- og oppdragstakere i tilfeller hvor arbeids- eller oppdragsgiveren sørger for oppholdssted.","2021-01-19T15:19:36.143","6","83","80","False","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","1.0","1.0","-1.0","-1.0","","2020-2021","redegjorelse","['Sysselsetting', 'Kommuner', 'Helsevesen', 'Sykdommer', 'Luftfart', 'Næringsliv', 'Trygder', 'Folkehelse']","behandlet","Redegjørelse av statsministeren om håndteringen av koronapandemien","alminneligsak","",""
"155755","82780","82780","15575","5","40061561","Redegjørelse av statsministeren om håndteringen av koronapandemien","Forslag nr. 5 fra Bjørnar Moxnes på vegne av Rødt","['R']","Stortinget ber regjeringen komme tilbake til Stortinget med forslag som senker kravet til redusert arbeidstid for å få dagpenger under permittering, slik at de som periodevis jobber mer enn 50 prosent ikke mister retten til dagpenger.","2021-01-19T15:19:36.143","6","83","80","False","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","1.0","1.0","-1.0","-1.0","","2020-2021","redegjorelse","['Sysselsetting', 'Kommuner', 'Helsevesen', 'Sykdommer', 'Luftfart', 'Næringsliv', 'Trygder', 'Folkehelse']","behandlet","Redegjørelse av statsministeren om håndteringen av koronapandemien","alminneligsak","",""
"155762","82780","82780","15576","2","40061558","Redegjørelse av statsministeren om håndteringen av koronapandemien","Forslag nr. 2 fra Bjørnar Moxnes på vegne av Rødt","['R']","Stortinget ber regjeringen sikre at arbeidsgiver ilegges bøter dersom arbeidstaker stiller på arbeid under karantenetiden, i tilfeller der arbeidsgiver er kjent med at arbeidstaker har oppholdt seg i rødt land.","2021-01-19T15:19:56.083","7","82","80","False","-1.0","-1.0","-1.0","-1.0","1.0","0.0","1.0","1.0","-1.0","-1.0","","2020-2021","redegjorelse","['Sysselsetting', 'Kommuner', 'Helsevesen', 'Sykdommer', 'Luftfart', 'Næringsliv', 'Trygder', 'Folkehelse']","behandlet","Redegjørelse av statsministeren om håndteringen av koronapandemien","alminneligsak","",""
"155766","82780","82780","15576","6","40061562","Redegjørelse av statsministeren om håndteringen av koronapandemien","Forslag nr. 6 fra Bjørnar Moxnes på vegne av Rødt","['R']","Stortinget ber regjeringen komme tilbake til Stortinget med forslag som sikrer at alle som har vært arbeidsledige får feriepenger for perioden de har mottatt dagpenger.","2021-01-19T15:19:56.083","7","82","80","False","-1.0","-1.0","-1.0","-1.0","1.0","0.0","1.0","1.0","-1.0","-1.0","","2020-2021","redegjorelse","['Sysselsetting', 'Kommuner', 'Helsevesen', 'Sykdommer', 'Luftfart', 'Næringsliv', 'Trygder', 'Folkehelse']","behandlet","Redegjørelse av statsministeren om håndteringen av koronapandemien","alminneligsak","",""
"155773","82780","82780","15577","3","40061559","Redegjørelse av statsministeren om håndteringen av koronapandemien","Forslag nr. 3 fra Bjørnar Moxnes på vegne av Rødt","['R']","Stortinget ber regjeringen innhente vurderinger fra kommuneoverlegene i nord-norske kommuner og hensynta disse i vurderingen av tiltak for å hindre importsmitte fra utenlandske soldater. Planlagte øvelser og trening bør endres, tilpasses eller avlyses, dersom det er nødvendig for å unngå lokal spredning av importsmitte og overbelastning av sivilt helsevesen.","2021-01-19T15:20:17.333","16","82","71","False","-1.0","-1.0","-1.0","-1.0","1.0","0.0","1.0","1.0","1.0","-1.0","","2020-2021","redegjorelse","['Sysselsetting', 'Kommuner', 'Helsevesen', 'Sykdommer', 'Luftfart', 'Næringsliv', 'Trygder', 'Folkehelse']","behandlet","Redegjørelse av statsministeren om håndteringen av koronapandemien","alminneligsak","",""
"1557810","82780","82780","15578","10","40061570","Redegjørelse av statsministeren om håndteringen av koronapandemien","Forslag nr. 10 fra Audun Lysbakken på vegne av Sosialistisk Venstreparti","['SV']","Stortinget ber regjeringen sette ned makstaket for utbetaling av støtte i kompensasjonsordningen for næringslivet til 10 mill. kroner per foretak per måned.","2021-01-19T15:20:35.207","6","82","81","False","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","1.0","1.0","-1.0","-1.0","","2020-2021","redegjorelse","['Sysselsetting', 'Kommuner', 'Helsevesen', 'Sykdommer', 'Luftfart', 'Næringsliv', 'Trygder', 'Folkehelse']","behandlet","Redegjørelse av statsministeren om håndteringen av koronapandemien","alminneligsak","",""
"155797","82780","82780","15579","7","40061563","Redegjørelse av statsministeren om håndteringen av koronapandemien","Forslag nr. 7 fra Audun Lysbakken på vegne av Sosialistisk Venstreparti","['SV']","Stortinget ber regjeringen stille aktivitetskrav i sosiale ytelser i bero så lenge koronakrisen vedvarer.","2021-01-19T15:20:55.71","7","82","80","False","-1.0","-1.0","-1.0","-1.0","1.0","0.0","1.0","1.0","-1.0","-1.0","","2020-2021","redegjorelse","['Sysselsetting', 'Kommuner', 'Helsevesen', 'Sykdommer', 'Luftfart', 'Næringsliv', 'Trygder', 'Folkehelse']","behandlet","Redegjørelse av statsministeren om håndteringen av koronapandemien","alminneligsak","",""
"155799","82780","82780","15579","9","40061565","Redegjørelse av statsministeren om håndteringen av koronapandemien","Forslag nr. 9 fra Audun Lysbakken på vegne av Sosialistisk Venstreparti","['SV']","Stortinget ber regjeringen øke satsen på dagpenger til 80 prosent for de første 4 G frem til 1. oktober 2021 for alle dagpengemottakere.","2021-01-19T15:20:55.71","7","82","80","False","-1.0","-1.0","-1.0","-1.0","1.0","0.0","1.0","1.0","-1.0","-1.0","","2020-2021","redegjorelse","['Sysselsetting', 'Kommuner', 'Helsevesen', 'Sykdommer', 'Luftfart', 'Næringsliv', 'Trygder', 'Folkehelse']","behandlet","Redegjørelse av statsministeren om håndteringen av koronapandemien","alminneligsak","",""
"1558068","82780","82780","15580","68","40061626","Redegjørelse av statsministeren om håndteringen av koronapandemien","Forslag nr. 68 fra Marit Arnstad på vegne av Senterpartiet og Sosialistisk Venstreparti","['Sp','SV']","Stortinget ber regjeringen inkludere lukkede arrangementer i regi av arrangørbransjen i støtteordningen for publikumsåpne arrangementer.","2021-01-19T15:21:13.38","14","82","73","False","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","-1.0","1.0","1.0","-1.0","","2020-2021","redegjorelse","['Sysselsetting', 'Kommuner', 'Helsevesen', 'Sykdommer', 'Luftfart', 'Næringsliv', 'Trygder', 'Folkehelse']","behandlet","Redegjørelse av statsministeren om håndteringen av koronapandemien","alminneligsak","",""
"1558169","82780","82780","15581","69","40061627","Redegjørelse av statsministeren om håndteringen av koronapandemien","Forslag nr. 69 fra Marit Arnstad på vegne av Senterpartiet og Sosialistisk Venstreparti","['Sp','SV']","Stortinget ber regjeringen inkludere kostnader knyttet til tapt varelager som følge av utløpt dato som følge av smitteverntiltak i kompensasjonsordningen for uunngåelige kostnader.","2021-01-19T15:21:35.49","40","83","46","False","1.0","-1.0","-1.0","-1.0","-1.0","0.0","1.0","1.0","1.0","-1.0","","2020-2021","redegjorelse","['Sysselsetting', 'Kommuner', 'Helsevesen', 'Sykdommer', 'Luftfart', 'Næringsliv', 'Trygder', 'Folkehelse']","behandlet","Redegjørelse av statsministeren om håndteringen av koronapandemien","alminneligsak","",""
"1558211","82780","82780","15582","11","40061571","Redegjørelse av statsministeren om håndteringen av koronapandemien","Forslag nr. 11 fra Audun Lysbakken på vegne av Senterpartiet og Sosialistisk Venstreparti","['Sp','SV']","Stortinget ber regjeringen jobbe for en midlertidig lemping i internasjonale patentregimer, slik at lav- og mellominntektsland kan øke sin produksjon av medisiner, vaksiner og annen teknologi til bekjempelse av covid-19.","2021-01-19T15:21:57.053","16","82","71","False","-1.0","-1.0","-1.0","-1.0","1.0","0.0","1.0","1.0","1.0","-1.0","","2020-2021","redegjorelse","['Sysselsetting', 'Kommuner', 'Helsevesen', 'Sykdommer', 'Luftfart', 'Næringsliv', 'Trygder', 'Folkehelse']","behandlet","Redegjørelse av statsministeren om håndteringen av koronapandemien","alminneligsak","",""
"1558215","82780","82780","15582","15","40061569","Redegjørelse av statsministeren om håndteringen av koronapandemien","Forslag nr. 15 fra Marit Arnstad på vegne av Senterpartiet og Sosialistisk Venstreparti","['Sp','SV']","Stortinget ber regjeringen i tiltakspakken som er varslet i januar 2021 fremme forslag om å øke bevilgningene til kommunale næringsfond.","2021-01-19T15:21:57.053","16","82","71","False","-1.0","-1.0","-1.0","-1.0","1.0","0.0","1.0","1.0","1.0","-1.0","","2020-2021","redegjorelse","['Sysselsetting', 'Kommuner', 'Helsevesen', 'Sykdommer', 'Luftfart', 'Næringsliv', 'Trygder', 'Folkehelse']","behandlet","Redegjørelse av statsministeren om håndteringen av koronapandemien","alminneligsak","",""
"1558312","82780","82780","15583","12","40061566","Redegjørelse av statsministeren om håndteringen av koronapandemien","Forslag nr. 12 fra Marit Arnstad på vegne av Senterpartiet","['Sp']","Stortinget ber regjeringen i forbindelse med den varslede krisepakken i januar 2021 fremme forslag om midlertidig redusert merverdiavgiftssats for serveringstjenester til 15 prosent for minimum 2 terminer i 2021.","2021-01-19T15:22:15.897","11","82","76","False","-1.0","-1.0","-1.0","-1.0","1.0","0.0","1.0","-1.0","1.0","-1.0","","2020-2021","redegjorelse","['Sysselsetting', 'Kommuner', 'Helsevesen', 'Sykdommer', 'Luftfart', 'Næringsliv', 'Trygder', 'Folkehelse']","behandlet","Redegjørelse av statsministeren om håndteringen av koronapandemien","alminneligsak","",""
"1558413","82780","82780","15584","13","40061567","Redegjørelse av statsministeren om håndteringen av koronapandemien","Forslag nr. 13 fra Marit Arnstad på vegne av Senterpartiet","['Sp']","Stortinget ber regjeringen i kompensasjonsordningen definere selvstendige næringer i samme enkeltpersonforetak som egne foretak dersom det føres separate regnskap.","2021-01-19T15:22:37.833","16","82","71","False","-1.0","-1.0","-1.0","-1.0","1.0","0.0","1.0","1.0","1.0","-1.0","","2020-2021","redegjorelse","['Sysselsetting', 'Kommuner', 'Helsevesen', 'Sykdommer', 'Luftfart', 'Næringsliv', 'Trygder', 'Folkehelse']","behandlet","Redegjørelse av statsministeren om håndteringen av koronapandemien","alminneligsak","",""
"1558571","82780","82780","15585","71","40061629","Redegjørelse av statsministeren om håndteringen av koronapandemien","Forslag nr. 71 fra Siv Jensen på vegne av Fremskrittspartiet","['FrP']","Stortinget ber regjeringen fremme forslag som sikret at butikker som ønsker det kan holde åpent alle dager.","2021-01-19T15:22:55.867","15","82","72","False","-1.0","1.0","-1.0","-1.0","-1.0","0.0","-1.0","-1.0","-1.0","-1.0","","2020-2021","redegjorelse","['Sysselsetting', 'Kommuner', 'Helsevesen', 'Sykdommer', 'Luftfart', 'Næringsliv', 'Trygder', 'Folkehelse']","behandlet","Redegjørelse av statsministeren om håndteringen av koronapandemien","alminneligsak","",""
"1558574","82780","82780","15585","74","40061632","Redegjørelse av statsministeren om håndteringen av koronapandemien","Forslag nr. 74 fra Siv Jensen på vegne av Fremskrittspartiet","['FrP']","Stortinget ber regjeringen innføre midlertidige skjerpelser i innreisebestemmelsene til Norge og avgrense hvilke formål som gir rett til innreise i Norge.","2021-01-19T15:22:55.867","15","82","72","False","-1.0","1.0","-1.0","-1.0","-1.0","0.0","-1.0","-1.0","-1.0","-1.0","","2020-2021","redegjorelse","['Sysselsetting', 'Kommuner', 'Helsevesen', 'Sykdommer', 'Luftfart', 'Næringsliv', 'Trygder', 'Folkehelse']","behandlet","Redegjørelse av statsministeren om håndteringen av koronapandemien","alminneligsak","",""
"1558675","82780","82780","15586","75","40061633","Redegjørelse av statsministeren om håndteringen av koronapandemien","Forslag nr. 75 fra Siv Jensen på vegne av Fremskrittspartiet","['FrP']","Stortinget ber regjeringen sikre døgnbemanning av alle grensestasjoner.","2021-01-19T15:23:14.303","16","82","71","False","-1.0","1.0","-1.0","-1.0","-1.0","0.0","1.0","-1.0","-1.0","-1.0","","2020-2021","redegjorelse","['Sysselsetting', 'Kommuner', 'Helsevesen', 'Sykdommer', 'Luftfart', 'Næringsliv', 'Trygder', 'Folkehelse']","behandlet","Redegjørelse av statsministeren om håndteringen av koronapandemien","alminneligsak","",""
"1558772","82780","82780","15587","72","40061630","Redegjørelse av statsministeren om håndteringen av koronapandemien","Forslag nr. 72 fra Siv Jensen på vegne av Fremskrittspartiet","['FrP']","Stortinget ber regjeringen sikre at treningssentre som oppretteholder tilstrekkelig smittevern kan holde åpent.","2021-01-19T15:23:34.46","22","82","65","False","-1.0","1.0","-1.0","-1.0","1.0","0.0","1.0","1.0","-1.0","-1.0","","2020-2021","redegjorelse","['Sysselsetting', 'Kommuner', 'Helsevesen', 'Sykdommer', 'Luftfart', 'Næringsliv', 'Trygder', 'Folkehelse']","behandlet","Redegjørelse av statsministeren om håndteringen av koronapandemien","alminneligsak","",""
"1558876","82780","82780","15588","76","40061634","Redegjørelse av statsministeren om håndteringen av koronapandemien","Forslag nr. 76 fra Siv Jensen på vegne av Fremskrittspartiet","['FrP']","Stortinget ber regjeringen sørge for at det innføres obligatorisk korona-testing ved innreise til Norge og at utenlandske korona-test attester avvises.","2021-01-19T15:23:54.743","40","83","46","False","1.0","1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","","2020-2021","redegjorelse","['Sysselsetting', 'Kommuner', 'Helsevesen', 'Sykdommer', 'Luftfart', 'Næringsliv', 'Trygder', 'Folkehelse']","behandlet","Redegjørelse av statsministeren om håndteringen av koronapandemien","alminneligsak","",""
"1558977","82780","82780","15589","77","40061635","Redegjørelse av statsministeren om håndteringen av koronapandemien","Forslag nr. 77 fra Siv Jensen på vegne av Fremskrittspartiet","['FrP']","Stortinget ber regjeringen sikre at alle som ankommer norske grensestasjoner registrerer seg.","2021-01-19T15:24:14.557","42","82","45","False","1.0","1.0","-1.0","-1.0","-1.0","0.0","1.0","-1.0","-1.0","-1.0","","2020-2021","redegjorelse","['Sysselsetting', 'Kommuner', 'Helsevesen', 'Sykdommer', 'Luftfart', 'Næringsliv', 'Trygder', 'Folkehelse']","behandlet","Redegjørelse av statsministeren om håndteringen av koronapandemien","alminneligsak","",""
"1559067","82780","82780","15590","67","40061625","Redegjørelse av statsministeren om håndteringen av koronapandemien","Forslag nr. 67 fra Audun Lysbakken på vegne av Senterpartiet og Sosialistisk Venstreparti","['Sp','SV']","Stortinget ber regjeringen sørge for inntektssikring av nyutdannede som blir arbeidsledige etter endt utdannelse, under koronakrisen.","2021-01-19T15:24:36.71","16","82","71","False","-1.0","-1.0","-1.0","-1.0","1.0","0.0","1.0","1.0","1.0","-1.0","","2020-2021","redegjorelse","['Sysselsetting', 'Kommuner', 'Helsevesen', 'Sykdommer', 'Luftfart', 'Næringsliv', 'Trygder', 'Folkehelse']","behandlet","Redegjørelse av statsministeren om håndteringen av koronapandemien","alminneligsak","",""
"1559166","82780","82780","15591","66","40061624","Redegjørelse av statsministeren om håndteringen av koronapandemien","Forslag nr. 66 fra Jonas Gahr Støre på vegne av Arbeiderpartiet og Senterpartiet","['A','Sp']","Stortinget ber regjeringen styrke Navs oppfølging av og tilbud til nyutdannede som er arbeidsløse.","2021-01-19T15:25:02.557","42","82","45","False","1.0","-1.0","-1.0","-1.0","1.0","0.0","1.0","1.0","1.0","-1.0","","2020-2021","redegjorelse","['Sysselsetting', 'Kommuner', 'Helsevesen', 'Sykdommer', 'Luftfart', 'Næringsliv', 'Trygder', 'Folkehelse']","behandlet","Redegjørelse av statsministeren om håndteringen av koronapandemien","alminneligsak","",""
"1559263","82780","82780","15592","63","40061621","Redegjørelse av statsministeren om håndteringen av koronapandemien","Forslag nr. 63 fra Jonas Gahr Støre på vegne av Arbeiderpartiet og Sosialistisk Venstreparti","['A','SV']","Stortinget ber regjeringen stille krav om kompensasjonsordningene om at virksomheter som mottar støtte, må betale tilbake om de går til oppsigelser.","2021-01-19T15:25:24.743","32","82","55","False","1.0","-1.0","-1.0","-1.0","-1.0","0.0","1.0","1.0","-1.0","-1.0","","2020-2021","redegjorelse","['Sysselsetting', 'Kommuner', 'Helsevesen', 'Sykdommer', 'Luftfart', 'Næringsliv', 'Trygder', 'Folkehelse']","behandlet","Redegjørelse av statsministeren om håndteringen av koronapandemien","alminneligsak","",""
"1559264","82780","82780","15592","64","40061622","Redegjørelse av statsministeren om håndteringen av koronapandemien","Forslag nr. 64 fra Jonas Gahr Støre på vegne av Arbeiderpartiet og Sosialistisk Venstreparti","['A','SV']","Stortinget ber regjeringen stille krav i kompensasjonsordningene om at virksomheter som mottar støtte må tilbakebetale støtten hvis de betaler ut utbytte.","2021-01-19T15:25:24.743","32","82","55","False","1.0","-1.0","-1.0","-1.0","-1.0","0.0","1.0","1.0","-1.0","-1.0","","2020-2021","redegjorelse","['Sysselsetting', 'Kommuner', 'Helsevesen', 'Sykdommer', 'Luftfart', 'Næringsliv', 'Trygder', 'Folkehelse']","behandlet","Redegjørelse av statsministeren om håndteringen av koronapandemien","alminneligsak","",""
"1559365","82780","82780","15593","65","40061623","Redegjørelse av statsministeren om håndteringen av koronapandemien","Forslag nr. 65 fra Jonas Gahr Støre på vegne av Arbeiderpartiet, Senterpartiet og Sosialistisk Venstreparti","['A','Sp','SV']","Stortinget ber regjeringen stille krav i kompensasjonsordningene om at virksomheter som mottar støtte må tilbakebetale støtten hvis de kjøper tilbake egne aksjer.","2021-01-19T15:25:48.62","42","82","45","False","1.0","-1.0","-1.0","-1.0","1.0","0.0","1.0","1.0","1.0","-1.0","","2020-2021","redegjorelse","['Sysselsetting', 'Kommuner', 'Helsevesen', 'Sykdommer', 'Luftfart', 'Næringsliv', 'Trygder', 'Folkehelse']","behandlet","Redegjørelse av statsministeren om håndteringen av koronapandemien","alminneligsak","",""
"155948","82780","82780","15594","8","40061564","Redegjørelse av statsministeren om håndteringen av koronapandemien","Forslag nr. 8 fra Audun Lysbakken på vegne av Arbeiderpartiet, Senterpartiet og Sosialistisk Venstreparti","['A','Sp','SV']","Stortinget ber regjeringen redusere krav til tapt arbeidstid for å motta dagpenger under permittering til 40 prosent frem til 1.oktober 2021.","2021-01-19T15:26:14.9","42","82","45","False","1.0","-1.0","-1.0","-1.0","1.0","0.0","1.0","1.0","1.0","-1.0","","2020-2021","redegjorelse","['Sysselsetting', 'Kommuner', 'Helsevesen', 'Sykdommer', 'Luftfart', 'Næringsliv', 'Trygder', 'Folkehelse']","behandlet","Redegjørelse av statsministeren om håndteringen av koronapandemien","alminneligsak","",""
"1559673","82780","82780","15596","73","40061631","Redegjørelse av statsministeren om håndteringen av koronapandemien","Forslag nr. 73 fra Siv Jensen på vegne av Fremskrittspartiet","['FrP']","Stortinget ber regjeringen sikre at kommuner med lavt smittetrykk skal kunne tillate alkoholservering i forbindelse med matservering.","2021-01-19T15:27:06.12","57","82","30","True","1.0","1.0","-1.0","-1.0","1.0","0.0","1.0","1.0","1.0","-1.0","","2020-2021","redegjorelse","['Sysselsetting', 'Kommuner', 'Helsevesen', 'Sykdommer', 'Luftfart', 'Næringsliv', 'Trygder', 'Folkehelse']","behandlet","Redegjørelse av statsministeren om håndteringen av koronapandemien","alminneligsak","",""
"1559762","82780","82780","15597","62","40061620","Redegjørelse av statsministeren om håndteringen av koronapandemien","Forslag nr. 62 fra Jonas Gahr Støre på vegne av Arbeiderpartiet, Senterpartiet og Sosialistisk Venstreparti","['A','Sp','SV']","Stortinget ber regjeringen styrke kontrollen ved grenseovergangene, herunder tilpassede løsninger ved mindre trafikkerte grenseoverganger.","2021-01-19T15:27:47.56","55","83","31","True","1.0","1.0","-1.0","-1.0","1.0","0.0","1.0","1.0","1.0","-1.0","","2020-2021","redegjorelse","['Sysselsetting', 'Kommuner', 'Helsevesen', 'Sykdommer', 'Luftfart', 'Næringsliv', 'Trygder', 'Folkehelse']","behandlet","Redegjørelse av statsministeren om håndteringen av koronapandemien","alminneligsak","",""
"1559845","82780","82780","15598","45","40061603","Redegjørelse av statsministeren om håndteringen av koronapandemien","Forslag nr. 45 fra Jonas Gahr Støre på vegne av Arbeiderpartiet, Fremskrittspartiet og Senterpartiet","['A','FrP','Sp']","Stortinget ber regjeringen opprette en kompensasjonsordning for flyselskaper med norsk driftstillatelse som har drevet over tid i Norge. Formålet med ordningen skal være å sikre det norske rutetilbudet, trygge norske arbeidsplasser i luftfarten, og det skal stilles krav som sikrer at støtten ikke går til selskapenes kreditorer og aksjonærer. Støtten skal bidra til å sikre faste og direkte ansettelser med norske lønns- og arbeidsvilkår i luftfarten.","2021-01-19T15:28:09.403","51","82","36","True","1.0","1.0","-1.0","-1.0","-1.0","0.0","-1.0","-1.0","1.0","-1.0","","2020-2021","redegjorelse","['Sysselsetting', 'Kommuner', 'Helsevesen', 'Sykdommer', 'Luftfart', 'Næringsliv', 'Trygder', 'Folkehelse']","behandlet","Redegjørelse av statsministeren om håndteringen av koronapandemien","alminneligsak","",""
"162577","84128","84128","16257","7","40063356","Redegjørelse av kultur- og likestillingsministeren om status i arbeidet med å fremme likestilling og mangfold i alle sektorer","Forslag nr. 7 fra Bjørnar Moxnes på vegne av Rødt","['R']","Stortinget ber regjeringen om å gå i dialog med partene i arbeidslivet om lønnsutvikling i yrkesgrupper i kritiske samfunnsfunksjoner, spesielt kvinnedominerte yrker, for å finne ut hva staten kan bidra med av bevilgninger for å sikre lønnsløft.","2021-04-20T15:28:39.77","7","82","80","False","-1.0","-1.0","-1.0","-1.0","1.0","0.0","1.0","1.0","-1.0","-1.0","","2020-2021","redegjorelse","['Arbeidsliv', 'Likestilling', 'Funksjonshemmede', 'Menneskerettigheter', 'Utviklingssamarbeid']","behandlet","Redegjørelse av kultur- og likestillingsministeren om status i arbeidet med å fremme likestilling og mangfold i alle sektorer","alminneligsak","",""
